Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading Data for the week ending Friday, November 5, 2010,,,,,,,,,,,,,,,,,,,,
"XAO 4872.9 at 2010-11-05T16:41:17. Report at Friday, November 5, 2010. Processed Saturday at 2010-11-06T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
Corporate Bonds,,
105.00,100.10,103.00,103.00,LEPHB,ALE Prop Grp 7.265un11,103.00,,,102.10,103.00,100.00,7.265sa,31/03/11,30/09/11m,102.50,7.4,,
102.50,99.00,100.20,100.00,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,.700,70.060,100.00,101.90,100,7.82,,9/7/2012,,,,
105.25,100.00,102.00,101.50,BZBHA,Brookfield Bonds B 8.79%3m12,102.00,1.771,179.892,101.00,102.00,100,8.79,,23/11/2012,,,,
1200.00,1200.00,1200.00,1200.00,GOAG,Gold Anomaly 10% cn11,1200.00,,,,,500,50.00,,14/7/2011,,,,
109.00,102.00,107.91,107.90,HBSHA,Heritage Bldg Society 10%3mth19,107.90,.331,35.717,107.00,107.90,100.00,10.000q,17/11/10,27/10/14i,100.00,+2.8,,
3905.657,3905.657,3905.657,3905.657,LSBHA,Pentagon Capital lsbfr7,3905.657,,,,,809.04,n/a,1/01/11,1/10/11m,,n/a,,
5697.365,5697.365,5697.365,5697.365,LSBHB,  lsbfr10,5697.365,,,,,3417,n/a,1/01/11,1/10/14m,,n/a,,
5905.21,5905.21,5905.21,5905.21,LSBHF,  lsbml10,5905.21,,,,,3602,n/a,1/01/11,1/10/14m,,n/a,,
Floating Rate Notes,,
103.25,100.00,102.75,101.85,LEPHC,ALE Prop Grp frn3mth14,101.85,1.704,174.822,102.01,102.60,100,8.70,,20/8/2014,,,,
60.00,13.00,60.00,55.00,AFPHA,Alpha Financial Prod ser1frn12,56.00,.595,34.950,56.50,60.00,100.00,7.48sa,20/03/11,20/03/12m,100.00,+51.8,,
113.10,106.10,111.30,110.55,AQNHA,AMP Grp Finance frn apr19,110.60,6.157,681.958,110.75,111.30,100.00,9.490q,17/11/10,15/05/14i,100.00,+1.3,,
78.00,62.00,78.00,72.60,BENHB,Bendigo & Adelaide cap. note,78.00,12.501,962.305,77.16,78.00,100.00,.00q,30/11/10,undated,100.00,+2.8,,
87.00,44.00,86.50,86.00,GINHA,Generator Income gennote2,86.00,5.010,432.185,85.76,87.999,100.00,6.838q,8/01/11,8/10/11m,100.00,+20.4,,
81.50,67.10,81.50,79.00,MBLHB,Macq Bank inc sec,80.65,5.117,409.131,79.40,80.65,100.00,6.53q,17/01/11,undated,100.00,+3.6,,
.23,.15,.211,.206,MFNHA,Macq Fortress frn aug35,.207,678.749,142.172,.211,.23,1.00,n/a,31/12/10,31/08/35m,1.00,n/a,,
84.50,73.20,83.00,81.001,NABHA,National Aust Bank natincsec,82.50,38.716,3170.56,82.15,82.50,100.00,6.00q,15/11/10,undated,100.00,+2.7,,
99.90,62.50,99.90,99.00,NXBHC,Nexus Bonds nexus3,99.60,1.082,107.649,99.60,101.20,100.00,7.61q,14/12/10,14/12/10m,100.00,n/a,,
66.25,55.00,66.25,66.25,NXBHD,  nexus4,66.25,,,67.00,67.99,100.00,7.00q,20/11/10,23/06/15m,100.00,n/a,,
101.50,99.40,100.00,99.40,PRYHA,Primary Health Care bondsep15,100.00,6.087,607.831,100.00,100.50,100.00,8.933q,29/12/10,28/09/15i,100.00,+4.3,,
97.50,88.00,97.40,96.20,SAKHA,Sthn Cross Air skies,97.40,3.633,352.627,97.40,97.90,100.00,6.680q,27/01/11,1/01/12i,100.00,+4.9,,
74.00,61.05,73.25,71.50,SUNHB,Suncorp-Metway cap. note,73.25,2.433,177.005,73.25,73.80,100.00,5.50q,15/11/10,undated,100.00,+3.3,,
107.95,102.20,104.50,103.35,TAHHA,Tabcorp Hldgs bondmay14,104.50,9.458,980.854,103.80,104.50,100.00,8.990q,17/11/10,1/05/14i,100.00,+2.7,,
100.00,95.00,99.69,99.00,WOWHB,Woolworths perp.frn,99.50,10.806,1073.28,99.25,99.50,100.00,5.920q,15/12/10,15/09/11i,100.00,+2.8,,
Convertible Notes,,
1.07,1.02,1.07,1.07,AVDG,Advance Energy 9.5% cn15,1.07,,,,1.07,1,.10,,4/1/2015,,,,
1.10,.765,1.10,1.10,AGIG,Ainsworth Game Tech 10% cn11,1.10,,,1.065,1.23,1.30,8.0sa,31/12/10,31/12/11m,1.30,27.7,,
2.07,1.98,1.98,1.98,AZZG,Antares Energy 10% cn13,1.98,,,,,2.00,10.0q,31/01/11,31/10/13h,2.00,10.5,,
.58,.195,.28,.24,BECG,Becton Prop 9.5% cn12,.28,29.468,7.309,.24,.265,.65,9.5sa,31/12/10,30/06/12m,.65,58.6,,
