Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4643.0 at 16:36 14/5/2010  Report at 19:07 Friday 14/5/2010. Processed 13:03 Sunday 16/5/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,91.00,102.50,102.50,LEPHB,ALE Prop Grp 7.265un11,102.50,-,-,100.05,103.50,100.00,7.265sa,30/09/10,30/09/11m,102.5,7.8
100.00,99.50,99.80,99.80,ACDHC,Aust Central 9% un15,99.80,-,-,-,-,100.00,9.0q,1/07/10,31/07/10i,100,16.2
105.00,100.00,102.50,102.00,BZAHA,Brookfield Bonds A 7.82%3m12,102.50,5,510.015,100.00,102.00,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,103.40,100.30,BZBHA,Brookfield Bonds B 8.79%3m12,103.00,0.65,66.645,100.30,103.00,100.00,8.79,-,23/11/2012,-,-
970.00,300.00,970.00,970.00,CBHGA,CBH Res Ltd 7.25%cn12,970.00,0.298,289.06,955.00,980.00,1000.00,7.25sa,15/09/10,3/05/12m,-,9.7
1200.00,0.12,1200.00,1200.00,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,106.00,106.00,HBSHA,Heritage Bld Soc 10%3mth19,106.00,0.6,63.6,106.10,107.25,100.00,10.000q,17/05/10,27/10/14i,100,2.7
0.80,0.28,0.38,0.28,MSCHF,Minerals Corp 10.5%db11,0.29,50,14.815,0.26,0.41,1.00,10.5,-,30/9/2011,-,-
3905.657,3905.657,3905.657,3905.657,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1350.00,n/a,1/07/10,1/10/11m,-,n/a
5697.365,5697.365,5697.365,5697.365,LSBHB,  lsbfr10,5697.365,-,-,-,-,3790.00,n/a,1/07/10,1/10/14m,-,n/a
5905.21,5905.21,5905.21,5905.21,LSBHF,  lsbml10,5905.21,-,-,-,-,4020.00,n/a,1/07/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,103.00,100.00,LEPHC,ALE Prop Grp frn3mth14,102.90,3.27,329.724,100.50,102.60,100.00,8.64,-,20/8/2014,-,-
33.50,5.25,33.50,30.00,AFPHA,Alpha Financial Prod ser1frn12,33.50,0.81,25.88,33.50,50.00,100.00,7.14sa,20/09/10,20/03/12m,100,75.4
114.00,103.00,110.29,109.65,AQNHA,AMP Grp Finance frn apr19,110.25,5.241,577.05,109.65,110.25,100.00,8.977q,17/05/10,15/05/14i,100,3.1
72.00,57.00,67.50,64.00,BENHB,Bendigo & Adelaide cap. note,64.00,1.024,67.929,64.00,67.00,100.00,4.98q,30/08/10,undated,100,4.9
80.00,24.01,72.00,70.25,GINHA,Generator Income gennote2,70.25,6.404,458.301,70.25,72.00,100.00,6.468q,8/07/10,8/10/11m,100,30.7
98.75,92.75,98.75,98.55,HLCHA,Halcyon Sec hlcnte10,98.75,0.64,63.137,98.57,99.00,100.00,8.03q,3/08/10,3/08/10m,100,11.3
83.00,60.00,74.00,72.00,MBLHB,Macq Bank Ltd inc sec,73.10,6.156,449.078,73.21,74.00,100.00,6.24q,15/07/10,undated,100,4.6
0.231,0.07,0.21,0.19,MFNHA,Macq Fortress frn aug35,0.19,486.914,93.652,0.19,0.20,1.00,n/a,30/06/10,31/08/35m,1,n/a
86.65,68.00,77.00,75.851,NABHA,National Aust Bank natincsec,76.95,54.345,4152.83,76.95,77.00,100.00,5.48q,17/05/10,undated,100,3.5
97.00,47.00,93.00,92.00,NXBHC,Nexus Bonds Ltd nexus3,92.00,1.42,131.74,92.00,95.00,100.00,7.18q,14/06/10,14/12/10m,100,20.9
62.50,45.00,60.55,60.55,NXBHD,  nexus4,60.55,0.05,3.027,60.80,67.00,100.00,6.70q,20/05/10,23/06/15m,100,n/a
95.00,71.05,93.48,92.00,SAKHA,Sthn Cross Air skies,92.10,6.075,562.096,92.35,93.25,100.00,6.218q,27/07/10,1/01/12i,100,7.8
72.00,53.00,68.20,64.00,SUNHB,Suncorp-Metway cap. note,65.00,2.043,134.648,65.00,67.00,100.00,4.98q,15/08/10,undated,100,4.4
107.95,102.30,105.30,103.20,TAHHA,Tabcorp Hldgs Ltd bondmay14,104.70,9.003,940.437,104.30,104.70,100.00,8.477q,17/05/10,1/05/14i,100,2.9
98.80,92.00,98.20,97.05,WOWHB,Woolworths Ltd perp.frn,98.00,14.589,1424.84,97.80,98.00,100.00,5.530q,15/06/10,15/09/11i,100,3.5
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,1.07,1.07,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.05,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,0.93,0.86,AGIG,Ainsworth Game Tech 10% cn11,0.86,11.858,10.302,0.86,0.94,1.30,8.0sa,30/06/10,31/12/11m,1.3,41.4
2.07,1.25,2.00,2.00,AZZG,Antares Energy 10% cn13,2.00,1,2,2.01,2.04,2.00,10.0q,31/07/10,31/10/13h,-,n/a
0.975,0.40,0.96,0.94,AXOG,Aurox Res 7%cnjun10,0.96,14.191,13.623,0.945,0.96,0.95,7.0sa,30/06/10,30/06/10m,0.95,n/a
0.58,0.36,0.445,0.36,BECG,Becton Prop Grp 9.5% cn10,0.36,156.5,60.98,0.31,0.36,0.65,9.5sa,30/06/10,30/06/10m,0.65,n/a
0.23,0.12,0.12,0.12,BPKG,Bremer Park Ltd 7% cn10,0.12,-,-,0.12,-,1.00,7.0sa,30/06/10,23/12/10m,1,n/a
0.19,0.105,0.16,0.16,CBDG,CBD Energy Ltd 12.5% cn,0.16,-,-,-,0.155,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,0.92,0.92,CCYG,China Century Capitl 12%  cn10,0.92,-,-,0.75,0.92,1.00,12.0q,30/09/10,30/09/10m,1,42.6
1.048,0.83,1.03,1.03,DRAG,Dragon Min Ltd 10% cn11,1.03,-,-,0.973,1.048,1.05,10.0q,30/06/10,10/02/11m,1.05,14.8
0.60,0.60,0.60,0.60,FARGA,First Aust Res 15% cn12,0.60,-,-,0.41,-,0.45,0.15,-,31/1/2012,-,-
2.50,2.15,2.20,2.20,HSKG,Heemskirk Cons 8% cn11,2.20,935.105,2057.23,2.24,2.45,3.00,12.0q,30/09/10,29/04/11m,3,47.7
103.00,68.85,102.00,100.56,IANG,IAG Finance (Nz) exch.note,101.60,21.65,2193.35,101.61,102.00,100.00,5.901q,15/06/10,15/12/19h,100,4.0
0.14,0.06,0.14,0.14,MSTG,Metal Storm Ltd 10% cn11,0.14,-,-,0.10,0.13,0.14,12.0q,22/06/10,1/09/11m,0.14,8.3
0.15,0.12,0.15,0.15,MSTGA,  sec cn11,0.15,-,-,0.016,0.145,0.135,-,-,9/01/2011,-,-
95.50,70.60,78.00,76.75,NFNG,Nufarm Finance (Nz) exc.nov11,76.75,12.416,958.252,76.75,78.00,100.00,6.710sa,15/10/10,24/11/11i,100,22.0
0.12,0.04,0.10,0.10,RSNG,Renison Cons 12% cn12,0.10,31.958,3.195,0.10,0.125,0.33,0.12,-,31/3/2012,-,-
1.28,0.67,1.28,1.15,RSGG,Resolute Min 12% cn12,1.28,905.45,1137.77,1.22,1.27,0.50,12.0q,21/06/10,31/12/12m,-,n/a
99.75,89.10,99.00,98.40,SKAG,Skycity Invest aces,98.90,1.613,158.784,98.421,98.90,100.00,4.676q,15/06/10,15/12/10h,100,6.6
0.55,0.45,0.45,0.45,SURG,Sun Res NL 12%  cn11,0.45,-,-,-,-,0.55,12.0q,23/07/10,30/6/11m,0.55,34.5
0.27,0.05,0.27,0.27,VHLG,Virax Hldgs cn dec11,0.27,-,-,-,0.27,0.10,-,-,8/12/11m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
103.40,99.00,102.60,101.45,ANZPA,ANZ Banking Grp pref,102.60,126.051,12870,102.50,102.70,100.00,5.271q,15/06/10,15/12/16i,100,2.9
103.00,95.50,102.75,100.50,ANZPB,  pref,101.90,35.786,3650.34,101.25,101.90,100.00,4.851q,15/06/10,15/06/14i,100,2.4
90.50,48.00,88.00,85.097,AAZPB,Australand Assets assets,85.99,18.463,1598,85.60,85.90,100.00,9.218q,30/06/10,undated,100,n/a
102.95,97.20,99.15,99.07,BOQPA,Bank of Qld reset prf,99.12,0.349,34.595,99.25,100.00,100.00,5.124sa,15/10/10,15/10/10h,100,11.3
93.50,79.10,90.75,89.10,BOQPC,  pref,90.50,8.129,731.349,89.50,90.50,100.00,4.767sa,15/10/10,17/12/12i,100,6.2
102.60,94.20,99.99,99.15,BENPA,Bendigo & Adelaide pref,99.50,1.677,166.827,99.15,99.50,100.00,6.16sa,1/11/10,1/11/12h,100,9.2
90.00,65.50,89.00,85.75,BENPB,  pref,89.00,4.013,352.02,88.00,88.60,100.00,4.151q,15/06/10,15/06/15h,100,3.2
92.50,68.00,88.00,87.00,BENPC,  pref,88.00,3.453,301.736,87.25,88.00,100.00,4.401q,10/07/10,10/10/14i,100,5.4
1.90,1.21,1.71,1.70,CAMPA,Clime Capital 7.5% pref,1.71,12.957,22.056,1.72,1.76,2.40,5.250q,6/07/10,30/04/17i,2.4,7.6
0.59,0.26,0.405,0.38,CMIPC,CMI Ltd pref.cl.a,0.40,36.215,14.403,0.40,0.425,1.20,11.67q,n/a,undated,-,n/a
211.20,202.50,207.00,203.60,CBAPA,C'wlth Bank  of Aust  perls v,206.00,47.546,9754.62,206.00,206.50,200.00,5.621q,1/08/10,31/10/14i,200,2.7
196.60,180.00,193.00,188.70,CBAPB,  perls iv,192.00,24.106,4624.89,191.65,191.999,200.00,3.976q,31/07/10,31/10/12i,200,3.0
86.00,62.00,85.50,84.15,DXRPA,Dexus Rents Tr rents,84.85,8.762,743.368,84.85,85.85,100.00,5.718q,17/07/10,1/07/12i,100,10.2
65.003,20.00,58.75,55.75,ELDPA,Elders Ltd hybrids,57.00,8.868,505.108,57.10,57.90,100.00,4.708q,30/06/10,30/06/11i,100,60.4
93.70,53.00,90.65,90.00,FXJPB,Fairfax Media Ltd pref,90.30,7.758,700.656,90.30,90.60,100.00,5.930sa,31/10/10,30/04/11i,100,13.1
75.00,23.50,70.90,68.00,GMPPA,Goodman Plus Tr stepup pf,70.90,12.514,874.503,70.90,70.99,100.00,6.173q,21/06/10,21/03/13i,100,16.3
81.00,54.70,67.00,60.00,GNSPA,Gunns Ltd forests,64.00,4.622,297.984,63.00,64.00,100.00,6.719q,14/07/10,undated,100,n/a
102.54,94.50,101.60,100.00,IAGPA,Insurance Aust Grp 5.63%pref,100.10,10.182,1024.72,100.10,100.60,100.00,5.63sa,15/06/10,15/06/12h,100,9.8
111.00,98.00,109.00,107.43,MQCPA,Macq Cps Tr pref,109.00,33.204,3598.6,108.60,109.40,100.00,11.10sa,30/06/10,30/06/13h,100,9.3
0.07,0.025,0.068,0.068,MSCPA,Minerals Corp 7.0% pref,0.068,-,-,-,0.07,0.20,7.0sa,n/a,5/12/08i,0.2,n/a
86.90,36.00,81.50,77.30,MXUPA,Multiplex Sites sites,80.30,24.305,1937.96,80.30,81.00,100.00,8.318q,18/07/10,undated,100,6.5
96.45,75.75,93.00,91.50,ORIPB,Orica Ltd pref,92.20,26.124,2403.31,92.00,92.20,100.00,5.358sa,31/05/10,30/11/11i,100,6.9
74.50,18.20,74.50,59.997,PXUPA,PaperlinX Sps Tr pref,74.50,41.107,2864.73,74.00,74.50,100.00,6.810sa,30/06/10,30/06/12i,100,20.3
188.00,156.70,175.00,171.50,PCAPA,Preferred Capital perls iii,173.55,8.398,1455.67,173.55,174.98,200.00,3.863q,6/07/10,6/04/16i,200,4.2
99.00,86.00,95.74,94.25,RHCPA,Ramsay Health Care cares,94.31,22.077,2092.16,94.31,95.50,100.00,5.294sa,20/10/10,20/10/10i,100,18.8
88.99,85.00,86.50,85.00,SVWPA,Seven Grp Hldgs pref,85.26,21.246,1825.78,85.26,85.65,100.00,6.419sa,31/05/10,31/05/10i,100,6.8
97.50,80.75,86.30,86.30,SEVPC,Seven Network    pref,86.30,-,-,-,-,-,-,-,-,-,-
100.30,94.15,99.00,97.71,SUNPA,Suncorp-Metway 5.068%prf,98.58,4.43,436.956,98.58,99.20,100.00,5.068sa,14/09/10,14/09/11h,100,9.5
99.75,80.30,98.50,97.12,SUNPB,  pref,97.90,25.518,2499.63,97.63,98.20,100.00,5.341q,15/06/10,14/06/13m,100,3.5
101.00,85.50,100.45,100.30,TTXPA,Taps Tr taps,100.45,18.096,1815.15,100.45,100.899,100.00,6.42q,30/06/10,30/06/10h,100,n/a
77.00,32.40,70.60,69.00,TPAPA,Transpacific Sps stepup pf,70.00,17.302,1207.44,69.00,70.60,100.00,5.784sa,15/10/10,1/10/11i,100,34.7
103.50,96.50,102.85,99.57,WBCPA,Westpac Banking pref,102.10,51.452,5226.02,102.10,102.44,100.00,4.773q,30/06/10,26/09/13i,100,2.0
108.50,102.50,108.50,106.00,WBCPB,  pref ii,107.75,26.415,2840.15,107.75,108.40,100.00,5.753q,30/06/10,30/09/14i,100,2.0
94.40,77.05,87.50,85.501,WCTPA,Westpac Tps Tr pref,86.90,11.679,1012.55,86.63,86.90,100.00,3.793q,30/06/10,30/06/16i,100,4.0
78.50,55.101,57.25,55.101,WFLPA,Willmott Forests pref,55.21,2.954,165.076,55.21,56.00,100.00,7.0sa,30/09/10,30/09/14h,42.49,14.9
