Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading Data for the week ending Friday, July 12, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4957.5 at 2013-07-12T16:44:36. Report at Friday, July 12, 2013. Processed Saturday at 2013-07-13T23:15:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
Corporate Bonds,,
112.00,104.25,108.60,107.30,HBSHA,Heritage Bank,108.60,3.789,409.747,108.60,108.805,100.00,10.000q,17/08/13,27/10/14i,100.00,4.4,,
108.50,102.45,105.30,104.00,HBSHB,  bondjun17,104.031,3.727,390.465,104.051,105.00,100.00,7.250q,20/09/13,20/06/17h,100.00,6.0,,
5697.365,5697.365,,,LSBHB,Pentagon Capital,,,,,,1194,n/a,1/09/13,1/10/14m,,n/a,,
5905.21,5905.21,,,LSBHF,  lsbml10,,,,,,1215,n/a,1/09/13,1/10/14m,,n/a,,
Floating Rate Notes,,
105.50,99.20,102.99,102.15,AGKHA,AGL Energy,102.61,35.615,3652.83,102.61,102.99,100.00,6.571q,8/09/13,8/06/19i,100.00,+3.4,,
104.50,100.50,103.00,101.80,LEPHC,ALE Prop Grp,102.00,1.614,165.326,101.92,103.30,100.00,7.530q,17/08/13,15/05/14i,100.00,+2.2,,
108.00,102.05,103.60,103.00,AQNHA,AMP Grp Finance,103.60,6.028,622.589,103.10,103.60,100.00,7.558q,15/08/13,15/05/14i,100.00,+1.9,,
105.20,100.00,102.00,101.51,ANZHA,ANZ Banking Grp,102.50,74.664,7595.31,102.002,102.50,100.00,5.526q,20/09/13,20/6/17i,100.00,+2.4,,
108.00,100.19,105.50,104.00,AQHHA,APT Pipelines,104.12,12.509,1312.78,104.12,104.99,100.00,7.308q,30/09/13,31/03/18i,100.00,+3.5,,
105.00,100.00,102.10,102.00,AYUHA,Aust Unity,102.75,.905,92.315,102.75,104.25,100.00,6.593q,14/07/13,14/04/16i,100.00,+2.8,,
100.75,98.60,100.30,100.20,BENHA,Bendigo & Adelaide Bk,100.30,1.100,110.274,100.35,101.00,100.00,4.220q,15/09/13,17/03/14h,100.00,+1.6,,
76.60,70.20,75.00,75.00,BENHB,  cap. note,75.00,.030,2.250,75.00,85.00,100.00,.00q,30/08/13,undated,100.00,+2.9,,
107.95,99.65,105.88,103.00,CTXHA,Caltex Aust,104.00,22.818,2362.43,103.65,104.00,100.00,7.281q,17/09/13,15/06/17i,100.00,+3.7,,
105.00,99.50,101.75,101.051,CNGHA,Colonial Hldgs,101.80,38.603,3912.47,101.70,101.80,100.00,6.058q,29/09/13,31/3/17i,100.00,+2.9,,
100.65,97.90,99.48,98.50,CBAHA,C'wlth Bank  of Aust,99.10,11.119,1100.27,99.10,99.50,100.00,4.093q,15/07/13,24/12/15h,100.00,+1.3,,
107.60,99.11,104.70,103.61,CWNHA,Crown,103.80,21.037,2186.06,103.70,104.69,100.00,7.820q,14/09/13,14/09/18i,100.00,+4.3,,
75.95,61.04,73.25,71.51,MBLHB,Macquarie Bank,72.25,12.117,878.300,71.801,72.25,100.00,4.54q,15/10/13,undated,100.00,+4.1,,
75.00,67.21,71.48,70.303,NABHA,National Aust Bank,71.39,79.940,5679.82,71.26,71.479,100.00,4.059q,15/08/13,undated,100.00,+3.7,,
105.00,100.25,102.45,101.75,NABHB,  notejun22,102.00,37.090,3790.34,102.00,102.40,100.00,5.531q,18/09/13,18/6/17i,100.00,+2.4,,
90.50,82.001,90.50,90.50,NXBHD,Nexus Bonds,,,,90.50,95.00,100.00,5.53q,20/11/13,23/06/15m,100.00,n/a,,
104.00,98.01,100.05,99.761,ORGHA,Origin Energy,99.86,52.278,5224.26,99.86,100.00,100.00,6.820q,22/09/13,22/12/16i,100.00,+4.1,,
106.00,95.80,103.50,101.50,PRYHA,Primary Health Care,101.801,5.027,518.361,102.10,103.33,100.00,6.808q,29/09/13,28/09/15i,100.00,+3.3,,
65.50,54.50,65.35,64.50,SBKHB,Suncorp-Metway,64.95,1.898,123.520,64.95,65.50,100.00,3.56q,15/08/13,undated,100.00,+3.7,,
105.70,101.50,102.99,101.90,TAHHA,Tabcorp Hldgs,102.99,6.912,707.372,102.50,102.99,100.00,7.058q,17/08/13,1/05/14i,100.00,+2.5,,
104.25,96.90,100.00,99.40,TAHHB,  notemar37,100.00,12.570,1255.02,99.90,100.00,100.00,6.820q,22/09/13,22/3/17i,100.00,+4.2,,
106.45,100.20,104.00,103.00,TTSHA,Tatts Grp,103.50,1.638,169.832,102.50,103.50,100.00,5.920q,5/10/13,5/06/19h,100.00,+2.0,,
105.25,99.94,102.90,101.87,WBCHA,Westpac Banking,102.69,96.737,9926.84,102.60,102.69,100.00,5.560q,23/08/13,23/8/17i,100.00,+2.3,,
107.50,103.10,105.30,104.60,WOWHC,Woolworths,105.00,11.935,1251.75,104.64,105.27,100.00,6.053q,24/08/13,24/11/16i,100.00,+1.9,,
Convertible Notes,,
.85,.70,.70,.70,AYIG,A1 Invest & Res,,,,,.84,1,12.00,10/10/2013,30/9/2014,,,,
1.07,.65,.65,.65,AVDG,Advance Energy,,,,,,1,9.50,10/10/2013,4/1/2015,,,,
2.10,1.99,2.10,2.00,AZZG,Antares Energy,2.00,2.500,5.240,2.06,2.10,2.00,10.0q,31/07/13,31/10/13h,2.00,17.5,,
119.00,104.40,119.00,114.20,AFIG,Aust Foundation,115.20,5.289,609.460,115.20,118.75,100.00,6.25sa,31/08/13,28/02/17h,,n/a,,
