Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4437.0 at 16:39 16/7/2010  Report at 19:06 Friday 16/7/2010. Processed 12:53 Sunday 18/7/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,95.25,104.50,104.50,LEPHB,ALE Prop Grp 7.265un11,104.50,-,-,104.50,105.00,100.00,7.265sa,30/09/10,30/09/11m,102.5,7.3
100.00,99.50,99.80,99.80,ACDHC,Aust Central 9% un15,99.80,-,-,-,-,100.00,9.0q,31/07/10,31/07/10i,100,n/a
105.00,100.00,100.00,100.00,BZAHA,Brookfield Bonds A 7.82%3m12,100.00,-,-,100.00,101.50,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,103.00,102.00,BZBHA,Brookfield Bonds B 8.79%3m12,102.00,0.278,28.55,102.00,103.00,100.00,8.79,-,23/11/2012,-,-
970.00,430.00,970.00,970.00,CBHGA,CBH Res Ltd 7.25%cn12,970.00,-,-,990.01,-,1000.00,7.25sa,15/09/10,3/05/12m,-,10.7
1200.00,0.12,1200.00,1200.00,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
108.00,102.00,106.60,106.00,HBSHA,Heritage Bld Soc 10%3mth19,106.00,1,106.002,106.00,107.00,100.00,10.000q,17/08/10,27/10/14i,100,2.9
3905.657,3905.657,3905.657,3905.657,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1198.00,n/a,2/09/10,1/10/11m,-,n/a
5697.365,5697.365,5697.365,5697.365,LSBHB,  lsbfr10,5697.365,-,-,-,-,3667.00,n/a,2/09/10,1/10/14m,-,n/a
5905.21,5905.21,5905.21,5905.21,LSBHF,  lsbml10,5905.21,-,-,-,-,3882.00,n/a,2/09/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,102.20,101.80,LEPHC,ALE Prop Grp frn3mth14,102.00,6.32,645.104,101.90,102.00,100.00,8.64,-,20/8/2014,-,-
34.15,7.70,32.00,31.00,AFPHA,Alpha Financial Prod ser1frn12,31.00,1.25,38.75,30.00,50.00,100.00,7.14sa,20/09/10,20/03/12m,100,92.5
114.00,106.10,109.25,108.00,AQNHA,AMP Grp Finance frn apr19,109.25,7.203,781.582,109.00,109.25,100.00,9.600q,17/08/10,15/05/14i,100,2.5
72.00,58.04,65.00,63.25,BENHB,Bendigo & Adelaide cap. note,64.00,2.445,156.719,63.50,63.999,100.00,5.66q,30/08/10,undated,100,4.8
80.00,33.50,76.00,74.65,GINHA,Generator Income gennote2,76.00,5.662,425.473,75.50,76.50,100.00,6.840q,8/10/10,8/10/11m,100,26.8
100.50,93.15,100.50,100.00,HLCHA,Halcyon Sec hlcnte10,100.30,2.362,237.123,100.351,100.65,100.00,8.03q,3/08/10,3/08/10m,100,n/a
83.00,66.50,72.00,70.00,MBLHB,Macq Bank Ltd inc sec,70.10,11.617,816.125,70.10,72.40,100.00,6.58q,15/10/10,undated,100,4.9
0.231,0.105,0.154,0.152,MFNHA,Macq Fortress frn aug35,0.154,50.655,7.754,0.154,0.185,1.00,n/a,30/09/10,31/08/35m,1,n/a
86.65,70.63,76.40,75.55,NABHA,National Aust Bank natincsec,76.204,34.813,2642.6,76.20,76.449,100.00,6.10q,16/08/10,undated,100,3.6
97.00,49.001,93.00,93.00,NXBHC,Nexus Bonds Ltd nexus3,93.00,0.2,18.6,92.75,-,100.00,7.66q,14/09/10,14/12/10m,100,24.0
64.999,55.00,64.999,63.00,NXBHD,  nexus4,64.999,0.075,4.874,63.001,64.999,100.00,7.00q,20/11/10,23/06/15m,100,n/a
95.00,76.00,91.30,89.50,SAKHA,Sthn Cross Air skies,89.90,13.286,1194.82,89.50,90.50,100.00,6.640q,27/07/10,1/01/12i,100,9.9
72.00,58.06,63.00,62.21,SUNHB,Suncorp-Metway cap. note,63.00,5.334,334.955,62.75,63.00,100.00,5.56q,15/08/10,undated,100,4.7
107.95,102.20,106.50,105.20,TAHHA,Tabcorp Hldgs Ltd bondmay14,106.50,3.234,343.035,106.05,106.65,100.00,8.477q,17/08/10,1/05/14i,100,2.8
98.80,95.00,98.45,97.25,WOWHB,Woolworths Ltd perp.frn,97.90,19.153,1877.18,97.90,98.10,100.00,6.008q,15/09/10,15/09/11i,100,3.6
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,1.07,1.07,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1.00,0.1,-,1/04/2015,-,-
0.95,0.62,0.85,0.85,AGIG,Ainsworth Game Tech 10% cn11,0.85,-,-,0.87,1.02,1.30,8.0sa,31/12/10,31/12/11m,1.3,42.9
