Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading Data for the week ending Friday, May 31, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4914.0 at 2013-05-31T16:45:05. Report at Friday, May 31, 2013. Processed Saturday at 2013-06-01T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
Corporate Bonds,,
112.00,104.25,107.70,106.21,HBSHA,Heritage Bank,107.40,2.800,299.682,106.80,107.50,100.00,10.000q,17/08/13,27/10/14i,100.00,4.9,,
108.50,101.75,107.00,106.00,HBSHB,  bondjun17,105.72,2.208,235.787,106.00,107.00,100.00,7.250q,20/06/13,20/06/17h,100.00,6.1,,
5697.365,5697.365,5697.365,5697.365,LSBHB,Pentagon Capital,5697.365,,,,,1345,n/a,3/07/13,1/10/14m,,n/a,,
5905.21,5905.21,5905.21,5905.21,LSBHF,  lsbml10,5905.21,,,,,1373,n/a,3/07/13,1/10/14m,,n/a,,
Floating Rate Notes,,
105.50,98.50,103.30,101.92,AGKHA,AGL Energy,102.11,31.320,3213.76,102.11,102.46,100.00,6.789q,8/06/13,8/06/19i,100.00,+3.4,,
104.50,100.15,102.50,101.75,LEPHC,ALE Prop Grp,102.00,4.404,448.556,102.30,102.50,100.00,7.530q,17/08/13,15/05/14i,100.00,+2.6,,
108.00,102.25,103.35,102.50,AQNHA,AMP Grp Finance,102.91,6.345,653.381,102.91,103.32,100.00,7.558q,15/08/13,15/05/14i,100.00,+2.0,,
105.20,99.50,104.50,104.05,ANZHA,ANZ Banking Grp,104.40,14.265,1486.38,104.40,104.90,100.00,5.780q,20/06/13,20/6/17i,100.00,+1.9,,
108.00,100.19,106.00,104.70,AQHHA,APT Pipelines,105.00,13.133,1380.27,105.00,105.39,100.00,7.629q,30/06/13,31/03/18i,100.00,+3.6,,
104.00,99.05,103.50,103.00,AYUHA,Aust Unity,103.10,4.098,422.810,102.75,103.10,100.00,6.593q,14/07/13,14/04/16i,100.00,+2.7,,
100.75,98.60,100.70,100.70,BENHA,Bendigo & Adelaide Bk,100.70,.345,34.742,100.25,100.90,100.00,4.451q,15/06/13,17/03/14h,100.00,+2.2,,
76.60,70.00,75.50,75.50,BENHB,  cap. note,75.50,.250,18.875,76.00,85.00,100.00,.00q,30/08/13,undated,100.00,+2.7,,
107.95,99.65,107.10,106.25,CTXHA,Caltex Aust,106.55,5.047,538.764,106.55,106.80,100.00,7.629q,17/06/13,15/06/17i,100.00,+3.2,,
105.00,97.80,103.68,102.551,CNGHA,Colonial Hldgs,103.00,24.991,2574.65,102.60,103.15,100.00,6.354q,29/06/13,31/3/17i,100.00,+2.7,,
100.65,97.81,100.15,99.95,CBAHA,C'wlth Bank  of Aust,100.15,12.502,1251.20,100.10,100.15,100.00,4.093q,15/07/13,24/12/15h,100.00,+1.2,,
107.60,99.11,106.98,105.021,CWNHA,Crown,104.052,30.315,3206.84,104.052,104.66,100.00,8.129q,14/06/13,14/09/18i,100.00,+4.0,,
75.95,57.15,75.00,73.00,MBLHB,Macquarie Bank,73.50,7.124,527.712,73.35,73.50,100.00,4.76q,15/07/13,undated,100.00,+4.0,,
75.00,67.21,73.98,72.80,NABHA,National Aust Bank,73.101,80.964,5931.28,73.10,73.399,100.00,4.059q,15/08/13,undated,100.00,+3.3,,
105.00,99.85,104.469,103.60,NABHB,  notejun22,104.00,53.104,5518.69,104.00,104.30,100.00,5.879q,18/06/13,18/6/17i,100.00,+2.0,,
88.35,79.00,88.35,88.35,NXBHD,Nexus Bonds,88.35,,,88.38,,100.00,5.53q,20/11/13,23/06/15m,100.00,n/a,,
104.00,98.01,101.45,100.50,ORGHA,Origin Energy,101.01,55.682,5621.12,101.00,101.14,100.00,7.040q,22/06/13,22/12/16i,100.00,+4.1,,
106.00,94.90,103.30,101.90,PRYHA,Primary Health Care,102.40,15.011,1532.53,102.00,102.40,100.00,7.100q,29/06/13,28/09/15i,100.00,+3.5,,
