Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4404.1 at 16:38 27/8/2010  Report at 19:07 Friday 27/8/2010. Processed 15:43 Sunday 29/8/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,99.50,104.50,104.50,LEPHB,ALE Prop Grp 7.265un11,104.50,75,7912.5,101.20,106.50,100.00,7.265sa,30/09/10,30/09/11m,102.5,8.1
102.50,100.00,101.95,101.95,BZAHA,Brookfield Bonds A 7.82%3m12,101.95,-,-,101.50,101.95,100.00,7.82,-,7/09/2012,-,-
103.50,100.00,103.00,102.10,BZBHA,Brookfield Bonds B 8.79%3m12,103.00,1.335,136.74,102.10,103.00,100.00,8.79,-,23/11/2012,-,-
1200.00,0.12,1200.00,1200.00,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
109.00,102.00,109.00,107.825,HBSHA,Heritage Bld Soc 10%3mth19,109.00,0.369,40.119,107.80,108.00,100.00,10.000q,17/11/10,27/10/14i,100,2.6
3905.657,3905.657,3905.657,3905.657,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,1121.00,n/a,1/10/10,1/10/11m,-,n/a
5697.365,5697.365,5697.365,5697.365,LSBHB,  lsbfr10,5697.365,-,-,-,-,3605.00,n/a,1/10/10,1/10/14m,-,n/a
5905.21,5905.21,5905.21,5905.21,LSBHF,  lsbml10,5905.21,-,-,-,-,3812.00,n/a,1/10/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,101.90,101.80,LEPHC,ALE Prop Grp frn3mth14,101.90,1.445,147.183,101.90,102.40,100.00,8.64,-,20/8/2014,-,-
38.00,10.196,38.00,35.00,AFPHA,Alpha Financial Prod ser1frn12,38.00,1.56,57.6,36.60,38.00,100.00,7.14sa,20/09/10,20/03/12m,100,82.3
114.00,106.10,110.25,108.82,AQNHA,AMP Grp Finance frn apr19,109.50,6.334,693.37,109.50,109.99,100.00,9.490q,17/11/10,15/05/14i,100,1.9
72.00,62.00,67.50,64.00,BENHB,Bendigo & Adelaide cap. note,64.50,1.8,116.982,64.50,67.50,100.00,.00q,30/11/10,undated,100,4.2
80.50,44.00,80.50,78.70,GINHA,Generator Income gennote2,80.00,10.786,859.59,79.60,80.20,100.00,6.840q,8/10/10,8/10/11m,100,25.1
83.00,67.10,74.50,73.45,MBLHB,Macq Bank Ltd inc sec,73.55,7.195,530.564,73.50,73.55,100.00,6.58q,15/10/10,undated,100,4.3
0.231,0.15,0.17,0.159,MFNHA,Macq Fortress frn aug35,0.161,373.462,60.478,0.157,0.159,1.00,n/a,30/09/10,31/08/35m,1,n/a
86.65,73.20,77.60,76.50,NABHA,National Aust Bank natincsec,76.75,68.139,5257.85,76.55,77.00,100.00,6.00q,15/11/10,undated,100,3.3
98.00,55.00,97.00,97.00,NXBHC,Nexus Bonds Ltd nexus3,97.00,0.06,5.82,97.01,101.00,100.00,7.66q,14/09/10,14/12/10m,100,20.0
65.50,55.00,65.50,65.00,NXBHD,  nexus4,65.00,0.2,13.025,64.00,66.00,100.00,7.00q,20/11/10,23/06/15m,100,n/a
95.00,82.01,94.30,93.57,SAKHA,Sthn Cross Air skies,93.86,30.709,2885.41,93.89,94.25,100.00,6.640q,27/10/10,1/01/12i,100,7.8
72.00,58.06,67.00,65.35,SUNHB,Suncorp-Metway cap. note,65.35,2.658,175.927,65.35,66.66,100.00,5.50q,15/11/10,undated,100,4.0
107.95,102.20,105.05,104.35,TAHHA,Tabcorp Hldgs Ltd bondmay14,104.50,6.885,720.684,104.50,104.75,100.00,8.990q,17/11/10,1/05/14i,100,2.9
99.25,95.00,99.25,98.50,WOWHB,Woolworths Ltd perp.frn,98.60,25.092,2481.12,98.55,99.25,100.00,6.008q,15/09/10,15/09/11i,100,3.8
Convertible Notes ,,,,,,,,,,,,,,,,
1.07,1.02,1.07,1.07,AVDG,Advance Energy 9.5% cn15,1.07,-,-,-,1.07,1.00,0.1,-,1/04/2015,-,-
0.99,0.705,0.99,0.93,AGIG,Ainsworth Game Tech 10% cn11,0.99,29.625,28.835,0.94,1.00,1.30,8.0sa,31/12/10,31/12/11m,1.3,32.8
2.07,1.81,2.00,2.00,AZZG,Antares Energy 10% cn13,2.00,-,-,1.82,2.00,2.00,10.0q,31/10/10,31/10/13h,-,n/a
0.58,0.30,0.40,0.36,BECG,Becton Prop Grp 9.5% cn12,0.40,165.5,66.043,0.31,0.45,0.65,9.5sa,31/12/10,30/06/12m,0.65,28.4
0.23,0.12,0.12,0.12,BPKG,Bremer Park Ltd 7% cn10,0.12,-,-,0.14,-,1.00,7.0sa,23/12/10,23/12/10m,1,n/a
0.19,0.11,0.16,0.16,CBDG,CBD Energy Ltd 12.5% cn,0.16,-,-,0.13,0.16,0.10,0.13,-,28/1/2011,-,-
0.95,0.64,0.90,0.90,CCYG,China Century Capitl 12%  cn12,0.90,-,-,0.83,0.89,1.00,12.0q,30/09/10,30/09/10m,1,n/a
1.055,0.90,1.051,1.05,DRAG,Dragon Min Ltd 10% cn11,1.051,185,194.433,1.051,1.065,1.05,10.0q,30/09/10,10/02/11m,1.05,13.9
0.60,0.60,0.60,0.60,FARGA,FAR Ltd 15% cn12,0.60,-,-,-,-,0.45,0.15,-,31/1/2012,-,-
2.70,2.15,2.67,2.67,HSKG,Heemskirk Cons 8% cn11,2.67,3.5,9.345,2.68,2.80,3.00,12.0q,30/09/10,29/04/11m,3,34.2
103.50,80.51,103.00,102.00,IANG,IAG Finance (Nz) exch.note,102.60,35.66,3647.18,102.45,102.60,100.00,6.236q,15/09/10,15/12/19h,100,3.9
0.14,0.08,0.08,0.08,MSTG,Metal Storm Ltd 10% cn11,0.08,-,-,0.075,0.10,0.14,12.0q,22/09/10,1/09/11m,0.14,80.9
0.15,0.12,0.15,0.15,MSTGA,  sec cn11,0.15,-,-,0.007,0.09,0.135,-,-,9/01/2011,-,-
95.50,56.01,62.00,56.01,NFNG,Nufarm Finance (Nz) exc.nov11,58.00,92.514,5556.52,58.00,59.95,100.00,6.710sa,15/10/10,24/11/11i,100,59.6
0.12,0.04,0.09,0.09,RSNG,Renison Cons 12% cn12,0.09,0.001,-,0.06,0.09,0.33,0.12,-,31/3/2012,-,-
1.28,0.675,0.90,0.83,RSGG,Resolute Min 12% cn12,0.83,54,47.195,0.77,0.85,0.50,12.0q,21/12/10,31/12/12m,-,n/a
100.00,93.251,99.86,99.76,SKAG,Skycity Invest aces,99.86,0.272,27.159,99.88,100.549,100.00,5.011q,15/09/10,15/12/10h,100,8.1
0.55,0.45,0.45,0.45,SURG,Sun Res NL 12%  cn11,0.45,-,-,-,-,0.55,12.0q,23/10/10,30/6/11m,0.55,43.0
0.27,0.06,0.10,0.10,VHLG,Virax Hldgs cn dec11,0.10,-,-,-,0.20,0.10,-,-,8/12/11m,0.12,n/a
Hybrid Securities ,,,,,,,,,,,,,,,,
105.40,99.00,105.40,102.90,ANZPA,ANZ Banking Grp pref,103.251,78.411,8154.9,103.25,103.60,100.00,5.606q,15/09/10,15/12/16i,100,2.4
103.00,95.50,102.20,100.011,ANZPB,  pref,100.50,50.347,5081.46,100.50,100.90,100.00,5.186q,15/09/10,15/06/14i,100,2.3
90.50,73.00,89.00,87.20,AAZPB,Australand Assets assets,87.99,8.135,715.861,87.99,88.80,100.00,9.640q,30/09/10,undated,100,n/a
102.95,97.50,102.50,101.30,BOQPA,Bank of Qld reset prf,102.50,1.551,158.02,102.01,102.90,100.00,5.124sa,15/10/10,15/10/10h,100,n/a
93.50,81.50,90.20,89.10,BOQPC,  pref,90.20,6.94,623.481,89.25,90.00,100.00,4.767sa,15/10/10,17/12/12i,100,7.7
103.00,95.00,102.97,101.55,BENPA,Bendigo & Adelaide pref,102.90,2.943,300.024,102.10,102.90,100.00,6.16sa,1/11/10,1/11/12h,100,8.8
93.45,81.01,91.00,90.00,BENPB,  pref,90.10,1.675,151.351,90.10,90.40,100.00,4.486q,15/09/10,15/06/15h,100,3.9
93.20,82.00,93.20,91.00,BENPC,  pref,91.60,2.494,230.728,91.60,92.50,100.00,4.646q,10/10/10,10/10/14i,100,4.5
1.90,1.67,1.85,1.77,CAMPA,Clime Capital 7.5% pref,1.80,28,51.19,1.80,1.85,2.40,5.250q,6/10/10,30/04/17i,2.4,6.6
0.59,0.331,0.38,0.36,CMIPC,CMI Ltd pref.cl.a,0.38,22.234,8.255,0.375,0.40,1.20,11.67q,n/a,undated,-,n/a
211.20,201.75,209.10,208.25,CBAPA,C'wlth Bank  of Aust  perls v,208.45,24.066,5025.74,208.25,208.45,200.00,5.690q,1/11/10,31/10/14i,200,2.4
196.60,185.00,196.49,193.55,CBAPB,  perls iv,195.00,24.838,4849.45,195.00,195.90,200.00,4.045q,31/10/10,31/10/12i,200,2.6
87.70,79.15,87.50,85.00,DXRPA,Dexus Rents Tr rents,85.00,2.664,230.552,85.00,86.00,100.00,6.140q,17/10/10,1/07/12i,100,11.6
65.003,37.50,50.89,42.50,ELDPA,Elders Ltd hybrids,45.95,8.015,371.634,44.50,46.30,100.00,5.027q,30/09/10,30/06/11i,100,115.7
95.50,77.01,95.50,89.60,FXJPB,Fairfax Media Ltd pref,95.30,71.603,6541.16,95.20,95.45,100.00,6.450sa,31/10/10,30/04/11i,100,12.8
75.00,58.51,72.60,71.75,GMPPA,Goodman Plus Tr stepup pf,72.00,17.058,1228.12,71.75,72.00,100.00,6.800q,21/09/10,21/03/13i,100,17.2
81.00,50.55,70.00,67.00,GNSPA,Gunns Ltd forests,67.30,9.199,627.042,67.22,69.50,100.00,6.916q,14/10/10,undated,100,n/a
102.54,94.50,101.50,101.01,IAGPA,Insurance Aust Grp 5.63%pref,101.30,6.78,687.554,101.30,101.45,100.00,5.63sa,15/12/10,15/06/12h,100,8.3
111.00,103.51,109.00,107.50,MQCPA,Macq Cps Tr pref,108.00,17.944,1942.19,108.00,109.00,100.00,11.10sa,31/12/10,30/06/13h,100,8.6
86.90,51.99,79.10,77.00,MXUPA,Multiplex Sites sites,77.90,12.021,934.754,77.65,77.90,100.00,8.740q,18/10/10,undated,100,6.7
96.99,89.05,96.40,95.55,ORIPB,Orica Ltd pref,95.651,18.457,1774.7,95.65,96.00,100.00,6.415sa,30/11/10,30/11/11i,100,6.6
74.50,35.00,58.40,56.00,PXUPA,PaperlinX Sps Tr pref,57.30,8.12,466.637,56.10,57.30,100.00,7.365sa,31/12/10,30/06/12i,100,39.7
188.00,160.00,182.00,178.80,PCAPA,Preferred Capital perls iii,179.50,17.601,3172.83,179.50,182.00,200.00,4.109q,6/10/10,6/04/16i,200,3.6
99.00,92.16,95.50,93.10,RHCPA,Ramsay Health Care cares,94.80,49.564,4670.54,94.80,95.10,100.00,5.294sa,20/10/10,20/10/10i,100,n/a
88.99,75.20,85.51,83.30,SVWPA,Seven Grp Hldgs pref,83.50,17.059,1446.04,83.50,84.00,100.00,6.790sa,30/11/10,31/05/10i,100,7.4
103.00,94.15,103.00,101.751,SUNPA,Suncorp-Metway 5.068%prf,102.20,1.926,196.543,102.00,102.49,100.00,5.068sa,14/09/10,14/09/11h,100,8.5
100.60,90.71,100.60,99.51,SUNPB,  pref,99.51,33.34,3334.55,99.51,99.60,100.00,5.676q,15/09/10,14/06/13m,100,4.3
77.00,56.96,63.50,61.50,TPAPA,Transpacific Sps stepup pf,63.45,9.494,595.402,62.55,63.45,100.00,5.784sa,15/10/10,1/10/11i,100,59.7
103.50,97.50,101.70,100.75,WBCPA,Westpac Banking pref,101.70,43.864,4434.85,101.35,101.70,100.00,5.068q,30/09/10,26/09/13i,100,2.2
115.00,102.50,109.00,106.50,WBCPB,  pref ii,106.999,26.392,2829.88,106.50,107.00,100.00,6.048q,30/09/10,30/09/14i,100,2.2
94.40,77.05,90.00,88.67,WCTPA,Westpac Tps Tr pref,89.49,36.271,3240.5,89.20,89.49,100.00,4.088q,30/09/10,30/06/16i,100,3.5
