Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,
XAO 4577.6 at 16:40 3/9/2010  Report at 19:07 Friday 3/9/2010. Processed 12:00 Sunday 5/9/2010.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
Corporate Bonds ,,,,,,,,,,,,,,,,
105.00,99.50,104.50,104.50,LEPHB,ALE Prop Grp 7.265un11,104.50,-,-,101.20,106.50,100.00,7.265sa,30/09/10,30/09/11m,102.5,8.3
102.50,100.00,101.50,101.50,BZAHA,Brookfield Bonds A 7.82%3m12,101.50,0.5,50.75,101.50,101.95,100.00,7.82,-,7/09/2012,-,-
105.25,100.00,105.25,103.00,BZBHA,Brookfield Bonds B 8.79%3m12,105.25,0.463,48.275,104.39,105.40,100.00,8.79,-,23/11/2012,-,-
1200.00,0.12,1200.00,1200.00,GOAG,Gold Anomaly Ltd 10% cn11,1200.00,-,-,-,-,500.00,50,-,14/7/2011,-,-
109.00,102.00,108.00,107.80,HBSHA,Heritage Bld Soc 10%3mth19,107.80,0.539,58.184,108.00,108.20,100.00,10.000q,17/11/10,27/10/14i,100,3.0
3905.657,3905.657,3905.657,3905.657,LSBHA,Pentagon Capital lsbfr7,3905.657,-,-,-,-,965.66,n/a,1/11/10,1/10/11m,-,n/a
5697.365,5697.365,5697.365,5697.365,LSBHB,  lsbfr10,5697.365,-,-,-,-,3543.00,n/a,1/11/10,1/10/14m,-,n/a
5905.21,5905.21,5905.21,5905.21,LSBHF,  lsbml10,5905.21,-,-,-,-,3743.00,n/a,1/11/10,1/10/14m,-,n/a
Floating Rate Notes ,,,,,,,,,,,,,,,,
103.00,100.00,102.00,101.90,LEPHC,ALE Prop Grp frn3mth14,101.90,1.278,130.236,101.90,102.00,100.00,8.7,-,20/8/2014,-,-
38.00,10.196,38.00,36.60,AFPHA,Alpha Financial Prod ser1frn12,36.60,1.224,45.183,36.00,40.00,100.00,7.14sa,20/09/10,20/03/12m,100,87.3
114.00,106.10,109.90,108.56,AQNHA,AMP Grp Finance frn apr19,109.89,6.378,695.941,109.40,109.89,100.00,9.490q,17/11/10,15/05/14i,100,1.9
72.00,62.00,65.20,64.20,BENHB,Bendigo & Adelaide cap. note,65.20,0.739,47.753,65.20,66.50,100.00,.00q,30/11/10,undated,100,4.1
82.00,44.00,82.00,80.00,GINHA,Generator Income gennote2,81.05,4.498,361.842,81.05,81.50,100.00,6.840q,8/10/10,8/10/11m,100,24.3
83.00,67.10,74.10,73.50,MBLHB,Macq Bank Ltd inc sec,73.80,4.674,344.772,73.80,74.05,100.00,6.58q,15/10/10,undated,100,4.4
0.231,0.15,0.158,0.157,MFNHA,Macq Fortress frn aug35,0.158,205.038,32.26,0.158,0.20,1.00,n/a,30/09/10,31/08/35m,1,n/a
