Interest Rate Securities Market - Weekly
"Trading data for the week ending Friday, September 25, 2015"
"XAO 5076.7 at 2015-09-25T16:43:05. Report at Friday, September 25, 2015. Processed Monday at 28/09/2015 1:14:31 PM."



52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
Corporate Bonds,
109.00,104.60,105.451,104.99,HBSHB,BND 7.25% 06-17 3M,105.20,1.198,126.037,105.20,105.80,100.00,7.250q,20/12/15,20/06/17h,100.00,+2.2,
106.00,101.00,102.10,102.10,URFHA,BND 7.75% 12-24 3M T,102.10,-,-,101.00,-,100.00,7.750q,30/09/15,27/10/14i,100.00,7.5,
Floating Rate Notes,
107.99,100.00,104.40,103.121,AGLHA,HY 3M 06-39 Q SU T,104.40,12.568,1303.64,103.60,104.40,100.00,5.980q,8/12/15,8/06/19i,100.00,+2.6,
105.25,99.80,101.49,100.30,AMPHA,BND 3M 12-23 Q RD T,100.70,6.477,652.738,100.70,100.90,100.00,4.825q,16/12/15,18/12/18i,100.00,+2.5,
105.00,101.16,102.10,101.16,ANZHA,BND 3M 06-22 Q RD T,101.94,45.712,4649.34,101.80,101.99,100.00,4.930q,20/12/15,20/6/17i,100.00,+1.7,
108.50,102.00,104.54,102.75,AQHHA,HY 3M 09-72 Q RD T,104.54,12.215,1270.26,103.70,104.60,100.00,6.640q,30/09/15,31/03/18i,100.00,+2.6,
104.00,100.00,102.22,101.86,AYUHA,BND 3M 04-16 RD,101.86,.462,47.115,101.86,102.20,100.00,5.700q,14/10/15,14/04/16i,100.00,+2.4,
82.00,74.00,74.00,74.00,BENHB,HY 3M PER Q SU RD,74.00,.117,8.658,74.00,80.00,100.00,3.14q,30/11/15,undated,100.00,+2.5,
108.25,102.50,104.79,104.33,CTXHA,HY 3M 09-37 Q RD T,104.49,17.835,1864.04,104.35,104.49,100.00,6.680q,17/12/15,15/06/17i,100.00,+2.2,
104.40,100.25,101.20,100.60,CNGHA,HY 3M 03-37 Q RD T,100.93,38.869,3919.22,100.85,100.93,100.00,5.385q,29/09/15,31/3/17i,100.00,+2.6,
101.20,99.15,100.85,100.50,CBAHA,BND 3M 12-15,100.511,7.656,769.790,100.511,100.73,100.00,3.200q,15/10/15,24/12/15h,100.00,+1.8,
110.00,97.26,99.50,98.71,CWNHA,HY 3M 09-72 Q RD T,98.90,24.482,2426.29,98.90,99.23,100.00,7.180q,14/12/15,14/09/18i,100.00,+5.5,
100.25,87.50,90.25,89.75,CWNHB,HY 3M 04-75 Q RD T,90.00,66.710,6006.61,90.00,90.50,100.00,6.180q,15/12/15,23/07/21i,100.00,+6.3,
