Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading Data for the week ending Friday, April 1, 2011,,,,,,,,,,,,,,,,,,,,
"XAO 4954.6 at 2011-04-01T16:38:44. Report at Friday, April 1, 2011. Processed Saturday at 2011-04-02T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
Corporate Bonds,,
104.50,100.10,104.10,104.10,LEPHB,ALE Prop Grp,104.10,,,,120.00,100.00,7.265sa,30/09/11,30/09/11m,102.50,4.0,,
102.50,99.00,101.50,100.30,BZAHA,Brookfield Bonds A,101.50,.147,14.921,98.70,100.00,100.00,7.820q,14/04/11,9/07/12,100.00,+1.3,,
105.25,100.00,102.90,101.90,BZBHA,Brookfield Bonds B,102.90,.400,41.160,100.00,102.75,100.00,8.790q,14/04/11,23/11/12,100.00,+1.6,,
109.00,104.00,108.49,108.047,HBSHA,Heritage Bldg Society,108.047,1.084,117.214,108.05,108.70,100.00,10.000q,17/05/11,27/10/14i,100.00,+2.3,,
3905.657,3905.657,3905.657,3905.657,LSBHA,Pentagon Capital,3905.657,,,,,490.66,n/a,1/05/11,1/10/11m,,n/a,,
5697.365,5697.365,5697.365,5697.365,LSBHB,  lsbfr10,5697.365,,,,,3096,n/a,1/05/11,1/10/14m,,n/a,,
5905.21,5905.21,5905.21,5905.21,LSBHF,  lsbml10,5905.21,,,,,3247,n/a,1/05/11,1/10/14m,,n/a,,
Floating Rate Notes,,
103.25,100.00,101.80,100.00,LEPHC,ALE Prop Grp,101.80,1.891,191.470,100.30,102.35,100.00,9.650q,17/05/11,15/05/14i,100.00,+3.8,,
78.25,24.00,78.25,77.25,AFPHA,Alpha Financial Prod,77.50,1.250,97.020,77.50,77.90,100.00,7.46sa,20/09/11,20/03/12m,100.00,+31.5,,
