Interest Rate Securities Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading Data for the week ending Friday, December 27, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 5323.8 at 2013-12-27T16:52:06. Report at Friday, December 27, 2013. Processed Saturday at 2013-12-28T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Week's High,Week's Low,ASX Code,Security Description,Last Sale,Vol 000's,Val 000's,Quote Buy,Quote Sell,Face Value,CPN (%) p.a.,Next Cpn Date,Conv/Mat. Date,Conv/Mat. Value,YTM Conv
Corporate Bonds,,
111.50,104.00,106.85,106.35,HBSHA,Heritage Bank,106.60,.791,84.322,105.50,106.84,100.00,10.000q,17/02/14,27/10/14i,100.00,3.5,,
108.50,103.711,106.77,106.50,HBSHB,  bondjun17,106.77,.205,21.888,106.00,108.434,100.00,7.250q,20/03/14,20/06/17h,100.00,4.7,,
5697.365,5697.365,,,LSBHB,Pentagon Capital,,,,,,728.58,n/a,2/02/14,1/10/14m,,n/a,,
5905.21,5905.21,,,LSBHF,  lsbml10,,,,,,736.89,n/a,2/02/14,1/10/14m,,n/a,,
Floating Rate Notes,,
107.17,101.05,105.60,105.26,AGKHA,AGL Energy,105.60,11.819,1245.84,105.65,109.979,100.00,6.388q,8/03/14,8/06/19i,100.00,+2.7,,
104.50,100.80,101.65,101.65,LEPHC,ALE Prop Grp,101.65,,,101.66,102.69,100.00,7.322q,17/02/14,15/05/14i,100.00,+2.5,,
100.80,100.30,100.80,100.50,AMPHA,AMP,100.55,9.464,953.042,100.55,100.75,100,5.25,18/03/14,18/12/23,,,,
106.65,101.20,102.40,102.111,AQNHA,AMP Grp Finance,102.40,2.418,247.358,102.16,102.40,100.00,7.327q,15/02/14,15/05/14i,100.00,n/a,,
105.20,101.00,103.20,102.70,ANZHA,ANZ Banking Grp,102.90,16.414,1689.10,102.75,103.18,100.00,5.302q,20/03/14,20/6/17i,100.00,+1.9,,
107.25,101.80,105.80,104.60,AQHHA,APT Pipelines,105.45,3.220,339.535,105.45,105.80,100.00,7.057q,31/12/13,31/03/18i,100.00,+3.8,,
105.05,100.50,105.05,105.05,AYUHA,Aust Unity,105.05,.547,57.462,104.05,105.80,100.00,6.135q,14/01/14,14/04/16i,100.00,+1.8,,
