Derivatives: Call Options - Weekly,,,,,,,,,,,,
XAO 4722.6 at 16:47 13/11/2009  Report at 19:05 Friday 13/11/2009. Processed 10:06 Saturday 14/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS ,,,,,,,,,,,,
AGL Energy Ltd Last Sale Price $13.69,,,,,,,,,,,,
Nov,09,0.01,13.70,-,-,-,-,-,2.86,,,
Nov,09,12.50,1.21,-,-,-,25.60,0.97,3.81,,,
Nov,09,13.00,0.75,0.86,230,235,25.20,0.88,11.43,,,
Nov,09,13.50,0.34,0.34,43,59,21.40,0.66,28.57,,,
Nov,09,14.00,0.10,0.10,260,294,19.90,0.30,18.09,,,
Nov,09,14.50,0.02,0.05,56,310,20.60,0.08,3.81,,,
Nov,09,15.00,0.00,0.17,-,32,20.70,0.01,0.38,,,
Nov,09,15.50,-,-,-,-,20.80,-,-,,,
Dec,09,0.01,13.73,-,-,-,-,-,3.43
Dec,09,12.00,1.74,-,-,3,23.10,0.98,3.81
Dec,09,12.50,1.27,-,-,-,22.90,0.92,6.09
Dec,09,13.00,0.84,0.95,3,17,22.70,0.80,11.81
Dec,09,13.50,0.47,0.48,21,244,20.90,0.63,21.71
Dec,09,14.00,0.22,0.24,27,199,19.90,0.40,16.76
Dec,09,14.50,0.09,0.15,23,536,19.60,0.20,6.48
Dec,09,15.00,0.03,0.06,10,116,19.70,0.08,2.29
Dec,09,15.50,0.01,0.32,-,131,19.70,0.03,0.53
Dec,09,16.00,0.00,0.23,-,272,19.80,-,0.15
Dec,09,16.50,-,0.72,-,53,19.80,-,55.23
Jan,10,0.01,13.79,-,-,-,-,-,3.81
Jan,10,12.50,1.41,-,-,-,22.50,0.85,7.62
Jan,10,13.00,1.03,1.05,155,102,22.30,0.75,11.77
Jan,10,13.50,0.67,0.65,30,37,20.40,0.63,16.45
Jan,10,14.00,0.40,0.41,10,12,19.50,0.47,13.68
Jan,10,14.50,0.21,0.26,21,25,18.80,0.31,7.27
Jan,10,15.00,0.11,-,-,-,18.60,0.19,3.64
Mar,10,0.01,13.62,-,-,-,-,-,-
Mar,10,12.00,1.93,-,-,-,21.50,0.89,4.71
Mar,10,12.50,1.51,-,-,-,21.50,0.82,6.52
Mar,10,13.00,1.15,-,-,-,21.50,0.73,9.22
Mar,10,13.50,0.84,-,-,2,21.50,0.63,13.13
Mar,10,14.00,0.58,0.67,1,163,21.00,0.52,11.63
Mar,10,14.50,0.38,0.80,-,29,20.40,0.41,7.52
Mar,10,15.00,0.23,0.50,-,159,20.20,0.30,4.71
Mar,10,15.50,0.14,0.26,-,69,20.00,0.21,2.81
Mar,10,16.00,0.09,0.23,-,47,20.10,0.15,1.70
Mar,10,16.50,0.05,0.44,-,5,20.40,0.10,1.00
Jun,10,0.01,13.78,-,-,-,-,-,1.13
Jun,10,12.00,2.03,2.47,-,2,21.80,0.86,4.05
Jun,10,12.50,1.66,-,-,-,21.80,0.80,5.59
Jun,10,13.00,1.34,1.39,1,1,21.80,0.72,7.68
Jun,10,13.50,1.06,-,-,-,21.80,0.65,10.36
Jun,10,14.00,0.81,0.78,1,30,21.40,0.56,9.64
Jun,10,14.50,0.60,1.30,-,5,21.00,0.48,7.14
Jun,10,15.00,0.45,0.71,-,5,20.90,0.40,5.30
Jun,10,15.50,0.32,0.34,13,45,20.80,0.32,3.81
Jun,10,16.00,0.23,0.46,-,20,20.90,0.26,2.80
Sep,10,0.01,13.65,-,-,-,-,-,-
Sep,10,12.50,1.90,-,-,-,23.70,0.77,6.01
Sep,10,13.00,1.60,-,-,-,23.70,0.72,7.70
Sep,10,13.50,1.28,-,-,1,22.60,0.66,9.27
Sep,10,14.00,1.04,1.10,-,33,22.40,0.59,8.84
Sep,10,14.50,0.83,0.83,5,15,22.20,0.53,7.07
Sep,10,15.00,0.69,0.95,-,5,22.70,0.46,5.80
Sep,10,15.50,0.51,0.51,10,-,21.80,0.40,4.27
Jun,11,14.00,1.65,1.91,-,8,26.50,0.62,7.46
Dec,12,13.00,2.35,-,-,-,21.10,0.79,3.90
Asciano Grp Last Sale Price $1.61,,,,,,,,,
Nov,09,0.01,1.60,1.63,-,90,-,-,-
Nov,09,1.40,0.22,-,-,-,49.00,0.94,8.10
Nov,09,1.48,0.14,0.10,-,31,43.00,0.87,16.19
Nov,09,1.57,0.07,0.06,45,831,39.20,0.66,48.58
Nov,09,1.66,0.03,0.04,429,1789,39.80,0.37,48.58
Nov,09,1.75,0.01,0.01,-,241,39.80,0.15,14.57
Nov,09,1.85,0.00,-,-,-,41.20,0.04,3.24
Nov,09,1.96,-,0.05,-,20,39.80,-,80.97
Dec,09,0.01,1.61,1.58,-,200,-,-,3.24
Dec,09,0.44,1.17,0.68,-,30,47.40,1.00,-
Dec,09,0.70,0.91,0.39,-,10,47.00,1.00,-
Dec,09,0.79,0.82,0.76,-,-,46.80,1.00,3.24
Dec,09,0.87,0.75,0.65,-,30,46.60,1.00,3.24
Dec,09,0.96,0.66,0.59,-,15,46.50,1.00,3.24
Dec,09,1.05,0.56,0.50,-,10,46.30,1.00,3.24
Dec,09,1.13,0.48,0.41,-,2,46.20,1.00,3.24
Dec,09,1.22,0.40,0.27,-,1000,46.00,0.98,3.24
Dec,09,1.31,0.31,0.38,-,728,45.80,0.94,6.48
Dec,09,1.40,0.23,0.20,-,3748,45.70,0.87,12.95
Dec,09,1.48,0.17,0.10,-,898,44.10,0.77,22.67
Dec,09,1.57,0.11,0.07,-,2463,42.20,0.62,42.10
Dec,09,1.66,0.06,0.06,178,2321,40.70,0.44,38.86
Dec,09,1.75,0.03,0.04,728,3959,37.30,0.27,16.19
Dec,09,1.85,0.01,-,-,-,41.20,0.16,9.72
Dec,09,1.96,0.00,0.07,-,1008,37.30,0.05,2.59
Dec,09,2.18,-,0.04,-,150,37.30,-,22.67
Dec,09,2.40,-,-,-,1000,37.30,-,-
Jan,10,0.01,1.62,-,-,-,-,-,4.42
Jan,10,1.40,0.26,-,-,-,40.40,0.82,13.25
