Derivatives: Call Options - Weekly,,,,,,,,,,,,,,,,,,,,
Friday, December 3, 2010.,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Report at Friday, December 3, 2010. Processed Saturday at 2010-12-04T23:15:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
CALL OPTIONS,
AGL Energy Last Sale Price $15.74,
Dec,10,0.01,15.77,16.62,-,4,-,-,4.42,,
Dec,10,13.50,2.27,1.68,-,3,22.10,1.00,3.86,,
Dec,10,14.00,1.78,-,-,11,22.00,.99,4.42,,
Dec,10,14.50,1.29,.95,-,17,21.90,.95,6.07,,
Dec,10,15.00,.84,.55,6,85,21.80,.85,11.59,,
Dec,10,15.50,.47,.30,7,308,20.80,.66,24.85,,
Dec,10,16.00,.19,.18,17,377,19.20,.39,20.98,,
Dec,10,16.50,.06,.07,3,267,19.30,.17,6.63,,
Dec,10,17.00,.01,.03,3,446,19.30,.05,1.66,,
Dec,10,17.50,.00,.05,-,98,19.30,.01,.33,,
Dec,10,18.00,-,-,-,70,19.30,-,-,,
Jan,11,0.01,15.85,-,-,-,-,-,4.76,,
Jan,11,13.50,2.35,-,-,-,18.90,.99,4.35,,
Jan,11,14.00,1.86,-,-,-,18.90,.96,4.97,,
Jan,11,14.50,1.41,1.98,-,11,18.90,.90,6.83,,
Jan,11,15.00,1.00,-,-,38,18.80,.79,10.56,,
Jan,11,15.50,.65,.50,4,86,18.50,.65,16.77,,
Jan,11,16.00,.37,.36,45,117,17.90,.47,15.32,,
Jan,11,16.50,.19,.19,-,79,17.40,.30,7.66,,
Jan,11,17.00,.09,.09,32,41,17.50,.17,3.73,,
Jan,11,17.50,.04,.41,-,5,17.50,.08,1.45,,
Jan,11,18.00,.01,-,-,-,17.50,.04,.62,,
Feb,11,0.01,15.91,-,-,-,-,-,4.97,,
Feb,11,14.00,1.95,-,-,-,19.10,.93,5.66,,
Feb,11,14.50,1.51,-,-,5,19.00,.86,7.45,,
Feb,11,15.00,1.12,.85,2,2,19.00,.77,10.49,,
Feb,11,15.50,.79,.79,1,26,18.90,.64,15.18,,
Feb,11,16.00,.52,.53,23,53,18.50,.50,14.22,,
Feb,11,16.50,.31,-,-,52,18.10,.36,8.56,,
Feb,11,17.00,.18,.27,-,23,18.10,.24,4.97,,
Feb,11,17.50,.10,.42,-,33,18.10,.15,2.62,,
Feb,11,18.00,.05,-,-,-,18.10,.09,1.38,,
Mar,11,0.01,15.66,-,-,-,-,-,-,,
Mar,11,13.50,2.45,-,-,-,22.00,.93,4.35,,
Mar,11,14.00,2.00,1.27,-,8,21.20,.89,5.38,,
Mar,11,14.50,1.58,-,-,-,20.70,.82,6.94,,
Mar,11,15.00,1.20,2.23,-,12,20.30,.74,9.42,,
Mar,11,15.50,.86,.75,20,31,20.00,.64,12.94,,
Mar,11,16.00,.59,.84,-,73,19.40,.53,12.22,,
Mar,11,16.50,.42,.80,-,33,20.30,.42,8.70,,
Mar,11,17.00,.26,.19,9,34,19.80,.31,5.38,,
Mar,11,17.50,.17,.45,-,17,19.90,.23,3.42,,
Mar,11,18.00,.11,-,-,-,20.60,.17,2.28,,
Apr,11,14.50,1.63,-,-,-,20.60,.81,6.07,,
Apr,11,15.00,1.25,-,-,-,20.10,.73,8.12,,
Apr,11,15.50,.94,-,-,-,19.80,.64,10.96,,
Apr,11,16.00,.69,-,-,1,19.60,.55,10.81,,
Apr,11,16.50,.49,-,-,-,19.60,.45,7.73,,
Apr,11,17.00,.34,-,-,3,19.60,.36,5.28,,
Apr,11,17.50,.23,-,-,3,19.90,.28,3.71,,
May,11,14.50,1.70,-,-,-,21.20,.79,6.03,,
May,11,15.00,1.32,-,-,-,20.10,.73,7.69,,
May,11,15.50,1.01,-,-,-,19.80,.65,10.27,,
May,11,16.00,.77,-,-,-,19.70,.56,10.14,,
May,11,16.50,.57,-,-,-,19.60,.47,7.55,,
May,11,17.00,.41,-,-,-,19.70,.38,5.50,,
Jun,11,0.01,15.88,-,-,-,-,-,1.66,,
Jun,11,13.50,2.54,-,-,-,21.50,.89,3.43,,
Jun,11,14.00,2.13,2.55,-,12,20.90,.85,4.40,,
Jun,11,14.50,1.74,-,-,-,20.40,.80,5.71,,
Jun,11,15.00,1.40,1.02,-,6,20.20,.73,7.54,,
Jun,11,15.50,1.10,.73,-,15,19.80,.65,9.82,,
Jun,11,16.00,.85,1.16,-,125,19.70,.57,9.77,,
Jun,11,16.50,.65,.90,-,11,19.60,.49,7.43,,
Jun,11,17.00,.48,.51,-,9,19.50,.41,5.54,,
Jun,11,17.50,.38,-,-,-,20.10,.34,4.34,,
Jun,11,18.00,.27,-,-,-,19.90,.27,3.08,,
Sep,11,0.01,15.74,-,-,-,-,-,.12,,
Sep,11,12.50,3.46,-,-,1,17.70,.97,1.69,,
Sep,11,13.50,2.60,-,-,-,17.70,.91,2.73,,
Sep,11,14.00,2.20,-,-,-,17.70,.87,3.54,,
Sep,11,14.50,1.84,-,-,-,17.70,.81,4.58,,
Sep,11,15.00,1.50,-,-,-,17.70,.75,5.89,,
Sep,11,15.50,1.28,-,-,-,18.90,.68,8.01,,
Sep,11,16.00,1.23,1.02,23,23,22.50,.60,9.48,,
Sep,11,16.50,.76,1.00,-,1,17.70,.53,5.86,,
Sep,11,17.00,.58,1.27,-,7,17.70,.46,4.51,,
Sep,11,17.50,.45,-,-,-,17.70,.39,3.43,,
Sep,11,18.00,.34,-,-,-,17.70,.32,2.58,,
Dec,12,13.00,3.27,2.56,-,10,17.40,.91,1.64,,
Dec,12,17.00,1.25,1.29,4,6,18.60,.56,3.85,,
Dec,12,18.00,.96,1.07,-,15,18.90,.56,2.97,,
Jun,14,16.00,2.71,3.02,-,1,24.70,.71,4.84,,
Jun,14,16.50,2.53,-,-,-,24.70,.71,4.51,,
,
Asciano Grp Last Sale Price $1.70,
Dec,10,0.01,1.68,-,-,-,-,-,-,,
Dec,10,1.48,.22,.16,-,32,30.60,.98,5.13,,
Dec,10,1.57,.13,.12,12,684,23.90,.93,5.13,,
Dec,10,1.66,.06,.04,97,1568,21.00,.70,20.51,,
Dec,10,1.75,.03,.01,130,565,32.20,.37,30.76,,
Dec,10,1.80,.03,.01,-,28,42.10,.30,25.64,,
Dec,10,1.85,.01,.01,-,128,30.50,.13,6.15,,
Dec,10,1.96,.00,.03,-,179,33.30,.04,2.05,,
Dec,10,2.18,-,.01,-,610,34.40,-,15.38,,
Jan,11,0.01,1.69,-,-,-,-,-,-,,
Jan,11,1.50,.20,-,-,-,22.60,.94,1.92,,
Jan,11,1.60,.12,.10,-,1235,20.40,.81,7.69,,
Jan,11,1.70,.06,.05,85,455,21.50,.54,21.15,,
Jan,11,1.80,.02,-,-,-,22.10,.29,7.69,,
Jan,11,1.90,.01,-,-,-,22.20,.12,2.69,,
Feb,11,0.01,1.70,-,-,-,-,-,2.56,,
Feb,11,1.50,.22,-,-,20,24.30,.89,5.13,,
Feb,11,1.60,.13,-,-,40,21.70,.77,8.97,,
Feb,11,1.70,.07,.04,29,57,21.20,.56,17.94,,
Feb,11,1.80,.03,-,-,8,21.00,.34,7.69,,
Feb,11,1.90,.01,.02,300,230,21.00,.17,2.56,,
Mar,11,0.01,1.70,-,-,-,-,-,2.88,,
Mar,11,1.50,.23,-,-,-,23.70,.87,5.77,,
Mar,11,1.60,.15,.08,-,120,23.30,.74,10.57,,
Mar,11,1.70,.09,.08,-,447,22.90,.57,17.30,,
Mar,11,1.80,.05,.04,-,1150,23.10,.39,9.61,,
Mar,11,1.90,.01,-,-,-,18.50,.19,2.88,,
Apr,11,1.50,.23,-,-,-,21.60,.87,5.86,,
Apr,11,1.60,.16,-,-,-,21.60,.75,9.52,,
Apr,11,1.70,.11,-,-,-,23.10,.58,16.11,,
Apr,11,1.80,.06,-,-,-,21.60,.42,8.79,,
Apr,11,1.90,.04,-,-,-,23.50,.30,5.86,,
May,11,1.50,.25,-,-,-,23.20,.85,6.77,,
May,11,1.60,.17,-,-,-,23.20,.73,9.84,,
May,11,1.70,.12,-,-,-,22.10,.59,14.15,,
May,11,1.80,.09,-,-,-,24.70,.46,10.46,,
May,11,1.90,.05,-,-,-,23.20,.32,6.15,,
Jun,11,0.01,1.73,-,-,-,-,-,4.24,,
Jun,11,1.50,.28,-,-,-,27.90,.80,8.49,,
Jun,11,1.60,.20,.12,-,200,27.00,.71,11.67,,
Jun,11,1.70,.14,.15,-,18,24.30,.60,14.85,,
Jun,11,1.80,.09,-,-,6,23.50,.47,9.55,,
Jun,11,1.90,.07,.12,-,45,26.30,.37,7.43,,
Jun,11,2.00,.04,-,-,7,23.70,.25,4.24,,
Sep,11,0.01,1.73,-,-,-,-,-,2.86,,
Sep,11,1.50,.29,-,-,-,27.00,.79,6.80,,
Sep,11,1.60,.24,-,-,-,28.50,.70,10.37,,
Sep,11,1.70,.19,-,-,-,28.10,.62,13.24,,
Sep,11,1.80,.12,-,-,-,23.30,.52,8.23,,
Sep,11,1.90,.10,.11,-,8,25.60,.43,6.80,,
Dec,12,1.13,.66,-,-,10,29.00,.93,2.59,,
Dec,12,1.31,.53,.70,-,25,29.00,.89,4.17,,
Dec,12,1.40,.52,.46,-,16,35.10,.82,6.33,,
Dec,12,1.66,.34,.06,-,-,29.00,.74,8.63,,
Dec,12,1.75,.30,-,-,-,29.50,.64,8.63,,
Dec,12,1.96,.22,-,-,20,28.00,.53,6.18,,
Dec,12,2.18,.17,.20,-,21,29.90,.42,4.89,,
Sep,14,1.70,.57,-,-,-,44.70,.71,8.81,,
Sep,14,1.80,.54,-,-,-,44.70,.71,8.27,,
,
Amcor Last Sale Price $6.48,
Dec,10,0.01,6.49,-,-,248,-,-,4.02,,
Dec,10,5.50,1.00,.70,-,-,22.30,1.00,4.02,,
