Overseas Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"Processed Saturday at 2015-04-11T13:45:00+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Hong Kong Stock Exchange,
Quoted in HK Dollars,
,
Trading date,Company name,Last sale,,
10/04/2015,AIA Group Ltd,53.75,,
10/04/2015,Aluminum Corp Of China Ltd,5.08,,
10/04/2015,Bank of China Ltd,5.02,,
10/04/2015,Bank of Communications Co Ltd,7.39,,
10/04/2015,Belle International Holdings Ltd,11.04,,
10/04/2015,BOC Hong Kong Ltd,28.95,,
10/04/2015,Cathay Pacific Airways Ltd,19.34,,
10/03/2015,Cheung Kong  Ltd,153.1,,
10/04/2015,China Coal Energy Co Ltd,5.3,,
10/04/2015,China Construction Bank Corp,7.1,,
10/04/2015,China Life Insurance Co Ltd,40,,
10/04/2015,China Merchants Holdings Co Ltd,33.4,,
10/04/2015,China Mobile Ltd,110.6,,
10/04/2015,China Overseas Land & Investment Ltd,29.3,,
10/04/2015,China Petroleum & Chemical Corp,6.69,,
02/04/2015,China Resources Enterprise Ltd,15.2,,
10/04/2015,China Resources Land Ltd,24.8,,
10/04/2015,China Resources Power Holdings Co Ltd,21.1,,
10/04/2015,China Shenhua Energy Co Ltd,21.7,,
10/04/2015,China Unicom  Ltd,13.66,,
10/04/2015,Citic Pacific Ltd,15.34,,
10/04/2015,CLP Holdings Ltd,68.2,,
10/04/2015,Cnooc Ltd,12.1,,
10/04/2015,COSCO Pacific Ltd,11.22,,
10/04/2015,Esprit Holdings Ltd,7.97,,
10/04/2015,Hang Lung Properties Ltd,24.15,,
10/04/2015,Hang Seng Bank Ltd,143.3,,
10/04/2015,Henderson Land Development Co Ltd,60,,
10/04/2015,Hengan International Group Co Ltd,100.1,,
10/04/2015,Hong Kong Exchanges And Clearing Ltd,249,,
10/04/2015,HSBC Holdings PLC,69.2,,
10/04/2015,Hutchison Whampoa Ltd,113.7,,
10/04/2015,Industrial and Commercial Bank of China Ltd,6.27,,
10/04/2015,Li & Fung Ltd,7.83,,
10/04/2015,MTR Corp Ltd,38.95,,
10/04/2015,New World Development Co Ltd,9.6,,
10/04/2015,PetroChina Co Ltd,9.95,,
10/04/2015,Ping An Insurance Co Of China Ltd,104.3,,
10/04/2015,Power Assets Holdings Ltd,79.85,,
10/04/2015,Sino Land Co Ltd,13.46,,
10/04/2015,Sun Hung Kai Properties Ltd,128.1,,
10/04/2015,Swire Pacific Ltd,108.7,,
10/04/2015,Tencent Holdings Ltd,161.8,,
10/04/2015,The Bank Of East Asia Ltd,32.2,,
10/04/2015,The Hong Kong and China Gas Co Ltd,18.8,,
10/04/2015,Wharf Ltd,58.85,,
,
Frankfurt Stock Exchange,
Quoted in Euros,
,
Trading date,Company name,Last sale,,
10/04/2015,adidas AG,77.21,,
10/04/2015,Allianz Se,169.7,,
10/04/2015,BASF SE,96.72,,
10/04/2015,Bayer AG,146.2,,
10/04/2015,Beiersdorf AG,83.35,,
10/04/2015,BMW AG,117.35,,
10/04/2015,COMMERZBANK AG,13.205,,
10/04/2015,Daimler AG,88.65,,
10/04/2015,Deutsche Bank AG,33.09,,
10/04/2015,Deutsche Boerse AG,80.13,,
10/04/2015,Deutsche Lufthansa AG,12.955,,
10/04/2015,Deutsche Post AG,31.08,,
10/04/2015,Deutsche Telekom AG,17.49,,
10/04/2015,EON AG,14.325,,
10/04/2015,Fresenius Medical Care AG & Co Kgaa,81.95,,
10/04/2015,Fresenius SE & Co KGaA,57.47,,
10/04/2015,Heidelbergcement AG,75.84,,
10/04/2015,Henkel AG & Co KGaA,115.2,,
10/04/2015,Infineon Technologies AG,11.805,,
10/04/2015,K+S AG,32.57,,
10/04/2015,Linde AG,193.75,,
10/04/2015,MAN SE,98.75,,
10/04/2015,Merck KGaA,111.25,,
10/04/2015,METRO AG,34.555,,
10/04/2015,Muenchener Rueckversicherungs Gesellschaft AG in Muenchen,205.3,,
10/04/2015,Rwe AG,25.01,,
10/04/2015,SAP AG,69.05,,
10/04/2015,Siemens AG,103.45,,
10/04/2015,ThyssenKrupp AG,25.29,,
10/04/2015,Volkswagen AG,253.2,,
10/04/2015,Singapore Telecom,2.975,,
,
Tokyo Stock Exchange,
Quoted in Japanese Yen,
,
Trading date,Company name,Last sale,,
10/04/2015,Advantest Corp,"1,499",,
10/04/2015,AEON Co Ltd,"1,523",,
10/04/2015,Ajinomoto Co Inc,"2,782",,
10/04/2015,All Nippon Airways Co Ltd,331.8,,
10/04/2015,Alps Electric Co Ltd,"3,090",,
10/04/2015,Asahi Breweries Ltd,"4,136.5",,
10/04/2015,Asahi Glass Co Ltd,792,,
10/04/2015,Asahi Kasei Corp,"1,156.5",,
10/04/2015,Astellas Pharma Inc,"1,944.5",,
10/04/2015,Bank Of Yokohama Ltd,742,,
10/04/2015,Bridgestone Corp,"5,033",,
10/04/2015,Canon Inc,"4,469.5",,
10/04/2015,Casio Computer Co Ltd,"2,255",,
10/04/2015,Central Japan Railway Co,"22,320",,
10/04/2015,Chiba Bank Ltd,922,,
10/04/2015,Chiyoda Corp,"1,018",,
10/04/2015,Chubu Electric Power Co Inc,"1,450",,
10/04/2015,Chugai Pharmaceutical Co Ltd,"3,925",,
10/04/2015,Citizen Holdings Co Ltd,913,,
10/04/2015,Comsys Holdings Corp,"1,545",,
10/04/2015,Credit Saison Co Ltd,"2,203",,
27/09/2011,CSK Corp,279,,
10/04/2015,Dai Nippon Printing Co Ltd,"1,201.5",,
10/04/2015,Daiichi Sankyo Co Ltd,"1,926",,
10/04/2015,Daiichi Sankyo Co Ltd,"1,926",,
10/04/2015,Daikin Industries Ltd,"8,080",,
10/04/2015,Dainippon Screen Mfg Co Ltd,890,,
10/04/2015,Dainippon Sumitomo Pharma Co Ltd,"1,417",,
10/04/2015,Daiwa House Industry Co Ltd,"2,647",,
10/04/2015,Daiwa Securities Group Inc,968,,
10/04/2015,Denki Kagaku Kogyo KK,500,,
10/04/2015,Denso Corp,"5,567",,
10/04/2015,Dentsu Inc,"5,750",,
10/04/2015,DOWA Holdings Co Ltd,"1,035",,
10/04/2015,East Japan Railway Co,"10,330",,
10/04/2015,Ebara Corp,516,,
10/04/2015,Eisai Co Ltd,"8,431",,
10/04/2015,Fanuc Ltd,"27,235",,
10/04/2015,Fast Retailing Co Ltd,"49,700",,
10/04/2015,Fuji Electric Co Ltd,576,,
10/04/2015,Fuji Heavy Industries Ltd,"4,006.5",,
10/04/2015,Fujifilm Holdings Corp,"4,612",,
10/04/2015,Fujikura Ltd,560,,
10/04/2015,Fujitsu Ltd,860,,
10/04/2015,Fukuoka Financial Group Inc,631,,
10/04/2015,Furukawa Co Ltd,212,,
10/04/2015,Furukawa Electric Co Ltd,206,,
10/04/2015,GS Yuasa Corp,555,,
10/04/2015,Heiwa Real Estate Co Ltd,"1,743",,
10/04/2015,Hino Motors Ltd,"1,642",,
10/04/2015,Hitachi Construction Machinery Co Ltd,"2,163",,
10/04/2015,Hitachi Ltd,807.6,,
10/04/2015,Hitachi Zosen Corp,612,,
10/04/2015,Hokuetsu Kishu Paper Co Ltd,616,,
10/04/2015,Honda Motor Co Ltd,"4,171.5",,
10/04/2015,Ihi Corp,539,,
10/04/2015,Inpex Corp,"1,381",,
10/04/2015,Isetan Mitsukoshi Holdings Ltd,"2,255",,
10/04/2015,Isuzu Motors Ltd,"1,579",,
10/04/2015,Itochu Corp,"1,329.5",,
10/04/2015,J.Front Retailing Co Ltd,"1,942",,
10/04/2015,Japan Steel Works Ltd,528,,
10/04/2015,Japan Tobacco Inc,"4,044",,
10/04/2015,JFE Holdings Inc,"2,700.5",,
10/04/2015,JGC CORP,"2,385",,
10/04/2015,Jtekt Corp,"1,801",,
10/04/2015,JX Holdings Inc,483.8,,
10/04/2015,Kajima Corp,559,,
10/04/2015,Kansai Electric Power Co Inc,"1,144.5",,
10/04/2015,Kao Corp,"6,131",,
10/04/2015,Kawasaki Heavy Industries Ltd,614,,
10/04/2015,Kawasaki Kisen Kaisha Ltd,313,,
10/04/2015,Kddi Corp,"2,852.5",,
10/04/2015,Keio Corp,957,,
10/04/2015,Keisei Electric Railway Co Ltd,"1,531",,
10/04/2015,Kikkoman Corp,"4,175",,
10/04/2015,Kirin Holdings Co Ltd,"1,618",,
10/04/2015,Kobe Steel Ltd,230,,
10/04/2015,KOMATSU Ltd,"2,484.5",,
10/04/2015,Konami Corp,"2,271",,
10/04/2015,Konica Minolta Holdings Inc,"1,326",,
10/04/2015,Kubota Corp,"1,982",,
10/04/2015,Kuraray Co Ltd,"1,662",,
10/04/2015,Kyocera Corp,"7,025",,
10/04/2015,Kyowa Hakko Kirin Co Ltd,"1,718",,
10/04/2015,Marubeni Corp,700.7,,
26/03/2014,Maruha Nichiro Holdings Inc,170,,
10/04/2015,Marui Group Co Ltd,"1,500",,
10/04/2015,Matsui Securities Co Ltd,"1,102",,
10/04/2015,Mazda Motor Corp,"2,330",,
10/04/2015,Meidensha Corp,389,,
10/04/2015,Meiji Holding Co Ltd,"15,880",,
10/04/2015,Minebea Co Ltd,"1,828",,
10/04/2015,Mitsubishi Chemical Hldg Corp,723.3,,
10/04/2015,Mitsubishi Corp,"2,433",,
10/04/2015,Mitsubishi Electric Corp,"1,512",,
10/04/2015,Mitsubishi Estate Co Ltd,"2,893.5",,
10/04/2015,Mitsubishi Heavy Industries Ltd,656.4,,
10/04/2015,Mitsubishi Logistics Corp,"1,881",,
10/04/2015,Mitsubishi Materials Corp,411,,
10/04/2015,Mitsubishi Motors Corp,"1,070",,
10/04/2015,Mitsubishi Paper Mills Ltd,90,,
10/04/2015,Mitsubishi UFJ Financial Group Inc,777.3,,
10/04/2015,Mitsui & Co Ltd,"1,576",,
10/04/2015,Mitsui Chemicals Inc,395,,
10/04/2015,Mitsui Engineering and Shipbuilding Co Ltd,195,,
10/04/2015,Mitsui Fudosan Co Ltd,"3,691",,
10/04/2015,Mitsui Mining And Smelting Co Ltd,264,,
10/04/2015,Mitsui OSK Lines Ltd,400,,
10/04/2015,Mitsumi Electric Co Ltd,918,,
10/04/2015,Mizuho Financial Group Inc,213.6,,
26/08/2011,Mizuho Securities Co Ltd,165,,
26/08/2011,Mizuho Trust & Banking Co Ltd,59,,
10/04/2015,Ms&Ad Insurance Group Holding Inc,"3,404.5",,
10/04/2015,Nec Corp,374,,
10/04/2015,NGK Insulators Ltd,"2,600",,
