50 Leading Mining & Oil Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5492.8 at 2014-11-05T16:49:36. Report at Wednesday, November 5, 2014. Processed Thursday at 2014-11-06T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
1.775,.935,Alumina,1.66,+1.5,1.65,1.66,,,,1.00,,,,
.50,.29,Aquarius Platinum,.295,-.5,.29,.30,,,,,,,,
1.24,.27,Atlas Iron,.27,-2.5,.27,.275,2.00,,.95,1.61,7.41,14.1,,
1.995,1.145,AWE,1.675,-3,1.675,1.68,,f,,1.55,,14.0,,
1.817,1.105,Beach Energy,1.105,-6.5,1.105,1.11,3.00,f,2.65,1.45,2.71,13.9,,
39.79,31.905,BHP Billiton,33.82,-19,33.81,33.84,130.92,f,2.11,15.87,3.87,12.3,,
.065,.04,Brockman Min,.044,-.1,.015,.049,,,,,,,,
2.10,.63,Buru Energy,.63,-3.5,.63,.64,,,,,,,,
2.13,1.13,CuDECO,1.13,-15,1.13,1.145,,,,,,,,
1.74,1.03,Drillsearch Energy,1.06,-4.5,1.06,1.07,,,,.84,,6.4,,
1.64,.985,Energy Res,1.24,-3,1.235,1.25,,,,,,,,
.475,.257,Energy World Corp,.35,-.5,.35,.355,,,,.30,,29.7,,
148.50,127.40,ETFS Physical Gold,127.64,-37,127.16,129.00,,,,,,202.1,,
1.017,.505,Evolution Mining,.575,+.5,.565,.575,2.00,,3.53,1.56,3.48,8.1,,
.157,.033,FAR,.10,-.5,.099,.10,,,,,,,,
6.22,3.15,Fortescue Metals Grp,3.31,-7,3.30,3.32,20.00,f,4.67,2.56,6.04,3.5,,
.39,.257,Horizon Oil,.29,-1.5,.285,.29,,,,.42,,27.4,,
10.25,6.83,Iluka Res,6.90,-25,6.89,6.91,10.00,f,,3.61,1.45,,,
4.97,2.71,Independence Grp,4.24,+2,4.23,4.24,8.00,f,2.49,2.94,1.89,21.3,,
.29,.117,Indophil Res,.28,,.275,.28,,,,,,1400.0,,
4.60,2.36,Karoon Gas Aust,2.91,-5,2.91,2.93,,,,,,,,
4.49,.26,Liquefied Natural,3.65,-22,3.65,3.66,,,,,,,,
.37,.064,Lynas Corp,.064,-.3,.064,.065,,,,,,,,
2.060,1.16,MACA,1.26,+2,1.255,1.27,14.00,f,2.17,1.16,11.11,4.2,,
.28,.15,Metals X,.19,-1.5,.19,.195,.67,f,3.37,.19,3.53,8.4,,
1.215,.417,Mount Gibson Iron,.43,-1.5,.43,.44,6.00,f,1.47,.56,13.95,4.9,,
3.666,2.18,New Hope Corp,2.20,-4,2.20,2.21,8.00,f,.88,2.35,3.64,31.4,,
.785,.635,NZ Oil & Gas,.69,+4,.665,.70,4.67,,.48,.75,6.77,30.9,,
12.50,6.96,Newcrest Min,8.78,+2,8.78,8.79,,,,9.94,,,,
1.91,.625,Northern Star Res,.995,-1,.995,1.00,3.50,f,1.43,.33,3.52,19.9,,
3.62,1.455,OceanaGold Corp cdi,1.945,-2,1.92,1.945,,,,2.35,,7.6,,
9.88,7.765,Oil Search,8.50,-18,8.50,8.51,4.40,,4.38,3.38,.52,44.1,,
.68,.275,OM Hldgs,.40,-2,.395,.40,,,,.39,,,,
3.22,1.985,Orocobre,2.63,-2,2.60,2.65,,,,,,,,
4.88,2.11,OZ Minerals,3.65,-10,3.65,3.67,20.00,,,6.68,5.48,,,
.655,.28,Paladin Energy,.32,+.5,.315,.32,,,,.47,,,,
2.35,1.45,PanAust,1.67,-4,1.67,1.675,6.00,,.80,1.72,3.59,34.9,,
3.40,1.27,Regis Res,1.305,+1,1.305,1.31,15.00,f,,,11.49,,,
71.30,57.06,Rio Tinto,60.16,-19,60.15,60.19,223.23,f,1.68,23.73,3.71,16.1,,
.69,.385,Roc Oil Co,.685,-.5,.685,.69,,,,.50,,5.5,,
6.84,5.31,Sandfire Res,5.47,-11,5.47,5.49,10.00,,5.02,1.87,1.83,10.9,,
15.32,12.25,Santos,12.51,-28,12.51,12.52,35.00,f,1.32,,2.80,27.0,,
.87,.457,Senex Energy,.465,-2.5,.465,.475,,,,.42,,14.0,,
.26,.127,Sino Gas Energy,.19,,.185,.19,,,,,,27.1,,
4.16,1.92,Sirius Res,2.91,-14,2.90,2.95,,,,,,,,
3.10,3.10,Sphere Minerals,3.10,,,3.10,,,,,,,,
1.42,.88,Sundance Energy,1.06,-7,1.06,1.065,,,,,,16.1,,
6.275,2.514,Syrah Res,3.70,-7,3.68,3.70,,,,,,,,
.455,.215,Tiger Res,.235,-2.5,.235,.24,,,,,,10.4,,
5.30,1.94,Western Areas,4.26,-21,4.25,4.30,5.00,f,2.58,1.68,1.17,33.0,,
2.03,1.36,Whitehaven Coal,1.495,-1.5,1.48,1.495,,,,3.02,,,,
.50,.25,Wolf Minerals,.28,,.275,.28,,,,,,,,
44.23,36.54,Woodside Petroleum,40.04,-38,40.01,40.05,233.81,f,1.14,19.97,5.84,15.1,,
.77,.21,Yancoal Aust,.215,+.5,.21,.22,,,,.88,,,,
9.06,6.25,Zimplats Hldgs,8.50,,8.25,8.70,,,,,,8.9,,
,
