50 Leading Mining & Oil Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5451.2 at 2015-06-30T16:38:36. Report at Tuesday, June 30, 2015. Processed Wednesday at 2015-07-01T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.20,1.815,Alacer Gold cdi,3.06,-13,3.01,3.06,2.20,,12.75,,.72,10.9,,
2.10,1.36,Alumina,1.53,+3,1.53,1.535,2.04,f,,.94,1.33,,,
3.99,1.88,Anglogold Ashanti cdi,2.31,-13,2.20,2.50,,,,7.44,,,,
.465,.14,Aquarius Platinum,.14,,.13,.145,,,,,,,,
1.71,.85,Atrum Coal,1.19,,,,,,,,,,,
1.995,1.055,AWE,1.21,-3.5,1.21,1.215,,f,,1.44,,,,
1.805,.855,Beach Energy,1.05,-.5,1.045,1.05,3.00,f,,1.37,2.86,,,
36.004,24.009,BHP Billiton,27.05,+10,27.03,27.06,147.02,f,1.38,18.54,5.44,13.3,,
.057,.027,Brockman Min,.038,-.2,.03,.045,,,,,,,,
1.95,1.03,CuDECO,1.70,+30,1.80,1.615,,,,,,,,
1.65,.65,Drillsearch Energy,1.035,-3.5,1.035,1.045,,,,.91,,9.0,,
1.405,.335,Energy Res,.39,+1.5,.385,.395,,,,1.40,,,,
.475,.285,Energy World Corp,.365,+.5,.36,.375,,,,.34,,29.7,,
159.42,126.89,ETFS Physical Gold,146.65,-140,146.39,148.05,,,,,,232.2,,
1.305,.435,Evolution Mining,1.15,-5.5,1.15,1.155,2.00,,4.05,1.60,1.74,14.2,,
.157,.037,FAR,.08,+.3,.079,.081,,,,,,,,
5.03,1.75,Fortescue Metals Grp,1.91,-2,1.905,1.91,13.00,f,3.45,2.96,6.81,4.3,,
.48,.20,Gold Road Res,.425,+2.5,.425,.435,,,,,,,,
2.08,.505,Highfield Res,1.48,+2,1.45,1.48,,,,,,,,
9.215,5.57,Iluka Res,7.68,+17,7.67,7.70,19.00,f,,3.38,2.47,,,
6.21,3.51,Independence Grp,4.17,-10,4.17,4.18,11.00,f,2.90,2.78,2.64,13.1,,
4.00,2.04,Karoon Gas Aust,2.25,+9,2.25,2.27,,,,,,2.7,,
5.00,1.785,Liquefied Natural,3.81,-7,3.80,3.83,,,,,,,,
1.59,.62,Metals X,1.375,+.5,1.37,1.38,2.71,f,3.93,.76,1.97,12.9,,
.78,.175,Mount Gibson Iron,.20,,.195,.20,4.00,f,,.31,20.00,,,
3.143,1.84,New Hope Corp,1.89,-6,1.89,1.895,6.00,f,.25,2.24,3.17,126.0,,
15.34,8.51,Newcrest Min,13.02,-10,13.02,13.05,,,,10.81,,,,
2.56,.915,Northern Star Res,2.21,-12,2.20,2.22,4.50,f,2.64,.37,2.04,18.6,,
.25,.115,Norton Gold Fields,.25,,,,,,,.18,,17.6,,
3.62,1.81,OceanaGold Corp cdi,3.23,-12,3.22,3.23,3.84,,11.77,2.82,1.19,7.1,,
9.81,6.87,Oil Search,7.13,-3,7.13,7.14,12.68,,2.29,3.13,1.78,24.5,,
.56,.25,OM Hldgs,.27,+1,.25,.27,,,,.33,,,,
3.22,1.905,Orocobre,2.10,+10,2.10,2.19,,,,,,,,
5.01,2.93,OZ Minerals,3.98,-6,3.98,3.99,20.00,,.80,6.58,5.03,24.9,,
.435,.237,Paladin Energy,.245,-1,.245,.25,,,,.33,,,,
.545,.195,Perseus Min,.43,-1,.425,.43,,,,.90,,,,
2.20,1.07,Regis Res,1.08,-2.5,1.08,1.085,,f,,,,,,
.66,.215,Resolute Min,.305,-2,.30,.305,,,,.63,,,,
67.89,52.00,Rio Tinto,53.75,+46,53.74,53.75,256.07,f,1.68,25.82,4.76,12.5,,
6.78,3.74,Sandfire Res,5.75,+8,5.73,5.76,13.00,,3.72,1.99,2.26,11.9,,
15.32,6.92,Santos,7.83,-11,7.82,7.83,35.00,f,,,4.47,,,
.525,.20,Saracen Min,.43,-1.5,.43,.435,,,,.29,,204.8,,
.725,.23,Senex Energy,.28,-.5,.275,.285,,,,.37,,,,
.26,.122,Sino Gas Energy,.125,-1,.125,.135,,,,,,178.6,,
4.16,2.18,Sirius Res,3.30,-7,3.30,3.31,,,,,,,,
3.10,3.10,Sphere Minerals,3.10,,.10,.30,,,,,,,,
.595,.07,St Barbara,.57,+2,.565,.57,,,,.15,,,,
1.42,.375,Sundance Energy,.505,,.50,.515,,,,,,14.3,,
6.275,2.44,Syrah Res,3.74,-12,3.74,3.75,,,,,,,,
4.10,2.50,Tribune Res,3.99,,3.90,4.05,,,,,,279.0,,
5.30,3.00,Western Areas,3.23,-2,3.21,3.24,10.00,f,2.14,1.70,3.10,15.1,,
2.03,1.075,Whitehaven Coal,1.315,+5.5,1.31,1.32,,,,3.02,,,,
.45,.23,Wolf Minerals,.42,+1,.42,.445,,,,,,,,
44.23,31.97,Woodside Petroleum,34.23,+24,34.22,34.23,303.22,f,1.18,23.42,8.86,9.6,,
9.06,7.00,Zimplats Hldgs,7.00,,7.15,7.98,,,,,,10.4,,
,
