50 Leading Mining & Oil Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5383.1 at 2014-11-18T16:40:36. Report at Tuesday, November 18, 2014. Processed Wednesday at 2014-11-19T01:00:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.63,1.815,Alacer Gold cdi,2.25,+7,2.20,2.25,2.20,,,,.98,,,
1.795,.935,Alumina,1.725,+.5,1.715,1.73,,,,1.00,,,,
4.31,1.98,Anglogold Ashanti cdi,2.28,+15,2.15,2.29,,,,8.89,,,,
.50,.24,Aquarius Platinum,.24,-1,.24,.245,,,,,,,,
1.24,.20,Atlas Iron,.215,-.5,.21,.215,2.00,,.95,1.61,9.30,11.3,,
1.995,1.145,AWE,1.505,-6.5,1.50,1.515,,f,,1.55,,12.6,,
1.817,1.04,Beach Energy,1.05,-2,1.045,1.055,3.00,f,2.65,1.45,2.86,13.2,,
39.79,31.905,BHP Billiton,33.18,-4,33.12,33.19,130.92,f,2.11,15.87,3.95,12.0,,
.065,.04,Brockman Min,.05,,.045,.05,,,,,,,,
.297,.051,Carnarvon Pet,.20,,.195,.20,,,,.07,,11.8,,
2.08,1.03,CuDECO,1.425,+21.5,1.425,1.45,,,,,,,,
1.74,1.03,Drillsearch Energy,1.045,-4,1.045,1.055,,,,.84,,6.3,,
1.64,.985,Energy Res,1.36,-3.5,1.36,1.37,,,,,,,,
.475,.257,Energy World Corp,.38,+1,.38,.385,,,,.30,,32.2,,
148.50,126.89,ETFS Physical Gold,130.23,+88,130.10,130.40,,,,,,206.2,,
1.017,.505,Evolution Mining,.53,,.53,.535,2.00,,3.53,1.56,3.77,7.5,,
.157,.033,FAR,.12,-.5,.12,.125,,,,,,,,
6.22,2.91,Fortescue Metals Grp,2.97,-21,2.97,2.98,20.00,f,4.67,2.56,6.73,3.2,,
.39,.257,Horizon Oil,.265,-.5,.26,.27,,,,.42,,25.0,,
10.15,6.74,Iluka Res,7.06,+13,7.05,7.07,10.00,f,,3.61,1.42,,,
4.97,2.71,Independence Grp,4.29,-1,4.26,4.31,8.00,f,2.49,2.94,1.86,21.5,,
.29,.117,Indophil Res,.29,+1,.285,.29,,,,,,1450.0,,
4.49,2.36,Karoon Gas Aust,2.63,+5,2.62,2.64,,,,,,,,
4.49,.26,Liquefied Natural,3.61,+17,3.61,3.65,,,,,,,,
2.060,1.055,MACA,1.13,-1,1.12,1.13,14.00,f,2.17,1.16,12.39,3.7,,
.28,.15,Metals X,.19,+.5,.185,.19,.67,f,3.37,.19,3.53,8.4,,
1.215,.375,Mount Gibson Iron,.39,-2,.39,.40,6.00,f,1.47,.56,15.38,4.4,,
3.607,2.18,New Hope Corp,2.36,-9,2.36,2.38,8.00,f,.88,2.35,3.39,33.7,,
.785,.61,NZ Oil & Gas,.61,-4,.60,.63,4.67,,.48,.75,7.66,27.4,,
12.50,6.96,Newcrest Min,9.54,+20,9.50,9.54,,,,9.94,,,,
1.91,.625,Northern Star Res,1.16,+.5,1.155,1.16,3.50,f,1.43,.33,3.02,23.2,,
3.62,1.455,OceanaGold Corp cdi,2.34,+15,2.33,2.34,,,,2.35,,9.1,,
9.88,7.765,Oil Search,8.01,-9,8.00,8.02,4.40,,4.38,3.38,.55,41.6,,
.68,.275,OM Hldgs,.35,,.35,.36,,,,.39,,,,
3.22,1.985,Orocobre,2.69,+9,2.67,2.69,,,,,,,,
4.88,2.11,OZ Minerals,3.58,-2,3.57,3.60,20.00,,,6.68,5.59,,,
.655,.28,Paladin Energy,.39,-3,.39,.395,,,,.47,,,,
2.35,1.45,PanAust,1.71,+4,1.705,1.71,6.00,,.80,1.72,3.51,35.7,,
3.21,1.245,Regis Res,1.505,+4,1.50,1.505,15.00,f,,,9.97,,,
71.30,57.06,Rio Tinto,59.47,-43,59.45,59.50,223.23,f,1.68,23.73,3.75,15.9,,
.69,.385,Roc Oil Co,.68,,.68,.685,,,,.50,,5.5,,
6.84,5.15,Sandfire Res,5.35,,5.35,5.39,10.00,,5.02,1.87,1.87,10.7,,
15.32,11.82,Santos,11.85,-14,11.85,11.87,35.00,f,1.32,,2.95,25.6,,
.87,.39,Senex Energy,.39,-1.5,.39,.395,,,,.42,,11.8,,
.26,.127,Sino Gas Energy,.195,+1,.19,.195,,,,,,27.9,,
4.16,1.92,Sirius Res,2.80,-4,2.80,2.82,,,,,,,,
3.10,3.10,Sphere Minerals,3.10,,,3.10,,,,,,,,
1.42,.865,Sundance Energy,.90,+1,.895,.90,,,,,,13.7,,
6.275,2.514,Syrah Res,3.57,-3,3.56,3.57,,,,,,,,
.455,.19,Tiger Res,.19,-.5,.19,.195,,,,,,8.4,,
5.30,1.94,Western Areas,4.46,-5,4.44,4.49,5.00,f,2.58,1.68,1.12,34.6,,
2.03,1.327,Whitehaven Coal,1.34,-1.5,1.34,1.35,,,,3.02,,,,
.50,.25,Wolf Minerals,.28,,.25,.305,,,,,,,,
44.23,36.54,Woodside Petroleum,38.84,-26,38.83,38.85,233.81,f,1.14,19.97,6.02,14.6,,
9.06,6.25,Zimplats Hldgs,8.75,,8.25,8.75,,,,,,9.1,,
,
