Market Action - Industrial stocks up 5% or more for the day,,,,,,,,,,,,
XAO 4570.4 at 16:34 15/2/2010  Report at 19:05 Monday 15/2/2010. Processed 19:18 Monday 15/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,Move (¢),Move (%),,,,,,,,
INDUSTRIAL RISES,,,,,,,,,,,,
Transol Corp,TNC,0.009,0.3,50.00,,,,,,,,
Compass Hotel Grp stpld,CXH,0.04,1,33.33,,,,,,,,
GSF Corp Ltd,GSF,0.004,0.1,33.33,,,,,,,,
IM Medical Ltd,IMI,0.004,0.1,33.33,,,,,,,,
Anteo Diagnostics opt sep10,ADOO,0.043,1,30.30,,,,,,,,
Pac Enviromin,PEV,0.022,0.5,29.41,,,,,,,,
Atlantic Ltd opt dec11,ATIO,0.019,0.4,26.67,,,,,,,,
AWH Corp Ltd,AWL,0.006,0.1,20.00,,,,,,,,
Green Invest Ltd,GNV,0.06,1,20.00,,,,,,,,
Moko Mobi Ltd,MKB,0.12,2,20.00,,,,,,,,
Humanis Grp Ltd,HUM,0.025,0.4,19.05,,,,,,,,
4C Sec Solution,FCS,0.019,0.3,18.75,,,,,,,,
Emerson Stewart Grp,ESW,0.13,2,18.18,,,,,,,,
Anteo Diagnostics,ADO,0.059,0.9,18.00,,,,,,,,
RTL Corp Ltd,RTL,0.02,0.3,17.65,,,,,,,,
Diploma Grp Ltd,DGX,0.47,7,17.50,,,,,,,,
Pharmanet Grp,PNO,0.014,0.2,16.67,,,,,,,,
Cell Aquaculture,CAQ,0.18,2.5,16.13,,,,,,,,
IFS Construct Ltd,IFS,0.058,0.8,16.00,,,,,,,,
Run Corp Ltd,RNC,0.04,0.5,14.29,,,,,,,,
Pulse Health Ltd,PHG,0.05,0.6,13.64,,,,,,,,
Smarttrans Hldgs,SMA,0.025,0.3,13.64,,,,,,,,
Marine Produce Aust,MPA,0.034,0.4,13.33,,,,,,,,
Oakajee Corp Ltd,OKJ,0.09,1,12.50,,,,,,,,
Altera Res Ltd,AEA,0.145,1.5,11.54,,,,,,,,
Atlantic Ltd,ATI,0.029,0.3,11.54,,,,,,,,
Medical Aus Ltd,MLA,0.029,0.3,11.54,,,,,,,,
Steamships Trading,SST,18.40,190,11.52,,,,,,,,
C @ Ltd,CEO,0.01,0.1,11.11,,,,,,,,
Ainsworth Game Tech,AGI,0.155,1.5,10.71,,,,,,,,
Prima BioMed Ltd,PRR,0.155,1.5,10.71,,,,,,,,
Chandler Macleod,CMG,0.28,2.5,9.80,,,,,,,,
ASF Grp Ltd,AFA,0.115,1,9.52,,,,,,,,
AWB Ltd,AWB,1.08,9,9.09,,,,,,,,
Connxion Ventures,CXN,0.048,0.4,9.09,,,,,,,,
Phosphagenics Ltd,POH,0.098,0.8,8.89,,,,,,,,
Atlas Southsea Pearl,ATP,0.125,1,8.70,,,,,,,,
Digislide Hldgs,DGI,0.26,2,8.33,,,,,,,,
Refresh Grp,RGP,0.065,0.5,8.33,,,,,,,,
Stirling Res,SRE,0.13,1,8.33,,,,,,,,
Helicon Grp,HCG,0.04,0.3,8.11,,,,,,,,
ING Real Est Hlth unt,IHF,0.745,5.5,7.97,,,,,,,,
GEO Prop Grp stpld,GPM,0.205,1.5,7.89,,,,,,,,
Select Harvests,SHV,4.30,30,7.50,,,,,,,,
Tissue Therapies,TIS,0.22,1.5,7.32,,,,,,,,
Eastland Medical opt may11,EMSO,0.015,0.1,7.14,,,,,,,,
Everest Financial,EFG,0.06,0.4,7.14,,,,,,,,
Pac Energy,PEA,0.30,2,7.14,,,,,,,,
