S&P/ASX200 - Daily,,,,,,,,,,,,,,,,,
XAO 4731.0 at 16:37 23/2/2010  Report at 19:05 Tuesday 23/2/2010. Processed 19:21 Tuesday 23/2/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Week High,52 Week Low,Day's High,Day's Low,ASX Code,Company Name,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked,Div Times cov'd,Net Tangible Assets,Div yield %,Earn share ¢,P/E ratio
0.48,0.23,0.41,0.385,ABP,Abacus Prop stpld,0.405,1,"130,486",0.40,0.41,5.75,,-,0.60,14.20,-2.32,-
3.01,1.445,2.52,2.46,ABC,Adelaide Brighton,2.47,-11,"18,098",2.45,2.48,13.5,f,1.51,1.21,5.47,20.4,12.1
15.46,12.96,14.07,13.87,AGK,AGL Energy Ltd,14.04,,"7,966",13.88,14.06,54,f,6.63,6.00,3.85,358,3.9
5.91,0.60,4.48,4.33,ALS,Alesco Corp,4.46,8,"8,428",4.43,4.50,14,f,-,0.65,3.14,-17.36,-
2.06,0.683,1.655,1.61,AWC,Alumina Ltd,1.615,-1.5,"525,344",1.615,1.625,2,f,-,1.21,1.24,-1.2,-
6.35,3.50,6.16,5.93,AMC,Amcor Ltd,6.04,7,"66,454",6.01,6.05,34,,0.74,1.61,5.63,25.3,23.9
6.97,3.52,6.18,6.03,AMP,AMP Ltd,6.07,-26,"136,537",6.06,6.07,30,p,1.24,0.80,4.94,37.1,16.4
11.87,7.58,11.75,11.56,ANN,Ansell Ltd,11.65,-3,"14,799",11.55,11.70,29,,2.82,1.92,2.49,81.7,14.3
25.25,12.31,22.78,22.41,ANZ,ANZ Banking Grp,22.73,19,"85,817",22.70,22.74,102,f,1.67,10.72,4.49,170.4,13.3
3.68,2.50,3.30,3.22,APA,APA Grp stpld,3.27,,"5,971",3.26,3.28,31,,0.52,1.18,9.48,16.2,20.2
2.61,0.866,2.40,2.30,APN,APN News & Media,2.33,-7,"14,812",2.31,2.36,12,,-,-1.23,5.15,-13.1,-
7.95,3.088,6.47,6.34,AQP,Aquarius Platinum,6.43,-6,"4,955",6.35,6.44,-,,-,-,-,20.79,30.9
11.38,1.727,10.15,9.56,AQA,Aquila Res,9.71,-52,"9,653",9.65,9.79,-,,-,-,-,-10.5,-
1.845,0.79,1.465,1.40,AAD,Ardent Leisure Grp stp,1.46,2.5,"10,234",1.45,1.465,14.3,,0.19,1.10,9.79,2.73,53.5
5.75,3.16,4.41,4.21,ALL,Aristocrat Leisure,4.27,-19,"35,580",4.23,4.29,14.5,f,-,0.35,3.40,-0.2,-
4.73,2.40,3.56,3.49,AOE,Arrow Energy,3.53,-1,"12,987",3.51,3.55,-,,-,2.13,-,15.38,23.0
1.94,0.32,1.79,1.76,AIO,Asciano Grp stpld,1.77,,"115,793",1.76,1.79,-,,-,-1.41,-,-32.5,-
37.90,25.20,36.92,36.50,ASX,ASX Ltd,36.69,-5,"6,163",36.50,36.70,163.6,f,1.10,3.19,4.46,180.6,20.3
2.36,1.115,2.16,2.12,AGO,Atlas Iron Ltd,2.15,-1,"8,809",2.15,2.16,-,,-,-,-,-21.3,-
5.95,1.855,4.33,4.10,AAX,Ausenco Ltd,4.33,18,"3,960",4.31,4.33,18.5,f,2.38,0.76,4.27,43.94,9.9
1.95,1.16,1.415,1.345,AAC,Aust Agriculture,1.385,0.5,"5,896",1.35,1.385,-,,-,2.42,-,-20.3,-
1.95,0.991,1.88,1.82,AIX,Aust Infra unt,1.83,-5,"21,182",1.81,1.86,13,,2.03,3.14,7.10,26.33,7.0
1.465,0.65,1.26,1.23,AUN,Austar United,1.255,1,"10,241",1.235,1.255,-,,-,-0.33,-,-2.4,-
0.585,0.174,0.495,0.485,ALZ,Australand Prop stpld,0.49,-0.5,"23,208",0.485,0.49,8,,-,0.68,16.33,-13.4,-
2.26,1.415,1.855,1.79,AVO,Avoca Res,1.825,-7.5,"129,159",1.825,1.835,-,,-,0.61,-,-6.97,-
1.337,0.592,1.07,1.035,AWB,AWB Ltd,1.035,-3,"38,041",1.035,1.04,5,,3.70,1.81,4.83,18.5,5.6
3.17,2.17,2.67,2.62,AWE,AWE Ltd,2.64,-2,"14,266",2.63,2.65,-,,-,1.80,-,17.36,15.2
6.72,2.52,6.37,6.34,AXA,AXA Asia Pacific,6.36,-1,"105,283",6.35,6.38,18.5,p,1.89,1.12,2.91,34.89,18.2
13.49,6.228,10.99,10.79,BOQ,Bank of Qld,10.96,-1,"2,616",10.93,10.98,52,f,1.46,6.62,4.74,75.9,14.4
1.04,0.702,0.74,0.715,BPT,Beach Energy Ltd,0.72,-1.5,"105,411",0.72,0.725,1.75,p,14.41,-,2.43,25.21,2.9
10.48,5.733,10.32,10.16,BEN,Bendigo & Adelaide,10.20,,"11,340",10.19,10.25,43,f,0.83,5.16,4.22,35.53,28.7
44.49,26.64,42.11,41.63,BHP,BHP Billiton Ltd,42.11,-5,"100,240",42.10,42.11,97.87,f,1.89,8.76,2.32,185.29,22.7
12.19,6.158,10.80,10.60,BBG,Billabong Intl,10.77,2,"7,740",10.70,10.80,36,p,1.59,0.84,3.34,57.2,18.8
3.336,0.413,2.24,2.12,BTA,Biota Hldgs,2.12,-12,"11,392",2.11,2.13,-,,-,0.60,-,36.6,5.8
3.48,1.675,2.53,2.47,BSL,BlueScope Steel,2.50,-3,"134,109",2.49,2.50,5,,-,2.47,2.00,-61.37,-
0.41,0.054,0.33,0.32,BLY,Boart Longyear,0.32,-0.5,"212,271",0.32,0.325,-,,-,0.14,-,-0.67,-
6.40,2.29,5.57,5.49,BLD,Boral Ltd,5.51,-1,"22,803",5.51,5.56,12.5,f,1.82,4.23,2.27,22.7,24.3
7.55,0.945,6.73,6.61,BKN,Bradken Ltd,6.70,5,"6,533",6.65,6.75,26,f,1.67,1.58,3.88,43.3,15.5
8.37,4.08,7.23,6.87,BXB,Brambles Ltd,7.23,18,"96,830",7.22,7.24,25,p,1.38,0.66,3.46,34.45,21.0
1.945,1.506,1.84,1.805,BWP,Bunnings Warehouse unt,1.83,2.5,"9,867",1.825,1.84,10.97,,1.27,1.83,5.99,13.89,13.2
7.09,4.71,5.91,5.72,CAB,Cabcharge Aust,5.83,-9,"1,934",5.77,5.83,34,f,1.50,2.21,5.83,51,11.4
14.00,8.01,10.35,10.11,CTX,Caltex Aust,10.20,12,"12,269",10.15,10.25,25,f,4.65,10.48,2.45,116.3,8.8
0.885,0.265,0.52,0.505,CVN,Carnarvon Pet,0.505,-1.5,"21,962",0.505,0.51,-,,-,0.07,-,5.4,9.4
5.70,3.56,5.01,4.88,CRZ,Carsales Com Ltd,4.94,-1,"1,440",4.88,4.94,-,,-,-,-,-,-
4.24,1.51,3.90,3.71,CEY,Centennial Coal,3.75,-14,"66,793",3.75,3.76,8,p,1.98,1.87,2.13,15.8,23.7
2.12,1.415,1.915,1.865,CFX,CFS Retail Prop unt,1.905,3,"96,898",1.89,1.915,12.5,,-,1.99,6.56,-1.9,-
4.50,0.865,4.03,3.89,CGF,Challenger FSG Ltd,3.95,-10,"44,686",3.92,4.00,13.5,,-,1.81,3.42,-16.2,-
0.749,0.154,0.685,0.64,CHC,Charter Hall Grp forus,0.68,4,"97,492",0.67,0.68,4.96,,-,0.71,7.29,-17.98,-
11.72,8.02,11.15,10.93,CCL,Coca-Cola Amatil,11.05,6,"37,024",10.92,11.05,43.5,f,1.39,1.38,3.94,60.5,18.3
69.79,46.21,64.61,63.90,COH,Cochlear Ltd,64.40,26,"2,295",64.10,64.55,190,f,1.27,3.25,2.95,242.2,26.6
58.65,26.43,54.55,53.91,CBA,C'wlth Bank  of Aust ,54.55,42,"41,970",54.36,54.55,235,f,1.41,-,4.31,330.4,16.5
1.045,0.675,0.94,0.925,CPA,C'wlth Prop ord unt   ,0.93,,"117,835",0.93,0.935,6.85,,-,1.11,7.37,-11.41,-
12.64,6.85,12.00,11.76,CPU,Computershare Ltd,11.90,-13,"14,336",11.90,11.95,25,p,2.27,-1.54,2.10,56.84,20.9
0.49,0.244,0.445,0.425,CEU,ConnectEast stpld,0.44,0.5,"74,995",0.435,0.44,2,,-,-,4.55,-21.74,-
3.44,1.80,3.17,3.10,CMJ,Consolidated Media,3.14,-1,"6,988",3.13,3.16,16.5,,3.75,0.66,5.25,61.91,5.1
11.66,6.32,8.91,8.63,CRG,Crane Grp Ltd,8.71,-20,"1,993",8.66,8.80,46,f,0.85,4.41,5.28,39,22.3
9.39,4.65,7.99,7.80,CWN,Crown Ltd,7.99,6,"12,050",7.97,8.00,37,p,-,3.42,4.63,-166.89,-
38.52,28.43,35.08,34.44,CSL,CSL Ltd,34.87,11,"25,403",34.83,34.87,75,,2.85,6.11,2.15,213.41,16.3
2.18,0.905,1.665,1.635,CSR,CSR Ltd,1.66,0.5,"57,169",1.655,1.66,4,f,-,0.87,2.41,-45.1,-
6.59,1.555,4.18,3.90,CDU,Cudeco Ltd,4.01,13,"7,764",4.00,4.10,-,,-,-,-,-0.07,-
5.96,2.02,4.89,4.83,DJS,David Jones Ltd,4.87,-2,"24,533",4.84,4.88,28,f,1.13,1.16,5.75,31.5,15.5
0.89,0.519,0.83,0.815,DXS,Dexus Prop Grp stpld,0.82,,"166,705",0.815,0.82,6.15,,-,0.95,7.50,-11.03,-
5.69,2.74,2.94,2.84,DOM,Dominion Min,2.86,-2,"4,779",2.85,2.90,14,,2.17,1.06,4.90,30.38,9.4
9.44,3.53,8.62,8.42,DOW,Downer EDI Ltd,8.60,-2,"13,234",8.51,8.64,29,,1.88,2.18,3.37,54.4,15.8
1.90,1.28,1.835,1.795,DUE,DUET Grp forus,1.83,4,"22,607",1.83,1.84,20,p,0.22,-,10.93,4.39,41.7
1.165,0.55,0.755,0.715,ESG,Eastern Star Gas,0.73,-3.5,"45,860",0.725,0.73,-,,-,-,-,-0.34,-
5.00,1.25,1.42,1.365,ELD,Elders Ltd,1.395,-1,"8,204",1.395,1.40,-,,-,0.37,-,-51.51,-
16.32,13.01,14.29,14.13,EAU,Eldorado Gold cdi 1:1,14.26,-30,581,14.00,14.50,-,,-,-,-,-,-
0.995,0.22,0.755,0.715,EHL,Emeco Hldgs,0.735,-2.5,"23,857",0.715,0.74,4,f,0.53,0.74,5.44,2.1,35.0
28.28,17.50,19.24,18.80,ERA,Energy Res,18.93,-32,"5,821",18.93,19.19,39,f,3.66,5.10,2.06,142.9,13.2
0.72,0.19,0.29,0.28,EWC,Energy World Corp,0.285,-0.5,"7,815",0.275,0.285,-,,-,-,-,-0.71,-
0.595,0.27,0.52,0.505,ENV,Envestra Ltd,0.52,0.5,"10,078",0.515,0.52,5.5,,0.73,-0.08,10.58,4,13.0
4.78,1.48,3.69,3.60,EQN,Equinox Min Ltd cdi,3.69,-7,"14,540",3.66,3.69,-,,-,-,-,25.35,14.6
11.45,2.037,7.90,7.65,EXT,Extract Res,7.75,-11,"1,551",7.65,7.78,-,,-,-,-,-5.38,-
1.885,0.795,1.80,1.725,FXJ,Fairfax Media Ltd,1.77,-3.5,"237,158",1.75,1.78,1.1,,8.45,-0.31,0.62,9.3,19.0
0.83,0.204,0.705,0.67,FKP,FKP Prop Grp stpld,0.69,1,"26,812",0.685,0.70,3.45,,-,3.15,5.00,-70.3,-
9.00,3.60,8.32,8.05,FWD,Fleetwood Corp,8.24,9,"1,358",8.12,8.25,66,f,0.98,2.12,8.01,64.7,12.7
20.15,3.39,19.28,18.66,FLT,Flight Centre,19.19,-19,"2,516",19.15,19.38,9,,4.26,1.92,0.47,38.3,50.1
5.57,2.18,4.96,4.76,FMG,Fortescue Metals Grp,4.84,-15,"64,499",4.83,4.84,-,,-,-,-,-16.13,-
5.89,4.80,5.50,5.41,FGL,Foster's Grp,5.50,-5,"150,717",5.49,5.54,27.25,f,0.73,0.52,4.95,19.8,27.8
1.30,0.505,1.045,1.005,GBG,Gindalbie Metals,1.02,-2,"18,305",1.01,1.03,-,,-,-,-,5.1,20.0
1.78,0.93,1.53,1.49,GFF,Goodman Fielder,1.495,-4,"59,793",1.49,1.505,10.5,p,1.27,-0.20,7.02,13.3,11.2
0.71,0.123,0.60,0.59,GMG,Goodman Grp forus,0.595,0.5,"283,064",0.59,0.595,9.65,,-,0.84,16.22,-45.4,-
0.71,0.191,0.61,0.585,GPT,GPT Grp stpld,0.60,0.5,"704,581",0.595,0.60,5.6,,-,0.71,9.33,-107.6,-
8.85,4.041,6.14,6.05,GNC,Graincorp Ltd,6.11,1,"5,839",6.06,6.13,7.27,f,11.96,6.79,1.19,86.92,7.0
9.88,4.87,9.88,9.64,GUD,GUD Hldgs,9.85,20,"1,859",9.80,9.85,61,f,1.18,1.09,6.19,71.73,13.7
1.325,0.605,0.70,0.64,GNS,Gunns Ltd,0.65,-3.5,"168,162",0.645,0.65,2,,0.75,1.59,3.08,1.5,43.3
3.30,1.67,3.13,3.07,GWT,GWA Intl,3.13,3,"8,359",3.10,3.15,18,f,0.89,0.28,5.75,15.94,19.6
4.85,1.805,3.76,3.71,HVN,Harvey Norman,3.71,,"29,239",3.71,3.72,11,f,1.83,2.01,2.96,20.18,18.4
2.30,0.993,1.905,1.835,HST,Hastie Grp Ltd,1.89,7,"7,421",1.885,1.89,12,f,2.70,-0.26,6.35,32.4,5.8
1.425,0.255,1.155,1.135,HDF,Hastings Divers stpld,1.145,0.5,"7,430",1.135,1.15,12,,-,1.23,10.48,-12.55,-
5.18,3.61,4.31,4.21,HSP,Healthscope Ltd,4.24,-6,"11,706",4.23,4.24,22.5,f,1.32,0.66,5.31,29.78,14.2
2.67,1.34,2.11,2.06,HGG,Henderson Grp cdi 1:1,2.10,-1,"33,973",2.09,2.12,12.15,,-,-0.22,5.79,-0.17,-
2.53,1.145,2.53,2.45,HIL,Hills Ind Ltd,2.49,1,"7,817",2.47,2.50,9,f,0.66,1.39,3.61,5.9,42.2
4.56,2.70,3.79,3.73,ILU,Iluka Res,3.76,-2,"5,409",3.76,3.78,-,,-,2.70,-,3.7,101.6
3.83,1.925,3.53,3.41,IPL,Incitec Pivot,3.45,-6,"102,706",3.44,3.45,4.4,,-,0.14,1.28,-11.7,-
