ASX Mining & Oil Market - Daily,,,,,,,,,,,,,,,,,
XAO 5007.3 at 16:34 16/4/2010  Report at 19:05 Friday 16/4/2010. Processed 19:34 Friday 16/4/2010.,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div ¢ per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share ¢,P/E Ratio
0.39,0.072,0.19,0.185,TDO,3D Oil Ltd,0.19,-0.5,640,0.19,0.195,-,,-,-,-,-0.27,-
0.026,0.007,0.021,0.021,DDD,3D Res Ltd,0.021,0.1,205,0.02,0.021,-,,-,-,-,-1.9,-
0.109,0.023,0.07,0.07,AAO,A'asia Gold,0.07,-0.5,500,0.07,0.075,-,,-,-,-,-1.28,-
-,-,-,-,AAON,  def,-,,-,-,-,-,,-,-,-,-,-
-,-,-,-,AAOO,  optapr13d,-,,-,0.011,-,-,,-,-,-,-,-
0.70,0.375,0.49,0.485,ARH,A'asian Resour,0.485,-1,559,0.475,0.485,-,,-,-,-,-1.4,-
0.42,0.11,0.245,0.23,AAM,A1 Min Ltd,0.235,-0.5,7612,0.23,0.235,-,,-,-,-,-3.56,-
0.07,0.006,0.026,0.025,ABU,ABM Res NL,0.026,,37230,0.025,0.026,-,,-,-,-,-4.09,-
0.25,0.14,-,-,AII,Abra Min Ltd,0.185,,-,0.13,0.20,-,,-,-,-,-1.94,-
0.60,0.22,0.405,0.40,ACB,A-Cap Res,0.40,,1765,0.395,0.405,-,,-,0.14,-,-0.91,-
0.27,0.086,0.21,0.205,ACS,Accent Res NL,0.205,-0.5,1069,0.205,0.21,-,,-,-,-,-1.53,-
0.029,0.004,0.019,0.018,AEX,Acclaim Explore,0.018,,15850,0.018,0.019,-,,-,-,-,-0.38,-
0.003,0.003,-,-,AEXCD,  ctg,0.003,,-,0.001,0.025,-,,-,-,-,-,-
-,-,-,-,AEXO,  opt jun10,-,,-,-,-,-,,-,-,-,-,-
0.14,0.05,0.14,0.135,AIV,Activex Ltd,0.135,-0.5,1363,0.135,0.14,-,,-,-,-,-1.49,-
0.06,0.001,0.05,0.05,AIVO,  opt jul10,0.05,,44,0.044,0.05,-,,-,-,-,-,-
0.517,0.303,0.45,0.42,ADU,Adamus Res,0.42,-3,6580,0.42,0.45,-,,-,-,-,-12.87,-
-,-,-,-,ADUN,  def,-,,-,-,0.45,-,,-,-,-,-,-
0.065,0.018,0.041,0.035,ADD,Adavale Resource,0.035,-0.4,1568,0.035,0.039,-,,-,0.02,-,-0.96,-
0.215,0.09,0.16,0.14,ADE,Adelaide Energy,0.16,1,3152,0.155,0.16,-,,-,-,-,0.97,16.5
0.395,0.064,0.21,0.205,ADN,Adelaide Res,0.205,-0.5,239,0.205,0.21,-,,-,-,-,-0.56,-
0.385,0.045,0.29,0.28,ADI,Adelphi Energy,0.28,-0.5,1839,0.28,0.285,-,,-,-,-,-4.27,-
1.65,0.26,1.14,1.105,ABY,Aditya Birla,1.12,-3,5669,1.11,1.135,-,,-,1.42,-,-17.34,-
0.037,0.009,0.012,0.011,ADY,Admiralty Res,0.011,,76240,0.011,0.012,-,,-,-,-,0.09,12.2
0.125,0.036,-,-,AVD,Advance Energy,0.042,,-,0.043,0.049,-,,-,-,-,-3.1,-
1.24,0.50,0.64,0.625,AED,AED Oil Ltd,0.625,-1.5,930,0.625,0.635,-,,-,1.03,-,-48.17,-
0.24,0.032,0.115,0.11,AFR,African Energy Res cdi,0.11,-0.5,1000,0.11,0.12,-,,-,-,-,-1.13,-
0.027,0.009,0.013,0.013,AAE,Agri Energy Ltd,0.013,,4230,0.012,0.013,-,,-,-,-,15.8,0.1
0.245,0.14,-,-,ALG,Alamar Res Ltd,0.19,,-,0.185,0.22,-,,-,-,-,-1.34,-
-,-,-,-,ALGO,  opt mar13,-,,-,0.03,0.08,-,,-,-,-,-,-
0.25,0.048,0.14,0.12,AUQ,Alara Res Ltd,0.12,1,175,0.12,0.14,-,,-,-,-,-1.9,-
1.27,0.05,0.73,0.715,ALY,Alchemy Resource,0.715,-2,2768,0.715,0.725,-,,-,-,-,-3.2,-
