100 Leading Industrial Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4656.9 at 2011-07-05T16:37:31. Report at Tuesday, July 5, 2011. Processed Wednesday at 2011-07-06T01:00:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.692,2.848,Adelaide Brighton,3.10,,3.08,3.10,16.50,f,1.45,1.19,5.32,13.0,,
16.92,13.56,AGL Energy,14.43,-10,14.42,14.50,59.00,,1.54,6.40,4.09,15.8,,
7.43,6.21,Amcor,7.13,-3,7.13,7.17,34.00,,.76,1.48,4.77,27.7,,
5.82,4.65,AMP,4.84,,4.84,4.86,30.00,p,1.26,.98,6.20,12.8,,
14.70,12.33,Ansell,13.88,-13,13.65,13.95,31.50,,2.93,2.29,2.27,15.0,,
25.96,21.06,ANZ Banking Grp,21.93,-1,21.93,21.96,138.00,f,1.49,10.61,6.29,10.6,,
4.43,3.54,APA Grp stp,4.12,-2,4.11,4.19,33.50,,.59,1.34,8.13,21.0,,
6.59,5.30,Argo Invest,5.76,+7,5.76,5.79,26.00,f,1.03,6.21,4.51,21.6,,
3.99,2.27,Aristocrat Leisure,2.38,-5,2.35,2.43,5.00,,2.90,.14,2.10,16.4,,
1.795,1.475,Asciano,1.605,-4,1.59,1.61,1.00,f,-,.13,.62,,,
43.89,28.02,ASX,30.68,+25,30.65,30.70,174.20,f,1.10,3.85,5.68,16.0,,
5.16,4.21,Aust Foundation,4.51,+3,4.51,4.52,21.00,f,1.01,4.96,4.66,21.3,,
1.46,.835,Austar United,1.34,-1.5,1.33,1.345,,,-,-.21,,17.0,,
3.20,2.41,Australand Prop stp,2.87,+1,2.86,2.87,21.00,,1.37,3.52,7.32,10.0,,
12.32,7.63,Bank of Qld,8.45,+13,8.45,8.48,52.00,f,1.16,7.67,6.15,14.1,,
10.45,7.87,Bendigo & Adelaide,8.75,,8.72,8.82,60.00,f,1.41,5.44,6.86,10.4,,
9.30,5.80,Billabong Int'l,5.95,-7,5.93,6.03,34.00,p,1.56,-.44,5.71,11.2,,
2.55,1.115,BlueScope Steel,1.305,-.5,1.30,1.305,7.00,f,.78,2.47,5.36,23.9,,
5.01,2.73,Boart Longyear,3.92,-5,3.90,3.92,5.63,p,3.23,1.42,1.44,21.5,,
5.73,4.15,Boral,4.32,-6,4.32,4.36,14.00,f,-,3.89,3.24,,,
9.60,7.08,Bradken,7.90,-8,7.87,7.92,39.50,f,1.34,2.02,5.00,15.0,,
7.46,5.11,Brambles,7.24,-5,7.24,7.25,25.50,p,1.40,8.25,3.52,20.3,,
12.51,10.00,Brickworks,10.16,-13,10.16,10.20,40.50,f,2.80,9.48,3.99,9.0,,
16.44,9.06,Caltex Aust,11.71,-18,11.65,11.95,60.00,f,1.96,11.08,5.12,10.0,,
57.00,29.52,Campbell Brothers,46.35,+2,46.33,47.00,140.00,p,1.45,4.77,3.02,22.8,,
2.00,1.74,CFS Retail Prop unt,1.805,-1.5,1.80,1.805,12.60,,1.74,2.05,6.98,8.2,,
5.21,3.44,Challenger,4.94,-1,4.92,4.94,15.50,,3.01,2.52,3.14,10.6,,
3.71,2.25,Charter Hall Off REIT unt,3.49,+2,3.45,3.52,20.25,,.04,3.96,5.80,447.4,,
12.74,10.71,Coca-Cola Amatil,11.77,+8,11.74,11.78,48.50,f,1.36,1.64,4.12,17.8,,
85.00,66.49,Cochlear,71.38,-14,71.15,72.05,210.00,p,1.41,4.98,2.94,24.1,,
55.77,47.45,C'wlth Bank  of Aust,51.78,-28,51.77,51.95,302.00,f,1.16,,5.83,14.8,,
.987,.81,C'wlth Prop Office ord unt,.94,-.5,.935,.94,5.65,,1.76,1.10,6.01,9.4,,
11.37,8.61,Computershare,8.64,-16,8.62,8.71,28.00,p,1.74,-1.27,3.24,17.7,,
