100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4439.4 at 16:38 25/6/2010  Report at 19:05 Friday 25/6/2010. Processed 21:29 Friday 25/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,2.03,Adelaide Brighton,2.74,-6,2.73,2.75,13.5,f,1.51,1.21,4.93,13.4
15.69,13.11,AGL Energy Ltd,14.81,10,14.78,14.83,57,f,0.47,6.21,3.85,54.9
6.76,4.276,Amcor Ltd,6.47,-10,6.44,6.48,29.5,,0.71,2.25,4.56,31.0
6.97,4.55,AMP Ltd,5.43,-6,5.40,5.44,30,p,1.24,0.80,5.52,14.6
13.50,8.16,Ansell Ltd,13.36,1,13.20,13.42,29,,2.82,1.92,2.17,16.4
26.23,15.68,ANZ Banking Grp,22.47,-36,22.45,22.50,108,f,1.34,9.99,4.81,15.5
3.83,2.60,APA Grp stp,3.66,-6,3.62,3.66,31.75,,0.79,-,8.67,14.6
2.61,1.32,APN News & Media,2.05,-4,2.04,2.13,4,f,4.17,-0.78,1.95,12.3
7.05,5.61,Argo Invest,6.03,1,5.97,6.03,25,f,-,5.99,4.15,-
5.75,3.37,Aristocrat Leisure,3.73,-1,3.72,3.77,4.5,,-,0.07,1.21,-
1.94,1.24,Asciano Grp stp,1.675,1.5,1.675,1.68,-,,-,0.10,-,-
37.77,29.24,ASX Ltd,29.70,-7,29.54,29.79,163.6,f,1.10,3.19,5.51,16.4
5.41,4.26,Aust Foundation,4.73,,4.73,4.79,21,f,0.43,4.98,4.44,53.0
1.465,0.78,Austar United,0.985,-1.5,0.955,1.02,-,,-,-0.31,-,21.0
3.05,1.835,Australand Prop stp,2.45,-7,2.45,2.49,12,,-,0.68,4.90,-
6.72,3.51,AXA Asia Pacific,5.47,-8,5.44,5.50,18.5,p,1.89,1.12,3.38,15.7
13.49,8.61,Bank of Qld,11.02,-8,10.96,11.05,52,f,1.78,7.20,4.72,11.9
10.48,6.425,Bendigo & Adelaide,8.46,-9,8.45,8.50,43,f,0.83,5.16,5.08,23.8
12.32,7.93,Billabong Intl,8.88,8,8.85,8.98,36,p,1.59,0.84,4.05,15.5
3.48,2.06,BlueScope Steel,2.21,-5,2.20,2.21,5,,-,2.47,2.26,-
4.10,1.735,Boart Longyear,2.89,-10,2.88,2.90,-,,-,0.14,-,-
6.40,3.77,Boral Ltd,5.06,,5.06,5.09,12.5,f,1.82,4.23,2.47,22.3
8.37,5.54,Brambles Ltd,5.77,17,5.75,5.80,25,p,1.38,0.66,4.33,16.7
16.80,11.35,Brickworks Ltd,12.24,-6,12.24,12.27,39.5,f,2.54,9.06,3.23,12.2
14.00,8.01,Caltex Aust,9.66,-69,9.66,9.67,25,f,4.65,10.48,2.59,8.3
32.00,18.135,Campbell Brothers,29.63,3,29.00,29.70,100,p,1.29,3.76,3.37,23.0
2.12,1.625,CFS Retail Prop unt,1.935,-0.5,1.93,1.94,12.5,,-,1.99,6.46,-
4.50,2.02,Challenger FSG Ltd,3.60,15,3.59,3.64,13.5,,2.61,3.36,3.75,10.2
0.355,0.19,Charter Hall Office unt,0.26,,0.255,0.26,2.5,,4.01,0.44,9.62,2.6
12.15,8.41,Coca-Cola Amatil,12.03,15,11.95,12.09,43.5,f,1.39,1.38,3.62,19.9
79.11,51.25,Cochlear Ltd,77.38,105,76.26,77.55,190,f,1.27,3.25,2.46,31.9
60.00,36.20,C'wlth Bank  of Aust ,50.00,-82,50.00,50.23,235,f,1.41,-,4.70,15.1
1.045,0.735,C'wlth Prop ord unt   ,0.965,-0.5,0.965,0.97,6.85,,-,1.11,7.10,-
12.90,8.48,Computershare Ltd,10.83,-34,10.73,11.00,25,p,2.27,-1.54,2.31,19.1
0.49,0.282,ConnectEast stp,0.38,0.5,0.375,0.38,2,,-,-,5.26,-
3.44,2.17,Consolidated Media,3.26,,3.23,3.27,16.5,f,3.48,0.88,5.06,5.7
9.39,6.41,Crown Ltd,7.90,-19,7.89,7.98,37,p,-,3.24,4.68,-
37.56,29.27,CSL Ltd,32.57,-98,32.55,32.60,75,,2.85,6.11,2.30,15.3
2.18,1.49,CSR Ltd,1.72,-1.5,1.715,1.72,8.5,f,-,1.04,4.94,-
5.96,4.10,David Jones Ltd,4.33,-7,4.31,4.33,29,f,1.14,1.22,6.70,13.1
0.89,0.66,DEXUS Prop Grp stp,0.79,-0.5,0.79,0.795,5.1,,-,0.95,6.46,-
9.44,3.87,Downer EDI Ltd,4.06,-14,4.05,4.08,29.1,,1.87,2.15,7.17,7.5
1.90,1.42,DUET Grp forus,1.645,-1,1.635,1.645,20,,0.22,-,12.16,37.5
1.885,1.07,Fairfax Media Ltd,1.355,-3.5,1.35,1.37,1.1,,8.45,-0.31,0.81,14.6
21.43,8.32,Flight Centre,16.80,-24,16.79,16.95,26,f,2.44,2.56,1.55,26.5
6.01,4.93,Foster's Grp,5.69,1,5.68,5.69,27.25,f,0.73,0.52,4.79,28.7
1.78,1.205,Goodman Fielder,1.34,-6,1.335,1.345,11.25,,1.28,-0.16,8.40,9.3
0.75,0.322,Goodman Grp forus,0.64,-2.5,0.64,0.645,1.5,,-,0.50,2.34,-
2.99,0.475,GPT Grp stp,2.91,,2.88,2.92,3.6,,-,0.69,1.24,-
4.85,2.95,Harvey Norman,3.44,1,3.37,3.45,13,f,1.98,2.10,3.78,13.3
5.62,4.07,Healthscope Ltd,5.21,-14,5.15,5.25,22.5,f,1.32,0.66,4.32,17.5
2.67,1.815,Henderson Grp cdi,2.14,-4,2.13,2.15,10.69,,0.30,-0.18,5.00,66.3
0.135,0.09,Hutchison,0.093,,0.093,0.094,-,,-,0.10,-,1.5
3.83,2.14,Incitec Pivot,2.90,-2,2.89,2.91,4.1,,-,0.27,1.41,-
0.67,0.43,ING Office Fd stp,0.595,-0.5,0.595,0.60,3.9,,-,0.74,6.55,-
4.21,3.22,Insurance Aust Grp,3.39,-4,3.38,3.40,14.5,f,1.73,1.29,4.28,13.5
1.71,1.005,Intoll Grp stp,1.065,-2,1.06,1.065,3,,-,1.78,2.82,-
7.40,3.74,IOOF Hldgs Ltd,6.25,2,6.14,6.36,21,f,0.93,0.56,3.36,32.1
8.86,3.73,James Hardie Ind cdi,6.54,17,6.27,6.72,-,,-,-0.29,-,-
23.71,14.09,JB Hi-Fi Ltd,19.42,-24,19.33,19.70,62,f,1.67,1.71,3.19,18.8
