100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4479.7 at 16:36 11/8/2010  Report at 19:05 Wednesday 11/8/2010. Processed 19:16 Wednesday 11/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.35,2.31,Adelaide Brighton,3.20,-1,3.19,3.20,13.5,f,1.51,1.21,4.22,15.7
15.69,13.37,AGL Energy Ltd,15.05,3,15.00,15.09,57,f,0.47,6.21,3.79,55.7
7.04,4.94,Amcor Ltd,6.48,1,6.46,6.49,29.5,,0.71,2.25,4.55,31.0
6.97,5.06,AMP Ltd,5.38,-14,5.37,5.38,30,p,1.24,0.80,5.58,14.5
13.73,9.07,Ansell Ltd,13.34,14,13.10,13.50,29,,2.82,1.92,2.17,16.3
26.23,18.73,ANZ Banking Grp,22.18,-45,22.17,22.20,108,f,1.34,9.99,4.87,15.3
3.83,2.67,APA Grp stp,3.70,-1,3.70,3.72,31.75,,0.79,-,8.58,14.8
2.61,1.63,APN News & Media,2.06,-5,2.02,2.06,4,f,4.17,-0.78,1.94,12.3
7.05,5.61,Argo Invest,6.05,-8,6.05,6.11,25,f,1.04,5.82,4.13,23.3
5.75,3.34,Aristocrat Leisure,3.56,-10,3.55,3.60,4.5,,-,0.07,1.26,-
1.94,1.435,Asciano Grp stp,1.66,-3,1.655,1.67,-,,-,0.10,-,-
37.16,28.02,ASX Ltd,29.25,-70,29.25,29.35,163.6,f,1.10,3.19,5.59,16.2
5.41,4.52,Aust Foundation,4.99,-6,4.99,5.01,21,f,0.89,4.49,4.21,26.8
1.465,0.84,Austar United,0.965,-0.5,0.95,0.985,-,,-,-0.28,-,27.6
3.05,2.20,Australand Prop stp,2.75,-5,2.73,2.75,12,,1.24,3.44,4.36,18.5
6.72,4.05,AXA Asia Pacific,5.58,2,5.53,5.63,18.5,p,1.66,1.01,3.32,18.1
13.49,9.74,Bank of Qld,10.27,-21,10.24,10.35,52,f,1.78,7.20,5.06,11.1
