100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4854.2 at 16:37 28/4/2010  Report at 19:05 Wednesday 28/4/2010. Processed 19:08 Wednesday 28/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.97,Adelaide Brighton,2.85,-4,2.84,2.86,13.5,f,1.51,1.21,4.74,14.0
15.69,13.07,AGL Energy Ltd,15.08,-30,15.08,15.10,57,f,0.47,6.21,3.78,55.9
6.63,4.276,Amcor Ltd,6.35,3,6.34,6.39,29.5,,0.71,2.25,4.65,30.4
6.97,4.55,AMP Ltd,6.29,-7,6.28,6.30,30,p,1.24,0.80,4.77,17.0
12.87,8.01,Ansell Ltd,12.30,,12.30,12.40,29,,2.82,1.92,2.36,15.1
26.23,14.90,ANZ Banking Grp,24.85,-32,24.83,24.89,102,f,1.67,10.72,4.10,14.6
3.79,2.60,APA Grp stp,3.64,-7,3.63,3.68,31.75,,0.79,-,8.72,14.6
2.61,1.129,APN News & Media,2.42,-4,2.33,2.44,4,f,4.17,-0.78,1.65,14.5
7.05,5.53,Argo Invest,6.45,-4,6.42,6.45,25,f,-,6.23,3.88,-
5.75,3.37,Aristocrat Leisure,4.30,-13,4.28,4.35,4.5,,-,0.07,1.05,-
1.94,1.037,Asciano Grp stp,1.72,-4.5,1.715,1.73,-,,-,0.10,-,-
37.90,31.12,ASX Ltd,32.91,-17,32.85,32.94,163.6,f,1.10,3.19,4.97,18.2
5.41,4.14,Aust Foundation,5.10,-10,5.10,5.13,21,f,0.43,4.80,4.12,57.1
1.465,0.715,Austar United,1.155,,1.155,1.16,-,,-,-0.31,-,24.6
3.05,2.55,Australand Prop stp  d,2.90,-4,2.90,2.92,-,,-,0.68,-,-
6.72,3.51,AXA Asia Pacific,6.15,-5,6.14,6.15,18.5,p,1.89,1.12,3.01,17.6
13.49,7.384,Bank of Qld,12.42,-30,12.36,12.42,52,f,1.78,7.20,4.19,13.4
10.48,5.901,Bendigo & Adelaide,9.82,-16,9.80,9.85,43,f,0.83,5.16,4.38,27.6
12.32,7.64,Billabong Intl,11.40,-40,11.38,11.43,36,p,1.59,0.84,3.16,19.9
3.48,1.836,BlueScope Steel,2.73,-3,2.72,2.73,5,,-,2.47,1.83,-
0.41,0.093,Boart Longyear,0.34,-1,0.335,0.34,-,,-,0.14,-,-
6.40,3.77,Boral Ltd,5.85,-4,5.84,5.88,12.5,f,1.82,4.23,2.14,25.8
8.37,5.54,Brambles Ltd,7.32,-7,7.30,7.34,25,p,1.38,0.66,3.42,21.2
16.80,10.52,Brickworks Ltd,13.04,-15,13.00,13.20,39.5,f,2.54,9.06,3.03,13.0
14.00,8.01,Caltex Aust,11.75,-35,11.70,11.78,25,f,4.65,10.48,2.13,10.1
32.00,14.191,Campbell Brothers,29.68,110,29.50,29.96,95,p,1.71,2.96,3.20,18.3
2.12,1.415,CFS Retail Prop unt,1.915,,1.915,1.925,12.5,,-,1.99,6.53,-
4.50,1.80,Challenger FSG Ltd,4.25,-9,4.24,4.27,13.5,,2.61,3.36,3.18,12.1
0.355,0.14,Charter Hall Office unt,0.30,,0.295,0.30,2.5,,4.01,0.44,8.33,3.0
11.81,8.26,Coca-Cola Amatil,11.34,-1,11.30,11.36,43.5,f,1.39,1.38,3.84,18.7
