100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4669.1 at 16:36 14/9/2010  Report at 19:05 Tuesday 14/9/2010. Processed 19:09 Tuesday 14/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.435,2.293,Adelaide Brighton,3.39,9,3.38,3.40,15.5,f,1.52,1.16,4.57,14.4
15.77,13.42,AGL Energy Ltd,15.54,-12,15.45,15.57,59,,1.34,5.89,3.80,19.6
7.04,5.27,Amcor Ltd,6.81,3,6.80,6.83,29.5,,0.54,1.49,4.33,43.1
6.97,4.85,AMP Ltd,5.08,3,5.07,5.08,31,p,1.28,0.90,6.10,12.8
13.73,9.24,Ansell Ltd,13.47,8,13.36,13.52,30.5,,2.94,2.22,2.26,15.0
26.23,19.95,ANZ Banking Grp,24.02,1,24.00,24.06,108,f,1.34,9.99,4.50,16.6
3.99,3.00,APA Grp stp,3.90,-3,3.86,3.90,32.75,,0.59,1.28,8.40,20.1
7.05,5.51,Argo Invest,5.77,1,5.76,5.77,25,f,1.04,6.03,4.33,22.2
5.75,3.34,Aristocrat Leisure,3.92,12,3.87,3.92,3.5,,-,0.15,0.89,-
1.94,1.435,Asciano Grp stp,1.66,-3.5,1.655,1.67,-,,-,0.08,-,-
37.16,28.02,ASX Ltd,30.30,,30.30,30.40,173.1,f,1.10,3.49,5.71,15.9
5.41,4.52,Aust Foundation,4.70,-3,4.70,4.73,21,f,0.89,4.70,4.47,25.3
3.05,2.20,Australand Prop stp,2.84,-1,2.82,2.84,12,,1.24,3.44,4.23,19.1
1.49,0.865,AWB Ltd,1.47,1,1.465,1.47,-,,-,1.85,-,40.1
6.72,4.05,AXA Asia Pacific,5.18,-4,5.16,5.18,18.5,p,1.66,1.01,3.57,16.8
13.49,9.68,Bank of Qld,10.88,8,10.84,10.88,52,f,1.78,7.20,4.78,11.8
10.48,7.72,Bendigo & Adelaide,9.32,-2,9.26,9.32,58,f,1.16,5.27,6.22,13.8
12.32,7.31,Billabong Intl,8.20,20,8.18,8.23,36,p,1.62,0.40,4.39,14.1
3.40,2.03,BlueScope Steel,2.52,5,2.51,2.52,5,f,1.38,2.53,1.98,36.5
4.10,2.43,Boart Longyear,3.12,-3,3.11,3.13,2.29,p,3.56,1.50,0.73,38.3
6.40,4.15,Boral Ltd,4.77,2,4.72,4.81,13.5,f,-,3.92,2.83,-
8.37,5.11,Brambles Ltd,6.23,6,6.22,6.24,25,p,1.48,0.88,4.01,16.9
16.80,11.03,Brickworks Ltd,11.82,6,11.82,11.88,39.5,f,2.54,9.06,3.34,11.8
12.75,8.01,Caltex Aust,12.14,16,11.95,12.14,55,f,0.63,10.76,4.53,35.3
32.50,23.373,Campbell Brothers,32.03,-3,32.00,32.30,100,p,1.29,3.76,3.12,24.8
2.12,1.81,CFS Retail Prop unt,1.945,-1,1.945,1.95,12.5,,1.01,2.02,6.43,15.4
4.50,3.06,Challenger FSG Ltd,4.24,9,4.21,4.24,14.5,,3.81,-,3.42,7.7
2.63,2.44,Charter Hall Office def,2.60,2,2.55,2.62,-,,-,0.42,-,-
12.22,9.74,Coca-Cola Amatil,11.88,-2,11.86,11.95,45.5,f,1.39,1.47,3.83,18.8
79.11,59.55,Cochlear Ltd,70.86,-94,70.70,71.10,200,p,1.38,4.01,2.82,25.7
60.00,46.91,C'wlth Bank  of Aust ,53.60,9,53.60,53.65,290,f,1.19,15.94,5.41,15.6
1.045,0.85,C'wlth Prop ord unt   ,0.96,-1.5,0.955,0.96,5.55,,1.06,1.13,5.78,16.3
12.90,8.70,Computershare Ltd,9.70,-29,9.70,9.74,28,p,2.22,-1.61,2.89,15.6
0.49,0.33,ConnectEast stp,0.425,-0.5,0.425,0.43,2,,-,0.47,4.71,-
3.34,2.75,Consolidated Media,3.29,-1,3.27,3.32,16.5,,3.70,0.73,5.02,5.4
9.39,7.41,Crown Ltd,8.32,,8.30,8.32,37,p,1.04,3.42,4.45,21.6
37.56,30.03,CSL Ltd,32.14,-6,32.12,32.18,80,p,2.32,5.93,2.49,17.3
2.13,1.585,CSR Ltd,1.745,-1.5,1.745,1.755,8.5,f,-,1.04,4.87,-
5.96,4.10,David Jones Ltd,5.21,8,5.20,5.23,29,f,1.14,1.22,5.57,15.8
0.89,0.715,DEXUS Prop Grp stp,0.835,,0.835,0.84,5.1,,0.13,0.95,6.11,126.5
9.44,3.33,Downer EDI Ltd,4.67,27,4.67,4.68,29.1,,0.03,1.94,6.23,518.9
1.90,1.56,DUET Grp forus,1.795,,1.785,1.795,20,p,0.81,1.74,11.14,11.0
1.885,1.26,Fairfax Media Ltd,1.505,-0.5,1.495,1.505,2.5,f,4.60,-0.27,1.66,13.1
22.99,13.11,Flight Centre,22.82,50,22.50,22.95,70,f,2.00,3.07,3.07,16.3
6.44,5.11,Foster's Grp,6.18,-5,6.15,6.20,12,,-,0.49,1.94,-
1.78,1.235,Goodman Fielder,1.42,-2.5,1.42,1.43,10.75,p,1.09,-0.17,7.57,12.1
0.75,0.55,Goodman Grp forus,0.68,0.5,0.68,0.685,3.4,,-,0.47,5.00,-
3.16,0.525,GPT Grp stp,3.04,-2,3.04,3.05,6.8,,1.39,3.45,2.24,32.2
8.85,5.10,Graincorp Ltd,7.45,33,7.40,7.47,22.27,f,2.86,4.78,2.99,11.7
4.85,3.22,Harvey Norman,3.78,,3.77,3.78,14,f,1.56,-,3.70,17.4
6.20,4.07,Healthscope Ltd,6.17,3,6.16,6.17,23.5,f,1.40,0.71,3.81,18.8
2.67,2.01,Henderson Grp cdi,2.24,-1,2.23,2.25,10.22,,1.04,-0.14,4.56,21.1
0.135,0.088,Hutchison,0.105,,0.11,0.115,-,,-,0.10,-,4.5
3.83,2.51,Incitec Pivot,3.55,-3,3.55,3.56,4.1,,-,0.27,1.15,-
0.603,0.345,ING Industrial Fd unt,0.48,0.5,0.475,0.48,1.6,,-,0.57,3.33,-
0.67,0.525,ING Office Fd stp,0.62,1,0.615,0.62,3.9,,0.41,0.74,6.29,38.8
4.21,3.22,Insurance Aust Grp,3.70,1,3.68,3.70,13,f,0.34,1.16,3.51,84.3
1.59,1.005,Intoll Grp stp,1.48,,1.475,1.48,3,,22.21,1.57,2.03,2.2
7.40,4.47,IOOF Hldgs Ltd,6.78,9,6.70,6.80,35,f,0.85,0.51,5.16,22.8
8.86,5.05,James Hardie Ind cdi,5.97,-2,5.97,6.05,-,,-,-0.29,-,-
23.71,17.77,JB Hi-Fi Ltd,22.00,-35,21.85,22.20,66,f,1.66,1.82,3.00,20.0
41.70,27.61,Leighton Hldgs,34.20,-14,34.20,34.25,150,f,1.36,8.13,4.39,16.7
10.907,6.70,Lend Lease Grp stp,7.48,1,7.45,7.50,32,f,2.28,4.76,4.28,10.3
58.80,33.75,Macq Grp Ltd,35.70,45,35.68,35.71,186,,1.72,25.82,5.21,11.1
3.38,2.423,MAP Grp forus,3.10,,3.09,3.10,19,,-,-,6.13,-
4.74,3.84,Metcash Ltd,4.40,,4.38,4.40,26,f,1.14,0.12,5.91,14.8
19.40,15.35,Milton Corp,15.73,3,15.73,15.80,71,f,1.10,17.18,4.51,20.1
10.60,5.70,Mineral Res,10.30,22,10.20,10.34,20,f,3.43,2.75,1.94,15.0
1.745,1.19,Mirvac Grp stp,1.41,-0.5,1.41,1.415,8,,0.99,1.66,5.67,17.7
15.98,11.77,Monadelphous Grp,15.24,25,15.23,15.25,83,f,1.17,1.65,5.45,15.7
3.98,2.86,Myer Hldgs Ltd,3.98,3,3.97,3.98,-,f,-,-0.21,-,-
32.37,22.23,National Aust Bank,25.22,,25.21,25.22,147,f,1.36,12.41,5.83,12.7
5.56,3.34,Navitas Ltd,4.40,4,4.40,4.43,18.8,f,1.00,-0.23,4.27,23.4
20.18,14.81,News Corp b voting,16.43,6,16.38,16.48,13.9,,8.19,1.56,0.85,14.4
4.15,2.76,OneSteel Ltd,3.13,4,3.12,3.13,11,,1.77,1.77,3.51,16.0
26.77,20.868,Orica Ltd,25.64,41,25.57,25.74,98,p,1.04,1.31,3.82,25.1
17.94,13.85,Origin Energy,15.65,10,15.64,15.68,50,f,1.39,8.46,3.19,22.5
40.31,27.11,Perpetual Ltd,30.73,15,30.41,30.77,210,f,1.08,3.95,6.83,13.5
6.34,4.44,Platinum Asset,5.23,-1,5.18,5.24,22,f,1.11,-,4.21,21.4
6.40,3.01,Primary Health Care,3.34,-5,3.34,3.36,25,f,1.11,-1.24,7.49,12.0
4.70,0.034,Prime Infr Grp stp,4.69,14,4.65,4.70,-,,-,-,-,-
3.06,2.12,Qantas Airways,2.59,,2.57,2.59,-,,-,2.35,-,52.9
25.70,16.25,QBE Insurance Grp,18.20,20,18.18,18.20,128,p,1.13,0.49,7.03,12.6
15.61,10.50,Ramsay Health Care,14.76,-32,14.75,14.90,43.5,f,1.60,1.29,2.95,21.3
12.60,7.15,REA Grp,11.66,-2,11.60,11.66,16,f,2.47,0.65,1.37,29.5
26.65,21.76,Reece Aust Ltd,23.49,14,23.03,23.50,58,f,1.98,5.97,2.47,20.4
3.985,2.445,ResMed Inc cdi,3.53,4,3.52,3.55,-,,-,1.64,-,11.9
8.57,5.25,Seek Ltd,7.71,1,7.65,7.74,11.9,f,2.23,0.67,1.54,29.1
7.60,5.41,Seven Grp Hldgs,6.73,13,6.68,6.73,-,f,-,-,-,-
25.50,15.38,Sims Metal Mgmt,18.56,-20,18.51,18.81,33,p,1.97,9.48,1.78,28.6
15.64,9.53,Sonic Healthcare,10.98,-12,10.97,10.98,59,p,1.28,-2.34,5.37,14.5
15.38,11.641,Soul Pattinson,13.39,31,13.25,13.39,33,f,3.76,11.11,2.46,10.8
0.975,0.76,SP AusNet stp,0.87,-1.5,0.87,0.875,8,p,1.01,0.94,9.20,10.8
4.23,3.52,Stockland stp,4.05,,4.04,4.05,21.8,,0.92,3.59,5.38,20.1
9.59,7.56,Suncorp-Metway,8.96,-2,8.93,8.98,35,f,1.77,5.75,3.91,14.5
7.52,6.18,Tabcorp Hldgs Ltd,6.68,2,6.66,6.68,55,f,1.40,-1.35,8.23,8.7
2.452,2.089,Tatts Grp Ltd,2.33,-1,2.32,2.34,10,f,0.94,-1.26,4.29,24.8
3.55,2.74,Telstra Corp,2.78,-2,2.78,2.79,28,f,1.12,0.38,10.07,8.9
1.94,1.24,Ten Network Hldgs,1.445,1.5,1.435,1.445,-,,-,-0.29,-,31.3
9.33,5.34,Toll Hldgs Ltd,6.65,,6.63,6.67,25,f,1.60,1.38,3.76,16.7
2.58,0.82,TPG Telecom Ltd,1.88,1,1.88,1.89,3,f,1.90,0.06,1.60,33.0
4.80,2.87,Transfield Services,3.61,8,3.55,3.62,14,f,1.26,0.31,3.88,20.4
5.61,3.929,Transurban stp,5.03,-10,5.02,5.03,24,,0.19,2.77,4.77,109.3
15.97,12.54,UGL Ltd,14.79,-29,14.76,14.90,64,f,1.37,-0.32,4.33,16.9
34.25,25.35,Wesfarmers Ltd,33.88,-32,33.87,33.98,125,f,1.09,3.61,3.69,25.0
8.48,6.24,West Aust News,6.78,-2,6.74,6.79,45,f,1.01,-,6.64,14.9
14.33,11.50,Westfield Grp stp,12.50,-17,12.46,12.51,79,,0.68,10.49,6.32,23.3
28.43,20.56,Westpac Banking,23.37,-2,23.37,23.40,125,f,1.11,8.42,5.35,16.9
30.57,25.19,Woolworths Ltd,28.44,5,28.38,28.45,115,f,1.43,2.03,4.04,17.3
31.79,19.95,WorleyParsons Ltd,23.00,-19,23.00,23.25,75.5,p,1.57,0.24,3.28,19.4
