100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4429.5 at 16:36 12/7/2010  Report at 19:05 Monday 12/7/2010. Processed 19:31 Monday 12/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.15,2.16,Adelaide Brighton,3.14,4,3.10,3.15,13.5,f,1.51,1.21,4.30,15.4
15.69,13.37,AGL Energy Ltd,14.85,-3,14.76,14.89,57,f,0.47,6.21,3.84,55.0
6.76,4.473,Amcor Ltd,6.54,-14,6.53,6.55,29.5,,0.71,2.25,4.51,31.3
6.97,4.70,AMP Ltd,5.30,-1,5.28,5.31,30,p,1.24,0.80,5.66,14.3
13.50,8.40,Ansell Ltd,12.76,3,12.55,12.97,29,,2.82,1.92,2.27,15.6
26.23,15.97,ANZ Banking Grp,22.43,4,22.35,22.44,108,f,1.34,9.99,4.81,15.5
3.83,2.63,APA Grp stp,3.69,3,3.68,3.70,31.75,,0.79,-,8.60,14.8
7.05,5.61,Argo Invest,5.88,1,5.87,5.89,25,f,-,5.99,4.25,-
5.75,3.49,Aristocrat Leisure,3.52,-8,3.48,3.55,4.5,,-,0.07,1.28,-
1.94,1.28,Asciano Grp stp,1.705,1.5,1.70,1.705,-,,-,0.10,-,-
37.77,28.06,ASX Ltd,28.86,-17,28.72,28.90,163.6,f,1.10,3.19,5.67,16.0
5.41,4.30,Aust Foundation,4.75,-2,4.74,4.77,21,f,0.43,4.98,4.42,53.2
1.465,0.83,Austar United,0.98,,0.98,1.00,-,,-,-0.31,-,20.9
3.05,2.042,Australand Prop stp,2.52,,2.50,2.54,12,,-,0.68,4.76,-
6.72,3.61,AXA Asia Pacific,5.33,,5.33,5.35,18.5,p,1.89,1.12,3.47,15.3
13.49,8.946,Bank of Qld,10.24,-6,10.22,10.30,52,f,1.78,7.20,5.08,11.1
10.48,6.603,Bendigo & Adelaide,8.19,-6,8.15,8.23,43,f,0.83,5.16,5.25,23.1
12.32,7.99,Billabong Intl,9.03,-7,8.99,9.21,36,p,1.59,0.84,3.99,15.8
3.48,2.03,BlueScope Steel,2.22,3,2.22,2.23,-,,-,2.47,-,-
4.10,1.856,Boart Longyear,2.92,1,2.90,2.93,-,,-,0.14,-,-
6.40,4.05,Boral Ltd,4.39,4,4.36,4.39,12.5,f,1.82,4.23,2.85,19.3
8.37,5.31,Brambles Ltd,5.40,-16,5.36,5.40,25,p,1.38,0.66,4.63,15.7
16.80,11.35,Brickworks Ltd,12.30,-5,12.30,12.34,39.5,f,2.54,9.06,3.21,12.2
13.63,8.01,Caltex Aust,9.94,18,9.90,9.95,25,f,4.65,10.48,2.52,8.5
32.00,18.48,Campbell Brothers,30.09,-7,30.00,30.09,100,p,1.29,3.76,3.32,23.3
2.12,1.63,CFS Retail Prop unt,1.89,-2,1.885,1.895,12.5,,-,1.99,6.61,-
4.50,2.23,Challenger FSG Ltd,3.72,,3.72,3.75,13.5,,2.61,3.36,3.63,10.6
0.355,0.205,Charter Hall Office unt,0.245,,0.245,0.25,2.5,,4.01,0.44,10.20,2.4
12.15,8.67,Coca-Cola Amatil,11.84,-5,11.82,11.88,43.5,f,1.39,1.38,3.67,19.6
79.11,51.25,Cochlear Ltd,71.00,50,70.80,71.03,190,f,1.27,3.25,2.68,29.3
60.00,37.40,C'wlth Bank  of Aust ,49.56,-24,49.50,49.58,235,f,1.41,-,4.74,15.0
1.045,0.735,C'wlth Prop ord unt   ,0.95,0.5,0.95,0.955,6.85,,-,1.11,7.21,-
12.90,8.55,Computershare Ltd,10.54,-13,10.50,10.55,25,p,2.27,-1.54,2.37,18.5
0.49,0.302,ConnectEast stp,0.38,,0.375,0.38,2,,-,-,5.26,-
3.44,2.62,Consolidated Media,3.13,1,3.09,3.14,16.5,f,3.48,0.88,5.27,5.4
9.39,6.81,Crown Ltd,7.93,3,7.75,7.96,37,p,-,3.24,4.67,-
37.56,29.27,CSL Ltd,33.35,-26,33.30,33.35,75,,2.85,6.11,2.25,15.6
2.18,1.585,CSR Ltd,1.77,-0.5,1.77,1.775,8.5,f,-,1.04,4.80,-
5.96,4.10,David Jones Ltd,4.48,-1,4.47,4.49,29,f,1.14,1.22,6.47,13.6
0.89,0.66,DEXUS Prop Grp stp,0.825,1.5,0.82,0.83,5.1,,-,0.95,6.18,-
9.44,3.33,Downer EDI Ltd,3.72,-2,3.71,3.75,29.1,,1.87,2.15,7.82,6.8
1.90,1.435,DUET Grp forus,1.625,0.5,1.625,1.645,20,,0.22,-,12.31,37.0
1.885,1.125,Fairfax Media Ltd,1.39,,1.385,1.395,1.1,,8.45,-0.31,0.79,14.9
21.43,8.48,Flight Centre,17.18,27,17.18,17.23,26,f,2.44,2.56,1.51,27.1
6.01,5.06,Foster's Grp,5.78,-3,5.73,5.83,27.25,f,0.73,0.52,4.71,29.2
1.78,1.27,Goodman Fielder,1.34,-1,1.33,1.345,11.25,,1.28,-0.16,8.40,9.3
0.75,0.372,Goodman Grp forus,0.635,-1,0.63,0.635,1.5,,-,0.50,2.36,-
2.99,0.48,GPT Grp stp,2.94,4,2.92,2.94,3.6,,-,0.69,1.22,-
4.85,3.07,Harvey Norman,3.65,1,3.61,3.66,13,f,1.98,2.10,3.56,14.2
5.62,4.07,Healthscope Ltd,5.35,7,5.32,5.36,22.5,f,1.32,0.66,4.21,18.0
2.67,1.87,Henderson Grp cdi,2.17,-2,2.16,2.25,10.69,,0.30,-0.18,4.93,67.2
0.135,0.088,Hutchison,0.092,,0.092,0.094,-,,-,0.10,-,1.5
3.83,2.20,Incitec Pivot,2.81,9,2.80,2.82,4.1,,-,0.27,1.46,-
0.67,0.445,ING Office Fd stp,0.60,,0.60,0.605,3.9,,-,0.74,6.50,-
4.21,3.22,Insurance Aust Grp,3.34,-1,3.33,3.35,14.5,f,1.73,1.29,4.34,13.3
1.71,1.005,Intoll Grp stp,1.12,-1,1.105,1.125,3,,-,1.78,2.68,-
7.40,4.07,IOOF Hldgs Ltd,6.41,-5,6.31,6.45,21,f,0.93,0.56,3.28,32.9
8.86,3.80,James Hardie Ind cdi,6.41,-8,6.37,6.42,-,,-,-0.29,-,-
23.71,14.41,JB Hi-Fi Ltd,19.06,-12,19.04,19.16,62,f,1.67,1.71,3.25,18.4
41.70,22.43,Leighton Hldgs,30.24,-1,30.21,30.42,120,f,1.73,7.52,3.97,14.5
10.907,6.782,Lend Lease Grp stp,7.48,-13,7.47,7.48,36,f,1.20,3.99,4.81,17.4
58.80,35.01,Macq Grp Ltd,39.60,-5,39.51,39.62,186,,1.72,25.82,4.70,12.4
3.38,2.097,MAP Grp forus,2.75,,2.73,2.76,19,,-,-0.30,6.91,-
4.74,3.84,Metcash Ltd,4.42,2,4.41,4.42,26,f,1.14,0.12,5.88,14.9
19.40,14.25,Milton Corp,15.85,-15,15.85,15.90,70,f,0.64,18.37,4.42,35.5
8.80,3.85,Mineral Res,8.34,-5,8.30,8.37,18.75,f,2.04,2.39,2.25,21.8
1.745,1.085,Mirvac Grp stp,1.28,-1,1.28,1.29,8,,-,-,6.25,-
15.98,10.30,Monadelphous Grp,13.75,24,13.75,13.85,79,f,1.15,1.52,5.75,15.1
3.98,2.86,Myer Hldgs Ltd,3.35,3,3.33,3.36,-,f,-,-0.21,-,-
32.37,22.01,National Aust Bank,24.25,21,24.25,24.30,147,f,1.36,12.41,6.06,12.2
5.56,2.65,Navitas Ltd,4.19,,4.13,4.20,16.9,f,0.99,-0.25,4.03,24.9
