100 Leading Industrial Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4288.1 at 2011-12-01T16:57:04. Report at Thursday, December 1, 2011. Processed Friday at 2011-12-02T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.514,2.22,Adelaide Brighton,3.05,+15,3.03,3.08,16.50,f,1.38,1.17,5.41,13.4,,
16.24,12.50,AGL Energy,14.55,+29,14.43,14.60,60.00,f,2.04,6.95,4.12,11.9,,
7.43,5.87,Amcor,7.39,+13,7.34,7.39,35.00,,.83,1.37,4.74,25.4,,
5.82,3.61,AMP,4.30,+15,4.29,4.30,30.00,p,1.05,.97,6.98,13.7,,
14.97,11.82,Ansell,14.40,+15,14.25,14.40,33.00,,2.80,2.44,2.29,15.6,,
25.96,17.63,ANZ Banking Grp,20.50,+60,20.46,20.50,140.00,f,1.49,11.44,6.83,9.8,,
4.65,3.53,APA Grp stp,4.65,+10,4.63,4.65,34.40,,.57,1.51,7.40,23.6,,
6.59,4.75,Argo Invest,5.13,+9,5.10,5.15,26.00,f,1.08,5.67,5.07,18.3,,
3.54,1.88,Aristocrat Leisure,2.45,+6,2.35,2.50,4.00,,2.48,.17,1.63,24.7,,
,,Asciano Ltd def,4.70,,4.66,4.74,,,-,,,,,
39.18,25.83,ASX,30.64,+37,30.50,30.64,183.20,f,1.10,4.01,5.98,15.2,,
5.05,3.82,Aust Foundation,4.20,+10,4.17,4.20,21.00,f,1.10,4.47,5.00,18.2,,
2.00,1.62,Aust Infrastructure Fd unt,1.965,+7.5,1.92,1.965,10.00,p,3.42,2.85,5.09,5.7,,
1.46,.865,Austar United,1.185,-1.5,1.17,1.19,,,-,-.14,,8.9,,
3.20,2.17,Australand Prop stp,2.63,,2.58,2.67,21.00,,1.47,3.55,7.98,8.5,,
12.32,6.46,Bank of Qld,8.05,+15,8.04,8.09,54.00,f,1.24,7.95,6.71,12.0,,
10.45,7.55,Bendigo & Adelaide Bk,9.18,+20,9.14,9.21,60.00,f,1.53,5.75,6.54,10.0,,
5.01,2.34,Boart Longyear,3.27,+30,3.26,3.27,8.00,p,3.11,1.46,2.45,13.1,,
5.73,3.13,Boral,3.61,+11,3.60,3.63,14.50,f,1.61,3.91,4.02,15.5,,
9.60,6.09,Bradken,7.48,+15,7.43,7.50,39.50,f,1.21,2.88,5.28,15.7,,
7.46,5.79,Brambles,7.23,+17,7.15,7.25,26.00,p,1.18,.22,3.60,23.6,,
11.60,8.86,Brickworks,10.96,-4,10.90,10.96,40.50,f,2.39,9.42,3.70,11.3,,
