100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4409.7 at 17:32 28/6/2010  Report at 19:05 Monday 28/6/2010. Processed 19:39 Monday 28/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,2.03,Adelaide Brighton,2.74,,2.73,2.74,13.5,f,1.51,1.21,4.93,13.4
15.69,13.11,AGL Energy Ltd,14.53,-28,14.51,14.54,57,f,0.47,6.21,3.92,53.8
6.76,4.276,Amcor Ltd,6.49,2,6.48,6.52,29.5,,0.71,2.25,4.55,31.1
6.97,4.55,AMP Ltd,5.38,-5,5.35,5.38,30,p,1.24,0.80,5.58,14.5
13.50,8.16,Ansell Ltd,13.35,-1,13.25,13.50,29,,2.82,1.92,2.17,16.3
26.23,15.68,ANZ Banking Grp,22.29,-18,22.27,22.30,108,f,1.34,9.99,4.85,15.4
3.83,2.60,APA Grp stp,3.60,-6,3.57,3.61,31.75,,0.79,-,8.82,14.4
2.61,1.32,APN News & Media,2.06,1,2.02,2.10,4,f,4.17,-0.78,1.94,12.3
7.05,5.61,Argo Invest,5.90,-13,5.90,5.94,25,f,-,5.99,4.24,-
5.75,3.37,Aristocrat Leisure,3.70,-3,3.65,3.72,4.5,,-,0.07,1.22,-
1.94,1.24,Asciano Grp stp,1.69,1.5,1.685,1.695,-,,-,0.10,-,-
37.77,29.24,ASX Ltd,29.47,-23,29.39,29.50,163.6,f,1.10,3.19,5.55,16.3
5.41,4.26,Aust Foundation,4.78,5,4.75,4.78,21,f,0.43,4.98,4.39,53.5
1.465,0.78,Austar United,0.975,-1,0.96,1.00,-,,-,-0.31,-,20.7
3.05,1.835,Australand Prop stp,2.41,-4,2.38,2.41,12,,-,0.68,4.98,-
6.72,3.51,AXA Asia Pacific,5.36,-11,5.36,5.38,18.5,p,1.89,1.12,3.45,15.4
13.49,8.699,Bank of Qld,10.83,-19,10.81,10.84,52,f,1.78,7.20,4.80,11.7
10.48,6.425,Bendigo & Adelaide,8.36,-10,8.32,8.36,43,f,0.83,5.16,5.14,23.5
12.32,7.93,Billabong Intl,8.78,-10,8.73,8.88,36,p,1.59,0.84,4.10,15.3
3.48,2.06,BlueScope Steel,2.17,-4,2.16,2.18,5,,-,2.47,2.30,-
4.10,1.735,Boart Longyear,2.85,-4,2.84,2.86,-,,-,0.14,-,-
6.40,3.77,Boral Ltd,5.02,-4,4.97,5.03,12.5,f,1.82,4.23,2.49,22.1
8.37,5.50,Brambles Ltd,5.56,-21,5.54,5.57,25,p,1.38,0.66,4.50,16.1
16.80,11.35,Brickworks Ltd,12.15,-9,12.01,12.16,39.5,f,2.54,9.06,3.25,12.1
14.00,8.01,Caltex Aust,9.35,-31,9.34,9.40,25,f,4.65,10.48,2.67,8.0
32.00,18.135,Campbell Brothers,29.30,-33,29.30,29.33,100,p,1.29,3.76,3.41,22.7
