100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4926.8 at 16:37 30/3/2010  Report at 19:05 Tuesday 30/3/2010. Processed 19:08 Tuesday 30/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.84,Adelaide Brighton,2.61,-1,2.59,2.63,13.5,f,1.51,1.21,5.17,12.8
15.46,13.07,AGL Energy Ltd,15.16,,15.10,15.17,57,f,0.47,6.21,3.76,56.1
6.42,4.07,Amcor Ltd,6.33,2,6.31,6.36,29.5,,0.71,2.25,4.66,30.3
6.97,4.55,AMP Ltd,6.38,7,6.38,6.41,30,p,1.24,0.80,4.70,17.2
12.87,7.58,Ansell Ltd,12.00,-43,11.95,12.24,29,,2.82,1.92,2.42,14.7
25.72,14.90,ANZ Banking Grp,25.45,2,25.41,25.48,102,f,1.67,10.72,4.01,14.9
3.68,2.60,APA Grp stp,3.56,7,3.55,3.56,31.75,,0.79,-,8.92,14.2
2.61,1.09,APN News & Media,2.30,-2,2.30,2.31,4,f,4.17,-0.78,1.74,13.8
7.05,5.27,Argo Invest,6.40,,6.39,6.40,25,f,-,6.26,3.91,-
5.75,3.24,Aristocrat Leisure,4.59,2,4.57,4.63,4.5,,-,0.07,0.98,-
1.94,0.684,Asciano Grp stp,1.885,3,1.88,1.885,-,,-,0.10,-,-
37.90,28.80,ASX Ltd,35.03,-25,35.02,35.05,163.6,f,1.10,3.19,4.67,19.4
5.41,4.14,Aust Foundation,5.03,,5.03,5.04,21,f,0.43,4.76,4.17,56.3
1.465,0.665,Austar United,1.17,-0.5,1.16,1.175,-,,-,-0.31,-,24.9
0.585,0.243,Australand Prop stp,0.51,-0.5,0.51,0.515,8,,-,0.68,15.69,-
6.72,3.25,AXA Asia Pacific,6.35,,6.34,6.00,18.5,p,1.89,1.12,2.91,18.2
13.49,7.384,Bank of Qld,11.84,3,11.82,11.84,52,f,1.46,6.62,4.39,15.6
10.48,5.901,Bendigo & Adelaide,9.89,-11,9.87,9.92,43,f,0.83,5.16,4.35,27.8
