100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4613.0 at 16:41 7/9/2010  Report at 19:05 Tuesday 7/9/2010. Processed 19:46 Tuesday 7/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.435,2.293,Adelaide Brighton,3.33,2,3.32,3.35,15.5,f,1.52,1.16,4.65,14.1
15.69,13.37,AGL Energy Ltd,15.54,4,15.35,15.55,59,,1.34,5.89,3.80,19.6
7.04,5.27,Amcor Ltd,6.90,4,6.89,6.92,29.5,,0.54,1.49,4.28,43.7
6.97,4.85,AMP Ltd,5.10,4,5.10,5.12,31,p,1.28,0.90,6.08,12.8
13.73,9.07,Ansell Ltd,13.51,-17,13.39,13.53,30.5,,2.94,2.22,2.26,15.1
26.23,19.95,ANZ Banking Grp,23.76,10,23.74,23.78,108,f,1.34,9.99,4.55,16.4
3.99,2.93,APA Grp stp,3.92,1,3.88,3.95,32.75,,0.59,1.28,8.35,20.2
7.05,5.51,Argo Invest,5.80,4,5.77,5.80,25,f,1.04,6.03,4.31,22.3
5.75,3.34,Aristocrat Leisure,3.65,-4,3.64,3.72,3.5,,-,0.15,0.96,-
1.94,1.435,Asciano Grp stp,1.75,-0.5,1.75,1.755,-,,-,0.08,-,-
37.16,28.02,ASX Ltd,29.55,-15,29.47,29.57,173.1,f,1.10,3.49,5.86,15.5
5.41,4.52,Aust Foundation,4.73,-5,4.73,4.75,21,f,0.89,4.70,4.44,25.4
3.05,2.20,Australand Prop stp,2.92,3,2.89,2.92,12,,1.24,3.44,4.11,19.6
6.72,4.05,AXA Asia Pacific,5.61,-14,5.60,5.64,18.5,p,1.66,1.01,3.30,18.2
13.49,9.68,Bank of Qld,10.58,1,10.56,10.59,52,f,1.78,7.20,4.91,11.5
10.48,7.72,Bendigo & Adelaide,9.20,11,9.07,9.20,58,f,1.16,5.27,6.30,13.6
12.32,7.31,Billabong Intl,7.84,-5,7.83,7.86,36,p,1.62,0.40,4.59,13.4
3.40,2.03,BlueScope Steel,2.36,3,2.36,2.37,5,f,1.38,2.53,2.12,34.2
4.10,2.43,Boart Longyear,3.14,-3,3.12,3.14,2.29,p,3.56,1.50,0.73,38.5
6.40,4.15,Boral Ltd,4.72,-1,4.69,4.74,13.5,f,-,3.92,2.86,-
8.37,5.11,Brambles Ltd,5.94,-3,5.93,5.95,25,p,1.48,0.88,4.21,16.1
16.80,11.03,Brickworks Ltd,11.67,27,11.55,11.67,39.5,f,2.54,9.06,3.38,11.6
12.75,8.01,Caltex Aust,12.00,29,11.65,12.03,55,f,0.63,10.76,4.58,34.9
32.50,23.249,Campbell Brothers,32.24,19,32.00,32.40,100,p,1.29,3.76,3.10,25.0
2.12,1.81,CFS Retail Prop unt,1.98,-1.5,1.98,1.99,12.5,,1.01,2.02,6.31,15.7
4.50,3.06,Challenger FSG Ltd,3.99,4,3.99,4.05,14.5,,3.81,-,3.63,7.2
