100 Leading Industrial Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4411.8 at 2012-08-23T16:41:36. Report at Thursday, August 23, 2012. Processed Friday at 2012-08-24T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.40,2.45,Adelaide Brighton,3.02,-5,3.01,3.02,16.50,f,1.47,1.23,5.46,12.5,,
16.01,13.031,AGL Energy,15.43,-26,15.40,15.43,61.00,f,1.56,6.98,3.95,16.3,,
13.984,7.648,ALS,9.47,-28,9.47,9.56,45.00,p,1.46,.48,4.75,14.4,,
7.80,6.35,Amcor,7.51,+7,7.51,7.52,37.00,,.92,.96,4.93,22.1,,
4.62,3.71,AMP,4.48,-3,4.47,4.48,26.50,p,.96,1.06,5.92,17.6,,
15.49,12.44,Ansell,15.30,+10,15.29,15.30,35.50,,2.79,2.43,2.32,15.4,,
25.12,18.60,ANZ Banking Grp,25.00,+4,24.99,25.00,142.00,f,1.51,,5.68,11.6,,
5.34,3.83,APA Grp stp,4.76,-2,4.76,4.77,35.00,,.58,1.58,7.35,23.3,,
5.50,4.75,Argo Invest,5.32,+2,5.30,5.32,26.00,f,1.03,5.71,4.89,19.9,,
3.25,1.88,Aristocrat Leisure,2.65,+1,2.64,2.65,6.50,,1.89,.26,2.45,21.5,,
4.97,1.33,Asciano,4.61,+10,4.60,4.61,7.50,f,2.23,.51,1.63,27.6,,
33.49,27.52,ASX,31.42,-9,31.39,31.42,177.90,f,1.09,3.85,5.66,16.2,,
4.58,3.82,Aust Foundation,4.40,+3,4.40,4.41,21.00,f,1.10,4.56,4.77,19.1,,
2.70,1.695,Aust Infrastructure Fd unt,2.65,+7,2.60,2.65,10.00,,3.11,2.92,3.77,8.5,,
3.00,2.19,Australand Prop stp,2.95,-3,2.95,2.96,21.50,,1.17,3.46,7.29,11.7,,
8.494,6.13,Bank of Qld,7.64,-1,7.63,7.65,54.00,f,.08,7.30,7.07,177.7,,
9.87,6.82,Bendigo & Adelaide Bk,7.92,-43,7.91,7.92,60.00,f,.81,6.16,7.58,16.3,,
.80,.245,BlueScope Steel,.37,,.37,.375,,,-,.91,,,,
4.41,2.065,Boart Longyear,2.48,-2,2.47,2.48,9.88,p,3.50,1.54,3.98,7.2,,
4.49,2.93,Boral,3.49,+2,3.47,3.49,11.00,f,2.16,3.31,3.15,14.7,,
7.551,6.04,Brambles,6.62,+3,6.61,6.62,26.00,p,1.47,.49,3.93,17.3,,
11.40,8.89,Brickworks,10.07,+5,10.06,10.11,40.50,f,1.33,9.48,4.02,18.7,,
15.76,9.95,Caltex Aust,15.60,+27,15.56,15.61,45.00,f,-,,2.88,,,
8.64,4.418,Cardno,8.34,-6,8.32,8.34,36.00,p,1.66,.30,4.32,13.9,,
7.40,4.43,carsales.com,7.27,-9,7.27,7.29,24.50,f,1.25,.20,3.37,23.8,,
2.12,1.655,Centro Retail Aust stp,2.09,,2.09,2.10,6.50,,-,2.35,3.11,,,
2.02,1.655,CFS Retail Prop stp,1.97,-2,1.97,1.975,13.10,,1.10,2.07,6.65,13.7,,
4.94,3.05,Challenger,3.72,-8,3.71,3.72,18.00,,1.60,2.22,4.84,12.9,,
14.10,11.30,Coca-Cola Amatil,14.00,+8,13.99,14.01,54.50,f,1.66,1.88,3.89,15.5,,
77.50,45.11,Cochlear,68.48,+62,68.38,68.49,245.00,p,.41,3.13,3.58,68.5,,
1.08,.855,C'wlth Prop Office ord unt,1.055,-1,1.055,1.06,6.09,,1.75,1.16,5.77,9.9,,
58.05,42.30,C'wlth Bank  of Aust,55.14,-20,55.14,55.15,334.00,f,1.34,18.73,6.06,12.3,,
9.17,7.11,Computershare,8.42,-10,8.42,8.44,28.00,p,.99,-.02,3.33,30.5,,
3.46,2.23,Consolidated Media,3.44,,3.44,3.45,16.50,f,.93,.57,4.80,22.5,,
9.29,7.47,Crown,8.97,,8.95,8.98,37.00,p,1.89,3.45,4.12,12.9,,
43.20,26.12,CSL,41.80,-20,41.79,41.80,83.00,,2.28,5.08,1.99,22.1,,
3.58,2.10,David Jones,2.44,-14,2.44,2.47,25.50,f,1.12,1.37,10.45,8.5,,
1.005,.767,DEXUS Prop Grp stp,.97,,.965,.97,5.35,,.70,1.00,5.52,25.9,,
4.11,2.71,Downer EDI,3.86,+5,3.86,3.87,,,-,2.42,,16.3,,
2.13,1.57,DUET Grp forus,2.05,+1,2.04,2.05,16.00,,.28,1.41,7.80,46.2,,
3.46,2.40,DuluxGroup,3.29,-3,3.29,3.30,15.00,f,1.70,.19,4.56,12.9,,
4.416,3.269,Echo Entertainment,4.06,-5,4.06,4.07,4.00,,1.47,1.15,.99,68.8,,
.865,.62,Envestra,.85,,.845,.85,5.80,,.59,-.02,6.82,25.0,,
.99,.495,Fairfax Media,.51,-5.5,.51,.515,3.50,f,-,-.19,6.86,,,
24.11,16.01,Flight Centre,23.60,-10,23.55,23.60,89.00,f,1.70,4.23,3.77,15.6,,
4.05,3.75,Goodman Grp forus def,3.94,+1,3.94,3.95,,,-,2.54,,14.6,,
3.565,2.99,GPT Grp stp,3.53,+2,3.53,3.54,18.80,,.95,3.65,5.33,19.7,,
10.05,6.542,GrainCorp,9.83,-8,9.83,9.84,30.00,f,3.67,5.42,3.05,8.9,,
2.32,1.78,Harvey Norman,2.10,-1,2.10,2.11,11.00,f,2.14,2.21,5.24,8.9,,
2.65,1.48,Hastings Divers stp,2.63,,2.62,2.63,10.00,,-,,3.80,,,
2.08,1.33,Henderson Grp cdi,1.67,+2,1.66,1.67,10.88,,.93,,6.51,16.5,,
3.92,2.62,Incitec Pivot,3.12,+2,3.11,3.12,11.50,p,1.65,.54,3.69,16.4,,
4.04,2.775,Insurance Aust Grp,3.91,+7,3.91,3.92,12.00,f,.94,1.19,3.07,34.8,,
3.00,2.284,Investa Office Fd stp,2.88,+2,2.88,2.90,15.60,,1.93,3.16,5.42,9.5,,
6.50,4.95,IOOF Hldgs,6.05,-3,6.05,6.07,41.00,f,1.05,.16,6.78,14.1,,
8.60,5.24,James Hardie Ind cdi,8.13,-3,8.13,8.15,41.46,,3.22,.28,5.10,6.1,,
26.65,15.21,Leighton Hldgs,17.21,-14,17.20,17.21,80.00,,-,7.06,4.65,,,
8.68,6.70,Lend Lease Grp stp,8.24,+3,8.23,8.24,31.00,,2.90,4.07,3.76,9.2,,
30.17,19.94,Macquarie Grp,26.60,-13,26.58,26.60,140.00,,1.50,28.12,5.26,12.7,,
10.04,5.44,Mesoblast,6.32,-13,6.29,6.32,,,-,.40,,,,
4.37,3.12,Metcash,3.60,-2,3.60,3.61,28.00,f,.42,-.28,7.78,30.8,,
16.57,13.20,Milton Corp,15.79,-11,15.79,15.89,78.00,f,1.08,17.08,4.94,18.8,,
13.33,7.35,Mineral Res,8.38,-18,8.38,8.41,46.00,f,2.88,4.55,5.49,6.3,,
1.40,1.075,Mirvac Grp stp,1.385,-1.5,1.375,1.385,8.40,,1.45,1.66,6.06,11.4,,
24.37,16.50,Monadelphous Grp,21.83,+31,21.80,21.83,125.00,f,1.24,2.70,5.73,14.1,,
2.71,1.525,Myer Hldgs,1.90,,1.90,1.905,21.50,f,1.12,-.17,11.32,7.9,,
26.56,20.92,National Aust Bank,25.31,+5,25.31,25.32,178.00,f,1.20,13.68,7.03,11.8,,
4.55,2.83,Navitas,4.18,+6,4.17,4.18,19.50,f,1.00,-.55,4.67,21.4,,
22.71,15.18,News Corp b voting,22.63,+12,22.60,22.63,14.86,,3.10,2.01,.66,49.1,,
5.93,3.68,Nufarm,5.85,+9,5.84,5.88,3.00,f,-,2.91,.51,,,
28.27,21.34,Orica,25.65,+15,25.64,25.65,91.00,p,1.87,2.05,3.55,15.1,,
15.08,11.08,Origin Energy,12.24,-71,12.23,12.24,50.00,f,2.18,7.10,4.08,11.3,,
27.88,19.03,Perpetual,27.59,+59,27.58,27.59,140.00,f,.88,,5.07,22.4,,
4.43,3.35,Platinum Asset,3.49,-1,3.48,3.49,21.00,f,1.07,,6.02,15.5,,
3.71,2.62,Primary Health Care,3.70,+4,3.70,3.71,11.00,f,2.12,-1.32,2.97,15.9,,
1.825,.96,Qantas Airways,1.20,+3,1.20,1.21,,,-,2.46,,52.2,,
15.49,9.88,QBE Insurance Grp,13.48,+13,13.47,13.48,65.00,p,1.10,4.45,4.82,18.8,,
4.03,2.85,QR National,3.55,+8,3.54,3.55,7.40,,1.53,.29,2.08,31.3,,
1.79,1.205,Qube Logistics,1.55,-1.5,1.54,1.55,3.90,f,1.36,.57,2.52,29.2,,
24.79,17.06,Ramsay Health Care,23.74,-79,23.71,23.74,55.00,f,2.00,2.14,2.32,21.6,,
16.05,11.25,REA Grp,16.02,+8,15.98,16.02,33.00,f,2.01,1.39,2.06,24.2,,
19.40,17.65,Reece Aust,18.51,+1,18.51,19.40,61.00,f,1.92,6.51,3.30,15.8,,
3.60,2.36,ResMed Inc cdi,3.51,-5,3.51,3.53,,,-,,,25.3,,
7.55,4.87,Seek,7.13,,7.08,7.13,17.30,f,2.26,,2.43,18.2,,
10.76,6.35,Seven Grp Hldgs,7.45,-22,7.41,7.45,36.00,f,-,5.05,4.83,,,
3.847,1.40,Seven West Media,1.475,-1,1.475,1.48,25.00,f,1.33,,16.95,4.4,,
15.89,7.84,Sims Metal Mgt,9.36,+17,9.35,9.36,45.00,,-,8.51,4.81,,,
13.25,10.70,Sonic Healthcare,13.07,+26,13.05,13.07,59.00,p,1.37,-2.40,4.51,16.1,,
14.74,11.80,Soul Pattinson,12.93,-20,12.93,12.98,42.00,f,1.78,11.66,3.25,17.3,,
1.135,.873,SP AusNet stp,.995,+.5,.995,1.00,8.00,p,1.12,.88,8.04,11.1,,
1.645,1.18,Spark Infrastructure stp,1.59,-.5,1.585,1.59,10.00,,.62,1.64,6.29,25.6,,
3.54,2.72,Stockland stp,3.18,-3,3.18,3.19,24.00,,.88,3.68,7.55,15.1,,
9.21,7.45,Suncorp Grp,9.10,+22,9.10,9.11,40.00,f,1.42,6.15,4.40,16.1,,
8.37,5.14,Super Retail Grp,7.90,-10,7.90,7.91,32.00,f,1.44,.24,4.05,17.1,,
3.59,2.54,Sydney Airport forus,3.18,+2,3.16,3.18,21.00,,-,-2.28,6.60,,,
3.36,2.46,Tabcorp Hldgs,2.88,+1,2.87,2.88,24.00,f,1.98,-1.66,8.33,6.1,,
2.96,2.09,Tatts Grp,2.79,-7,2.79,2.80,22.00,f,1.01,-1.03,7.89,12.6,,
4.09,2.92,Telstra Corp,3.71,-1,3.71,3.72,28.00,f,.98,.33,7.55,13.5,,
5.98,3.72,Toll Hldgs,4.58,+11,4.58,4.60,25.00,f,1.54,1.42,5.46,11.9,,
2.19,1.27,TPG Telecom,2.10,-2,2.09,2.10,5.00,f,2.60,.04,2.38,16.2,,
.89,.459,Transpacific Indust,.85,+2,.845,.85,,,-,.06,,,,
6.21,5.09,Transurban Grp stp,6.05,+5,6.01,6.05,29.50,p,.13,2.21,4.88,159.2,,
4.81,3.26,Treasury Wine Estates,4.78,+8,4.77,4.78,13.00,p,1.07,3.10,2.72,34.4,,
