100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4509.6 at 16:37 19/8/2010  Report at 19:05 Thursday 19/8/2010. Processed 19:08 Thursday 19/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.44,2.31,Adelaide Brighton,3.43,12,3.42,3.43,13.5,f,1.51,1.21,3.94,16.8
15.69,13.37,AGL Energy Ltd,15.37,5,15.25,15.39,57,f,0.47,6.21,3.71,56.9
7.04,5.26,Amcor Ltd,6.62,,6.62,6.63,29.5,,0.71,2.25,4.46,31.7
6.97,5.06,AMP Ltd,5.09,-23,5.08,5.10,30,p,1.24,0.80,5.89,13.7
13.73,9.07,Ansell Ltd,12.96,-2,12.91,13.00,29,,2.82,1.92,2.24,15.9
26.23,18.73,ANZ Banking Grp,22.40,-14,22.40,22.41,108,f,1.34,9.99,4.82,15.5
3.83,2.67,APA Grp stp,3.70,-1,3.70,3.71,31.75,,0.79,-,8.58,14.8
7.05,5.61,Argo Invest,5.82,-1,5.81,5.83,25,f,1.04,6.03,4.30,22.4
5.75,3.34,Aristocrat Leisure,3.56,,3.50,3.56,4.5,,-,0.07,1.26,-
1.94,1.435,Asciano Grp stp,1.69,-0.5,1.68,1.695,-,,-,0.10,-,-
37.16,28.02,ASX Ltd,29.90,-10,29.89,29.92,163.6,f,1.10,3.19,5.47,16.6
5.41,4.52,Aust Foundation,4.85,7,4.81,4.85,21,f,0.89,4.70,4.33,26.1
1.465,0.84,Austar United,0.975,,0.96,0.975,-,,-,-0.28,-,27.9
3.05,2.20,Australand Prop stp,2.78,1,2.68,2.78,12,,1.24,3.44,4.32,18.7
6.72,4.05,AXA Asia Pacific,5.43,-7,5.42,5.43,18.5,p,1.66,1.01,3.41,17.6
13.49,9.74,Bank of Qld,10.26,-8,10.19,10.35,52,f,1.78,7.20,5.07,11.1
10.48,7.72,Bendigo & Adelaide,8.78,-1,8.74,8.79,58,f,1.16,5.27,6.61,13.0
12.32,8.28,Billabong Intl,8.91,10,8.75,8.95,36,p,1.59,0.84,4.04,15.6
3.40,2.03,BlueScope Steel,2.30,3,2.29,2.30,5,f,1.38,2.53,2.17,33.3
4.10,2.43,Boart Longyear,3.25,10,3.24,3.25,-,,-,0.14,-,-
6.40,4.15,Boral Ltd,4.55,11,4.50,4.57,13.5,f,-,3.92,2.97,-
8.37,5.11,Brambles Ltd,5.51,21,5.50,5.57,25,p,1.38,0.66,4.54,16.0
16.80,11.33,Brickworks Ltd,11.33,-30,11.32,11.60,39.5,f,2.54,9.06,3.49,11.3
13.63,8.01,Caltex Aust,10.49,43,10.36,10.52,25,f,4.65,10.48,2.38,9.0
32.35,22.798,Campbell Brothers,31.20,15,30.95,31.28,100,p,1.29,3.76,3.21,24.2
