100 Leading Industrial Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4979.9 at 2013-03-28T16:46:35. Report at Thursday, March 28, 2013. Processed Saturday at 2013-03-30T01:00:10+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.70,2.80,Adelaide Brighton,3.54,-1,3.53,3.59,16.50,f,1.47,1.29,4.66,14.6,,
16.60,13.66,AGL Energy,15.86,+16,15.70,15.87,62.00,f,1.05,7.61,3.91,24.4,,
13.984,7.23,ALS,10.47,-18,10.38,10.74,47.00,p,1.60,.58,4.49,13.9,,
9.67,6.97,Amcor,9.28,+12,9.18,9.30,38.50,,.96,.97,4.15,25.1,,
5.59,3.71,AMP,5.21,-1,5.20,5.24,25.00,p,.99,1.13,4.80,21.1,,
17.49,12.76,Ansell,16.07,+9,16.00,16.16,36.50,,2.52,2.09,2.27,17.5,,
29.46,20.26,ANZ Banking Grp,28.53,-5,28.51,28.60,145.00,f,1.47,12.22,5.08,13.4,,
6.25,4.57,APA Grp stp,5.96,+10,5.92,5.97,35.00,,1.13,1.40,5.87,15.0,,
6.74,4.96,Argo Invest,6.52,-1,6.49,6.52,26.00,f,1.03,6.80,3.99,24.4,,
3.94,2.29,Aristocrat Leisure,3.66,+2,3.53,3.69,10.00,,1.40,.33,2.73,26.1,,
5.73,4.09,Asciano,5.59,+9,5.48,5.61,9.25,f,3.62,.71,1.65,16.7,,
37.44,27.53,ASX,36.19,+20,36.08,36.30,173.00,f,1.11,4.12,4.78,18.9,,
4.24,3.07,Aurizon Hldgs,4.03,-3,4.03,4.05,8.70,p,2.03,2.94,2.16,22.8,,
5.54,4.01,Aust Foundation,5.47,+2,5.45,5.47,21.00,f,1.10,5.18,3.84,23.6,,
3.26,2.12,Aust Infrastructure Fd unt,3.06,+1,3.06,3.07,11.00,,4.43,3.24,3.59,6.3,,
3.525,2.19,Australand Prop stp,3.45,-3,3.45,3.48,21.50,,1.45,,6.23,11.1,,
9.81,6.13,Bank of Qld,9.65,-13,9.63,9.73,52.00,,-,6.94,5.39,,,
10.64,6.82,Bendigo & Adelaide Bk,10.27,-7,10.14,10.33,60.00,f,1.33,6.38,5.84,12.8,,
5.09,1.47,BlueScope Steel,5.01,+14,4.99,5.03,,,-,5.47,,,,
5.28,2.93,Boral,4.91,-1,4.90,4.95,8.50,f,-,3.29,1.73,,,
8.87,6.04,Brambles,8.47,+3,8.34,8.55,26.50,p,1.55,.55,3.13,20.6,,
13.05,9.70,Brickworks,13.03,+5,13.02,13.04,40.50,f,.76,9.73,3.11,42.6,,
23.19,12.11,Caltex Aust,21.35,-2,21.35,21.41,40.00,f,.52,7.55,1.87,101.7,,
9.52,5.228,carsales.com,9.40,+15,9.26,9.40,25.90,f,1.25,.21,2.76,28.9,,
2.13,1.785,CFS Retail Prop stp,2.01,-2,2.00,2.03,13.40,p,.88,2.05,6.67,17.0,,
4.04,2.95,Challenger,3.85,,3.81,3.88,20.00,,3.33,2.48,5.19,5.8,,
4.06,3.07,Charter Hall Ret REIT unt,3.91,-3,3.90,3.94,26.40,,.26,3.31,6.75,56.8,,
15.43,12.239,Coca-Cola Amatil,14.58,+9,14.50,14.64,56.00,p,1.08,1.90,3.84,24.1,,
82.87,60.35,Cochlear,68.05,-35,68.00,68.45,250.00,p,1.09,,3.67,25.0,,
1.15,.97,C'wlth Prop Office ord unt,1.11,-.5,1.105,1.115,6.40,p,1.17,1.15,5.77,14.9,,
70.95,48.55,C'wlth Bank  of Aust,68.01,-37,68.00,68.10,361.00,f,1.24,,5.31,15.2,,
10.96,7.26,Computershare,10.20,+10,10.01,10.25,28.00,p,.90,-2.25,2.75,40.3,,
.99,.675,Cromwell Property stp,.97,+.5,.965,.975,7.18,,.73,.68,7.40,18.4,,
12.59,8.06,Crown,12.30,-4,12.23,12.35,37.00,p,1.57,3.49,3.01,21.2,,
61.86,35.07,CSL,59.23,+23,59.20,59.70,95.66,,2.27,5.08,1.62,27.3,,
3.13,2.10,David Jones,2.99,-3,2.98,3.01,17.00,f,.99,1.35,5.69,17.7,,
1.115,.865,DEXUS Prop Grp stp,1.04,-3.5,1.04,1.055,5.57,,1.22,1.03,5.36,15.3,,
5.66,2.89,Downer EDI,4.96,-7,4.90,5.03,10.00,p,2.49,2.68,2.02,19.9,,
2.32,1.775,DUET Grp forus,2.30,,2.30,2.31,16.25,,-,1.30,7.07,,,
4.65,2.84,DuluxGroup,4.45,+3,4.41,4.49,15.50,f,1.57,.23,3.48,18.3,,
4.416,3.37,Echo Entertainment,3.48,,3.46,3.51,4.00,f,.95,1.24,1.15,91.6,,
1.085,.76,Envestra,1.055,-2,1.055,1.075,5.90,,1.00,.02,5.59,17.9,,
.75,.35,Fairfax Media,.63,-.5,.625,.635,2.00,f,-,.16,3.17,,,
2.48,1.79,Federation Cntres stp,2.36,-3,2.35,2.38,13.10,,-,2.22,5.55,,,
35.27,17.01,Flight Centre,33.60,-89,33.30,33.78,117.00,f,1.80,5.33,3.48,16.0,,
.76,.45,Goodman Fielder,.71,-1,.71,.715,,,-,.09,,,,
