100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4356.6 at 16:37 25/8/2010  Report at 19:05 Wednesday 25/8/2010. Processed 19:09 Wednesday 25/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.46,2.31,Adelaide Brighton,3.26,-16,3.25,3.27,15.5,f,1.52,1.16,4.75,13.8
15.69,13.37,AGL Energy Ltd,15.22,-14,15.21,15.26,57,f,0.47,6.21,3.75,56.4
7.04,5.27,Amcor Ltd,6.39,-24,6.38,6.42,29.5,,0.71,2.25,4.62,30.6
6.97,4.85,AMP Ltd,4.88,-4,4.87,4.88,31,p,1.28,0.90,6.35,12.3
13.73,9.07,Ansell Ltd,13.23,-6,13.20,13.40,30.5,,2.94,2.22,2.31,14.8
26.23,19.95,ANZ Banking Grp,22.19,-45,22.18,22.21,108,f,1.34,9.99,4.87,15.3
3.83,2.88,APA Grp stp,3.70,,3.69,3.71,31.75,,0.79,-,8.58,14.8
7.05,5.54,Argo Invest,5.62,-6,5.60,5.64,25,f,1.04,6.03,4.45,21.6
5.75,3.34,Aristocrat Leisure,3.46,-6,3.44,3.47,3.5,,-,0.15,1.01,-
1.94,1.435,Asciano Grp stp,1.675,1,1.675,1.685,-,,-,0.10,-,-
37.16,28.02,ASX Ltd,29.74,-70,29.65,29.74,173.1,f,1.10,3.49,5.82,15.6
5.41,4.52,Aust Foundation,4.64,-10,4.63,4.68,21,f,0.89,4.70,4.53,24.9
1.465,0.84,Austar United,0.95,,0.95,0.955,-,,-,-0.28,-,27.1
3.05,2.20,Australand Prop stp,2.65,,2.64,2.70,12,,1.24,3.44,4.53,17.8
1.49,0.865,AWB Ltd,1.445,-1,1.445,1.45,-,,-,1.85,-,39.4
6.72,4.05,AXA Asia Pacific,5.44,-3,5.43,5.47,18.5,p,1.66,1.01,3.40,17.7
13.49,9.74,Bank of Qld,9.79,-21,9.77,9.80,52,f,1.78,7.20,5.31,10.6
10.48,7.72,Bendigo & Adelaide,8.59,-19,8.59,8.61,58,f,1.16,5.27,6.75,12.7
12.32,7.38,Billabong Intl,7.42,-18,7.36,7.50,36,p,1.62,0.40,4.85,12.7
3.40,2.03,BlueScope Steel,2.11,-11,2.10,2.12,5,f,1.38,2.53,2.37,30.6
4.10,2.43,Boart Longyear,2.90,-5,2.89,2.91,2.29,p,3.56,1.50,0.79,35.6
6.40,4.15,Boral Ltd,4.30,-13,4.30,4.35,13.5,f,-,3.92,3.14,-
8.37,5.11,Brambles Ltd,5.63,3,5.63,5.66,25,p,1.48,0.88,4.44,15.2
16.80,11.15,Brickworks Ltd,11.15,-17,11.15,11.26,39.5,f,2.54,9.06,3.54,11.1
13.63,8.01,Caltex Aust,11.00,-11,11.00,11.10,55,f,0.63,10.76,5.00,32.0
32.35,22.932,Campbell Brothers,31.00,-30,30.38,31.02,100,p,1.29,3.76,3.23,24.0
2.12,1.81,CFS Retail Prop unt,1.935,,1.93,1.94,12.5,,1.01,2.02,6.46,15.3
4.50,2.92,Challenger FSG Ltd,3.82,-8,3.81,3.84,14.5,,3.81,-,3.80,6.9
12.15,9.54,Coca-Cola Amatil,11.63,-19,11.60,11.69,45.5,f,1.39,1.47,3.91,18.4
79.11,56.27,Cochlear Ltd,68.03,-139,68.01,68.13,200,p,1.38,4.01,2.94,24.7
60.00,44.48,C'wlth Bank  of Aust ,48.30,-115,48.29,48.40,290,f,1.19,15.94,6.00,14.0
1.045,0.825,C'wlth Prop ord unt   ,0.92,-1,0.92,0.925,5.55,,1.06,1.13,6.03,15.6
12.90,8.70,Computershare Ltd,9.15,-34,9.14,9.26,28,p,2.22,-1.61,3.06,14.7
0.49,0.33,ConnectEast stp,0.405,0.5,0.405,0.41,2,,-,0.47,4.94,-
3.44,2.75,Consolidated Media,3.25,-1,3.24,3.28,16.5,,3.70,0.73,5.08,5.3
9.39,7.41,Crown Ltd,8.24,-11,8.20,8.36,37,p,-,3.24,4.49,-
37.56,30.03,CSL Ltd,31.41,21,31.36,31.43,80,p,2.32,5.93,2.55,16.9
2.13,1.585,CSR Ltd,1.69,-2,1.69,1.70,8.5,f,-,1.04,5.03,-
5.96,4.10,David Jones Ltd,4.93,-12,4.93,4.95,29,f,1.14,1.22,5.88,14.9
0.89,0.695,DEXUS Prop Grp stp,0.815,-1.5,0.81,0.815,5.1,,0.13,0.95,6.26,123.5
9.44,3.33,Downer EDI Ltd,3.98,-13,3.97,4.02,29.1,,0.03,1.94,7.31,442.2
1.90,1.435,DUET Grp forus,1.66,-1.5,1.655,1.66,20,p,0.81,1.74,12.05,10.2
1.885,1.26,Fairfax Media Ltd,1.33,-2.5,1.33,1.34,1.1,,8.45,-0.31,0.83,14.3
21.43,13.07,Flight Centre,18.79,-21,18.79,18.83,70,f,2.00,3.07,3.73,13.4
6.26,5.11,Foster's Grp,5.94,-5,5.91,5.97,12,,1.65,0.52,2.02,30.0
1.78,1.235,Goodman Fielder,1.285,-2,1.285,1.29,10.75,p,1.09,-0.17,8.37,11.0
0.75,0.54,Goodman Grp forus,0.60,-1.5,0.60,0.605,3.4,,-,0.47,5.67,-
3.05,0.525,GPT Grp stp,3.00,-2,3.00,3.02,6.8,,1.39,3.45,2.27,31.8
8.85,5.10,Graincorp Ltd,6.80,-19,6.70,6.80,22.27,f,2.86,4.78,3.27,10.7
4.85,3.14,Harvey Norman,3.46,-12,3.45,3.47,13,f,1.98,2.10,3.76,13.4
6.14,4.07,Healthscope Ltd,6.12,1,6.12,6.13,23.5,f,1.40,0.71,3.84,18.6
2.67,2.01,Henderson Grp cdi,2.14,-3,2.13,2.15,10.69,,1.00,-0.14,5.00,20.1
0.135,0.088,Hutchison,0.11,-0.5,0.105,0.11,-,,-,0.10,-,4.7
3.83,2.51,Incitec Pivot,3.42,2,3.40,3.42,4.1,,-,0.27,1.20,-
