100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4412.8 at 16:36 24/5/2010  Report at 19:05 Monday 24/5/2010. Processed 19:08 Monday 24/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,2.03,Adelaide Brighton,2.64,2,2.62,2.66,13.5,f,1.51,1.21,5.11,12.9
15.69,13.07,AGL Energy Ltd,14.36,21,14.30,14.38,57,f,0.47,6.21,3.97,53.2
6.76,4.276,Amcor Ltd,6.11,9,6.05,6.13,29.5,,0.71,2.25,4.83,29.2
6.97,4.55,AMP Ltd,5.67,23,5.64,5.68,30,p,1.24,0.80,5.29,15.3
13.48,8.01,Ansell Ltd,12.55,30,12.41,12.75,29,,2.82,1.92,2.31,15.4
26.23,14.90,ANZ Banking Grp,21.90,90,21.87,21.90,108,f,1.34,9.99,4.93,15.1
3.79,2.60,APA Grp stp,3.47,1,3.46,3.50,31.75,,0.79,-,9.15,13.9
2.61,1.23,APN News & Media,2.22,-3,2.21,2.28,4,f,4.17,-0.78,1.80,13.3
7.05,5.61,Argo Invest,5.89,-10,5.89,5.98,25,f,-,6.23,4.24,-
5.75,3.37,Aristocrat Leisure,4.09,1,4.01,4.12,4.5,,-,0.07,1.10,-
1.94,1.061,Asciano Grp stp,1.62,7,1.615,1.63,-,,-,0.10,-,-
37.90,30.70,ASX Ltd,31.36,-14,31.10,31.36,163.6,f,1.10,3.19,5.22,17.4
5.41,4.26,Aust Foundation,4.93,28,4.89,4.93,21,f,0.43,4.80,4.26,55.2
1.465,0.715,Austar United,1.07,2.5,1.055,1.10,-,,-,-0.31,-,22.8
3.05,1.766,Australand Prop stp,2.45,-2,2.45,2.47,5,,-,0.68,2.04,-
6.72,3.51,AXA Asia Pacific,5.72,6,5.72,5.73,18.5,p,1.89,1.12,3.23,16.4
13.49,7.394,Bank of Qld,10.81,3,10.80,10.84,52,f,1.78,7.20,4.81,11.7
10.48,5.901,Bendigo & Adelaide,8.68,18,8.60,8.69,43,f,0.83,5.16,4.95,24.4
12.32,7.64,Billabong Intl,10.15,,10.09,10.25,36,p,1.59,0.84,3.55,17.7
3.48,2.06,BlueScope Steel,2.32,1,2.31,2.32,5,,-,2.47,2.16,-
3.48,2.43,Boart Longyear def,2.72,3,2.72,2.73,-,,-,0.14,-,-
6.40,3.77,Boral Ltd,5.38,2,5.34,5.40,12.5,f,1.82,4.23,2.32,23.7
8.37,5.54,Brambles Ltd,6.69,-8,6.65,6.70,25,p,1.38,0.66,3.74,19.4
16.80,10.88,Brickworks Ltd,11.75,15,11.62,11.85,39.5,f,2.54,9.06,3.36,11.7
14.00,8.01,Caltex Aust,10.80,15,10.78,10.84,25,f,4.65,10.48,2.31,9.3
32.00,15.352,Campbell Brothers,27.88,69,27.10,28.00,95,p,1.71,2.96,3.41,17.2
2.12,1.55,CFS Retail Prop unt,1.92,2.5,1.92,1.925,12.5,,-,1.99,6.51,-
4.50,1.99,Challenger FSG Ltd,3.77,20,3.70,3.80,13.5,,2.61,3.36,3.58,10.7
0.355,0.14,Charter Hall Office unt,0.27,,0.27,0.275,2.5,,4.01,0.44,9.26,2.7
11.81,8.26,Coca-Cola Amatil,11.11,14,11.06,11.11,43.5,f,1.39,1.38,3.92,18.4
77.66,51.25,Cochlear Ltd,73.36,-80,73.00,73.85,190,f,1.27,3.25,2.59,30.3
60.00,33.95,C'wlth Bank  of Aust ,52.23,129,52.20,52.24,235,f,1.41,-,4.50,15.8
1.045,0.735,C'wlth Prop ord unt   ,0.90,2.5,0.895,0.90,6.85,,-,1.11,7.61,-
12.90,8.45,Computershare Ltd,10.90,5,10.80,10.90,25,p,2.27,-1.54,2.29,19.2
0.49,0.273,ConnectEast stp,0.39,0.5,0.385,0.39,2,,-,-,5.13,-
3.44,2.16,Consolidated Media,3.06,4,2.98,3.08,16.5,f,3.48,0.88,5.39,5.3
9.39,6.41,Crown Ltd,7.79,18,7.62,7.83,37,p,-,3.24,4.75,-
37.56,28.43,CSL Ltd,31.53,-37,31.52,31.55,75,,2.85,6.11,2.38,14.8
2.18,1.45,CSR Ltd,1.645,1,1.64,1.65,8.5,f,-,1.04,5.17,-
5.96,3.45,David Jones Ltd,4.26,7,4.24,4.27,29,f,1.14,1.22,6.81,12.9
0.89,0.655,DEXUS Prop Grp stp,0.77,0.5,0.77,0.775,6.15,,-,0.95,7.99,-
9.44,4.41,Downer EDI Ltd,6.24,-21,6.22,6.24,29.1,,1.87,2.15,4.66,11.5
1.90,1.42,DUET Grp forus,1.625,0.5,1.625,1.64,20,p,0.22,-,12.31,37.0
1.885,1.04,Fairfax Media Ltd,1.50,-0.5,1.48,1.505,1.1,,8.45,-0.31,0.73,16.1
21.43,7.13,Flight Centre,16.32,5,16.10,16.56,26,f,2.44,2.56,1.59,25.7
5.89,4.85,Foster's Grp,5.27,13,5.24,5.28,27.25,f,0.73,0.52,5.17,26.6
1.78,1.165,Goodman Fielder,1.355,-2.5,1.355,1.36,11.25,,1.28,-0.16,8.30,9.4
0.75,0.182,Goodman Grp forus,0.595,1.5,0.595,0.60,1.5,,-,0.50,2.52,-
2.84,2.55,GPT Grp stp  d,2.64,4,2.63,2.64,-,,-,0.69,-,-
4.85,2.75,Harvey Norman,3.42,9,3.39,3.42,13,f,1.98,2.10,3.80,13.3
5.45,3.83,Healthscope Ltd,5.25,1,5.21,5.26,22.5,f,1.32,0.66,4.29,17.6
2.67,1.59,Henderson Grp cdi,2.25,-5,2.23,2.31,10.69,,0.30,-0.18,4.75,69.7
0.14,0.09,Hutchison,0.093,-0.4,0.093,0.098,-,,-,0.10,-,1.5
3.83,2.14,Incitec Pivot,2.81,-4,2.80,2.82,4.1,,-,0.27,1.46,-
0.67,0.43,ING Office Fd stp,0.56,0.5,0.555,0.56,5.05,,-,0.74,9.02,-
4.21,3.32,Insurance Aust Grp,3.52,4,3.51,3.53,14.5,f,1.73,1.29,4.12,14.0
1.71,1.005,Intoll Grp stp,1.045,2,1.04,1.05,12,,-,1.78,11.48,-
7.40,3.595,IOOF Hldgs Ltd,6.18,9,6.00,6.20,21,f,0.93,0.56,3.40,31.7
8.86,3.73,James Hardie Ind cdi,7.50,5,7.18,7.50,-,,-,-0.40,-,39.7
23.71,12.00,JB Hi-Fi Ltd,18.71,23,18.70,18.74,62,f,1.67,1.71,3.31,18.1
41.70,21.10,Leighton Hldgs,32.08,125,32.00,32.20,120,f,1.73,7.52,3.74,15.4
10.907,6.376,Lend Lease Grp stp,7.42,25,7.40,7.47,36,f,1.20,3.99,4.85,17.2
58.80,30.05,Macq Grp Ltd,44.54,80,44.50,44.69,186,,1.72,25.82,4.18,13.9
3.38,1.998,MAP Grp forus,2.80,4,2.80,2.83,21,,-,-0.30,7.50,-
4.74,3.86,Metcash Ltd,3.95,1,3.93,3.97,25,f,1.21,0.11,6.33,13.0
19.40,14.25,Milton Corp,16.24,34,16.05,16.24,70,f,0.64,17.65,4.31,36.3
1.745,0.852,Mirvac Grp stp,1.25,1.5,1.24,1.25,6.2,,-,-,4.96,-
3.98,2.86,Myer Hldgs Ltd,3.00,3,2.98,3.00,10.5,f,0.39,-0.21,3.50,73.2
32.37,20.94,National Aust Bank,24.56,79,24.51,24.57,147,f,1.36,12.41,5.99,12.3
5.56,2.58,Navitas Ltd,4.66,-1,4.61,4.67,16.9,f,0.99,-0.25,3.63,27.7
20.18,12.01,News Corp b voting,18.30,38,18.21,18.32,5.14,,14.51,0.45,0.28,24.5
12.384,5.63,Nufarm Ltd,5.87,,5.85,5.88,15,,-,3.07,2.56,-
4.15,2.31,OneSteel Ltd,3.03,-2,3.02,3.05,9,,0.61,1.72,2.97,55.6
27.75,18.98,Orica Ltd,25.52,26,25.35,25.68,98,p,1.04,1.31,3.84,24.9
17.94,13.32,Origin Energy,14.65,19,14.57,14.70,50,f,1.45,8.48,3.41,20.3
41.39,25.23,Perpetual Ltd,31.40,-17,31.28,31.50,165,f,1.11,4.46,5.25,17.1
6.34,3.52,Platinum Asset,4.78,11,4.77,4.80,20,f,1.17,-,4.18,20.4
6.56,3.70,Primary Health Care,3.80,-2,3.73,3.81,22,f,1.91,-1.15,5.79,9.0
4.57,0.034,Prime Infr Grp stp,3.99,-1,3.97,3.99,-,,-,-,-,-
3.06,1.85,Qantas Airways,2.45,7,2.44,2.45,6,,-,2.25,2.45,-
25.70,18.56,QBE Insurance Grp,20.04,2,20.03,20.11,128,p,1.54,5.16,6.39,10.2
14.67,10.10,Ramsay Health Care,13.70,-2,13.30,13.70,40,f,1.61,1.70,2.92,21.3
12.60,4.75,REA Grp,10.85,30,10.78,10.95,10,,1.00,0.45,0.92,108.1
26.65,17.50,Reece Aust Ltd,23.67,,23.50,23.67,53,f,2.06,5.41,2.24,21.7
7.82,4.46,ResMed Inc cdi,7.25,-11,7.20,7.26,-,,-,-,-,28.9
8.57,3.62,Seek Ltd,7.20,16,7.13,7.24,9.9,f,1.86,0.55,1.38,39.1
7.60,6.22,Seven Grp Hldgs,6.55,,6.40,6.55,-,,-,-,-,-
8.09,5.03,Seven Network   ,7.41,,-,-,34,f,7.60,9.70,4.59,2.9
29.15,18.55,Sims Metal Mgmt,19.67,27,19.66,19.84,20,f,-,8.87,1.02,-
15.64,9.53,Sonic Healthcare,10.28,21,10.27,10.30,59,p,0.81,-1.48,5.74,21.6
15.38,9.736,Soul Pattinson,13.05,25,13.05,13.15,33,f,3.76,11.11,2.53,10.5
0.975,0.725,SP AusNet stp,0.90,1,0.895,0.90,8,p,1.01,0.94,8.89,11.1
4.23,2.74,Stockland stp,3.69,16,3.67,3.69,27.8,,-,-,7.53,-
9.59,5.73,Suncorp-Metway,8.28,28,8.28,8.29,35,f,0.98,5.43,4.23,24.2
7.52,6.28,Tabcorp Hldgs Ltd,6.46,10,6.45,6.47,60,f,1.44,-1.53,9.29,7.5
2.67,2.19,Tatts Grp Ltd,2.38,3,2.38,2.39,21,f,1.04,-0.51,8.82,10.9
3.71,2.88,Telstra Corp,2.95,,2.94,2.95,28,f,1.16,0.36,9.49,9.1
1.94,0.895,Ten Network Hldgs,1.665,1,1.65,1.67,2,,2.31,-0.29,1.20,36.0
9.33,5.85,Toll Hldgs Ltd,6.18,-2,6.15,6.20,25,f,1.26,1.44,4.05,19.7
