100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4946.8 at 18:52 6/1/2010  Report at 19:05 Wednesday 6/1/2010. Processed 20:03 Wednesday 6/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.65,-7,2.64,2.65,14,f,1.49,1.15,5.28,12.7
15.46,12.83,AGL Energy Ltd,14.33,8,14.27,14.33,54,f,6.63,6.00,3.77,4.0
6.34,3.50,Amcor Ltd,6.13,,6.12,6.15,34,,0.74,1.61,5.55,24.2
6.97,3.52,AMP Ltd,6.64,-2,6.63,6.65,30,p,0.99,0.67,4.52,22.4
11.96,7.51,Ansell Ltd,10.77,21,10.70,10.78,28,,3.19,1.98,2.60,12.1
25.25,11.83,ANZ Banking Grp,22.66,-34,22.65,22.67,102,f,1.67,10.72,4.50,13.3
3.67,2.50,APA Grp stpld,3.59,11,3.55,3.62,31,,0.52,1.18,8.64,22.2
2.61,0.866,APN News & Media,2.33,1,2.32,2.34,12,,-,-1.23,5.15,-
6.91,4.52,Argo Invest,6.83,,6.83,6.85,27,f,-,6.33,3.95,-
5.75,3.16,Aristocrat Leisure,4.12,-12,4.11,4.14,14.5,f,-,0.35,3.52,-
1.94,0.32,Asciano Grp stpld,1.93,4,1.925,1.93,-,,-,-1.41,-,-
37.90,23.52,ASX Ltd,35.25,-26,35.15,35.34,164.9,f,1.11,2.66,4.68,19.2
5.35,3.45,Aust Foundation,5.25,,5.24,5.25,21,f,0.51,4.86,4.00,49.5
1.465,0.65,Austar United,1.325,-2.5,1.31,1.325,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.53,1,0.53,0.535,8,,-,0.92,15.09,-
6.71,2.52,AXA Asia Pacific,6.68,8,6.67,6.68,18.5,p,-,0.96,2.77,-
13.49,6.228,Bank of Qld,11.78,-6,11.68,11.82,52,f,1.46,6.62,4.41,15.5
10.714,5.733,Bendigo & Adelaide,9.82,-15,9.79,9.85,43,f,0.60,4.03,4.38,38.4
12.19,5.815,Billabong Intl,10.94,-31,10.91,11.10,45,p,1.54,0.70,4.11,15.8
3.48,1.675,BlueScope Steel,3.21,-1,3.20,3.21,5,,-,2.46,1.56,-
0.405,0.054,Boart Longyear,0.40,0.5,0.395,0.40,-,,-,-0.10,-,5.8
6.40,2.29,Boral Ltd,5.94,-8,5.86,5.94,13,f,1.85,4.12,2.19,24.6
8.37,4.08,Brambles Ltd,6.88,-10,6.86,6.90,30,p,1.34,0.58,4.36,17.1
16.80,9.02,Brickworks Ltd,12.55,-5,12.54,12.55,39,f,5.89,8.27,3.11,5.5
14.00,7.21,Caltex Aust,9.25,-30,9.24,9.29,-,,-,10.60,-,59.3
31.25,8.29,Campbell Brothers,31.23,53,31.23,31.25,95,p,1.71,2.96,3.04,19.3
2.12,1.415,CFS Retail Prop unt,1.92,-4,1.91,1.935,12.5,,-,2.02,6.51,-
4.48,0.865,Challenger FSG Ltd,4.45,12,4.43,4.46,12.5,,-,1.81,2.81,-
11.72,8.02,Coca-Cola Amatil,11.29,-16,11.25,11.30,40.5,f,1.35,1.14,3.59,20.6
69.79,46.21,Cochlear Ltd,67.28,18,66.95,67.30,175,f,1.34,2.78,2.60,28.8
56.24,24.03,C'wlth Bank  of Aust ,55.98,28,55.95,55.99,228,f,1.44,13.65,4.07,17.0
1.215,0.67,C'wlth Prop ord unt   ,0.975,-2,0.975,0.98,8.8,,-,1.15,9.03,-
11.62,6.41,Computershare Ltd,11.35,-6,11.34,11.40,22,p,2.58,-1.95,1.94,20.0
0.536,0.244,ConnectEast stpld,0.47,1.5,0.465,0.47,2,,-,-,4.26,-
3.44,1.71,Consolidated Media,3.04,5,3.01,3.05,16.5,,3.75,0.66,5.43,4.9
9.39,4.56,Crown Ltd,7.99,-3,7.97,7.99,37,p,-,3.42,4.63,-
38.52,28.43,CSL Ltd,31.80,-32,31.80,31.82,70,,2.75,7.49,2.20,16.5
2.18,0.905,CSR Ltd,1.87,1.5,1.865,1.875,4,f,-,0.87,2.14,-
5.96,2.02,David Jones Ltd,5.09,-13,5.08,5.10,28,f,1.13,1.16,5.50,16.2
0.89,0.519,Dexus Prop Grp stpld,0.855,-0.5,0.855,0.86,6.15,,-,1.01,7.19,-
9.35,3.01,Downer EDI Ltd,9.05,-14,9.01,9.14,29,,1.88,2.18,3.20,16.6
2.319,1.28,DUET Grp forus,1.87,3,1.835,1.875,20,,-,1.70,10.70,-
1.805,0.795,Fairfax Media Ltd,1.745,-1.5,1.74,1.75,2,,-,-0.37,1.15,-
18.86,3.39,Flight Centre,17.92,7,17.75,17.96,9,,4.26,1.92,0.50,46.8
5.89,4.80,Foster's Grp,5.47,-3,5.46,5.48,27.25,f,0.84,0.46,4.98,24.0
1.78,0.93,Goodman Fielder,1.62,-5.5,1.605,1.625,10.5,p,1.27,-0.20,6.48,12.2
0.949,0.123,Goodman Grp forus,0.645,-0.5,0.64,0.645,9.65,,-,0.84,14.96,-
0.799,0.191,GPT Grp stpld,0.615,-0.5,0.61,0.62,5.6,,-,0.71,9.11,-
4.85,1.805,Harvey Norman,3.81,-15,3.81,3.82,11,f,1.83,2.01,2.89,18.9
5.18,3.61,Healthscope Ltd,5.04,2,4.96,5.06,21.5,f,1.34,0.06,4.27,17.5
0.145,0.085,Hutchison,0.135,1.5,0.135,0.14,-,,-,0.11,-,-
3.69,1.63,Incitec Pivot,3.69,23,3.67,3.69,4.4,,-,0.14,1.19,-
0.738,0.184,ING Office Fd stpld,0.645,-0.5,0.64,0.645,6.2,,-,0.99,9.61,-
4.21,2.94,Insurance Aust Grp,4.10,5,4.07,4.11,10,f,0.93,1.16,2.44,44.0
6.20,2.112,IOOF Hldgs Ltd,6.11,,6.05,6.12,4,f,4.17,0.55,0.65,36.6
8.59,2.89,James Hardie Ind cdi,8.16,-24,8.15,8.22,-,,-,-0.40,-,43.2
23.71,8.48,JB Hi-Fi Ltd,21.31,-55,21.31,21.34,44,f,2.01,1.21,2.06,24.1
40.02,16.15,Leighton Hldgs,39.95,35,39.85,39.95,115,f,1.30,7.43,2.88,26.7
11.29,4.85,Lend Lease Grp stpld,10.13,-20,10.11,10.15,41,f,-,4.20,4.05,-
58.80,15.00,Macq Grp Ltd,49.21,28,49.11,49.23,126,,1.93,23.72,2.56,20.2
1.77,0.95,Macq Infra stpld,1.435,4.5,1.425,1.445,12,,-,1.73,8.36,-
0.355,0.071,Macq Office unt,0.315,-0.5,0.315,0.32,3.75,,-,0.49,11.90,-
3.19,1.291,MAP Grp forus,3.14,6,3.10,3.15,21,,5.66,-,6.69,2.6
4.74,3.80,Metcash Ltd,4.44,-5,4.43,4.45,25,f,1.21,0.11,5.63,14.7
18.49,12.00,Milton Corp,18.49,29,18.21,18.49,78,f,0.74,17.82,4.22,32.0
1.745,0.542,Mirvac Grp stpld,1.65,,1.63,1.65,4.2,,-,1.73,2.55,-
3.98,3.59,Myer Hldgs Ltd,3.62,,3.61,3.62,-,,-,-,-,-
32.37,15.85,National Aust Bank,27.21,-54,27.20,27.22,146,f,1.80,12.66,5.37,10.4
4.35,2.01,Navitas Ltd,4.20,10,4.17,4.25,14.3,f,1.00,-0.23,3.40,29.4
18.41,8.93,News Corp b voting,17.80,17,17.76,17.84,5.14,,14.51,-0.04,0.29,23.9
14.46,8.71,Nufarm Ltd,10.75,-9,10.73,10.79,27,,1.24,3.59,2.51,32.1
3.49,1.40,OneSteel Ltd,3.47,1,3.46,3.47,10,,2.26,1.66,2.88,15.4
26.77,10.75,Orica Ltd,26.23,-12,26.23,26.29,97,p,1.50,1.71,3.70,18.1
17.50,12.34,Origin Energy,17.16,-11,19.08,15.41,50,f,15.82,8.31,2.91,2.2
41.39,21.60,Perpetual Ltd,37.38,-2,37.38,37.50,100,f,0.96,3.46,2.68,38.9
6.34,2.90,Platinum Asset,5.72,2,5.62,5.72,20,f,1.12,-,3.50,25.4
6.56,3.61,Primary Health Care,5.89,4,5.86,5.92,14,f,2.05,-,2.38,20.6
4.57,0.031,Prime Infr Grp stpld,3.86,-29,3.86,3.95,-,,-,-,-,-
3.06,1.38,Qantas Airways,2.95,-1,2.94,2.95,6,,0.93,2.25,2.03,52.7
26.55,15.01,QBE Insurance Grp,24.95,-39,24.87,24.95,127,p,1.68,5.17,5.09,11.7
12.09,8.91,Ramsay Health Care,11.18,15,11.15,11.24,38,f,1.35,0.09,3.40,21.8
25.60,15.50,Reece Aust Ltd,24.79,29,24.70,24.84,51,f,1.90,5.35,2.06,25.6
6.67,4.46,ResMed Inc cdi 10:1,5.61,-16,5.60,5.63,-,,-,1.75,-,23.5
7.03,2.02,Seek Ltd,6.75,-19,6.74,6.76,9.2,f,2.04,0.51,1.36,35.9
7.09,5.03,Seven Network   ,6.84,1,6.83,6.88,34,f,0.19,7.27,4.97,107.2
