100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4400.0 at 16:36 13/7/2010  Report at 19:05 Tuesday 13/7/2010. Processed 19:10 Tuesday 13/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.15,2.21,Adelaide Brighton,3.07,-7,3.04,3.10,13.5,f,1.51,1.21,4.40,15.0
15.69,13.37,AGL Energy Ltd,14.87,2,14.81,14.90,57,f,0.47,6.21,3.83,55.1
6.76,4.473,Amcor Ltd,6.52,-2,6.52,6.54,29.5,,0.71,2.25,4.52,31.2
6.97,4.77,AMP Ltd,5.28,-2,5.27,5.30,30,p,1.24,0.80,5.68,14.2
13.50,8.45,Ansell Ltd,12.99,23,12.75,13.05,29,,2.82,1.92,2.23,15.9
26.23,16.25,ANZ Banking Grp,22.25,-18,22.23,22.28,108,f,1.34,9.99,4.85,15.4
3.83,2.63,APA Grp stp,3.68,-1,3.66,3.72,31.75,,0.79,-,8.63,14.7
2.61,1.415,APN News & Media,1.99,0.5,1.95,2.02,4,f,4.17,-0.78,2.01,11.9
7.05,5.61,Argo Invest,5.90,2,5.89,5.95,25,f,-,5.99,4.24,-
5.75,3.41,Aristocrat Leisure,3.41,-11,3.41,3.50,4.5,,-,0.07,1.32,-
1.94,1.315,Asciano Grp stp,1.675,-3,1.67,1.68,-,,-,0.10,-,-
37.77,28.06,ASX Ltd,28.90,4,28.76,28.98,163.6,f,1.10,3.19,5.66,16.0
5.41,4.33,Aust Foundation,4.72,-3,4.72,4.76,21,f,0.43,4.98,4.45,52.9
1.465,0.84,Austar United,1.00,2,0.98,1.01,-,,-,-0.31,-,21.3
3.05,2.125,Australand Prop stp,2.54,2,2.53,2.55,12,,-,0.68,4.72,-
6.72,3.74,AXA Asia Pacific,5.31,-2,5.28,5.33,18.5,p,1.89,1.12,3.48,15.2
13.49,9.252,Bank of Qld,10.18,-6,10.14,10.22,52,f,1.78,7.20,5.11,11.0
10.48,6.879,Bendigo & Adelaide,8.17,-2,8.16,8.25,43,f,0.83,5.16,5.26,23.0
12.32,7.99,Billabong Intl,8.95,-8,8.94,9.15,36,p,1.59,0.84,4.02,15.6
3.48,2.03,BlueScope Steel,2.16,-6,2.16,2.17,-,,-,2.47,-,-
4.10,1.856,Boart Longyear,2.90,-2,2.88,2.91,-,,-,0.14,-,-
6.40,4.16,Boral Ltd,4.27,-12,4.25,4.27,12.5,f,1.82,4.23,2.93,18.8
8.37,5.24,Brambles Ltd,5.33,-7,5.32,5.35,25,p,1.38,0.66,4.69,15.5
16.80,11.35,Brickworks Ltd,12.37,7,12.27,12.38,39.5,f,2.54,9.06,3.19,12.3
13.63,8.01,Caltex Aust,9.79,-15,9.75,9.80,25,f,4.65,10.48,2.55,8.4
32.00,18.48,Campbell Brothers,30.00,-9,30.00,30.08,100,p,1.29,3.76,3.33,23.2
2.12,1.675,CFS Retail Prop unt,1.915,2.5,1.915,1.925,12.5,,-,1.99,6.53,-
4.50,2.34,Challenger FSG Ltd,3.65,-7,3.62,3.67,13.5,,2.61,3.36,3.70,10.4
0.355,0.205,Charter Hall Office unt,0.25,0.5,0.25,0.255,2.5,,4.01,0.44,10.00,2.5
12.15,8.85,Coca-Cola Amatil,11.75,-9,11.71,11.77,43.5,f,1.39,1.38,3.70,19.4
79.11,51.25,Cochlear Ltd,72.72,172,72.00,72.99,190,f,1.27,3.25,2.61,30.0
60.00,38.32,C'wlth Bank  of Aust ,49.93,37,49.90,49.94,235,f,1.41,-,4.71,15.1
1.045,0.735,C'wlth Prop ord unt   ,0.955,0.5,0.95,0.955,6.85,,-,1.11,7.17,-
12.90,8.68,Computershare Ltd,10.25,-29,10.20,10.38,25,p,2.27,-1.54,2.44,18.0
0.49,0.306,ConnectEast stp,0.38,,0.375,0.38,2,,-,-,5.26,-
3.44,2.63,Consolidated Media,3.10,-3,3.06,3.12,16.5,f,3.48,0.88,5.32,5.4
9.39,6.95,Crown Ltd,7.91,-2,7.83,7.98,37,p,-,3.24,4.68,-
