100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4743.1 at 16:35 25/1/2010  Report at 19:05 Monday 25/1/2010. Processed 19:24 Monday 25/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.445,Adelaide Brighton,2.57,-3,2.56,2.60,14,f,1.49,1.15,5.45,12.4
15.46,12.83,AGL Energy Ltd,13.65,-14,13.65,13.67,54,f,6.63,6.00,3.96,3.8
6.35,3.50,Amcor Ltd,5.94,-9,5.93,5.97,34,,0.74,1.61,5.72,23.5
6.97,3.52,AMP Ltd,6.44,-11,6.41,6.45,30,p,0.99,0.67,4.66,21.8
10.98,7.51,Ansell Ltd,10.46,39,10.14,10.46,28,,3.19,1.98,2.68,11.7
25.25,11.83,ANZ Banking Grp,22.29,-36,22.27,22.29,102,f,1.67,10.72,4.58,13.1
3.68,2.50,APA Grp stpld,3.24,,3.23,3.26,31,,0.52,1.18,9.57,20.0
2.61,0.866,APN News & Media,2.30,-6,2.29,2.36,12,,-,-1.23,5.22,-
7.05,4.52,Argo Invest,6.76,-6,6.76,6.79,27,f,-,6.56,3.99,-
5.75,3.16,Aristocrat Leisure,4.01,-6,4.01,4.05,14.5,f,-,0.35,3.62,-
1.94,0.32,Asciano Grp stpld,1.76,-2,1.755,1.76,-,,-,-1.41,-,-
37.90,23.52,ASX Ltd,33.47,-30,33.40,33.65,164.9,f,1.11,2.66,4.93,18.3
5.41,3.45,Aust Foundation,5.32,-4,5.32,5.35,21,f,0.51,5.04,3.95,50.1
1.465,0.65,Austar United,1.32,-2,1.315,1.335,-,,-,-0.33,-,-
0.585,0.174,Australand Prop stpld,0.475,,0.475,0.48,8,,-,0.92,16.84,-
6.72,2.52,AXA Asia Pacific,6.54,-4,6.53,6.55,18.5,p,-,0.96,2.83,-
