100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4503.9 at 16:42 18/8/2010  Report at 19:05 Wednesday 18/8/2010. Processed 19:16 Wednesday 18/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.35,2.31,Adelaide Brighton,3.31,6,3.30,3.32,13.5,f,1.51,1.21,4.08,16.2
15.69,13.37,AGL Energy Ltd,15.32,10,15.32,15.35,57,f,0.47,6.21,3.72,56.7
7.04,5.26,Amcor Ltd,6.62,5,6.61,6.64,29.5,,0.71,2.25,4.46,31.7
6.97,5.06,AMP Ltd,5.32,-3,5.32,5.34,30,p,1.24,0.80,5.64,14.3
13.73,9.07,Ansell Ltd,12.98,-14,12.95,13.02,29,,2.82,1.92,2.23,15.9
26.23,18.73,ANZ Banking Grp,22.54,14,22.50,22.55,108,f,1.34,9.99,4.79,15.6
3.83,2.67,APA Grp stp,3.71,,3.70,3.72,31.75,,0.79,-,8.56,14.8
7.05,5.61,Argo Invest,5.83,-8,5.83,5.85,25,f,1.04,6.03,4.29,22.4
5.75,3.34,Aristocrat Leisure,3.56,6,3.45,3.58,4.5,,-,0.07,1.26,-
1.94,1.435,Asciano Grp stp,1.695,-0.5,1.695,1.70,-,,-,0.10,-,-
37.16,28.02,ASX Ltd,30.00,28,29.85,30.07,163.6,f,1.10,3.19,5.45,16.6
5.41,4.52,Aust Foundation,4.78,4,4.77,4.80,21,f,0.89,4.70,4.39,25.7
1.465,0.84,Austar United,0.975,,0.97,0.98,-,,-,-0.28,-,27.9
3.05,2.20,Australand Prop stp,2.77,,2.76,2.77,12,,1.24,3.44,4.33,18.6
6.72,4.05,AXA Asia Pacific,5.50,-4,5.43,5.50,18.5,p,1.66,1.01,3.36,17.9
13.49,9.74,Bank of Qld,10.34,9,10.28,10.35,52,f,1.78,7.20,5.03,11.2
10.48,7.72,Bendigo & Adelaide,8.79,19,8.77,8.79,58,f,1.16,5.27,6.60,13.0
12.32,8.28,Billabong Intl,8.81,-5,8.70,8.89,36,p,1.59,0.84,4.09,15.4
3.40,2.03,BlueScope Steel,2.27,-6,2.26,2.28,5,f,1.38,2.53,2.20,32.9
4.10,2.43,Boart Longyear,3.15,-2,3.14,3.16,-,,-,0.14,-,-
6.40,4.15,Boral Ltd,4.44,4,4.41,4.48,12.5,f,1.82,4.23,2.82,19.6
8.37,5.11,Brambles Ltd,5.30,5,5.28,5.34,25,p,1.38,0.66,4.72,15.4
16.80,11.35,Brickworks Ltd,11.63,9,11.56,11.75,39.5,f,2.54,9.06,3.40,11.6
13.63,8.01,Caltex Aust,10.06,-18,10.06,10.16,25,f,4.65,10.48,2.49,8.7
32.35,22.798,Campbell Brothers,31.05,-40,31.05,31.10,100,p,1.29,3.76,3.22,24.1
2.12,1.71,CFS Retail Prop unt,1.93,2,1.925,1.935,12.5,,1.01,2.02,6.48,15.3
4.50,2.61,Challenger FSG Ltd,3.55,-2,3.52,3.56,13.5,,2.61,3.36,3.80,10.1
0.355,0.22,Charter Hall Office unt,0.25,,0.245,0.25,2.5,,4.01,0.44,10.00,2.5
12.15,9.43,Coca-Cola Amatil,11.87,,11.84,11.87,45.5,f,1.39,1.47,3.83,18.8
79.11,56.27,Cochlear Ltd,70.28,109,70.08,70.30,200,p,1.38,4.01,2.85,25.5
60.00,43.44,C'wlth Bank  of Aust ,50.65,15,50.60,50.67,290,f,1.19,15.94,5.73,14.7
1.045,0.735,C'wlth Prop ord unt   ,0.95,0.5,0.945,0.955,5.55,,-,1.11,5.84,-
12.90,8.70,Computershare Ltd,9.27,18,9.22,9.28,28,p,2.22,-1.61,3.02,14.9
0.49,0.33,ConnectEast stp,0.40,-0.5,0.395,0.40,2,,-,-,5.00,-
3.44,2.75,Consolidated Media,3.15,-2,3.11,3.15,16.5,f,3.48,0.88,5.24,5.5
9.39,7.00,Crown Ltd,8.37,1,8.32,8.40,37,p,-,3.24,4.42,-
37.56,30.03,CSL Ltd,31.90,-88,31.87,31.90,75,,2.85,6.11,2.35,14.9
2.13,1.585,CSR Ltd,1.735,1,1.735,1.74,8.5,f,-,1.04,4.90,-
5.96,4.10,David Jones Ltd,5.09,14,5.08,5.12,29,f,1.14,1.22,5.70,15.4
0.89,0.66,DEXUS Prop Grp stp,0.82,1.5,0.815,0.82,5.1,,-,0.95,6.22,-
9.44,3.33,Downer EDI Ltd,4.73,13,4.72,4.73,29.1,,1.87,2.15,6.15,8.7
1.90,1.435,DUET Grp forus,1.64,-2,1.64,1.65,20,,0.22,-,12.20,37.4
1.885,1.26,Fairfax Media Ltd,1.40,-4.5,1.40,1.405,1.1,,8.45,-0.31,0.79,15.1
21.43,12.51,Flight Centre,18.90,2,18.50,18.90,26,f,2.44,2.56,1.38,29.8
6.01,5.11,Foster's Grp,5.77,3,5.77,5.78,27.25,f,0.73,0.52,4.72,29.1
1.78,1.235,Goodman Fielder,1.25,,1.245,1.255,11.25,,1.28,-0.16,9.00,8.7
0.75,0.52,Goodman Grp forus,0.65,1,0.645,0.65,1.5,,-,0.50,2.31,-
3.01,0.525,GPT Grp stp,2.92,5,2.90,2.93,3.6,,-,0.69,1.23,-
8.85,5.10,Graincorp Ltd,6.78,28,6.75,6.79,22.27,f,2.86,4.78,3.28,10.7
4.85,3.08,Harvey Norman,3.60,6,3.58,3.60,13,f,1.98,2.10,3.61,14.0
6.05,4.07,Healthscope Ltd,6.04,-1,6.04,6.05,22.5,f,1.32,0.66,3.73,20.3
2.67,2.01,Henderson Grp cdi,2.31,,2.49,2.32,10.69,,0.30,-0.18,4.63,71.5
0.135,0.088,Hutchison,0.115,0.5,-,-,-,,-,0.10,-,4.9
3.83,2.51,Incitec Pivot,3.38,8,3.37,3.38,4.1,,-,0.27,1.21,-
0.603,0.315,ING Industrial Fd unt,0.465,1,0.46,0.465,1.6,,-,0.60,3.44,-
0.67,0.45,ING Office Fd stp,0.62,1,0.615,0.62,3.9,,-,0.74,6.29,-
4.21,3.22,Insurance Aust Grp,3.44,-2,3.42,3.44,14.5,f,1.73,1.29,4.22,13.7
1.59,1.005,Intoll Grp stp,1.44,-1,1.44,1.45,3,,-,1.78,2.08,-
7.40,4.22,IOOF Hldgs Ltd,6.54,-3,6.52,6.59,21,f,0.93,0.56,3.21,33.5
