100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4598.6 at 16:36 6/5/2010  Report at 19:05 Thursday 6/5/2010. Processed 21:39 Thursday 6/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,2.03,Adelaide Brighton,2.81,-2,2.81,2.83,13.5,f,1.51,1.21,4.80,13.8
15.69,13.07,AGL Energy Ltd,14.81,13,14.80,14.92,57,f,0.47,6.21,3.85,54.9
6.76,4.276,Amcor Ltd,6.55,-15,6.52,6.58,29.5,,0.71,2.25,4.50,31.3
6.97,4.55,AMP Ltd,6.05,-13,6.04,6.06,30,p,1.24,0.80,4.96,16.3
13.48,8.01,Ansell Ltd,13.34,32,13.25,13.39,29,,2.82,1.92,2.17,16.3
26.23,14.90,ANZ Banking Grp,22.45,-166,22.43,22.50,108,f,1.34,9.99,4.81,15.5
3.79,2.60,APA Grp stp,3.59,1,3.59,3.61,31.75,,0.79,-,8.84,14.4
2.61,1.129,APN News & Media,2.45,,2.32,2.50,4,f,4.17,-0.78,1.63,14.7
7.05,5.72,Argo Invest,6.00,-25,5.99,6.00,25,f,-,6.23,4.17,-
5.75,3.37,Aristocrat Leisure,4.19,-4,4.15,4.24,4.5,,-,0.07,1.07,-
1.94,1.037,Asciano Grp stp,1.615,-3.5,1.615,1.62,-,,-,0.10,-,-
37.90,31.12,ASX Ltd,32.25,-39,32.20,32.30,163.6,f,1.10,3.19,5.07,17.9
5.41,4.26,Aust Foundation,4.84,-8,4.84,4.90,21,f,0.43,4.80,4.34,54.2
1.465,0.715,Austar United,1.13,,1.125,1.135,-,,-,-0.31,-,24.0
3.05,1.606,Australand Prop stp,2.74,-11,2.74,2.76,5,,-,0.68,1.82,-
6.72,3.51,AXA Asia Pacific,6.06,-6,5.95,6.09,18.5,p,1.89,1.12,3.05,17.4
13.49,7.384,Bank of Qld,11.76,-20,11.60,11.82,52,f,1.78,7.20,4.42,12.7
10.48,5.901,Bendigo & Adelaide,9.49,-8,9.45,9.51,43,f,0.83,5.16,4.53,26.7
12.32,7.64,Billabong Intl,11.13,-30,11.11,11.26,36,p,1.59,0.84,3.23,19.5
3.48,1.86,BlueScope Steel,2.52,1,2.51,2.52,5,,-,2.47,1.98,-
0.41,0.097,Boart Longyear,0.325,-1,0.32,0.325,-,,-,0.14,-,-
6.40,3.77,Boral Ltd,5.78,-1,5.77,5.84,12.5,f,1.82,4.23,2.16,25.5
8.37,5.54,Brambles Ltd,7.13,-12,7.09,7.15,25,p,1.38,0.66,3.51,20.7
16.80,10.70,Brickworks Ltd,12.28,-21,12.20,12.30,39.5,f,2.54,9.06,3.22,12.2
14.00,8.01,Caltex Aust,10.95,32,10.85,10.96,25,f,4.65,10.48,2.28,9.4
32.00,14.92,Campbell Brothers,29.25,-34,28.90,29.25,95,p,1.71,2.96,3.25,18.0
2.12,1.415,CFS Retail Prop unt,1.89,-1,1.885,1.89,12.5,,-,1.99,6.61,-
4.50,1.875,Challenger FSG Ltd,3.90,-12,3.81,3.96,13.5,,2.61,3.36,3.46,11.1
0.355,0.14,Charter Hall Office unt,0.29,-1,0.29,0.295,2.5,,4.01,0.44,8.62,2.9
11.81,8.26,Coca-Cola Amatil,11.12,-10,11.10,11.22,43.5,f,1.39,1.38,3.91,18.4
77.12,48.00,Cochlear Ltd,74.40,72,74.40,74.69,190,f,1.27,3.25,2.55,30.7
60.00,33.95,C'wlth Bank  of Aust ,55.17,-173,55.15,55.18,235,f,1.41,-,4.26,16.7
1.045,0.675,C'wlth Prop ord unt   ,0.925,-1,0.925,0.93,6.85,,-,1.11,7.41,-
12.90,8.31,Computershare Ltd,11.60,-29,11.55,11.76,25,p,2.27,-1.54,2.16,20.4
0.49,0.273,ConnectEast stp,0.415,-1,0.415,0.42,2,,-,-,4.82,-
3.44,2.13,Consolidated Media,3.10,,3.10,3.12,16.5,f,3.48,0.88,5.32,5.4
9.39,6.41,Crown Ltd,7.92,-19,7.87,7.95,37,p,-,3.24,4.67,-
37.56,28.43,CSL Ltd,34.04,53,34.02,34.10,75,,2.85,6.11,2.20,16.0
2.18,1.415,CSR Ltd,1.71,-1,1.70,1.715,4,f,-,0.87,2.34,-
5.96,3.45,David Jones Ltd,4.46,-11,4.46,4.49,29,f,1.14,1.22,6.50,13.5
0.89,0.655,DEXUS Prop Grp stp,0.78,-2.5,0.78,0.785,6.15,,-,0.95,7.88,-
9.44,4.41,Downer EDI Ltd,6.75,3,6.73,6.80,29.1,,1.87,2.15,4.31,12.4
1.90,1.42,DUET Grp forus,1.71,-3,1.695,1.71,20,p,0.22,-,11.70,39.0
1.885,0.985,Fairfax Media Ltd,1.645,-5,1.64,1.65,1.1,,8.45,-0.31,0.67,17.7
21.43,7.00,Flight Centre,19.25,2,19.00,19.50,26,f,2.44,2.56,1.35,30.4
5.89,4.85,Foster's Grp,5.42,,5.40,5.43,27.25,f,0.73,0.52,5.03,27.4
1.78,1.16,Goodman Fielder,1.45,-3.5,1.44,1.46,11.25,,1.28,-0.16,7.76,10.1
0.75,0.182,Goodman Grp forus,0.69,-2,0.685,0.69,1.5,,-,0.50,2.17,-
0.71,0.385,GPT Grp stp,0.555,-1.5,0.55,0.555,3.6,,-,0.69,6.49,-
4.85,2.75,Harvey Norman,3.31,-4,3.31,3.32,13,f,1.98,2.10,3.93,12.8
5.18,3.71,Healthscope Ltd,4.37,5,4.30,4.38,22.5,f,1.32,0.66,5.15,14.7
2.67,1.56,Henderson Grp cdi,2.34,-1,2.33,2.35,10.72,,0.30,-0.18,4.58,72.4
0.14,0.10,Hutchison,0.10,-0.5,0.10,0.105,-,,-,0.10,-,1.6
3.83,2.14,Incitec Pivot,2.98,-7,2.97,2.99,4.4,,-,0.14,1.48,-
0.67,0.345,ING Office Fd stp,0.615,-0.5,0.615,0.62,5.05,,-,0.74,8.21,-
4.21,3.32,Insurance Aust Grp,3.78,-7,3.78,3.79,14.5,f,1.73,1.29,3.84,15.1
1.71,1.07,Intoll Grp stp,1.11,-0.5,1.105,1.11,12,,-,1.78,10.81,-
7.40,3.372,IOOF Hldgs Ltd,6.41,-4,6.35,6.45,21,f,0.93,0.56,3.28,32.9
8.86,3.73,James Hardie Ind cdi,7.58,-5,7.55,7.65,-,,-,-0.40,-,40.1
23.71,12.00,JB Hi-Fi Ltd,18.77,-46,18.76,18.87,62,f,1.67,1.71,3.30,18.1
41.70,21.10,Leighton Hldgs,34.05,-105,34.03,34.05,120,f,1.73,7.52,3.52,16.4
10.907,6.376,Lend Lease Grp stp,8.08,-15,8.08,8.11,36,f,1.20,3.99,4.46,18.7
58.80,30.05,Macq Grp Ltd,46.79,-116,46.77,46.80,186,,1.72,25.82,3.98,14.6
3.38,1.765,MAP Grp forus,3.20,4,3.18,3.22,21,,-,-0.30,6.56,-
4.74,3.92,Metcash Ltd,3.99,-4,3.98,3.99,25,f,1.21,0.11,6.27,13.2
19.40,14.25,Milton Corp,17.40,-30,17.40,17.45,70,f,0.64,17.65,4.02,38.9
1.745,0.766,Mirvac Grp stp,1.385,-1,1.385,1.39,6.2,,-,-,4.48,-
3.98,3.10,Myer Hldgs Ltd,3.16,-7,3.15,3.19,10.5,f,0.39,-0.21,3.32,77.1
32.37,20.94,National Aust Bank,25.86,-92,25.85,25.89,146,f,1.80,12.66,5.65,9.8
5.56,2.32,Navitas Ltd,4.72,-8,4.67,4.75,16.9,f,0.99,-0.25,3.58,28.1
20.18,12.01,News Corp b voting,18.69,-28,18.68,18.82,5.14,,14.51,0.45,0.28,25.1
13.551,7.01,Nufarm Ltd,7.12,-8,7.12,7.15,15,,-,3.07,2.11,-
4.15,2.12,OneSteel Ltd,3.32,-8,3.31,3.33,9,,0.61,1.72,2.71,60.9
27.75,17.88,Orica Ltd,26.98,-1,26.91,27.20,98,p,1.04,1.31,3.63,26.4
17.94,13.32,Origin Energy,15.23,-41,15.21,15.33,50,f,1.45,8.48,3.28,21.1
