100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4389.4 at 16:37 26/8/2010  Report at 19:05 Thursday 26/8/2010. Processed 19:27 Thursday 26/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.435,2.293,Adelaide Brighton,3.26,,3.25,3.26,15.5,f,1.52,1.16,4.75,13.8
15.69,13.37,AGL Energy Ltd,14.95,-27,14.95,14.97,57,f,0.47,6.21,3.81,55.4
7.04,5.27,Amcor Ltd,6.40,1,6.37,6.41,29.5,,0.71,2.25,4.61,30.6
6.97,4.85,AMP Ltd,4.95,7,4.94,4.96,31,p,1.28,0.90,6.26,12.4
13.73,9.07,Ansell Ltd,13.11,-12,13.02,13.35,30.5,,2.94,2.22,2.33,14.6
26.23,19.95,ANZ Banking Grp,22.47,28,22.45,22.48,108,f,1.34,9.99,4.81,15.5
3.83,2.88,APA Grp stp,3.68,-2,3.66,3.68,32.75,,0.59,1.28,8.90,19.0
7.05,5.54,Argo Invest,5.56,-6,5.55,5.56,25,f,1.04,6.03,4.50,21.4
5.75,3.34,Aristocrat Leisure,3.45,-1,3.39,3.47,3.5,,-,0.15,1.01,-
1.94,1.435,Asciano Grp stp,1.66,-1.5,1.65,1.66,-,,-,0.08,-,-
37.16,28.02,ASX Ltd,30.47,73,30.38,30.48,173.1,f,1.10,3.49,5.68,16.0
5.41,4.52,Aust Foundation,4.55,-9,4.54,4.56,21,f,0.89,4.70,4.62,24.5
3.05,2.20,Australand Prop stp,2.67,2,2.67,2.68,12,,1.24,3.44,4.49,17.9
1.49,0.865,AWB Ltd,1.455,1,1.45,1.455,-,,-,1.85,-,39.6
6.72,4.05,AXA Asia Pacific,5.36,-8,5.35,5.41,18.5,p,1.66,1.01,3.45,17.4
13.49,9.74,Bank of Qld,9.92,13,9.85,9.93,52,f,1.78,7.20,5.24,10.7
10.48,7.72,Bendigo & Adelaide,8.61,2,8.60,8.62,58,f,1.16,5.27,6.74,12.8
12.32,7.31,Billabong Intl,7.44,2,7.40,7.51,36,p,1.62,0.40,4.84,12.8
3.40,2.03,BlueScope Steel,2.08,-3,2.08,2.09,5,f,1.38,2.53,2.40,30.1
4.10,2.43,Boart Longyear,2.90,,2.90,2.91,2.29,p,3.56,1.50,0.79,35.6
6.40,4.15,Boral Ltd,4.29,-1,4.26,4.31,13.5,f,-,3.92,3.15,-
8.37,5.11,Brambles Ltd,5.81,18,5.81,5.83,25,p,1.48,0.88,4.30,15.7
16.80,11.03,Brickworks Ltd,11.11,-4,11.11,11.26,39.5,f,2.54,9.06,3.56,11.1
13.39,8.01,Caltex Aust,11.08,8,11.05,11.14,55,f,0.63,10.76,4.96,32.2
32.35,22.932,Campbell Brothers,30.43,-57,30.43,30.76,100,p,1.29,3.76,3.29,23.6
2.12,1.81,CFS Retail Prop unt,1.94,0.5,1.935,1.94,12.5,,1.01,2.02,6.44,15.3
4.50,2.92,Challenger FSG Ltd,3.77,-5,3.75,3.77,14.5,,3.81,-,3.85,6.8
0.355,0.225,Charter Hall Office unt,0.24,1,0.24,0.245,1.85,,-,0.42,7.71,-
12.15,9.54,Coca-Cola Amatil,11.61,-2,11.55,11.62,45.5,f,1.39,1.47,3.92,18.4
79.11,56.27,Cochlear Ltd,68.55,52,68.50,68.66,200,p,1.38,4.01,2.92,24.9
60.00,44.67,C'wlth Bank  of Aust ,48.98,68,48.92,49.00,290,f,1.19,15.94,5.92,14.2
1.045,0.85,C'wlth Prop ord unt   ,0.925,0.5,0.925,0.93,5.55,,1.06,1.13,6.00,15.7
12.90,8.70,Computershare Ltd,9.11,-4,9.08,9.20,28,p,2.22,-1.61,3.07,14.6
0.49,0.33,ConnectEast stp,0.41,0.5,0.405,0.41,2,,-,0.47,4.88,-
3.44,2.75,Consolidated Media,3.26,1,3.25,3.27,16.5,,3.70,0.73,5.06,5.3
9.39,7.41,Crown Ltd,8.49,25,8.35,8.51,37,p,-,3.24,4.36,-
37.56,30.03,CSL Ltd,31.53,12,31.51,31.60,80,p,2.32,5.93,2.54,17.0
2.13,1.585,CSR Ltd,1.69,,1.69,1.695,8.5,f,-,1.04,5.03,-
5.96,4.10,David Jones Ltd,4.88,-5,4.88,4.89,29,f,1.14,1.22,5.94,14.8
0.89,0.70,DEXUS Prop Grp stp,0.815,,0.81,0.815,5.1,,0.13,0.95,6.26,123.5
9.44,3.33,Downer EDI Ltd,3.90,-8,3.89,3.91,29.1,,0.03,1.94,7.46,433.3
1.90,1.485,DUET Grp forus,1.65,-1,1.64,1.65,20,p,0.81,1.74,12.12,10.2
1.885,1.26,Fairfax Media Ltd,1.36,3,1.355,1.36,1.1,,8.45,-0.31,0.81,14.6
21.43,13.07,Flight Centre,19.10,31,19.05,19.17,70,f,2.00,3.07,3.66,13.6
6.26,5.11,Foster's Grp,5.97,3,5.90,6.00,12,,-,0.49,2.01,-
1.78,1.235,Goodman Fielder,1.29,0.5,1.285,1.29,10.75,p,1.09,-0.17,8.33,11.0
0.75,0.54,Goodman Grp forus,0.61,1,0.61,0.615,3.4,,-,0.47,5.57,-
3.08,0.525,GPT Grp stp,3.05,5,3.04,3.05,6.8,,1.39,3.45,2.23,32.3
8.85,5.10,Graincorp Ltd,6.85,5,6.70,6.90,22.27,f,2.86,4.78,3.25,10.8
4.85,3.19,Harvey Norman,3.54,8,3.54,3.56,13,f,1.98,2.10,3.67,13.7
6.14,4.07,Healthscope Ltd,6.12,,6.12,6.13,23.5,f,1.40,0.71,3.84,18.6
2.67,2.01,Henderson Grp cdi,2.14,,2.12,2.15,10.69,,1.00,-0.14,5.00,20.1
0.135,0.088,Hutchison,0.11,,0.11,0.115,-,,-,0.10,-,4.7
3.83,2.51,Incitec Pivot,3.31,-11,3.30,3.31,4.1,,-,0.27,1.24,-
0.67,0.525,ING Office Fd stp,0.60,,0.595,0.60,3.9,,0.41,0.74,6.50,37.5
4.21,3.22,Insurance Aust Grp,3.32,5,3.31,3.33,14.5,f,1.73,1.29,4.37,13.2
1.59,1.005,Intoll Grp stp,1.455,1.5,1.455,1.465,3,,-,1.78,2.06,-
7.40,4.22,IOOF Hldgs Ltd,6.38,13,6.22,6.39,21,f,0.93,0.56,3.29,32.7
8.86,5.15,James Hardie Ind cdi,5.29,14,5.27,5.39,-,,-,-0.29,-,-
23.71,17.32,JB Hi-Fi Ltd,20.02,12,19.90,20.10,66,f,1.66,1.82,3.30,18.2
41.70,27.61,Leighton Hldgs,30.00,-16,29.95,30.10,150,f,1.36,8.13,5.00,14.7
10.907,6.70,Lend Lease Grp stp,6.79,2,6.78,6.83,32,f,2.28,4.76,4.71,9.3
58.80,35.01,Macq Grp Ltd,36.79,17,36.70,36.85,186,,1.72,25.82,5.06,11.5
3.38,2.364,MAP Grp forus,2.98,1,2.96,2.99,19,,-,-,6.38,-
4.74,3.84,Metcash Ltd,4.33,6,4.32,4.34,26,f,1.14,0.12,6.00,14.6
19.40,15.50,Milton Corp,15.54,4,15.50,15.54,71,f,1.10,17.18,4.57,19.9
8.99,4.93,Mineral Res,8.21,-9,8.19,8.31,20,f,3.43,2.75,2.44,12.0
1.745,1.19,Mirvac Grp stp,1.31,,1.305,1.31,8,,0.99,1.66,6.11,16.5
15.98,11.77,Monadelphous Grp,14.65,-5,14.60,14.66,83,f,1.17,1.65,5.67,15.1
3.98,2.86,Myer Hldgs Ltd,3.58,,3.58,3.60,-,f,-,-0.21,-,-
32.37,22.23,National Aust Bank,23.01,24,23.00,23.01,147,f,1.36,12.41,6.39,11.5
5.56,3.22,Navitas Ltd,4.50,-2,4.45,4.50,18.8,f,1.00,-0.23,4.18,23.9
20.18,14.66,News Corp b voting,15.61,1,15.50,15.65,12.87,,8.84,1.56,0.82,13.7
4.15,2.76,OneSteel Ltd,2.83,1,2.82,2.83,11,,1.77,1.77,3.89,14.5
26.382,20.725,Orica Ltd,24.56,-4,24.30,24.65,98,p,1.04,1.31,3.99,24.0
17.94,13.85,Origin Energy,15.37,41,15.30,15.44,50,f,1.39,8.46,3.25,22.1
41.39,27.11,Perpetual Ltd,30.66,7,30.50,30.70,210,f,1.08,3.95,6.85,13.5
6.34,4.44,Platinum Asset,4.74,-14,4.72,4.75,22,f,1.11,-,4.64,19.4
6.56,3.01,Primary Health Care,3.17,1,3.17,3.18,25,f,1.11,-1.24,7.89,11.4
4.57,0.034,Prime Infr Grp stp,4.42,4,4.38,4.43,-,,-,-,-,-
3.06,2.12,Qantas Airways,2.50,-2,2.49,2.50,-,,-,2.35,-,51.0
25.70,16.25,QBE Insurance Grp,16.59,-8,16.58,16.60,128,p,1.13,0.49,7.72,11.5
15.49,10.20,Ramsay Health Care,13.64,9,13.51,13.64,40,f,1.61,1.70,2.93,21.2
12.60,6.91,REA Grp,10.19,,10.14,10.30,16,f,2.47,0.65,1.57,25.8
26.65,21.50,Reece Aust Ltd,23.00,-49,23.00,23.43,53,f,2.06,5.41,2.30,21.1
3.985,2.445,ResMed Inc cdi,3.38,-3,3.37,3.39,-,,-,1.64,-,11.4
8.57,5.18,Seek Ltd,7.14,4,7.14,7.23,11.9,f,2.23,0.67,1.67,26.9
7.60,5.41,Seven Grp Hldgs,6.22,12,6.20,6.42,-,f,-,-,-,-
25.50,15.38,Sims Metal Mgmt,15.54,-4,15.50,15.63,20,f,-,8.87,1.29,-
15.64,9.53,Sonic Healthcare,10.88,-12,10.73,11.00,59,p,1.28,-2.34,5.42,14.4
15.38,11.052,Soul Pattinson,11.98,18,11.91,11.98,33,f,3.76,11.11,2.75,9.7
0.975,0.735,SP AusNet stp,0.79,-1,0.785,0.79,8,p,1.01,0.94,10.13,9.8
