100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4893.1 at 16:34 31/3/2010  Report at 19:06 Wednesday 31/3/2010. Processed 19:17 Wednesday 31/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.84,Adelaide Brighton,2.58,-3,2.57,2.59,13.5,f,1.51,1.21,5.23,12.6
15.46,13.07,AGL Energy Ltd,15.03,-13,15.02,15.04,57,f,0.47,6.21,3.79,55.7
6.42,4.192,Amcor Ltd,6.39,6,6.38,6.39,29.5,,0.71,2.25,4.62,30.6
6.97,4.55,AMP Ltd,6.26,-12,6.25,6.30,30,p,1.24,0.80,4.79,16.9
12.87,7.58,Ansell Ltd,12.14,14,12.08,12.20,29,,2.82,1.92,2.39,14.9
25.72,14.90,ANZ Banking Grp,25.36,-9,25.35,25.39,102,f,1.67,10.72,4.02,14.9
3.68,2.60,APA Grp stp,3.56,,3.56,3.59,31.75,,0.79,-,8.92,14.2
2.61,1.129,APN News & Media,2.31,1,2.31,2.32,4,f,4.17,-0.78,1.73,13.8
7.05,5.35,Argo Invest,6.39,-1,6.39,6.41,25,f,-,6.26,3.91,-
5.75,3.24,Aristocrat Leisure,4.53,-6,4.51,4.63,4.5,,-,0.07,0.99,-
1.94,0.688,Asciano Grp stp,1.895,1,1.87,1.90,-,,-,0.10,-,-
37.90,30.00,ASX Ltd,33.94,-109,33.91,33.99,163.6,f,1.10,3.19,4.82,18.8
5.41,4.14,Aust Foundation,5.04,1,5.04,5.06,21,f,0.43,4.76,4.17,56.4
1.465,0.67,Austar United,1.19,2,1.185,1.20,-,,-,-0.31,-,25.3
0.585,0.252,Australand Prop stp,0.51,,0.505,0.51,8,,-,0.68,15.69,-
6.72,3.33,AXA Asia Pacific,6.32,-3,6.30,6.37,18.5,p,1.89,1.12,2.93,18.1
13.49,7.384,Bank of Qld,11.79,-5,11.76,11.90,52,f,1.46,6.62,4.41,15.5
10.48,5.901,Bendigo & Adelaide,10.00,11,9.92,10.04,43,f,0.83,5.16,4.30,28.1
12.19,7.64,Billabong Intl,11.30,10,11.25,11.35,36,p,1.59,0.84,3.19,19.8
3.48,1.812,BlueScope Steel,2.91,-5,2.90,2.91,5,,-,2.47,1.72,-
0.41,0.085,Boart Longyear,0.335,1,0.335,0.34,-,,-,0.14,-,-
6.40,3.46,Boral Ltd,5.61,-8,5.60,5.67,12.5,f,1.82,4.23,2.23,24.7
8.37,5.00,Brambles Ltd,7.36,-4,7.33,7.38,25,p,1.38,0.66,3.40,21.4
16.80,9.90,Brickworks Ltd,13.20,10,13.19,13.24,39.5,f,2.54,9.06,2.99,13.1
14.00,8.01,Caltex Aust,11.31,24,11.22,11.34,25,f,4.65,10.48,2.21,9.7
32.00,13.913,Campbell Brothers,29.55,-35,29.00,29.60,95,p,1.71,2.96,3.21,18.2
2.12,1.415,CFS Retail Prop unt,1.875,-2,1.875,1.89,12.5,,-,1.99,6.67,-
4.50,1.515,Challenger FSG Ltd,4.20,-5,4.18,4.25,13.5,,2.61,3.36,3.21,11.9
0.355,0.14,Charter Hall Office unt,0.285,,0.285,0.29,2.5,,4.01,0.44,8.77,2.8
11.72,8.12,Coca-Cola Amatil,11.25,7,11.22,11.30,43.5,f,1.39,1.38,3.87,18.6
73.90,47.03,Cochlear Ltd,72.84,-16,72.71,73.25,190,f,1.27,3.25,2.61,30.1
58.65,33.95,C'wlth Bank  of Aust ,56.29,-48,56.25,56.30,235,f,1.41,-,4.17,17.0
1.045,0.675,C'wlth Prop ord unt   ,0.905,-1,0.905,0.91,6.85,,-,1.11,7.57,-
12.80,8.31,Computershare Ltd,12.52,-24,12.51,12.60,25,p,2.27,-1.54,2.00,22.0
0.49,0.273,ConnectEast stp,0.45,-0.5,0.445,0.45,2,,-,-,4.44,-
3.44,1.96,Consolidated Media,3.15,-3,3.14,3.18,16.5,f,3.48,0.88,5.24,5.5
9.39,5.95,Crown Ltd,8.18,-4,8.17,8.21,37,p,-,3.24,4.52,-
36.82,28.43,CSL Ltd,36.43,9,36.30,36.54,75,,2.85,6.11,2.06,17.1
2.18,1.215,CSR Ltd,1.655,-1.5,1.65,1.675,4,f,-,0.87,2.42,-
5.96,2.78,David Jones Ltd,4.75,-10,4.74,4.77,29,f,1.14,1.22,6.11,14.4
0.89,0.655,DEXUS Prop Grp stp,0.81,0.5,0.805,0.815,6.15,,-,0.95,7.59,-
9.44,4.41,Downer EDI Ltd,7.56,20,7.52,7.62,29.1,,1.87,2.15,3.85,13.9
1.90,1.42,DUET Grp forus,1.79,2,1.77,1.79,20,p,0.22,-,11.17,40.8
1.885,0.985,Fairfax Media Ltd,1.80,,1.795,1.805,1.1,,8.45,-0.31,0.61,19.4
21.31,5.25,Flight Centre,20.98,-7,20.95,21.00,26,f,2.44,2.56,1.24,33.1
5.89,4.80,Foster's Grp,5.29,-4,5.27,5.30,27.25,f,0.73,0.52,5.15,26.7
1.78,1.01,Goodman Fielder,1.43,-4,1.425,1.44,11.25,,1.28,-0.16,7.87,9.9
0.71,0.182,Goodman Grp forus,0.655,0.5,0.655,0.66,1.5,,-,0.50,2.29,-
0.71,0.347,GPT Grp stp,0.575,,0.57,0.575,4.5,,-,0.69,7.83,-
4.85,2.55,Harvey Norman,3.62,-4,3.62,3.64,13,f,1.98,2.10,3.59,14.0
5.18,3.61,Healthscope Ltd,4.42,-2,4.41,4.45,22.5,f,1.32,0.66,5.09,14.8
0.14,0.094,Hutchison,0.12,1,0.115,0.12,-,,-,0.10,-,1.9
3.83,2.03,Incitec Pivot,3.47,-3,3.47,3.50,4.4,,-,0.14,1.27,-
0.67,0.345,ING Office Fd stp,0.585,-0.5,0.585,0.59,5.05,,-,0.74,8.63,-
4.21,3.29,Insurance Aust Grp,3.88,1,3.87,3.89,14.5,f,1.73,1.29,3.74,15.5
1.71,1.07,Intoll Grp stp,1.12,,1.115,1.125,12,,-,1.78,10.71,-
7.11,3.198,IOOF Hldgs Ltd,6.82,-3,6.80,6.84,21,f,0.93,0.56,3.08,35.0
8.86,3.73,James Hardie Ind cdi,7.26,11,7.26,7.30,-,,-,-0.40,-,38.4
23.71,11.66,JB Hi-Fi Ltd,20.30,-40,20.22,20.35,62,f,1.67,1.71,3.05,19.6
41.70,19.28,Leighton Hldgs,39.00,-28,38.91,39.04,120,f,1.73,7.52,3.08,18.7
10.907,5.903,Lend Lease Grp stp,8.66,-14,8.66,8.68,36,f,1.20,3.99,4.16,20.1
58.80,27.13,Macq Grp Ltd,47.25,-142,47.20,47.50,126,,1.93,23.72,2.67,19.4
3.38,1.666,MAP Grp forus,3.09,-3,3.09,3.10,21,,-,-0.30,6.80,-
4.74,3.89,Metcash Ltd,4.14,-6,4.13,4.16,25,f,1.21,0.11,6.04,13.7
19.40,13.80,Milton Corp,17.95,8,17.96,17.99,70,f,0.64,17.65,3.90,40.2
1.745,0.766,Mirvac Grp stp,1.475,-2.5,1.475,1.48,6.2,,-,-,4.20,-
15.77,8.42,Monadelphous Grp,15.30,-15,15.25,15.35,79,f,1.15,1.52,5.16,16.8
3.98,3.12,Myer Hldgs Ltd,3.35,-2,3.34,3.38,10.5,f,0.39,-0.21,3.13,81.7
32.37,20.33,National Aust Bank,27.52,-18,27.51,27.63,146,f,1.80,12.66,5.31,10.5
5.56,2.25,Navitas Ltd,5.10,1,5.10,5.14,16.9,f,0.99,-0.25,3.31,30.4
18.97,11.38,News Corp b voting,18.50,-10,18.50,18.60,5.14,,14.51,0.45,0.28,24.8
14.46,8.12,Nufarm Ltd,8.23,11,8.23,8.29,15,,2.23,3.59,1.82,24.6
4.01,1.986,OneSteel Ltd,3.90,-5,3.89,3.92,9,,0.61,1.72,2.31,71.6
27.51,14.86,Orica Ltd,26.79,13,26.73,26.82,97,p,1.50,1.71,3.62,18.5
17.94,13.32,Origin Energy,16.55,-9,16.52,16.60,50,f,1.45,8.48,3.02,22.9
41.39,25.23,Perpetual Ltd,35.28,-73,35.25,35.85,165,f,1.11,4.46,4.68,19.2
6.34,3.36,Platinum Asset,5.20,,5.20,5.25,20,f,1.17,-,3.85,22.2
6.56,3.98,Primary Health Care,4.45,1,4.43,4.46,22,f,1.91,-1.15,4.94,10.6
4.57,0.034,Prime Infr Grp stp,3.65,,3.60,3.66,-,,-,-,-,-
3.06,1.715,Qantas Airways,2.84,-3,2.84,2.85,6,,-,2.25,2.11,-
25.70,18.41,QBE Insurance Grp,20.83,-22,20.83,20.85,128,p,1.54,5.16,6.14,10.6
14.19,9.12,Ramsay Health Care,13.92,9,13.88,13.95,40,f,1.61,1.70,2.87,21.7
11.96,4.01,REA Grp,11.73,8,11.67,11.73,10,,1.00,0.45,0.85,116.8
26.65,15.85,Reece Aust Ltd,25.75,-25,25.11,25.75,53,f,2.06,5.41,2.06,23.6
7.05,4.46,ResMed Inc cdi  10:1,7.00,10,6.90,7.00,-,,-,-,-,27.9
8.18,2.70,Seek Ltd,8.02,-8,8.01,8.08,9.9,f,1.86,0.55,1.23,43.6
8.09,5.03,Seven Network   ,7.48,-1,7.40,7.49,34,f,7.60,9.70,4.55,2.9
29.15,17.44,Sims Metal Mgmt,21.66,-42,21.60,21.70,20,f,-,8.87,0.92,-
15.64,10.55,Sonic Healthcare,14.37,4,14.34,14.38,59,p,0.81,-1.48,4.11,30.2
14.50,9.187,Soul Pattinson,14.30,-5,14.30,14.42,33,f,3.76,11.11,2.31,11.5
