100 Leading Industrial Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5156.5 at 2013-09-04T16:49:05. Report at Wednesday, September 4, 2013. Processed Thursday at 2013-09-05T01:00:10+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.70,2.94,Adelaide Brighton,3.52,-3,3.51,3.52,16.50,f,1.41,1.30,4.69,15.2,,
16.60,13.66,AGL Energy,15.80,-13,15.77,15.82,63.00,f,1.12,7.56,3.99,22.3,,
4.42,1.90,Ainsworth Game Tech,4.15,+3,4.15,4.16,8.00,,2.00,.54,1.93,25.9,,
12.272,7.481,ALS,9.58,+10,9.58,9.65,48.00,p,1.38,.56,5.01,14.4,,
11.17,7.46,Amcor,10.50,,10.50,10.51,40.00,,1.24,.94,3.81,21.1,,
5.79,4.155,AMP,4.66,-3,4.65,4.67,24.00,p,1.03,1.18,5.15,18.8,,
21.00,14.62,Ansell,20.15,+31,20.15,20.16,38.00,,2.75,1.79,1.89,19.3,,
32.09,23.42,ANZ Banking Grp,29.77,-28,29.76,29.79,152.00,f,1.39,12.56,5.11,14.1,,
6.97,4.68,APA Grp stp,6.04,-13,6.04,6.06,35.50,,1.09,1.42,5.88,15.6,,
7.08,5.25,Argo Invest,6.93,+3,6.90,6.93,26.50,f,1.05,6.52,3.82,25.0,,
4.69,2.545,Aristocrat Leisure,4.60,+3,4.57,4.60,13.00,,1.23,.35,2.83,28.7,,
1.295,.50,Arrium,1.23,+2,1.225,1.23,5.00,,-,1.25,4.07,,,
5.74,4.09,Asciano,5.69,+4,5.69,5.70,11.50,f,3.03,.86,2.02,16.3,,
39.38,28.265,ASX,34.50,-19,34.49,34.64,170.20,f,1.15,5.04,4.93,17.6,,
4.65,3.35,Aurizon Hldgs,4.50,-2,4.49,4.52,12.30,p,1.61,,2.73,22.7,,
6.07,4.33,Aust Foundation,5.78,+7,5.75,5.78,21.00,f,1.12,5.18,3.63,24.6,,
3.80,2.71,Australand Prop stp,3.39,-1,3.39,3.41,21.50,,1.44,3.57,6.34,10.9,,
10.08,6.77,Bank of Qld,9.78,+1,9.75,9.78,54.00,f,1.18,7.08,5.52,15.4,,
11.38,7.43,Bendigo & Adelaide Bk,10.12,+2,10.10,10.15,61.00,f,1.39,6.62,6.03,11.9,,
5.59,.34,BlueScope Steel,5.35,-5,5.34,5.35,,,-,.06,,,,
5.28,3.30,Boral,4.48,-4,4.48,4.51,11.00,f,-,3.17,2.46,,,
9.60,6.63,Brambles,8.90,+11,8.89,8.91,27.00,p,1.65,.66,3.03,20.0,,
13.43,9.85,Brickworks,12.49,-2,12.41,12.49,40.50,f,.76,9.73,3.24,40.8,,
2.772,1.947,BWP Trust unt,2.32,-2,2.32,2.33,14.14,,1.47,1.93,6.09,11.2,,
23.77,15.40,Caltex Aust,19.46,-44,19.44,19.46,40.00,f,.78,8.06,2.06,62.0,,
11.55,7.02,carsales.com,11.22,-3,11.20,11.25,28.30,f,1.25,.30,2.52,31.6,,
2.26,1.875,CFS Retail Prop stp,2.02,-1,2.01,2.02,13.60,p,.77,2.04,6.73,19.3,,
5.22,2.95,Challenger,4.97,-10,4.97,5.00,20.00,,3.96,2.77,4.02,6.3,,
15.399,11.707,Coca-Cola Amatil,12.20,-22,12.20,12.22,56.00,p,1.00,1.91,4.59,21.7,,
82.87,52.71,Cochlear,56.72,-115,56.70,56.85,252.00,p,.92,2.12,4.44,24.3,,
1.215,.992,C'wlth Prop Office ord unt,1.145,-1,1.145,1.15,6.55,,.95,1.15,5.72,18.5,,
75.00,53.91,C'wlth Bank  of Aust,73.28,-27,73.28,73.31,364.00,f,1.31,20.84,4.97,15.3,,
11.35,8.19,Computershare,9.75,+2,9.75,9.77,28.00,p,1.09,-2.46,2.87,32.0,,
1.112,.728,Cromwell Property stp,1.035,-1,1.03,1.035,7.25,,.47,.70,7.00,30.1,,
15.40,8.90,Crown,14.94,-18,14.94,15.00,37.00,p,1.47,3.84,2.48,27.5,,
69.37,42.15,CSL,67.53,-69,67.51,67.64,105.64,,2.49,4.75,1.56,25.7,,
3.15,2.22,David Jones,2.86,+5,2.85,2.86,17.00,f,.99,1.35,5.94,16.9,,
1.24,.935,DEXUS Prop Grp stp,1.025,-1,1.025,1.03,6.00,,1.82,1.05,5.85,9.4,,
5.66,3.165,Downer EDI,4.30,-11,4.30,4.33,21.00,p,2.18,2.90,4.88,9.4,,
2.53,1.96,DUET Grp forus,2.13,-1,2.13,2.14,16.50,,.03,1.30,7.75,417.6,,
4.93,3.15,DuluxGroup,4.54,-6,4.54,4.57,16.00,f,1.26,-.06,3.52,22.6,,
4.30,2.50,Echo Entertainment,2.72,-2,2.71,2.73,6.00,f,1.68,1.23,2.21,26.9,,
1.155,.835,Envestra,1.145,-.5,1.14,1.15,6.20,,1.06,.13,5.41,17.3,,
2.74,2.06,Federation Cntres stp,2.25,-5,2.25,2.26,14.10,,1.05,2.22,6.27,15.2,,
4.74,3.11,FlexiGroup,4.38,-5,4.38,4.41,14.50,f,1.58,,3.31,19.1,,
48.49,22.94,Flight Centre,47.40,-39,47.39,47.71,137.00,f,1.79,6.57,2.89,19.3,,
.83,.49,Goodman Fielder,.72,-2.5,.715,.725,3.00,,1.77,.03,4.17,13.6,,
