100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4925.9 at 16:34 1/4/2010  Report at 17:15 Thursday 1/4/2010. Processed 17:58 Thursday 1/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.01,1.84,Adelaide Brighton,2.72,14,2.71,2.72,13.5,f,1.51,1.21,4.96,13.3
15.46,13.07,AGL Energy Ltd,15.07,4,15.07,15.09,57,f,0.47,6.21,3.78,55.8
6.42,4.201,Amcor Ltd,6.38,-1,6.36,6.38,29.5,,0.71,2.25,4.62,30.5
6.97,4.55,AMP Ltd,6.26,,6.25,6.26,30,p,1.24,0.80,4.79,16.9
12.87,7.58,Ansell Ltd,11.97,-17,11.96,11.98,29,,2.82,1.92,2.42,14.7
25.72,14.90,ANZ Banking Grp,25.29,-7,25.28,25.29,102,f,1.67,10.72,4.03,14.8
3.68,2.60,APA Grp stp,3.53,-3,3.52,3.53,31.75,,0.79,-,8.99,14.1
2.61,1.129,APN News & Media,2.30,-1,2.29,2.30,4,f,4.17,-0.78,1.74,13.8
7.05,5.37,Argo Invest,6.35,-4,6.35,6.39,25,f,-,6.26,3.94,-
5.75,3.24,Aristocrat Leisure,4.47,-6,4.46,4.47,4.5,,-,0.07,1.01,-
1.94,0.688,Asciano Grp stp,1.86,-3.5,1.86,1.865,-,,-,0.10,-,-
37.90,30.40,ASX Ltd,33.89,-5,33.87,33.89,163.6,f,1.10,3.19,4.83,18.8
5.41,4.14,Aust Foundation,5.00,-4,5.00,5.03,21,f,0.43,4.76,4.20,56.0
1.465,0.67,Austar United,1.185,-0.5,1.185,1.19,-,,-,-0.31,-,25.2
0.585,0.284,Australand Prop stp,0.515,0.5,0.515,0.52,8,,-,0.68,15.53,-
6.72,3.51,AXA Asia Pacific,6.34,2,6.33,6.34,18.5,p,1.89,1.12,2.92,18.2
13.49,7.384,Bank of Qld,11.68,-11,11.67,11.69,52,f,1.46,6.62,4.45,15.4
10.48,5.901,Bendigo & Adelaide,10.05,5,10.03,10.05,43,f,0.83,5.16,4.28,28.3
12.19,7.64,Billabong Intl,11.22,-8,11.19,11.22,36,p,1.59,0.84,3.21,19.6
3.48,1.812,BlueScope Steel,2.96,5,2.96,2.97,5,,-,2.47,1.69,-
0.41,0.085,Boart Longyear,0.33,-0.5,0.33,0.335,-,,-,0.14,-,-
6.40,3.46,Boral Ltd,5.62,1,5.61,5.63,12.5,f,1.82,4.23,2.22,24.8
8.37,5.06,Brambles Ltd,7.35,-1,7.34,7.35,25,p,1.38,0.66,3.40,21.3
16.80,10.09,Brickworks Ltd,13.51,31,13.51,13.53,39.5,f,2.54,9.06,2.92,13.4
14.00,8.01,Caltex Aust,11.30,-1,11.27,11.30,25,f,4.65,10.48,2.21,9.7
32.00,13.922,Campbell Brothers,30.39,84,29.97,30.57,95,p,1.71,2.96,3.13,18.7
2.12,1.415,CFS Retail Prop unt,1.87,-0.5,1.87,1.88,12.5,,-,1.99,6.68,-
4.50,1.52,Challenger FSG Ltd,4.13,-7,4.13,4.14,13.5,,2.61,3.36,3.27,11.7
0.355,0.14,Charter Hall Office unt,0.285,,0.285,0.29,2.5,,4.01,0.44,8.77,2.8
11.72,8.12,Coca-Cola Amatil,11.15,-10,11.14,11.19,43.5,f,1.39,1.38,3.90,18.4
73.90,47.03,Cochlear Ltd,72.46,-38,72.46,72.51,190,f,1.27,3.25,2.62,29.9
58.65,33.95,C'wlth Bank  of Aust ,56.79,50,56.69,56.79,235,f,1.41,-,4.14,17.2
1.045,0.675,C'wlth Prop ord unt   ,0.905,,0.905,0.91,6.85,,-,1.11,7.57,-
12.80,8.31,Computershare Ltd,12.63,11,12.61,12.65,25,p,2.27,-1.54,1.98,22.2
0.49,0.273,ConnectEast stp,0.445,-0.5,0.445,0.45,2,,-,-,4.49,-
3.44,1.96,Consolidated Media,3.15,,3.15,3.16,16.5,f,3.48,0.88,5.24,5.5
9.39,5.95,Crown Ltd,8.10,-8,8.08,8.10,37,p,-,3.24,4.57,-
36.82,28.43,CSL Ltd,36.20,-23,36.19,36.20,75,,2.85,6.11,2.07,17.0
2.18,1.215,CSR Ltd,1.755,10,1.75,1.755,4,f,-,0.87,2.28,-
5.96,2.78,David Jones Ltd,4.72,-3,4.71,4.73,29,f,1.14,1.22,6.14,14.3
0.89,0.655,DEXUS Prop Grp stp,0.81,,0.81,0.815,6.15,,-,0.95,7.59,-
9.44,4.41,Downer EDI Ltd,7.44,-12,7.44,7.45,29.1,,1.87,2.15,3.91,13.7
1.90,1.42,DUET Grp forus,1.805,1.5,1.80,1.805,20,p,0.22,-,11.08,41.1
1.885,0.985,Fairfax Media Ltd,1.795,-0.5,1.79,1.795,1.1,,8.45,-0.31,0.61,19.3
21.31,5.25,Flight Centre,20.57,-41,20.57,20.58,26,f,2.44,2.56,1.26,32.4
5.89,4.80,Foster's Grp,5.30,1,5.29,5.30,27.25,f,0.73,0.52,5.14,26.8
1.78,1.01,Goodman Fielder,1.475,4.5,1.47,1.475,11.25,,1.28,-0.16,7.63,10.2
0.71,0.182,Goodman Grp forus,0.655,,0.655,0.66,1.5,,-,0.50,2.29,-
0.71,0.347,GPT Grp stp,0.585,1,0.58,0.585,4.5,,-,0.69,7.69,-
4.85,2.61,Harvey Norman,3.65,3,3.65,3.66,13,f,1.98,2.10,3.56,14.2
5.18,3.61,Healthscope Ltd,4.35,-7,4.35,4.36,22.5,f,1.32,0.66,5.17,14.6
0.14,0.094,Hutchison,0.12,,0.115,0.12,-,,-,0.10,-,1.9
