100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4578.3 at 16:37 8/9/2010  Report at 19:05 Wednesday 8/9/2010. Processed 19:10 Wednesday 8/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.435,2.293,Adelaide Brighton,3.35,2,3.34,3.35,15.5,f,1.52,1.16,4.63,14.2
15.69,13.37,AGL Energy Ltd,15.41,-13,15.39,15.42,59,,1.34,5.89,3.83,19.4
7.04,5.27,Amcor Ltd,6.81,-9,6.79,6.82,29.5,,0.54,1.49,4.33,43.1
6.97,4.85,AMP Ltd,5.04,-6,5.03,5.05,31,p,1.28,0.90,6.15,12.7
13.73,9.07,Ansell Ltd,13.37,-14,13.37,13.40,30.5,,2.94,2.22,2.28,14.9
26.23,19.95,ANZ Banking Grp,23.49,-27,23.49,23.50,108,f,1.34,9.99,4.60,16.2
3.99,2.96,APA Grp stp,3.83,-9,3.81,3.84,32.75,,0.59,1.28,8.55,19.7
7.05,5.51,Argo Invest,5.75,-5,5.75,5.77,25,f,1.04,6.03,4.35,22.1
5.75,3.34,Aristocrat Leisure,3.70,5,3.67,3.84,3.5,,-,0.15,0.95,-
1.94,1.435,Asciano Grp stp,1.73,-2,1.725,1.735,-,,-,0.08,-,-
37.16,28.02,ASX Ltd,29.36,-19,29.36,29.40,173.1,f,1.10,3.49,5.90,15.4
5.41,4.52,Aust Foundation,4.71,-2,4.71,4.72,21,f,0.89,4.70,4.46,25.3
3.05,2.20,Australand Prop stp,2.81,-11,2.81,2.83,12,,1.24,3.44,4.27,18.9
6.72,4.05,AXA Asia Pacific,5.44,-17,5.42,5.45,18.5,p,1.66,1.01,3.40,17.7
13.49,9.68,Bank of Qld,10.50,-8,10.45,10.58,52,f,1.78,7.20,4.95,11.4
10.48,7.72,Bendigo & Adelaide,9.07,-13,9.03,9.10,58,f,1.16,5.27,6.39,13.5
12.32,7.31,Billabong Intl,7.80,-4,7.80,7.83,36,p,1.62,0.40,4.62,13.4
3.40,2.03,BlueScope Steel,2.31,-5,2.31,2.32,5,f,1.38,2.53,2.16,33.5
4.10,2.43,Boart Longyear,3.04,-10,3.04,3.07,2.29,p,3.56,1.50,0.75,37.3
6.40,4.15,Boral Ltd,4.75,3,4.68,4.77,13.5,f,-,3.92,2.84,-
8.37,5.11,Brambles Ltd,5.94,,5.93,5.96,25,p,1.48,0.88,4.21,16.1
16.80,11.03,Brickworks Ltd,11.50,-17,11.50,11.66,39.5,f,2.54,9.06,3.43,11.4
12.75,8.01,Caltex Aust,11.50,-50,11.45,11.56,55,f,0.63,10.76,4.78,33.4
32.50,23.249,Campbell Brothers,32.07,-17,32.00,32.29,100,p,1.29,3.76,3.12,24.8
2.12,1.81,CFS Retail Prop unt,1.955,-2.5,1.955,1.96,12.5,,1.01,2.02,6.39,15.5
4.50,3.06,Challenger FSG Ltd,3.88,-11,3.87,3.92,14.5,,3.81,-,3.74,7.0
2.63,2.44,Charter Hall Office def,2.59,-3,2.59,2.61,-,,-,0.42,-,-
12.22,9.62,Coca-Cola Amatil,12.03,-3,12.02,12.10,45.5,f,1.39,1.47,3.78,19.1
79.11,59.55,Cochlear Ltd,71.63,106,70.63,71.71,200,p,1.38,4.01,2.79,26.0
60.00,46.32,C'wlth Bank  of Aust ,51.78,-57,51.75,51.80,290,f,1.19,15.94,5.60,15.0
