100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4460.5 at 16:38 23/8/2010  Report at 19:05 Monday 23/8/2010. Processed 19:28 Monday 23/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.46,2.31,Adelaide Brighton,3.44,1,3.43,3.45,15.5,f,1.52,1.16,4.51,14.6
15.69,13.37,AGL Energy Ltd,15.60,31,15.30,15.60,57,f,0.47,6.21,3.65,57.8
7.04,5.27,Amcor Ltd,6.60,8,6.60,6.64,29.5,,0.71,2.25,4.47,31.6
6.97,4.88,AMP Ltd,4.90,-5,4.89,4.92,31,p,1.28,0.90,6.33,12.3
13.73,9.07,Ansell Ltd,13.10,34,13.03,13.24,29,,2.82,1.92,2.21,16.0
26.23,19.60,ANZ Banking Grp,22.95,17,22.92,22.95,108,f,1.34,9.99,4.71,15.8
3.83,2.72,APA Grp stp,3.73,3,3.71,3.74,31.75,,0.79,-,8.51,14.9
7.05,5.61,Argo Invest,5.75,-6,5.74,5.80,25,f,1.04,6.03,4.35,22.1
5.75,3.34,Aristocrat Leisure,3.43,,3.42,3.45,4.5,,-,0.07,1.31,-
1.94,1.435,Asciano Grp stp,1.66,1,1.66,1.665,-,,-,0.10,-,-
37.16,28.02,ASX Ltd,30.50,1,30.50,30.60,173.1,f,1.10,3.49,5.68,16.0
5.41,4.52,Aust Foundation,4.78,-4,4.78,4.79,21,f,0.89,4.70,4.39,25.7
1.465,0.84,Austar United,0.955,-0.5,0.95,0.96,-,,-,-0.28,-,27.3
3.05,2.20,Australand Prop stp,2.68,-2,2.66,2.68,12,,1.24,3.44,4.48,18.0
6.72,4.05,AXA Asia Pacific,5.35,3,5.30,5.38,18.5,p,1.66,1.01,3.46,17.4
13.49,9.74,Bank of Qld,10.09,-2,10.05,10.21,52,f,1.78,7.20,5.15,10.9
10.48,7.72,Bendigo & Adelaide,8.81,8,8.79,8.82,58,f,1.16,5.27,6.58,13.1
12.32,7.57,Billabong Intl,7.57,-46,7.57,7.59,36,p,1.62,0.40,4.76,13.0
3.40,2.03,BlueScope Steel,2.24,,2.24,2.25,5,f,1.38,2.53,2.23,32.5
4.10,2.43,Boart Longyear,3.00,-17,3.00,3.01,-,,-,0.14,-,-
6.40,4.15,Boral Ltd,4.47,,4.44,4.50,13.5,f,-,3.92,3.02,-
8.37,5.11,Brambles Ltd,5.61,-4,5.60,5.65,25,p,1.48,0.88,4.46,15.2
16.80,11.16,Brickworks Ltd,11.36,12,11.30,11.40,39.5,f,2.54,9.06,3.48,11.3
13.63,8.01,Caltex Aust,10.48,26,10.48,10.51,25,f,4.65,10.48,2.39,9.0
32.35,22.932,Campbell Brothers,31.16,15,30.11,31.49,100,p,1.29,3.76,3.21,24.1
2.12,1.795,CFS Retail Prop unt,1.935,1.5,1.93,1.935,12.5,,1.01,2.02,6.46,15.3
4.50,2.77,Challenger FSG Ltd,3.81,29,3.81,3.83,13.5,,2.61,3.36,3.54,10.8
12.15,9.54,Coca-Cola Amatil,11.94,8,11.82,11.96,45.5,f,1.39,1.47,3.81,18.9
79.11,56.27,Cochlear Ltd,69.77,89,69.50,69.79,200,p,1.38,4.01,2.87,25.3
60.00,44.03,C'wlth Bank  of Aust ,49.70,20,49.65,49.72,290,f,1.19,15.94,5.84,14.4
1.045,0.77,C'wlth Prop ord unt   ,0.935,0.5,0.925,0.935,5.55,,1.06,1.13,5.94,15.9
12.90,8.70,Computershare Ltd,9.55,7,9.52,9.60,28,p,2.22,-1.61,2.93,15.3
0.49,0.33,ConnectEast stp,0.40,0.5,0.40,0.405,2,,-,0.47,5.00,-
3.44,2.75,Consolidated Media,3.22,-1,3.20,3.22,16.5,,3.48,0.88,5.12,5.6
9.39,7.31,Crown Ltd,8.37,-2,8.31,8.40,37,p,-,3.24,4.42,-
37.56,30.03,CSL Ltd,31.27,-23,31.27,31.31,80,p,2.32,5.93,2.56,16.8
2.13,1.585,CSR Ltd,1.725,-0.5,1.715,1.725,8.5,f,-,1.04,4.93,-
5.96,4.10,David Jones Ltd,5.04,6,5.03,5.04,29,f,1.14,1.22,5.75,15.3
0.89,0.675,DEXUS Prop Grp stp,0.835,1,0.83,0.835,5.1,,0.13,0.95,6.11,126.5
9.44,3.33,Downer EDI Ltd,4.24,-1,4.22,4.25,29.1,,0.03,1.94,6.86,471.1
1.90,1.435,DUET Grp forus,1.67,3.5,1.67,1.675,20,p,0.81,1.74,11.98,10.3
1.885,1.26,Fairfax Media Ltd,1.38,1,1.375,1.385,1.1,,8.45,-0.31,0.80,14.8
21.43,12.68,Flight Centre,18.45,13,18.40,18.50,26,f,2.44,2.56,1.41,29.1
6.26,5.11,Foster's Grp,6.26,44,6.26,6.28,27.25,f,0.73,0.52,4.35,31.6
1.78,1.235,Goodman Fielder,1.275,,1.27,1.28,10.75,p,1.09,-0.17,8.43,10.9
0.75,0.54,Goodman Grp forus,0.62,,0.615,0.62,3.4,,-,0.47,5.48,-
3.01,0.525,GPT Grp stp,2.91,-2,2.90,2.92,3.6,,-,0.69,1.24,-
8.85,5.10,Graincorp Ltd,6.96,1,6.95,6.97,22.27,f,2.86,4.78,3.20,10.9
4.85,3.13,Harvey Norman,3.58,1,3.58,3.59,13,f,1.98,2.10,3.63,13.9
6.14,4.07,Healthscope Ltd,6.11,-1,6.11,6.12,23.5,f,1.40,0.71,3.85,18.6
2.67,2.01,Henderson Grp cdi,2.20,,2.16,2.20,10.69,,1.00,-0.14,4.86,20.7
0.135,0.088,Hutchison,0.11,,0.105,0.115,-,,-,0.10,-,4.7
3.83,2.51,Incitec Pivot,3.37,7,3.37,3.38,4.1,,-,0.27,1.22,-
0.603,0.345,ING Industrial Fd unt,0.465,1,0.46,0.465,1.6,,-,0.60,3.44,-
0.67,0.485,ING Office Fd stp,0.615,,0.61,0.615,3.9,,0.41,0.74,6.34,38.4
4.21,3.22,Insurance Aust Grp,3.35,-6,3.35,3.36,14.5,f,1.73,1.29,4.33,13.4
1.59,1.005,Intoll Grp stp,1.445,,1.445,1.45,3,,-,1.78,2.08,-
