100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4422.4 at 16:37 12/8/2010  Report at 19:05 Thursday 12/8/2010. Processed 19:17 Thursday 12/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.35,2.31,Adelaide Brighton,3.15,-5,3.14,3.16,13.5,f,1.51,1.21,4.29,15.4
15.69,13.37,AGL Energy Ltd,15.09,4,15.00,15.15,57,f,0.47,6.21,3.78,55.9
7.04,5.109,Amcor Ltd,6.40,-8,6.39,6.42,29.5,,0.71,2.25,4.61,30.6
6.97,5.06,AMP Ltd,5.28,-10,5.28,5.29,30,p,1.24,0.80,5.68,14.2
13.73,9.07,Ansell Ltd,13.01,-33,12.81,13.07,29,,2.82,1.92,2.23,15.9
26.23,18.73,ANZ Banking Grp,22.10,-8,22.06,22.12,108,f,1.34,9.99,4.89,15.3
3.83,2.67,APA Grp stp,3.71,1,3.70,3.72,31.75,,0.79,-,8.56,14.8
2.61,1.63,APN News & Media,2.03,-3,2.02,2.04,4,f,4.17,-0.78,1.97,12.2
7.05,5.61,Argo Invest,5.84,-21,5.81,5.84,25,f,1.04,6.03,4.28,22.5
5.75,3.34,Aristocrat Leisure,3.42,-14,3.40,3.51,4.5,,-,0.07,1.32,-
1.94,1.435,Asciano Grp stp,1.625,-3.5,1.62,1.63,-,,-,0.10,-,-
37.16,28.02,ASX Ltd,29.11,-14,28.82,29.13,163.6,f,1.10,3.19,5.62,16.1
5.41,4.52,Aust Foundation,4.93,-6,4.93,4.95,21,f,0.89,4.70,4.26,26.5
3.05,2.20,Australand Prop stp,2.70,-5,2.69,2.70,12,,1.24,3.44,4.44,18.1
6.72,4.05,AXA Asia Pacific,5.53,-5,5.53,5.54,18.5,p,1.66,1.01,3.35,18.0
13.49,9.74,Bank of Qld,10.07,-20,10.03,10.11,52,f,1.78,7.20,5.16,10.9
10.48,7.72,Bendigo & Adelaide,8.33,-13,8.32,8.40,58,f,1.16,5.27,6.96,12.4
12.32,8.28,Billabong Intl,8.61,-23,8.59,8.80,36,p,1.59,0.84,4.18,15.1
3.41,2.03,BlueScope Steel,2.26,-7,2.26,2.27,-,,-,2.47,-,-
4.10,2.43,Boart Longyear,3.05,-5,3.05,3.07,-,,-,0.14,-,-
6.40,4.15,Boral Ltd,4.36,-9,4.35,4.40,12.5,f,1.82,4.23,2.87,19.2
8.37,5.11,Brambles Ltd,5.32,4,5.28,5.32,25,p,1.38,0.66,4.70,15.4
16.80,11.35,Brickworks Ltd,11.55,-13,11.40,11.55,39.5,f,2.54,9.06,3.42,11.5
13.63,8.01,Caltex Aust,10.28,-13,10.28,10.30,25,f,4.65,10.48,2.43,8.8
32.35,22.75,Campbell Brothers,30.94,-66,30.52,31.10,100,p,1.29,3.76,3.23,24.0
2.12,1.695,CFS Retail Prop unt,1.90,-1,1.90,1.91,12.5,,-,1.99,6.58,-
4.50,2.60,Challenger FSG Ltd,3.49,-11,3.47,3.60,13.5,,2.61,3.36,3.87,9.9
0.355,0.22,Charter Hall Office unt,0.25,-0.5,0.245,0.25,2.5,,4.01,0.44,10.00,2.5
12.15,9.28,Coca-Cola Amatil,11.72,47,11.70,11.81,43.5,f,1.39,1.38,3.71,19.4
79.11,56.27,Cochlear Ltd,69.80,-45,69.70,69.84,200,p,1.38,4.01,2.87,25.3
60.00,43.44,C'wlth Bank  of Aust ,50.70,-49,50.70,50.71,290,f,1.27,15.94,5.72,13.8
1.045,0.735,C'wlth Prop ord unt   ,0.93,-1.5,0.93,0.935,6.85,,-,1.11,7.37,-
12.90,8.70,Computershare Ltd,9.15,21,9.10,9.15,28,p,2.22,-1.61,3.06,14.7
0.49,0.33,ConnectEast stp,0.395,0.5,0.39,0.40,2,,-,-,5.06,-
3.44,2.75,Consolidated Media,3.14,1,3.13,3.14,16.5,f,3.48,0.88,5.25,5.5
9.39,6.98,Crown Ltd,8.27,13,8.19,8.27,37,p,-,3.24,4.47,-
37.56,30.03,CSL Ltd,33.05,-65,32.92,33.09,75,,2.85,6.11,2.27,15.5
2.15,1.585,CSR Ltd,1.695,-2,1.695,1.705,8.5,f,-,1.04,5.01,-
5.96,4.10,David Jones Ltd,4.70,5,4.69,4.73,29,f,1.14,1.22,6.17,14.2
0.89,0.66,DEXUS Prop Grp stp,0.81,-1,0.81,0.815,5.1,,-,0.95,6.30,-
9.44,3.33,Downer EDI Ltd,4.51,-21,4.50,4.53,29.1,,1.87,2.15,6.45,8.3
1.90,1.435,DUET Grp forus,1.64,-1.5,1.64,1.65,20,,0.22,-,12.20,37.4
1.885,1.26,Fairfax Media Ltd,1.45,-1,1.45,1.455,1.1,,8.45,-0.31,0.76,15.6
21.43,12.40,Flight Centre,18.00,-45,17.91,18.26,26,f,2.44,2.56,1.44,28.4
6.01,5.11,Foster's Grp,5.63,-5,5.63,5.65,27.25,f,0.73,0.52,4.84,28.4
1.78,1.235,Goodman Fielder,1.24,-2.5,1.24,1.245,11.25,,1.28,-0.16,9.07,8.6
0.75,0.515,Goodman Grp forus,0.625,-0.5,0.62,0.625,1.5,,-,0.50,2.40,-
3.01,0.525,GPT Grp stp,2.87,-1,2.86,2.88,3.6,,-,0.69,1.25,-
8.85,5.10,Graincorp Ltd,6.18,-2,6.10,6.19,22.27,f,2.86,4.78,3.60,9.7
4.85,3.08,Harvey Norman,3.44,-4,3.44,3.45,13,f,1.98,2.10,3.78,13.3
6.05,4.07,Healthscope Ltd,5.99,-5,5.99,6.00,22.5,f,1.32,0.66,3.76,20.1
2.67,2.01,Henderson Grp cdi,2.29,-4,2.29,2.30,10.69,,0.30,-0.18,4.67,70.9
0.135,0.088,Hutchison,0.11,-0.5,0.105,0.11,-,,-,0.10,-,4.7
3.83,2.51,Incitec Pivot,3.17,-5,3.17,3.20,4.1,,-,0.27,1.29,-
0.67,0.45,ING Office Fd stp,0.615,,0.61,0.615,3.9,,-,0.74,6.34,-
4.21,3.22,Insurance Aust Grp,3.44,-5,3.42,3.46,14.5,f,1.73,1.29,4.22,13.7
1.59,1.005,Intoll Grp stp,1.435,-0.5,1.43,1.44,3,,-,1.78,2.09,-
7.40,4.22,IOOF Hldgs Ltd,6.34,-15,6.30,6.40,21,f,0.93,0.56,3.31,32.5
8.86,5.50,James Hardie Ind cdi,5.70,-46,5.68,5.75,-,,-,-0.29,-,-
23.71,17.07,JB Hi-Fi Ltd,20.00,5,19.98,20.06,66,f,1.66,1.82,3.30,18.2
41.70,27.61,Leighton Hldgs,28.91,-17,28.90,29.29,120,f,1.73,7.52,4.15,13.9
10.907,7.00,Lend Lease Grp stp,7.03,-13,7.02,7.13,36,f,1.20,3.99,5.12,16.3
58.80,35.01,Macq Grp Ltd,37.90,-67,37.85,37.93,186,,1.72,25.82,4.91,11.8
3.38,2.265,MAP Grp forus,2.99,-2,2.98,2.99,19,,-,-0.30,6.35,-
4.74,3.84,Metcash Ltd,4.35,-1,4.35,4.36,26,f,1.14,0.12,5.98,14.6
19.40,15.55,Milton Corp,15.79,-61,15.75,15.90,71,f,1.10,17.18,4.50,20.2
8.92,4.62,Mineral Res,8.45,-21,8.40,8.45,18.75,f,2.04,2.39,2.22,22.1
1.745,1.19,Mirvac Grp stp,1.305,,1.305,1.31,8,,-,-,6.13,-
15.98,11.26,Monadelphous Grp,14.05,-15,14.05,14.20,79,f,1.15,1.52,5.62,15.4
3.98,2.86,Myer Hldgs Ltd,3.64,16,3.63,3.65,-,f,-,-0.21,-,-
32.37,22.23,National Aust Bank,23.74,-15,23.73,23.79,147,f,1.36,12.41,6.19,11.9
5.56,3.10,Navitas Ltd,4.35,-5,4.33,4.36,18.8,f,1.00,-0.23,4.32,23.1
20.18,14.66,News Corp b voting,16.60,-27,16.56,16.70,5.14,,14.51,1.56,0.31,22.3
4.15,2.76,OneSteel Ltd,3.03,-10,3.02,3.04,9,,0.61,1.72,2.97,55.6
26.382,20.469,Orica Ltd,24.74,-26,24.72,24.82,98,p,1.04,1.31,3.96,24.2
17.94,13.85,Origin Energy,15.37,-16,15.35,15.46,50,f,1.45,8.48,3.25,21.3
41.39,27.11,Perpetual Ltd,29.80,-116,29.70,30.49,165,f,1.11,4.46,5.54,16.2
6.34,4.42,Platinum Asset,5.10,-8,5.07,5.13,20,f,1.17,-,3.92,21.8
6.56,3.41,Primary Health Care,3.44,-3,3.42,3.44,22,f,1.91,-1.15,6.40,8.2
4.57,0.034,Prime Infr Grp stp,3.45,-5,3.38,3.47,-,,-,-,-,-
3.06,2.12,Qantas Airways,2.48,-3,2.48,2.49,-,,-,2.25,-,-
25.70,16.25,QBE Insurance Grp,16.84,-18,16.84,16.91,128,p,1.54,5.16,7.60,8.6
15.49,10.20,Ramsay Health Care,14.46,-4,14.26,14.60,40,f,1.61,1.70,2.77,22.5
12.60,6.00,REA Grp,10.55,-8,10.45,10.80,10,,1.00,0.45,0.95,105.1
26.65,20.01,Reece Aust Ltd,23.40,-53,23.35,23.95,53,f,2.06,5.41,2.26,21.5
7.97,3.17,ResMed Inc cdi,3.53,-359,3.51,3.54,-,,-,-,-,14.1
8.57,4.51,Seek Ltd,7.13,-26,7.12,7.19,9.9,f,1.86,0.55,1.39,38.8
7.60,5.41,Seven Grp Hldgs,6.05,-18,6.01,6.25,-,,-,-,-,-
27.41,15.72,Sims Metal Mgmt,17.22,-37,17.12,17.55,20,f,-,8.87,1.16,-
15.64,9.53,Sonic Healthcare,10.17,-13,10.11,10.23,59,p,0.81,-1.48,5.80,21.4
15.38,11.052,Soul Pattinson,12.70,-10,12.65,12.70,33,f,3.76,11.11,2.60,10.2
0.975,0.725,SP AusNet stp,0.785,-0.5,0.78,0.785,8,p,1.01,0.94,10.19,9.7
1.445,1.05,Spark Infrastructure stp,1.17,0.5,1.165,1.175,13.56,,0.89,1.78,11.59,9.7
4.23,3.33,Stockland stp,3.81,3,3.80,3.82,21.8,,0.92,3.59,5.72,19.0
9.59,7.20,Suncorp-Metway,7.99,-10,7.97,8.00,35,f,0.98,5.43,4.38,23.4
7.52,6.24,Tabcorp Hldgs Ltd,6.27,-5,6.27,6.28,55,f,1.40,-1.35,8.77,8.1
2.67,2.19,Tatts Grp Ltd,2.36,-1,2.36,2.38,21,f,1.04,-0.51,8.90,10.8
3.71,2.88,Telstra Corp,2.94,-31,2.94,2.95,28,f,1.16,0.36,9.52,9.1
