100 Leading Industrial Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4148.7 at 2012-05-30T16:48:36. Report at Wednesday, May 30, 2012. Processed Thursday at 2012-05-31T01:00:06+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.27,2.22,Adelaide Brighton,2.91,+1,2.88,2.91,16.50,f,1.41,1.22,5.67,12.5,,
15.286,12.101,AGL Energy,15.03,+8,14.95,15.09,60.00,f,1.58,6.98,3.99,15.8,,
7.80,5.87,Amcor,7.40,-7,7.33,7.46,36.00,,.76,1.20,4.86,27.0,,
5.15,3.61,AMP,3.87,-6,3.87,3.90,29.00,p,.91,.89,7.49,14.7,,
15.36,11.82,Ansell,14.33,,14.19,14.55,34.00,,2.74,2.31,2.37,15.4,,
24.05,17.63,ANZ Banking Grp,20.97,+3,20.90,20.99,142.00,f,1.51,,6.77,9.8,,
5.34,3.53,APA Grp stp,5.03,-1,4.99,5.05,34.90,,.50,1.64,6.94,29.1,,
5.92,4.75,Argo Invest,5.14,+5,5.10,5.14,26.00,f,1.04,5.80,5.06,19.0,,
3.25,1.88,Aristocrat Leisure,2.92,-1,2.86,3.00,6.50,,1.89,.26,2.23,23.7,,
5.145,3.99,Asciano,4.51,-1,4.48,4.52,6.50,f,2.57,.51,1.44,27.0,,
33.49,25.83,ASX,29.91,+6,29.83,30.00,185.80,f,1.09,3.91,6.21,14.7,,
4.64,3.82,Aust Foundation,4.12,+1,4.09,4.12,21.00,f,1.10,4.64,5.10,17.9,,
2.37,1.62,Aust Infrastructure Fd unt,2.22,+2,2.18,2.24,10.00,p,3.11,2.92,4.50,7.1,,
2.96,2.17,Australand Prop stp,2.56,-3,2.55,2.59,21.50,,1.13,3.46,8.40,10.5,,
8.61,6.13,Bank of Qld,6.69,+10,6.68,6.69,54.00,f,.08,7.30,8.07,155.6,,
9.87,6.82,Bendigo & Adelaide Bk,7.40,+19,7.33,7.40,60.00,f,.99,,8.11,12.5,,
1.215,.32,BlueScope Steel,.345,,.34,.345,2.00,,-,1.00,5.80,,,
4.42,2.34,Boart Longyear,3.19,-4,3.15,3.20,9.88,p,3.50,1.54,3.10,9.2,,
4.68,3.13,Boral,3.55,-2,3.51,3.57,14.50,f,2.14,3.27,4.08,11.5,,
7.59,5.79,Brambles,6.60,-16,6.59,6.64,26.00,p,1.21,2.05,3.94,21.0,,
11.40,8.86,Brickworks,10.45,+20,10.10,10.45,40.50,f,1.33,9.48,3.88,19.4,,
14.49,8.76,Caltex Aust,13.62,+8,13.45,13.66,45.00,f,-,,3.30,,,
69.92,38.24,Campbell Brothers,57.89,+51,56.91,58.25,225.00,p,1.46,2.41,3.89,17.6,,
5.85,3.79,carsales.com,5.55,+10,5.52,5.57,21.80,f,1.25,.14,3.93,20.3,,
1.94,1.655,Centro Retail Aust stp,1.915,-1,1.91,1.925,,,-,2.35,,,,
,,CFS Retail stp  d,1.925,,1.90,1.93,,,-,,,,,
5.07,3.22,Challenger,3.34,+6,3.33,3.34,17.00,,1.99,2.05,5.09,9.9,,
13.15,10.04,Coca-Cola Amatil,12.66,-7,12.52,12.67,52.50,f,1.49,1.88,4.15,16.2,,
77.90,45.11,Cochlear,62.00,-93,61.40,62.10,240.00,p,.53,,3.87,48.4,,
1.07,.84,C'wlth Prop Office ord unt,1.00,-1,1.00,1.005,5.64,,1.49,1.13,5.64,11.9,,
53.09,42.30,C'wlth Bank  of Aust,49.74,-14,49.71,49.75,325.00,f,1.32,,6.53,11.6,,
9.42,6.55,Computershare,7.78,-9,7.75,7.86,28.00,p,1.51,-2.37,3.60,18.4,,
3.36,2.10,Consolidated Media,3.18,+3,3.15,3.24,16.50,,1.06,.60,5.19,18.2,,
9.29,7.45,Crown,8.53,-5,8.50,8.65,37.00,p,1.64,3.22,4.34,14.1,,
38.38,26.12,CSL,37.16,+25,36.75,37.40,81.00,,2.16,5.29,2.18,21.3,,
4.14,2.16,David Jones,2.25,-5,2.24,2.27,25.50,f,1.12,1.37,11.33,7.9,,
.97,.735,DEXUS Prop Grp stp,.935,-.5,.93,.935,5.26,,1.59,1.01,5.63,11.2,,
4.16,2.71,Downer EDI,3.40,-2,3.32,3.45,,,-,2.07,,7.7,,
1.95,1.48,DUET Grp forus,1.915,-1,1.905,1.94,18.00,,.76,1.50,9.40,14.1,,
3.19,2.26,DuluxGroup,2.92,-2,2.91,2.94,15.00,f,1.70,.19,5.14,11.5,,
4.62,3.42,Echo Entertainment,4.34,-1,4.33,4.37,4.00,f,2.55,.83,.92,42.5,,
.835,.555,Envestra,.79,-.5,.785,.795,5.80,,.59,-.02,7.34,23.2,,
1.075,.625,Fairfax Media,.665,-.5,.665,.67,3.50,f,-,-.19,5.26,,,
22.50,16.01,Flight Centre,18.07,-14,17.95,18.12,89.00,f,1.70,4.23,4.93,12.0,,
