100 Leading Industrial Stocks,,,,,,,,,,,,
XAO 4418.4 at 16:38 24/8/2010  Report at 19:05 Tuesday 24/8/2010. Processed 19:19 Tuesday 24/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
3.46,2.31,Adelaide Brighton,3.42,-2,3.41,3.43,15.5,f,1.52,1.16,4.53,14.5
15.69,13.37,AGL Energy Ltd,15.36,-24,15.30,15.43,57,f,0.47,6.21,3.71,56.9
7.04,5.27,Amcor Ltd,6.63,3,6.62,6.67,29.5,,0.71,2.25,4.45,31.7
6.97,4.88,AMP Ltd,4.92,2,4.92,4.93,31,p,1.28,0.90,6.30,12.4
13.73,9.07,Ansell Ltd,13.29,19,12.61,13.35,30.5,,2.68,1.92,2.29,16.3
26.23,19.80,ANZ Banking Grp,22.64,-31,22.60,22.65,108,f,1.34,9.99,4.77,15.6
3.83,2.88,APA Grp stp,3.70,-3,3.70,3.71,31.75,,0.79,-,8.58,14.8
7.05,5.61,Argo Invest,5.68,-7,5.68,5.72,25,f,1.04,6.03,4.40,21.8
5.75,3.34,Aristocrat Leisure,3.52,9,3.48,3.58,4.5,,-,0.07,1.28,-
1.94,1.435,Asciano Grp stp,1.665,0.5,1.665,1.67,-,,-,0.10,-,-
37.16,28.02,ASX Ltd,30.44,-6,30.41,30.50,173.1,f,1.10,3.49,5.69,16.0
5.41,4.52,Aust Foundation,4.74,-4,4.72,4.74,21,f,0.89,4.70,4.43,25.5
1.465,0.84,Austar United,0.95,-0.5,0.95,0.955,-,,-,-0.28,-,27.1
3.05,2.20,Australand Prop stp,2.65,-3,2.65,2.66,12,,1.24,3.44,4.53,17.8
6.72,4.05,AXA Asia Pacific,5.47,12,5.37,5.47,18.5,p,1.66,1.01,3.38,17.8
