Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2011-05-07T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
Alcoa Inc,chess depositary int,AAI,F,-,-,8.0918,-,-,-,8.8231,2.7927,10 May,16 May,25 May,1,,
ANZ Banking Grp,ordinary,ANZ,I,64.0,-,64.0,100,3,3,52.0,-,12 May,18 May,1 Jul,1,,
ANZ Banking Grp,pref share,ANZPA,I,141.86,-,141.86,100,-,-,121.09,132.86,24 May,30 May,15 Jun,0,,
ANZ Banking Grp,pref share,ANZPB,F,131.27,-,521.6,100,-,-,322.69,122.27,24 May,30 May,15 Jun,0,,
Asia Liver Trans,ordinary,AJJ,I,0.1,-,0.1,-,-,-,0.5,-,2 May,6 May,31 May,0,,
Aspen Grp,ord/units stapled,APZ,Q3,1.05,-,3.15,-,3,-,3.15,1.05,25 Mar,31 Mar,20 May,0,,
Astivita Renewables,ordinary,AIR,I,4.0,-,4.0,100,3,-,-,-,10 May,16 May,3 Jun,0,,
Aust Pharmaceutical,ordinary,API,I,1.0,-,1.0,100,-,-,1.0,-,4 May,10 May,3 Jun,0,,
Bank of Qld,ordinary,BOQ,I,26.0,-,26.0,100,3,-,26.0,-,3 May,9 May,25 May,0,,
Bendigo & Adelaide,reset conv pref,BENPA,F,310.53,-,616.0,100,-,-,305.47,310.53,11 Oct,17 Oct,1 Nov,0,,
Bendigo & Adelaide,reset preference,BENPB,F,112.39,-,450.37,100,-,-,270.32,104.63,18 May,24 May,15 Jun,0,,
Bendigo & Adelaide,step up non-cum pref,BENPC,F,116.0,-,464.0,100,-,-,286.0,110.0,20 Jun,24 Jun,11 Jul,0,,
Biotech Capital,ordinary,BTC,F,2.0,-,2.0,-,-,-,-,-,6 May,12 May,16 May,1,,
Brickworks,ordinary,BKW,I,13.5,-,13.5,100,-,-,13.0,-,19 Apr,28 Apr,17 May,0,,
BT Invest Mgt,ordinary,BTT,I,6.0,-,6.0,100,-,-,12.5,-,16 May,20 May,4 Jul,1,,
C'wlth Bank  of Aust,perp.exc.(perls v),CBAPA,Q1,293.59,-,293.59,100,-,-,859.46,290.4,20 Jul,26 Jul,2 Aug,0,,
C'wlth Bank  of Aust,perp.exc.(perls iv),CBAPB,I,210.67,-,210.67,100,-,-,503.54,206.97,20 Jul,26 Jul,2 Aug,0,,
Countplus,ordinary,CUP,I,2.0,-,2.0,100,-,-,-,-,30 May,3 Jun,1 Jul,0,,
Cromwell Grp,stapled securities,CMW,Q3,1.75,-,5.25,-,3,-,6.0,2.0,25 Mar,31 Mar,18 May,0,,
Cromwell Grp,new,CMWN,I,0.4667,-,0.4667,-,3,-,-,-,25 Mar,31 Mar,18 May,0,,
David Jones,ordinary,DJS,I,13.0,-,13.0,100,3,-,12.0,-,6 Apr,12 Apr,9 May,0,,
