Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2013-04-13T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
360 Cap Indust Fund,ordinary units,TIX,Q3,-,1.125,-,-,4,-,-,-,22 Mar,28 Mar,26 Apr,0,,
AP Eagers,ordinary,APE,F,13.0,-,20.0,100,3,-,28.0,52.0,25 Mar,2 Apr,16 Apr,0,,
Aberdeen Leaders,ordinary,ALR,F,2.0,-,9.5,100,3,-,7.5,2.0,2 Apr,8 Apr,2 May,0,,
Academies A'asia,ordinary,AKG,I,2.5,-,2.5,100,-,-,2.0,-,1 Mar,7 Mar,15 Apr,0,,
Adelaide Brighton,ordinary,ABC,F,9.0,-,16.5,100,4,-,7.5,9.0,1 Mar,7 Mar,16 Apr,0,,
Alacer Gold,cdi 1:1,AQG,I,22.8463,-,22.8463,-,-,-,-,-,15 Apr,19 Apr,1 May,1,,
Altium,ordinary,ALU,I,3.0,-,3.0,-,-,-,-,-,25 Mar,2 Apr,22 Apr,0,,
ANZ Banking Grp,ordinary,ANZ,I,-,-,-,-,-,-,66.0,-,9 May,15 May,1 Jul,0,,
ANZ Banking Grp,pref share cps2,ANZPA,F,112.3,-,453.55,100,-,-,415.76,133.39,24 May,30 May,17 Jun,0,,
ANZ Banking Grp,pref share cps1,ANZPB,F,101.48,-,411.32,100,-,-,384.22,122.8,24 May,30 May,17 Jun,0,,
ANZ Banking Grp,pref share cps3,ANZPC,F,214.3,-,441.5,100,-,-,230.72,270.86,12 Aug,16 Aug,2 Sep,0,,
ARB Corp,ordinary,ARP,I,12.5,-,12.5,100,4,-,11.0,-,28 Mar,5 Apr,19 Apr,0,,
Ariadne Aust,ordinary,ARA,I,0.5,-,0.5,-,-,-,0.5,-,19 Mar,25 Mar,18 Apr,0,,
Arrium Ltd,ordinary,ARI,I,2.0,-,2.0,-,3,-,-,-,4 Mar,8 Mar,18 Apr,0,,
Asia Pacific Data,"61c paid, 39c unpaid",AJDCA,Q3,1.37,-,1.37,-,-,-,-,-,22 Mar,28 Mar,22 Apr,0,,
Aurora Absolute Return,ordinary units,ABW,Q3,1.6,-,5.5,-,3,-,6.705,2.21,22 Mar,28 Mar,19 Apr,0,,
Aurora Global Inc Tr,ordinary units,AIB,Q3,2.53,-,7.53,-,3,-,5.67,2.63,22 Mar,28 Mar,19 Apr,0,,
Aurora Prop,ordinary units,AUP,Q3,10.8,-,31.4,-,3,-,31.6,10.0,22 Mar,28 Mar,19 Apr,0,,
Aurora Sandringham,ordinary units,AOD,Q3,1.45,-,4.25,-,3,-,4.3,1.4,22 Mar,28 Mar,19 Apr,0,,
Aust Social Infra Fd,units,AZF,Q3,4.25,-,12.75,-,-,-,10.5,4.0,22 Mar,28 Mar,22 Apr,0,,
Ausdrill,ordinary,ASL,I,6.5,-,6.5,100,3,-,6.5,-,10 Apr,16 Apr,15 May,0,,
Ausenco,ordinary,AAX,F,10.1,-,20.1,50.00,4,-,3.1,9.8,11 Apr,17 Apr,1 May,0,,
Austbrokers Hldgs,ordinary,AUB,I,11.0,-,11.0,100,3,-,9.5,-,4 Apr,10 Apr,26 Apr,0,,
Austock Grp,ordinary,ACK,I,1.0,-,1.0,-,-,-,-,-,4 Apr,10 Apr,19 Apr,0,,
Australand Assets,assets,AAZPB,Q3,192.58,-,605.75,-,-,-,715.67,225.26,22 Mar,28 Mar,16 Apr,0,,
Aust Education,units,AEU,Q3,2.8,-,7.8,-,-,-,7.35,2.65,22 Mar,28 Mar,22 Apr,0,,
Aust Enhanced,units,AYF,Q3,11.25,-,33.75,11.29,3,-,36.25,11.25,22 Mar,28 Mar,15 Apr,0,,
Aust Leaders Fund,ordinary,ALF,I,6.0,-,6.0,100,3,-,5.0,-,10 May,16 May,23 May,0,,
Bank of Qld,ordinary,BOQ,I,-,-,-,-,-,-,26.0,-,2 May,8 May,27 May,0,,
Bank of Qld,perpetual pref share,BOQPC,I,179.1,-,179.1,100,-,-,234.0,-,21 Mar,27 Mar,15 Apr,0,,
Bank of Qld,conv pref share,BOQPD,I,176.52,-,176.52,100,-,-,-,-,21 Mar,27 Mar,15 Apr,0,,
Bendigo & Adelaide Bk,reset preference,BENPB,F,83.45,-,340.43,100,-,-,331.68,104.87,20 May,24 May,17 Jun,0,,
Bendigo & Adelaide Bk,step up non-cum pref,BENPC,F,85.0,-,349.0,100,-,-,340.0,105.0,19 Jun,25 Jun,10 Jul,0,,
Bendigo & Adelaide Bk,conv pref share,BENPD,F,282.72,-,348.21,100,-,-,-,-,22 May,28 May,13 Jun,0,,
BetaSharesHighIntCash,etf units,AAA,I,16.4462,-,16.4462,-,-,-,18.7759,-,2 Apr,8 Apr,17 Apr,0,,
BetaShares Aust Top 20,tmf units,YMAX,F,8.7518,-,8.7518,-,3,-,-,-,2 Apr,8 Apr,17 Apr,0,,
Brickworks,ordinary,BKW,I,13.5,-,13.5,100,-,-,13.5,-,10 Apr,16 Apr,7 May,0,,
Brisbane Broncos,ordinary,BBL,F,1.75,-,1.75,100,-,-,-,1.0,22 Mar,28 Mar,16 Apr,0,,
Brookfield,ordinary unit,BPA,Q3,-,2.0,-,-,-,-,-,-,22 Mar,28 Mar,30 Apr,0,,
BSA,ordinary,BSA,I,0.5,-,0.5,100,4,-,1.0,-,18 Mar,22 Mar,22 Apr,0,,
Buderim Ginger,ordinary,BUG,F,3.0,-,3.0,-,4,-,-,2.0,13 May,17 May,31 May,0,,
Cabcharge Aust,ordinary,CAB,I,18.0,-,18.0,100,-,-,17.0,-,22 Mar,28 Mar,30 Apr,0,,
Cadence Capital,ordinary,CDM,I,6.0,-,6.0,100,3,-,4.5,-,17 Apr,23 Apr,30 Apr,0,,
Capitol Health,ordinary,CAJ,I,0.25,-,0.25,100,3,-,0.2,-,22 Mar,28 Mar,26 Apr,0,,
Cedar Woods Prop,ordinary,CWP,I,11.0,-,11.0,100,3,3,11.0,-,28 Mar,5 Apr,30 Apr,0,,
