Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5321.0 at 2013-10-18T16:56:36. Processed Saturday at 2013-10-19T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
360 Cap Indust Fund,ordinary units,TIX,Q1,-,4.65,-,-,3,-,1.125,-,24 Sep,30 Sep,25 Oct,0,,
Trafalgar Corp,stapled securities,TGP,I,1.25,-,1.25,-,4,-,2.5,-,11 Oct,17 Oct,24 Oct,0,,
Aberdeen Leaders,ordinary,ALR,I,1.75,-,3.75,100,3,-,7.5,2.0,8 Oct,14 Oct,1 Nov,0,,
Alcoa Inc,chess depositary int,AAI,I,-,-,-,-,-,-,7.3776,2.4607,1 Nov,8 Nov,25 Nov,0,,
Altium,ordinary,ALU,F,8.0,-,11.0,-,-,-,-,5.0,30 Sep,4 Oct,28 Oct,0,,
AMA Grp,ordinary,AMA,F,1.6,-,1.6,95.00,-,-,-,1.6,1 Oct,8 Oct,7 Nov,0,,
ANZ Banking Grp,pref share cps2,ANZPA,I,99.13,-,201.76,100,-,-,341.25,112.3,25 Nov,29 Nov,16 Dec,0,,
ANZ Banking Grp,pref share cps1,ANZPB,I,88.66,-,180.82,100,-,-,309.84,101.48,25 Nov,29 Nov,16 Dec,0,,
ANZ Banking Grp,pref share cps3,ANZPC,I,197.5,-,197.5,100,-,-,227.2,-,10 Feb,14 Feb,3 Mar,0,,
ANZ Banking Grp,cap note,ANZPD,I,237.75,-,237.75,100,-,-,-,-,17 Feb,21 Feb,3 Mar,0,,
Arena REIT,ordinary units,ARF,Q1,2.05,-,2.05,-,-,-,-,-,24 Sep,30 Sep,15 Nov,0,,
Arowana Internat,ordinary,AWN,F,0.85,-,0.85,-,-,-,-,-,3 Oct,10 Oct,25 Oct,0,,
Asia Pacific Data,ordinary stapled sec,AJD,Q1,2.25,-,2.25,-,4,-,-,-,24 Sep,30 Sep,31 Oct,0,,
Asian American Med,ordinary,AJJ,F,0.1,-,0.2,-,-,-,0.1,0.3,5 Dec,11 Dec,20 Dec,1,,
