Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2010-12-18T23:15:10+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
Aberdeen Leaders,ordinary,ALR,Q3,2.0,-,7.5,100,3,-,2.0,2.0,4 Jan,10 Jan,28 Jan,1,,
Adelaide Mgd,units,AYT,I,-,0.45,3.45,-,-,-,8.374,-,23 Dec,31 Dec,14 Jan,1,,
ALE Prop Grp,stapled securities,LEP,I,-,10.0,-,-,3,-,12.0,-,23 Dec,31 Dec,28 Feb,0,,
AMP Capital China,ordinary units,AGF,F,-,3.0,-,-,3,-,-,8.477,23 Dec,31 Dec,30 Apr,1,,
ANZ Banking Grp,pref share,ANZPA,Q3,141.62,-,421.75,100,-,-,121.09,132.86,21 Feb,25 Feb,15 Mar,0,,
ANZ Banking Grp,pref share,ANZPB,Q3,131.26,-,390.33,100,-,-,322.69,122.27,21 Feb,25 Feb,15 Mar,0,,
APA Grp,stapled securities,APA,I,-,16.5,-,-,3,-,15.75,-,23 Dec,31 Dec,17 Mar,1,,
Ardent Leisure Grp,stapled securities,AAD,I,-,6.5,-,-,3,-,6.5,-,23 Dec,31 Dec,28 Feb,1,,
Asia Liver Trans,ordinary,AJJ,F,0.2,-,0.7,-,-,-,-,-,6 Dec,10 Dec,23 Dec,0,,
Aspen Grp,ord/units stapled,APZ,I,1.05,-,2.1,-,3,-,3.15,1.05,23 Dec,31 Dec,17 Feb,0,,
Astro Jap Prop,stapled securities,AJA,I,-,2.25,-,-,4,-,3.5,-,23 Dec,31 Dec,25 Feb,1,,
Aust Enhanced,units,AYF,I,12.5,-,25.0,36.21,3,-,37.5,12.5,23 Dec,31 Dec,17 Jan,1,,
Aust Infra,units/ordinary,AIX,I,-,5.0,-,-,4,-,5.0,-,23 Dec,31 Dec,25 Feb,0,,
Bendigo & Adelaide,reset conv pref,BENPA,I,305.47,-,305.47,100,-,-,305.47,-,6 Apr,12 Apr,2 May,0,,
Bendigo & Adelaide,reset preference,BENPB,Q3,114.0,-,337.98,100,-,-,270.32,104.63,15 Feb,21 Feb,15 Mar,0,,
Bendigo & Adelaide,step up non-cum pref,BENPC,I,116.0,-,232.0,100,-,-,286.0,110.0,15 Dec,21 Dec,10 Jan,0,,
Campbell Brothers,ordinary,CPB,I,65.0,-,65.0,50.00,3,-,45.0,-,3 Dec,9 Dec,21 Dec,0,,
Century Aust,ordinary,CYA,I,6.2,-,6.2,100,-,-,3.5,-,6 Dec,10 Dec,9 Feb,0,,
CFS Retail Prop,units,CFX,I,-,6.3,-,-,3,-,6.2,-,23 Dec,31 Dec,24 Feb,1,,
Challenger Div Pro,stapled units,CDI,I,-,2.0,-,-,4,-,-,-,23 Dec,31 Dec,28 Feb,1,,
Challenger Infra,stapled units,CIF,I,-,7.0,-,-,-,-,7.0,-,23 Dec,31 Dec,28 Feb,1,,
Charter Hall Office,unit,CQO,I,9.25,-,9.25,-,4,-,-,-,23 Dec,31 Dec,23 Feb,1,,
Charter Hall Retail,units,CQR,I,12.0,-,12.0,-,4,-,-,-,23 Dec,31 Dec,22 Feb,0,,
C'wlth Bank  of Aust,perp.exc.(perls v),CBAPA,Q3,286.27,-,859.46,100,-,-,306.57,256.97,18 Jan,24 Jan,31 Jan,0,,
C'wlth Bank  of Aust,perp.exc.(perls iv),CBAPB,Q3,204.25,-,610.69,100,-,-,471.63,177.65,18 Jan,24 Jan,31 Jan,0,,
C'wlth Prop,ordinary units,CPA,I,-,2.75,-,-,-,-,2.65,-,23 Dec,31 Dec,24 Feb,1,,
ConnectEast,stapled,CEU,I,1.0,-,1.0,-,-,-,1.0,-,23 Dec,31 Dec,25 Feb,0,,
DEXUS Prop Grp,stapled units,DXS,I,2.59,-,2.59,-,4,-,2.65,-,23 Dec,31 Dec,25 Feb,1,,
DEXUS Rents Tr,rents,DXRPA,I,156.0,-,311.0,-,-,-,362.0,143.0,23 Dec,31 Dec,18 Jan,1,,
DUET Grp,stapled us prohibit.,DUE,I,10.0,-,10.0,-,3,-,10.0,-,23 Dec,31 Dec,15 Feb,1,,
