Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2015-07-25T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
360 Capital Grp,stapled securities,TGP,F,-,1.4795,1.479,-,4,-,1.25,-,26 Jun,30 Jun,27 Jul,0,,
8I Hldgs,cdi 1:1,8IH,F,0.9876,-,0.9876,-,-,-,-,-,10 Jul,14 Jul,31 Aug,0,,
Abacus Prop,units/ord stapled,ABP,F,8.5,-,17.0,-,3,-,8.25,8.5,6 Jul,8 Jul,14 Aug,0,,
Aberdeen Leaders,ordinary,ALR,F,2.0,-,3.0,100,3,-,5.0,2.0,25 Jun,29 Jun,31 Jul,0,,
AIMS Prop Sec Fund,units,APW,F,-,0.0934,0.1791,-,4,-,0.2401,0.0171,26 Jun,30 Jun,18 Sep,0,,
Alcoa Inc,chess depositary int,AAI,I,2.834,-,2.834,-,-,-,7.8731,2.2595,5 Aug,7 Aug,25 Aug,1,,
ALE Prop Grp,stapled securities,LEP,F,8.45,-,16.85,-,4,-,8.2,8.25,26 Jun,30 Jun,7 Sep,0,,
AMCIL,ordinary,AMH,F,4.0,-,4.0,100,3,-,-,6.5,11 Aug,13 Aug,25 Aug,1,,
ANZ Banking Grp,ctg pre 3m per t,ANZPA,I,92.78,-,92.78,100,-,-,199.53,100.96,27 Aug,31 Aug,15 Sep,0,,
ANZ Banking Grp,ctg pre 6m per t,ANZPC,I,190.04,-,190.04,100,-,-,197.5,200.23,13 Aug,17 Aug,1 Sep,0,,
ANZ Banking Grp,cn 6m per q rd t-21,ANZPD,I,200.57,-,200.57,100,-,-,237.75,210.71,20 Aug,24 Aug,1 Sep,0,,
ANZ Banking Grp,cn 6m per q rd t-22,ANZPE,I,196.02,-,196.02,100,-,-,-,202.99,14 Sep,16 Sep,24 Sep,0,,
ANZ Banking Grp,cn 6m per q rd t-23,ANZPF,I,232.81,-,232.81,100,-,-,-,-,14 Sep,16 Sep,24 Sep,0,,
APA Grp,stapled securities,APA,F,-,20.5,17.5,-,4,-,17.5,18.75,26 Jun,30 Jun,16 Sep,0,,
Ardent Leisure Grp,stapled securities,AAD,F,5.5,-,12.5,-,3,-,6.8,6.2,26 Jun,30 Jun,31 Aug,0,,
Arena REIT,stapled,ARF,F,2.55,-,5.1,-,3,-,2.675,2.325,26 Jun,30 Jun,13 Aug,0,,
Asia Pacific Data,ordinary stapled sec,AJD,F,-,2.3,2.3,-,4,-,-,-,26 Jun,30 Jun,27 Aug,0,,
Aspen Grp,ord/units stapled,APZ,F,4.5,-,9.0,-,4,-,7.5,4.0,26 Jun,30 Jun,25 Aug,0,,
Astro Japan Prop,stapled us prohibit.,AJA,F,16.0,-,28.5,-,4,-,10.0,10.0,26 Jun,30 Jun,31 Aug,0,,
Aurora Div Inc Tr,managed fund units,AOD,I,0.42,-,0.42,-,3,-,0.5,-,29 Jul,31 Jul,17 Aug,0,,
Australian Ind Reit,unit,ANI,F,9.6,-,18.2,-,4,-,3.21,8.18,26 Jun,30 Jun,28 Aug,0,,
Aust Foundation,ordinary,AFI,F,14.0,-,23.0,100,3,3,8.0,14.0,7 Aug,11 Aug,28 Aug,1,,
Aveo Grp,stapled securities,AOG,F,5.0,-,5.0,-,4,-,-,4.0,26 Jun,30 Jun,30 Sep,0,,
Bendigo&Adelaide Bk,ctg pre 6m per rd t,BENPD,I,253.52,-,253.52,100,4,4,273.9,-,25 Nov,27 Nov,14 Dec,0,,
Bendigo&Adelaide Bk,ctg pre 6m per rd t,BENPE,I,189.53,-,189.53,100,4,4,59.29,-,16 Nov,18 Nov,30 Nov,0,,
Bendigo&Adelaide Bk,ctg pre 6m per rd t,BENPF,I,219.82,-,219.82,100,4,4,-,-,1 Dec,3 Dec,15 Dec,0,,
BKI Invest,ordinary,BKI,F,3.65,-,7.2,100,3,-,3.45,3.5,5 Aug,7 Aug,27 Aug,1,,
Brookfield,ordinary unit,BPA,F,2.0,-,4.0,-,-,-,4.0,2.0,26 Jun,30 Jun,31 Jul,0,,
BWP Trust,ordinary units,BWP,F,-,8.1,7.67,-,3,-,6.83,7.88,26 Jun,30 Jun,27 Aug,0,,
Carindale Prop,unit,CDP,F,17.75,-,34.74,-,-,-,15.1,15.9,26 Jun,30 Jun,31 Aug,0,,
Centuria Metropol,stapled,CMA,F,-,4.16,5.06,-,3,-,-,-,26 Jun,30 Jun,12 Aug,0,,
Challenger,ctg pre 3m per q t,CGFPA,I,97.0,-,97.0,100,-,-,-,-,13 Aug,17 Aug,25 Aug,0,,
Charter Hall Grp,stapled us prohibit.,CHC,F,12.1,-,24.2,-,3,-,11.0,11.3,26 Jun,30 Jun,31 Aug,0,,
Charter Hall Ret REIT,units,CQR,F,13.8,-,27.5,-,3,-,13.65,13.65,26 Jun,30 Jun,31 Aug,0,,
Cimic Grp,ordinary,CIM,I,46.0,-,46.0,100,-,-,-,-,14 Sep,16 Sep,2 Oct,1,,
C'wlth Bank  of Aust,cn 3m per q rd t-20,CBAPC,I,105.13,-,105.13,100,4,-,335.31,114.42,3 Sep,7 Sep,15 Sep,0,,
C'wlth Bank  of Aust,cn 3m per q rd t-24,CBAPD,I,87.48,-,87.48,100,4,-,-,-,3 Sep,7 Sep,15 Sep,0,,
Countplus,ordinary,CUP,F,2.0,-,4.0,100,-,-,9.0,3.0,27 Jul,29 Jul,14 Aug,0,,
Cromwell Property,stapled securities,CMW,F,1.9925,-,3.985,-,3,-,5.6875,1.9375,26 Jun,30 Jun,13 Aug,0,,
DEXUS Prop Grp,stapled units,DXS,F,21.36,-,41.04,-,4,-,3.07,3.19,26 Jun,30 Jun,31 Aug,0,,
DGR Global,ordinary,DGR,I,0.25,-,0.25,100,3,-,-,-,8 Jul,10 Jul,31 Jul,0,,
Djerriwarrh Invest,ordinary,DJW,F,16.0,-,26.0,100,4,-,10.0,16.0,4 Aug,6 Aug,21 Aug,0,,
DUET Grp,stapled us prohibit.,DUE,F,8.75,-,17.5,-,4,-,8.5,8.5,26 Jun,30 Jun,20 Aug,0,,
Elanor Investors,stapled,ENN,F,-,6.55,5.2023,-,4,-,-,-,26 Jun,30 Jun,11 Sep,0,,
Emerging Markets MF,units,EMF,F,3.0,-,6.0,-,3,-,3.0,3.0,26 Jun,30 Jun,10 Aug,0,,
Euroz,ordinary,EZL,F,3.25,-,5.0,100,3,-,1.75,9.0,16 Jul,20 Jul,29 Jul,0,,
Federation Cntres,ord/unit stapled sec,FDC,F,8.5,-,16.9,-,-,-,-,0.4,26 Jun,30 Jun,27 Aug,0,,
Galileo Japan Tr,unit,GJT,F,8.2,-,14.9,-,-,-,3.5,7.0,26 Jun,30 Jun,28 Aug,0,,
GDI Prop Grp,stapled securities,GDI,F,3.75,-,7.5,-,-,-,-,3.5,26 Jun,30 Jun,28 Aug,0,,
Generation Health,units,GHC,F,4.38,-,8.58,-,3,-,4.0,4.0,26 Jun,30 Jun,31 Aug,0,,
Goodman Grp,stapled,GMG,F,11.1,-,22.2,-,3,-,10.35,10.35,26 Jun,30 Jun,26 Aug,0,,
GPT Grp,stapled sec.,GPT,I,11.0,-,11.0,-,3,-,10.5,-,26 Jun,30 Jun,11 Sep,0,,
GPT Metro Office Fd,units,GMF,F,10.15,-,10.15,-,3,-,-,-,26 Jun,30 Jun,21 Aug,0,,
