Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2013-07-06T23:15:09+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
360 Cap Indust Fund,ordinary units,TIX,F,-,1.125,1.125,-,3,-,-,-,24 Jun,28 Jun,26 Jul,0,,
Abacus Prop,units/ord stapled,ABP,F,8.25,-,16.5,-,3,-,8.25,8.25,5 Jul,11 Jul,15 Aug,1,,
Aberdeen Leaders,ordinary,ALR,,3.75,-,9.5,100,3,-,5.75,3.75,25 Jun,1 Jul,31 Jul,0,,
Agricultural Land,ordinary units,AGJ,F,-,2.82,-,-,3,-,-,3.18,25 Jun,1 Jul,27 Sep,0,,
ALE Prop Grp,stapled securities,LEP,F,-,8.0,8.0,-,3,-,8.0,8.0,24 Jun,28 Jun,5 Sep,0,,
Alternative Invest,ordinary units,AIQ,,4.0,-,4.0,-,-,-,-,-,2 Jul,8 Jul,15 Jul,0,,
ANZ Banking Grp,pref share cps2,ANZPA,Q1,102.63,-,102.63,100,-,-,341.25,112.3,26 Aug,30 Aug,16 Sep,0,,
ANZ Banking Grp,pref share cps1,ANZPB,Q1,92.16,-,92.16,100,-,-,309.84,101.48,26 Aug,30 Aug,16 Sep,0,,
ANZ Banking Grp,pref share cps3,ANZPC,F,214.3,-,441.5,100,-,-,230.72,270.86,12 Aug,16 Aug,2 Sep,0,,
APA Grp,stapled securities,APA,F,-,18.5,17.0,-,4,-,17.0,18.0,24 Jun,28 Jun,11 Sep,0,,
Ardent Leisure Grp,stapled securities,AAD,F,-,5.4,6.6,-,3,-,6.5,5.2,24 Jun,28 Jun,30 Aug,0,,
Arena REIT,ordinary units,ARF,F,0.4,-,0.4,-,-,-,-,-,24 Jun,28 Jun,15 Aug,0,,
Asia Pacific Data,ordinary stapled sec,AJD,F,-,1.81,-,-,-,-,-,-,24 Jun,28 Jun,30 Aug,0,,
Aspen Grp,ord/units stapled,APZ,F,0.75,-,1.5,-,4,-,2.1,1.05,24 Jun,28 Jun,23 Aug,0,,
Astro Japan Prop Grp,stapled us prohibit.,AJA,F,-,10.0,7.5,-,4,-,10.0,5.0,24 Jun,28 Jun,30 Aug,0,,
Aurora Absolute Return,ordinary units,ABW,F,-,1.59,3.3,-,3,-,4.43,2.2,24 Jun,28 Jun,23 Aug,0,,
Aurora Global Inc Tr,ordinary units,AIB,F,-,2.59,5.03,-,3,-,5.35,-,24 Jun,28 Jun,23 Aug,0,,
Aurora Prop,ordinary units,AUP,F,10.9,-,32.1,-,3,-,30.0,10.2,24 Jun,28 Jun,13 Sep,0,,
Aust Social Infra Fd,units,AZF,F,-,4.85,12.75,-,-,-,10.5,4.0,24 Jun,28 Jun,22 Jul,0,,
Australand Assets,assets,AAZPB,F,195.71,-,801.46,-,-,-,715.67,225.26,24 Jun,28 Jun,15 Jul,0,,
Australand Prop,stapled security,ALZ,I,10.5,-,10.5,-,4,-,10.5,-,24 Jun,28 Jun,7 Aug,0,,
Aust Education,units,AEU,F,-,2.9,7.8,-,-,-,7.35,2.65,24 Jun,28 Jun,22 Jul,0,,
Bendigo & Adelaide Bk,reset preference,BENPB,Q1,74.71,-,74.71,100,-,-,256.98,83.45,20 Aug,26 Aug,16 Sep,0,,
Bendigo & Adelaide Bk,step up non-cum pref,BENPC,F,85.0,-,349.0,100,-,-,340.0,105.0,19 Jun,25 Jun,10 Jul,0,,
Bendigo & Adelaide Bk,conv pref share,BENPD,I,273.62,-,273.62,100,-,-,65.49,-,22 Nov,28 Nov,13 Dec,0,,
BetaShares Agriculture,etf units,QAG,F,35.319,-,35.319,-,-,-,-,24.679,1 Jul,5 Jul,16 Jul,0,,
BetaShares Commods,etf units,QCB,F,13.0092,-,13.0092,-,-,-,-,28.8066,1 Jul,5 Jul,16 Jul,0,,
