Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2015-01-10T23:15:03+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
360 Capital Indust,ordinary units,TIX,I,-,5.0675,-,-,3,-,1.125,-,29 Dec,31 Dec,27 Jan,0,,
360 Capital Grp,stapled securities,TGP,I,-,1.479,-,-,4,-,1.25,-,29 Dec,31 Dec,27 Jan,0,,
360 Capital Office,ordinary units,TOF,I,-,4.25,-,-,-,-,-,-,29 Dec,31 Dec,23 Jan,0,,
Aberdeen Leaders,ordinary,ALR,I,1.0,-,1.0,100,3,-,3.75,1.75,8 Jan,12 Jan,5 Feb,0,,
AIMS Prop Sec Fund,units,APW,I,-,0.1317,-,-,4,-,-,0.15,29 Dec,31 Dec,13 Mar,0,,
ALE Prop Grp,stapled securities,LEP,I,-,8.4,-,-,4,-,8.2,-,29 Dec,31 Dec,5 Mar,0,,
AMP Capital China,ordinary units,AGF,F,-,2.986,-,-,3,-,-,1.922,29 Dec,31 Dec,30 Apr,0,,
ANZ Banking Grp,pref share cps2,ANZPA,I,102.09,-,102.09,100,-,-,214.93,99.27,24 Feb,26 Feb,16 Mar,0,,
ANZ Banking Grp,pref share cps3,ANZPC,I,200.35,-,200.35,100,-,-,197.5,-,11 Feb,13 Feb,2 Mar,0,,
ANZ Banking Grp,cap note,ANZPD,I,210.82,-,210.82,100,-,-,237.75,-,18 Feb,20 Feb,2 Mar,0,,
ANZ Banking Grp,cap note 2,ANZPE,I,208.45,-,208.45,100,-,-,-,-,12 Mar,16 Mar,24 Mar,0,,
APA Grp,stapled securities,APA,I,-,17.5,-,-,4,-,17.5,-,22 Dec,24 Dec,18 Mar,0,,
Ardent Leisure Grp,stapled securities,AAD,I,-,7.0,-,-,3,-,6.8,-,29 Dec,31 Dec,27 Feb,0,,
Arena REIT,stapled,ARF,I,2.4625,-,2.4625,-,3,-,-,0.4,29 Dec,31 Dec,12 Feb,0,,
Asia Pacific Data,ordinary stapled sec,AJD,I,-,2.25,-,-,-,-,1.81,2.25,24 Dec,30 Dec,27 Feb,0,,
Aspen Grp,ord/units stapled,APZ,I,4.5,-,4.5,-,4,-,7.5,-,29 Dec,31 Dec,25 Feb,0,,
Astro Japan Prop Grp,stapled us prohibit.,AJA,I,-,12.5,-,-,4,-,10.0,-,29 Dec,31 Dec,27 Feb,0,,
Aurora Absolute Return,ordinary units,ABW,I,1.53,-,1.53,259,3,-,4.78,1.59,29 Dec,31 Dec,19 Jan,0,,
Aurora Div Inc Tr,managed fund units,AOD,I,0.46,-,0.46,20.22,3,-,2.9,1.53,29 Dec,31 Dec,19 Jan,0,,
Aurora Global Inc Tr,ordinary units,AIB,I,2.16,-,2.16,-,3,-,7.67,2.44,29 Dec,31 Dec,19 Jan,0,,
Aurora Prop,ordinary units,AUP,I,10.88,-,10.88,-,3,-,32.5,10.9,29 Dec,31 Dec,19 Jan,0,,
Australian Ind Reit,unit,ANI,I,-,8.6,-,-,4,-,3.21,-,29 Dec,31 Dec,27 Feb,0,,
Aust Enhanced,units,AYF,I,10.0,-,10.0,29.00,3,-,32.5,10.0,29 Dec,31 Dec,15 Jan,0,,
Bendigo & Adelaide Bk,reset preference,BENPB,I,74.17,-,74.17,100,4,4,229.36,71.35,18 Feb,20 Feb,16 Mar,0,,
Bendigo & Adelaide Bk,conv pref share,BENPD,I,271.2,-,271.2,100,4,4,-,266.49,26 May,28 May,15 Jun,0,,
Bendigo & Adelaide Bk,conv pref share 2,BENPE,I,209.6,-,209.6,100,4,4,-,-,18 May,20 May,1 Jun,0,,
BetaShares DivHarv,etf units,HVST,I,22.7238,-,22.7238,-,3,-,-,-,2 Jan,6 Jan,19 Jan,0,,
BetaShares S&P 500,etf units,UMAX,I,26.5099,-,26.5099,-,3,-,-,-,2 Jan,6 Jan,19 Jan,0,,
BetaShares Financials,etf units,QFN,I,38.561,-,38.561,96.42,3,-,43.1521,-,2 Jan,6 Jan,19 Jan,0,,
BetaShares Resources,etf units,QRE,I,9.2434,-,9.2434,85.99,3,-,7.3414,-,2 Jan,6 Jan,19 Jan,0,,
BetaShares Aus 200,etf units,QOZ,I,24.5557,-,24.5557,83.28,3,-,13.8719,-,2 Jan,6 Jan,19 Jan,0,,
BetaShares Au Top 20,tmf units,YMAX,I,31.0685,-,31.0685,-,3,-,59.6669,35.889,2 Jan,6 Jan,19 Jan,0,,
Betashare Geared Aust,etf units,GEAR,I,38.7378,-,38.7378,75.84,3,-,-,-,2 Jan,6 Jan,19 Jan,0,,
Brookfield,ordinary unit,BPA,I,2.0,-,2.0,-,-,-,-,2.0,29 Dec,31 Dec,30 Jan,0,,
BWP Trust,ordinary units,BWP,I,-,7.6,-,-,3,-,6.83,-,29 Dec,31 Dec,26 Feb,0,,
Cape Lambert Res,ordinary,CFE,I,2.0,-,2.0,100,-,-,-,-,28 Jan,30 Jan,27 Feb,0,,
Carindale Prop,unit,CDP,I,-,16.7,-,-,-,-,15.1,-,29 Dec,31 Dec,27 Feb,0,,
Challenger,cn cap note,CGFPA,I,179.0,-,179.0,-,-,-,-,-,13 Feb,17 Feb,25 Feb,0,,
Charter Hall Grp,stapled us prohibit.,CHC,I,12.1,-,12.1,-,3,-,11.0,-,29 Dec,31 Dec,25 Feb,0,,
Charter Hall Ret REIT,units,CQR,I,13.7,-,13.7,-,3,-,13.65,-,29 Dec,31 Dec,27 Feb,0,,
Clime Capital,ordinary,CAM,I,1.15,-,1.15,100,3,-,3.0,1.0,2 Jan,6 Jan,23 Jan,0,,
Clime Capital,7.5% non-cum. pref,CAMPA,I,4.75,-,4.75,100,-,-,14.25,4.75,2 Jan,6 Jan,22 Jan,0,,
C'wlth Bank  of Aust,perp.exc.(perls vi),CBAPC,I,113.05,-,113.05,100,-,-,349.71,110.26,4 Mar,6 Mar,16 Mar,0,,
C'wlth Bank  of Aust,perp.exc.perls vii,CBAPD,I,95.79,-,95.79,100,-,-,-,-,4 Mar,6 Mar,16 Mar,0,,
Countplus,ordinary,CUP,I,2.0,-,2.0,-,-,-,9.0,3.0,21 Jan,23 Jan,16 Feb,0,,
Cromwell Property,stapled securities,CMW,I,1.9375,-,1.9375,-,3,-,5.5,1.875,29 Dec,31 Dec,11 Feb,0,,
DEXUS Prop Grp,stapled units,DXS,I,-,19.68,-,-,-,-,3.07,-,29 Dec,31 Dec,27 Feb,0,,
DUET Grp,stapled us prohibit.,DUE,I,8.75,-,8.75,-,4,-,8.5,-,29 Dec,31 Dec,19 Feb,0,,
Elanor Investors,stapled,ENN,I,-,4.6,-,-,-,-,-,-,29 Dec,31 Dec,27 Feb,0,,
Emerging Markets MF,units,EMF,I,3.0,-,3.0,-,3,-,3.0,-,29 Dec,31 Dec,6 Feb,0,,
Ethane Pipeline,stapled securities,EPX,I,3.25,-,3.25,77.10,-,-,10.29,3.29,29 Dec,31 Dec,15 Jan,0,,
Federation Cntres,ord/unit stapled sec,FDC,I,8.4,-,8.4,-,-,-,7.5,-,29 Dec,31 Dec,25 Feb,0,,
Folkestone Edu,units,FET,I,3.175,-,3.175,-,3,-,-,-,29 Dec,31 Dec,20 Jan,0,,
G8 Education,ordinary,GEM,F,6.0,-,11.0,100,3,-,6.0,3.5,23 Dec,29 Dec,21 Jan,0,,
Galileo Japan Tr,unit,GJT,I,-,6.7,-,-,-,-,3.5,-,29 Dec,31 Dec,27 Feb,0,,
GDI Prop Grp,stapled securities,GDI,I,-,3.75,-,-,-,-,-,-,29 Dec,31 Dec,27 Feb,0,,
Generation Healthcare,units,GHC,I,4.2,-,4.2,-,3,-,4.0,-,29 Dec,31 Dec,27 Feb,0,,
Goodman Grp,stapled,GMG,I,-,11.1,-,-,3,-,10.35,-,29 Dec,31 Dec,20 Feb,0,,
GPT Grp,stapled sec.,GPT,F,-,10.7,10.5,-,4,-,-,5.0,29 Dec,31 Dec,27 Mar,0,,
Growthpoint Prop,ord/unit stapled sec,GOZ,I,9.8,-,9.8,-,3,-,9.4,-,29 Dec,31 Dec,27 Feb,0,,
Hotel Property Inv,stapled,HPI,I,-,7.9,-,-,-,-,-,-,29 Dec,31 Dec,6 Mar,0,,
Industria REIT,stapled,IDR,I,8.36,-,8.36,-,4,-,-,-,29 Dec,31 Dec,27 Feb,0,,
Insurance Aust Grp,conv pref shs,IAGPC,I,232.23,-,232.23,100,-,-,229.62,-,21 Apr,23 Apr,1 May,0,,
