Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2015-04-18T23:15:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
360 Capital Indust,ordinary units,TIX,I,5.0662,-,5.0662,-,3,-,-,-,27 Mar,31 Mar,24 Apr,0,,
360 Capital Grp,stapled securities,TGP,I,-,1.479,-,-,4,-,1.25,-,27 Mar,31 Mar,24 Apr,0,,
360 Capital Office,ordinary units,TOF,I,-,4.25,-,-,-,-,-,-,27 Mar,31 Mar,24 Apr,0,,
Aberdeen Leaders,ordinary,ALR,I,1.0,-,1.0,100,3,-,3.5,1.5,9 Apr,13 Apr,7 May,0,,
AIMS Prop Sec Fund,units,APW,I,-,0.1791,-,-,4,-,0.15,0.0901,27 Mar,31 Mar,19 Jun,0,,
Ainsworth Game Tech,ordinary,AGI,I,5.0,-,5.0,100,4,-,5.0,-,23 Mar,25 Mar,21 Apr,0,,
Amcom Telco,ordinary,AMM,I,5.0,-,5.0,100,4,-,2.2,-,22 Apr,24 Apr,30 Apr,0,,
ANZ Banking Grp,pref share cps2,ANZPA,I,94.59,-,94.59,100,-,-,201.9,100.26,26 May,28 May,15 Jun,0,,
ANZ Banking Grp,pref share cps3,ANZPC,I,190.04,-,190.04,100,-,-,197.5,200.23,13 Aug,17 Aug,1 Sep,0,,
ANZ Banking Grp,cap note,ANZPD,I,200.57,-,200.57,100,-,-,237.75,210.71,20 Aug,24 Aug,1 Sep,0,,
ANZ Banking Grp,cap note 2,ANZPE,I,196.02,-,196.02,100,-,-,-,202.99,14 Sep,16 Sep,24 Sep,0,,
ANZ Banking Grp,cap note 3,ANZPF,I,232.81,-,232.81,100,-,-,-,-,14 Sep,16 Sep,24 Sep,0,,
Arena REIT,stapled,ARF,I,2.55,-,2.55,-,3,-,-,2.675,27 Mar,31 Mar,14 May,0,,
Asia Pacific Data,ordinary stapled sec,AJD,I,2.3,-,2.3,-,-,-,4.06,2.25,27 Mar,31 Mar,30 Apr,0,,
Aurora Absolute Return,ordinary units,ABW,I,0.99,-,0.99,-,3,-,4.77,1.59,27 Mar,31 Mar,21 Apr,0,,
Aurora Div Inc Tr,managed fund units,AOD,I,0.46,-,0.46,238,3,-,0.51,-,27 Mar,31 Mar,21 Apr,0,,
Aurora Global Inc Tr,ordinary units,AIB,I,2.15,-,2.15,-,3,-,7.58,2.25,27 Mar,31 Mar,21 Apr,0,,
Aurora Prop,ordinary units,AUP,I,11.28,-,11.28,-,3,-,32.6,10.6,27 Mar,31 Mar,21 Apr,0,,
Austbrokers Hldgs,ordinary,AUB,I,12.0,-,12.0,100,3,-,12.0,-,9 Apr,13 Apr,30 Apr,0,,
Bank of Qld,ordinary,BOQ,I,36.0,-,36.0,100,3,-,32.0,-,16 Apr,20 Apr,12 May,0,,
Bendigo&Adelaide Bk,reset preference,BENPB,I,66.67,-,66.67,100,4,4,217.26,72.34,20 May,22 May,15 Jun,0,,
Bendigo&Adelaide Bk,conv pref share,BENPD,I,271.2,-,271.2,100,4,4,-,266.49,26 May,28 May,15 Jun,0,,
Bendigo&Adelaide Bk,conv pref share 2,BENPE,I,209.6,-,209.6,100,4,4,-,-,18 May,20 May,1 Jun,0,,
BetaShares DivHarv,etf units,HVST,I,22.1726,-,22.1726,68.19,3,-,-,-,1 Apr,7 Apr,20 Apr,0,,
