Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2014-02-22T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
Abacus Prop,units/ord stapled,ABP,I,8.25,-,8.25,-,3,-,8.25,-,17 Jan,23 Jan,27 Feb,0,,
Academies A'asia,ordinary,AKG,I,2.5,-,2.5,100,-,-,2.5,-,6 Mar,13 Mar,15 Apr,0,,
Acrux,ordinary,ACR,I,12.0,-,12.0,-,-,-,-,8.0,25 Feb,3 Mar,20 Mar,1,,
Adelaide Brighton,ordinary,ABC,F,12.0,-,19.5,100,4,-,7.5,9.0,28 Feb,6 Mar,15 Apr,1,,
AIMS Prop Sec Fund,units,APW,I,-,0.15,-,-,3,-,-,-,23 Dec,31 Dec,21 Mar,0,,
Alcoa Inc,chess depositary int,AAI,Q3,2.9223,-,5.6116,-,-,-,4.952,2.4607,3 Feb,7 Feb,25 Feb,0,,
ALE Prop Grp,stapled securities,LEP,I,8.2,-,8.2,-,3,-,8.0,-,23 Dec,31 Dec,5 Mar,0,,
Alliance Aviation,ordinary,AQZ,I,3.6,-,3.6,100,3,-,4.8,-,3 Jun,5 Jun,25 Jun,1,,
Amalgamated Hldgs,ordinary,AHD,I,15.0,-,15.0,100,4,-,15.0,-,28 Feb,6 Mar,20 Mar,1,,
Amcom Telco,ordinary,AMM,I,2.2,-,2.2,100,3,-,2.0,-,17 Mar,21 Mar,4 Apr,1,,
Amcor,ordinary,AMC,I,19.5,-,19.5,-,3,-,19.5,-,25 Feb,3 Mar,26 Mar,1,,
AMP Capital China,ordinary units,AGF,F,-,2.478,-,-,3,-,2.345,-,23 Dec,31 Dec,30 Apr,0,,
AMP,ordinary,AMP,F,11.5,-,23.0,70.00,3,-,12.5,12.5,3 Mar,7 Mar,10 Apr,1,,
Ansell,ordinary,ANN,I,18.8973,-,18.8973,-,3,-,16.0,-,26 Feb,4 Mar,25 Mar,1,,
ANZ Banking Grp,pref share cps2,ANZPA,Q3,99.27,-,314.2,100,-,-,341.25,112.3,21 Feb,27 Feb,17 Mar,0,,
ANZ Banking Grp,pref share cps1,ANZPB,Q3,88.8,-,282.44,100,-,-,309.84,101.48,21 Feb,27 Feb,17 Mar,0,,
ANZ Banking Grp,pref share cps3,ANZPC,I,197.5,-,197.5,100,-,-,227.2,-,10 Feb,14 Feb,3 Mar,0,,
ANZ Banking Grp,cap note,ANZPD,I,237.75,-,237.75,100,-,-,-,-,17 Feb,21 Feb,3 Mar,0,,
APA Grp,stapled securities,APA,I,17.5,-,17.5,-,4,-,17.0,-,23 Dec,31 Dec,12 Mar,0,,
ARB Corp,ordinary,ARP,I,13.0,-,13.0,100,4,4,12.5,-,28 Mar,3 Apr,17 Apr,1,,
Ardent Leisure Grp,stapled securities,AAD,I,6.8,-,6.8,7.55,4,-,6.6,-,23 Dec,31 Dec,28 Feb,0,,
