Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2012-05-05T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
Aberdeen Leaders,ordinary,ALR,F,2.0,-,9.5,100,3,-,3.75,2.0,10 Apr,16 Apr,10 May,0,,
Alcoa Inc,chess depositary int,AAI,F,-,-,7.1905,-,-,-,8.0918,2.3836,8 May,14 May,25 May,1,,
ANZ Banking Grp,ordinary,ANZ,I,66.0,-,66.0,100,3,3,64.0,-,10 May,16 May,2 Jul,1,,
ANZ Banking Grp,pref share cps2,ANZPA,F,133.39,-,549.15,100,-,-,280.13,141.62,24 May,30 May,15 Jun,0,,
ANZ Banking Grp,pref share cps1,ANZPB,F,122.8,-,507.02,100,-,-,259.07,131.26,24 May,30 May,15 Jun,0,,
ANZ Banking Grp,pref share cps3,ANZPC,F,270.86,-,501.58,-,-,-,-,-,13 Aug,17 Aug,3 Sep,0,,
Asia Liver Trans,ordinary,AJJ,I,0.1,-,0.1,-,-,-,0.1,-,1 May,7 May,31 May,0,,
Aspen Grp,ord/units stapled,APZ,Q3,1.05,-,3.15,-,3,-,3.15,1.05,26 Mar,30 Mar,21 May,0,,
Aust Pharmaceutical,ordinary,API,I,1.5,-,1.5,100,-,-,1.0,-,4 May,10 May,5 Jun,0,,
Bank of Qld,ordinary,BOQ,I,26.0,-,26.0,100,3,-,26.0,-,2 May,8 May,25 May,0,,
Bendigo & Adelaide Bk,reset conv pref,BENPA,F,309.68,-,616.84,100,-,-,305.47,310.53,11 Oct,17 Oct,1 Nov,0,,
Bendigo & Adelaide Bk,reset preference,BENPB,F,104.87,-,436.55,100,-,-,337.98,112.39,18 May,24 May,15 Jun,0,,
