Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2013-06-22T23:15:05+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
360 Cap Indust Fund,ordinary units,TIX,F,-,1.125,1.125,-,3,-,-,-,24 Jun,28 Jun,26 Jul,1,,
Aberdeen Leaders,ordinary,ALR,,3.75,-,9.5,100,3,-,5.75,3.75,25 Jun,1 Jul,31 Jul,1,,
Agricultural Land,ordinary units,AGJ,F,-,2.82,-,-,3,-,-,3.18,25 Jun,1 Jul,27 Sep,1,,
ALE Prop Grp,stapled securities,LEP,F,-,8.0,8.0,-,3,-,8.0,8.0,24 Jun,28 Jun,5 Sep,0,,
ALS,ordinary,ALQ,F,27.0,-,48.0,50.00,3,-,-,-,7 Jun,14 Jun,2 Jul,0,,
ANZ Banking Grp,ordinary,ANZ,I,73.0,-,73.0,100,3,3,66.0,-,9 May,15 May,1 Jul,0,,
ANZ Banking Grp,pref share cps3,ANZPC,F,214.3,-,441.5,100,-,-,230.72,270.86,12 Aug,16 Aug,2 Sep,0,,
APA Grp,stapled securities,APA,F,-,18.5,17.0,-,4,-,17.0,18.0,24 Jun,28 Jun,11 Sep,1,,
Ardent Leisure Grp,stapled securities,AAD,F,-,5.4,6.6,-,3,-,6.5,5.2,24 Jun,28 Jun,30 Aug,1,,
Arena REIT,ordinary units,ARF,F,0.4,-,0.4,-,-,-,-,-,24 Jun,28 Jun,15 Aug,0,,
Aristocrat Leisure,ordinary,ALL,I,7.0,-,7.0,-,3,-,2.5,4.0,3 Jun,7 Jun,28 Jun,0,,
Asia Pacific Data,ordinary stapled sec,AJD,F,-,1.81,-,-,-,-,-,-,24 Jun,28 Jun,30 Aug,0,,
Aspen Grp,ord/units stapled,APZ,F,0.75,-,1.5,-,4,-,2.1,1.05,24 Jun,28 Jun,23 Aug,0,,
Astro Japan Prop Grp,stapled us prohibit.,AJA,F,-,10.0,7.5,-,4,-,10.0,5.0,24 Jun,28 Jun,30 Aug,0,,
Aurora Absolute Return,ordinary units,ABW,F,-,1.59,3.3,-,3,-,4.43,2.2,24 Jun,28 Jun,23 Aug,1,,
Aurora Global Inc Tr,ordinary units,AIB,F,-,2.59,5.03,-,3,-,5.35,-,24 Jun,28 Jun,23 Aug,1,,
Aurora Prop,ordinary units,AUP,F,10.9,-,32.1,-,3,-,30.0,10.2,24 Jun,28 Jun,13 Sep,1,,
Aust Social Infra Fd,units,AZF,F,-,4.85,12.75,-,-,-,10.5,4.0,24 Jun,28 Jun,22 Jul,1,,
Australand Assets,assets,AAZPB,F,195.71,-,801.46,-,-,-,715.67,225.26,24 Jun,28 Jun,15 Jul,1,,
Australand Prop,stapled security,ALZ,I,10.5,-,10.5,-,4,-,10.5,-,24 Jun,28 Jun,7 Aug,1,,
Aust Education,units,AEU,F,-,2.9,7.8,-,-,-,7.35,2.65,24 Jun,28 Jun,22 Jul,1,,
Aust Enhanced,units,AYF,F,11.25,-,45.0,39.31,3,-,36.25,11.25,24 Jun,28 Jun,5 Jul,0,,
Bendigo & Adelaide Bk,reset preference,BENPB,Q1,74.71,-,74.71,100,-,-,256.98,83.45,20 Aug,26 Aug,16 Sep,0,,
Bendigo & Adelaide Bk,step up non-cum pref,BENPC,F,85.0,-,349.0,100,-,-,340.0,105.0,19 Jun,25 Jun,10 Jul,0,,
Bendigo & Adelaide Bk,conv pref share,BENPD,I,273.62,-,273.62,100,-,-,65.49,-,22 Nov,28 Nov,13 Dec,0,,
Brookfield,ordinary unit,BPA,F,-,2.0,-,-,-,-,-,-,24 Jun,28 Jun,31 Jul,1,,
BT Invest Mgt,ordinary,BTT,I,8.0,-,8.0,100,3,-,5.5,-,13 May,17 May,2 Jul,0,,
BWP Trust,ordinary units,BWP,F,-,7.1,7.0,-,3,-,6.63,8.04,24 Jun,28 Jun,28 Aug,0,,
Carindale Prop,unit,CDP,F,-,14.8,13.9,-,-,-,13.9,13.9,24 Jun,28 Jun,30 Aug,1,,
CFS Retail Prop,stapled securities,CFX,F,-,6.8,6.8,-,3,-,6.5,6.6,24 Jun,28 Jun,28 Aug,1,,
Challenger Div Pro,stapled units,CDI,F,-,9.2,8.6,-,4,-,2.05,2.15,24 Jun,28 Jun,30 Aug,1,,
Charter Hall Grp,stapled us prohibit.,CHC,F,10.4,-,20.2,-,3,-,9.1,9.1,24 Jun,28 Jun,28 Aug,1,,
Charter Hall Ret REIT,units,CQR,F,13.5,-,26.8,-,3,-,13.0,13.1,24 Jun,28 Jun,21 Aug,0,,
Clime Capital,ordinary,CAM,F,1.0,-,4.0,100,3,-,3.0,1.0,24 Jun,28 Jun,23 Jul,1,,
Clime Capital,7.5% non-cum. pref,CAMPA,F,4.75,-,19.0,100,-,-,14.25,4.75,24 Jun,28 Jun,22 Jul,1,,
C'wlth Bank  of Aust,perp.exc.(perls v),CBAPA,Q1,222.67,-,222.67,100,-,-,739.98,216.77,18 Jul,24 Jul,31 Jul,0,,
C'wlth Bank  of Aust,perp.exc.(perls vi),CBAPC,Q1,116.11,-,116.11,100,-,-,197.8,122.26,2 Sep,6 Sep,16 Sep,0,,
C'wlth Prop Office,ordinary units,CPA,F,-,3.35,3.2,-,-,-,2.89,3.2,24 Jun,28 Jun,28 Aug,1,,
Countplus,ordinary,CUP,Q1,3.0,-,3.0,100,-,-,9.0,3.0,22 Jul,26 Jul,15 Aug,0,,
Cromwell Property,stapled securities,CMW,F,1.8125,-,7.25,-,3,-,5.25,1.75,24 Jun,28 Jun,15 Aug,1,,
CSR,ordinary,CSR,F,2.1,-,5.1,-,3,-,6.0,7.0,6 Jun,13 Jun,9 Jul,0,,
DEXUS Prop Grp,stapled units,DXS,F,3.11,-,6.0,-,4,-,2.67,2.68,24 Jun,28 Jun,30 Aug,0,,
DUET Grp,stapled us prohibit.,DUE,F,8.25,-,16.5,-,3,-,8.0,8.0,24 Jun,28 Jun,13 Aug,0,,
Emerging Markets MF,units,EMF,F,6.0,-,6.0,-,3,-,-,-,24 Jun,28 Jun,25 Sep,1,,
Ethane Pipeline,stapled securities,EPX,F,3.5,-,15.3465,78.57,-,-,12.0,4.15,24 Jun,28 Jun,15 Jul,1,,
Federation Cntres,ord/unit stapled sec,FDC,F,7.5,-,7.5,-,-,-,-,-,24 Jun,28 Jun,28 Aug,0,,
