Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2013-04-20T23:15:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
360 Cap Indust Fund,ordinary units,TIX,Q3,-,1.125,-,-,4,-,-,-,22 Mar,28 Mar,26 Apr,0,,
Aberdeen Leaders,ordinary,ALR,F,2.0,-,9.5,100,3,-,7.5,2.0,2 Apr,8 Apr,2 May,0,,
Alacer Gold,cdi 1:1,AQG,I,22.8463,-,22.8463,-,-,-,-,-,15 Apr,19 Apr,1 May,0,,
Altium,ordinary,ALU,I,3.0,-,3.0,-,-,-,-,-,25 Mar,2 Apr,22 Apr,0,,
AMCB Fund No 5,ordinary,AKY,I,100.0,-,100.0,100,-,-,230.0,-,22 Apr,29 Apr,8 May,1,,
Aust Masters YF1,ordinary,AYD,I,100.0,-,100.0,100,-,-,-,-,22 Apr,29 Apr,8 May,1,,
Aust Masters YF2,ordinary,AYH,F,105.0,-,220.0,100,-,-,-,-,22 Apr,29 Apr,8 May,1,,
ANZ Banking Grp,ordinary,ANZ,I,-,-,-,-,-,-,66.0,-,9 May,15 May,1 Jul,0,,
ANZ Banking Grp,pref share cps2,ANZPA,F,112.3,-,453.55,100,-,-,415.76,133.39,24 May,30 May,17 Jun,0,,
ANZ Banking Grp,pref share cps1,ANZPB,F,101.48,-,411.32,100,-,-,384.22,122.8,24 May,30 May,17 Jun,0,,
ANZ Banking Grp,pref share cps3,ANZPC,F,214.3,-,441.5,100,-,-,230.72,270.86,12 Aug,16 Aug,2 Sep,0,,
Asia Pacific Data,"61c paid, 39c unpaid",AJDCA,Q3,1.37,-,1.37,-,-,-,-,-,22 Mar,28 Mar,22 Apr,0,,
Asian American Med,ordinary,AJJ,I,0.1,-,0.1,-,-,-,0.1,-,2 May,8 May,22 May,1,,
Aust Social Infra Fd,units,AZF,Q3,4.25,-,12.75,-,-,-,10.5,4.0,22 Mar,28 Mar,22 Apr,0,,
Ausdrill,ordinary,ASL,I,6.5,-,6.5,100,3,-,6.5,-,10 Apr,16 Apr,15 May,0,,
Ausenco,ordinary,AAX,F,10.1,-,20.1,50.00,4,-,3.1,9.8,11 Apr,17 Apr,1 May,0,,
Austbrokers Hldgs,ordinary,AUB,I,11.0,-,11.0,100,3,-,9.5,-,4 Apr,10 Apr,26 Apr,0,,
Aust Education,units,AEU,Q3,2.8,-,7.8,-,-,-,7.35,2.65,22 Mar,28 Mar,22 Apr,0,,
Aust Leaders Fund,ordinary,ALF,I,6.0,-,6.0,100,3,-,5.0,-,10 May,16 May,23 May,0,,
Aust Pharmaceutical,ordinary,API,I,1.5,-,1.5,100,-,-,1.5,-,6 May,10 May,7 Jun,1,,
Bank of Qld,ordinary,BOQ,I,28.0,-,28.0,100,3,-,26.0,-,2 May,8 May,27 May,0,,
Bendigo & Adelaide Bk,reset preference,BENPB,F,83.45,-,340.43,100,-,-,331.68,104.87,20 May,24 May,17 Jun,0,,
Bendigo & Adelaide Bk,step up non-cum pref,BENPC,F,85.0,-,349.0,100,-,-,340.0,105.0,19 Jun,25 Jun,10 Jul,0,,
Bendigo & Adelaide Bk,conv pref share,BENPD,F,282.72,-,348.21,100,-,-,-,-,22 May,28 May,13 Jun,0,,
Brickworks,ordinary,BKW,I,13.5,-,13.5,100,-,-,13.5,-,10 Apr,16 Apr,7 May,0,,
Brookfield,ordinary unit,BPA,Q3,-,2.0,-,-,-,-,-,-,22 Mar,28 Mar,30 Apr,0,,
BSA,ordinary,BSA,I,0.5,-,0.5,100,4,-,1.0,-,18 Mar,22 Mar,22 Apr,0,,
Buderim Ginger,ordinary,BUG,F,3.0,-,3.0,-,4,-,-,2.0,13 May,17 May,31 May,0,,
Cabcharge Aust,ordinary,CAB,I,18.0,-,18.0,100,-,-,17.0,-,22 Mar,28 Mar,30 Apr,0,,
Cadence Capital,ordinary,CDM,I,6.0,-,6.0,100,3,-,4.5,-,17 Apr,23 Apr,30 Apr,0,,
Capitol Health,ordinary,CAJ,I,0.25,-,0.25,100,3,-,0.2,-,22 Mar,28 Mar,26 Apr,0,,
Cedar Woods Prop,ordinary,CWP,I,11.0,-,11.0,100,3,3,11.0,-,28 Mar,5 Apr,30 Apr,0,,
CIC Aust,ordinary,CNB,F,3.0,-,4.0,100,4,-,1.0,3.0,8 Apr,12 Apr,21 May,0,,
Clime Capital,ordinary,CAM,F,1.0,-,4.0,100,3,-,3.0,1.0,9 Apr,15 Apr,30 Apr,0,,
Clime Capital,7.5% non-cum. pref,CAMPA,F,4.75,-,19.0,100,-,-,14.25,4.75,9 Apr,15 Apr,29 Apr,0,,
Clover Corp,ordinary,CLV,I,0.5,-,0.5,100,-,-,-,1.5,16 Apr,22 Apr,30 Apr,0,,
C'wlth Bank  of Aust,perp.exc.(perls v),CBAPA,F,216.77,-,956.75,100,-,-,870.61,267.25,17 Apr,23 Apr,30 Apr,0,,
C'wlth Bank  of Aust,perp.exc.(perls vi),CBAPC,F,122.26,-,320.06,100,-,-,-,-,3 Jun,7 Jun,17 Jun,0,,
Countplus,ordinary,CUP,Q1,3.0,-,3.0,100,-,-,9.0,3.0,22 Jul,26 Jul,15 Aug,0,,
Cromwell Property,stapled securities,CMW,Q3,1.8125,-,5.4375,-,3,-,5.25,1.75,22 Mar,28 Mar,15 May,0,,
CTI Logistics,ordinary,CLX,I,3.5,-,3.5,100,3,3,3.0,-,8 Apr,12 Apr,3 May,0,,
David Jones,ordinary,DJS,I,10.0,-,10.0,100,3,-,10.5,-,5 Apr,11 Apr,6 May,0,,
E & A,ordinary,EAL,I,2.5,-,2.5,100,3,-,2.0,-,28 May,3 Jun,14 Jun,0,,
Envestra,ordinary,ENV,I,3.0,-,3.0,-,3,-,2.9,-,18 Mar,22 Mar,30 Apr,0,,
ERM Power,ordinary,EPW,I,5.0,-,5.0,100,3,-,4.0,-,20 Mar,26 Mar,26 Apr,0,,
FFI Hldgs,ordinary,FFI,I,10.0,-,10.0,100,3,-,10.0,-,11 Apr,17 Apr,24 Apr,0,,
Freedom Foods Grp,ordinary,FNP,I,1.0,-,1.0,100,-,-,-,0.5,13 May,17 May,31 May,0,,
Funtastic,ordinary,FUN,I,0.5,-,0.5,100,3,-,-,-,28 Mar,5 Apr,22 May,0,,
GBST Hldgs,ordinary,GBT,I,3.0,-,3.0,100,-,-,2.5,-,5 Apr,11 Apr,26 Apr,0,,
Gowing Bros,ordinary,GOW,I,6.0,-,6.0,100,4,-,5.5,-,8 Apr,12 Apr,26 Apr,0,,
Harvey Norman,ordinary,HVN,I,4.5,-,4.5,100,-,-,5.0,-,8 Apr,12 Apr,6 May,0,,
Hastings High Yld,ordinary units,HHY,Q3,37.5,-,78.25,-,4,-,11.25,3.75,22 Mar,28 Mar,10 May,0,,
Henderson Grp,cdi 1:1,HGG,F,-,-,3.2237,-,-,-,2.9354,7.9448,6 May,10 May,31 May,0,,
ILH Group,ordinary,IAW,I,0.2,-,0.2,100,3,-,-,0.6,8 Apr,12 Apr,3 May,0,,
Insurance Aust Grp,conv pref shs,IAGPC,F,247.5,-,529.51,100,-,-,-,-,17 Apr,23 Apr,1 May,0,,
Ironbark Capital,ordinary,IBC,F,2.0,-,4.0,100,4,-,-,1.0,14 Jun,20 Jun,28 Jun,0,,
Katana Capital,ordinary,KAT,F,1.5,-,3.5,100,3,-,1.25,0.5,16 Apr,22 Apr,13 May,0,,
Koon Hldgs,chess depositary int,KNH,F,-,-,0.3294,-,-,-,0.33,0.3334,8 May,14 May,30 May,0,,
Laserbond,ordinary,LBL,I,0.2,-,0.2,100,3,-,0.3,-,8 Apr,12 Apr,26 Apr,0,,
Legend Corp,ordinary,LGD,I,0.6,-,0.6,100,4,-,1.0,-,18 Mar,22 Mar,30 Apr,0,,
Magellan Flagship,ordinary,MFF,I,1.0,-,1.0,-,3,-,-,-,15 Apr,19 Apr,16 May,0,,
Melbourne IT,ordinary,MLB,F,7.0,-,14.0,40.00,3,-,7.0,8.0,22 Mar,28 Mar,26 Apr,0,,
Money3 Corp,ordinary,MNY,I,1.75,-,1.75,100,3,-,1.75,-,14 Mar,20 Mar,26 Apr,0,,
Myer Hldgs,ordinary,MYR,I,10.0,-,10.0,100,-,-,10.0,-,22 Mar,28 Mar,9 May,0,,
National Aust Bank,pref share,NABPA,F,110.24,-,110.24,100,-,-,-,-,29 May,4 Jun,20 Jun,0,,
New Hope Corp,ordinary,NHC,I,6.0,-,6.0,100,-,-,6.0,-,9 Apr,15 Apr,1 May,0,,
Nufarm,ordinary,NUF,I,3.0,-,3.0,100,3,-,3.0,-,8 Apr,12 Apr,10 May,0,,
Panoramic Res,ordinary,PAN,I,1.0,-,1.0,100,-,-,2.0,-,13 May,17 May,31 May,0,,
Peters MacGregor,ordinary,PET,I,9.0,-,9.0,55.56,-,-,-,2.0,8 May,14 May,15 May,0,,
Preferred Capital,perls iii,PCAPA,F,143.75,-,600.58,100,-,-,615.68,177.25,25 Jun,1 Jul,8 Jul,0,,
Premier Invest,ordinary,PMV,I,19.0,-,19.0,100,-,-,18.0,-,15 Apr,19 Apr,17 May,0,,
Pro-Pac Packaging,ordinary,PPG,I,1.0,-,1.0,100,4,-,1.0,-,1 Mar,7 Mar,16 May,0,,
Ramsay Health Care,cares,RHCPA,I,276.56,-,276.56,100,-,-,334.4,-,28 Mar,5 Apr,22 Apr,0,,
