Weekly Roundup - ASX Dividends Declared,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 0.0 at 0-00-00T00:00:00. Processed Saturday at 2011-06-18T23:15:04+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Issuer Name,Security Description,ASX Code,IFQ 1,Div 2,ETD 3,YTD Div ,Frank%,DRP 4,BSP 5,PY Interim,PY Final,Ex Date,Books Close,Payable,,,,,,,,,
ANZ Banking Grp,ordinary,ANZ,I,64.0,-,64.0,100,3,3,52.0,-,12 May,18 May,1 Jul,0,,
Aspen Grp,ord/units stapled,APZ,F,1.05,-,4.2,-,3,-,3.15,1.05,24 Jun,30 Jun,19 Aug,0,,
Aust Enhanced,units,AYF,F,12.5,-,50.0,39.50,3,-,37.5,12.5,24 Jun,30 Jun,15 Jul,1,,
Bendigo & Adelaide,reset conv pref,BENPA,F,310.53,-,616.0,100,-,-,305.47,310.53,11 Oct,17 Oct,1 Nov,0,,
Bendigo & Adelaide,reset preference,BENPB,Q1,115.07,-,115.07,100,-,-,337.98,112.39,19 Aug,25 Aug,15 Sep,0,,
Bendigo & Adelaide,step up non-cum pref,BENPC,F,116.0,-,464.0,100,-,-,286.0,110.0,20 Jun,24 Jun,11 Jul,0,,
BT Invest Mgt,ordinary,BTT,I,6.0,-,6.0,100,-,-,12.5,-,16 May,20 May,4 Jul,0,,
BWP Trust,ordinary units,BWP,F,-,5.79,6.18,-,3,-,6.1,5.98,24 Jun,30 Jun,26 Aug,1,,
Campbell Brothers,ordinary,CPB,F,75.0,-,140.0,50.00,4,-,45.0,55.0,6 Jun,10 Jun,1 Jul,0,,
Charter Hall Off REIT,unit,CQO,F,11.0,-,20.25,-,4,-,-,-,24 Jun,30 Jun,24 Aug,0,,
Charter Hall Ret REIT,units,CQR,F,12.8,-,24.8,-,4,-,-,-,24 Jun,30 Jun,23 Aug,0,,
C'wlth Bank  of Aust,perp.exc.(perls v),CBAPA,Q1,293.59,-,293.59,100,-,-,859.46,290.4,20 Jul,26 Jul,2 Aug,0,,
C'wlth Bank  of Aust,perp.exc.(perls iv),CBAPB,I,210.67,-,210.67,100,-,-,503.54,206.97,20 Jul,26 Jul,2 Aug,0,,
Countplus,ordinary,CUP,I,4.0,-,4.0,100,-,-,-,-,30 May,3 Jun,1 Jul,0,,
Coventry Grp,ordinary,CYG,I,5.0,-,5.0,100,4,-,6.0,-,20 Jun,24 Jun,8 Jul,0,,
CSR,ordinary,CSR,F,5.3,-,14.43,100,3,-,2.5,6.0,7 Jun,14 Jun,5 Jul,0,,
Fisher & Paykel Health,ordinary,FPH,F,-,-,4.1832,-,3,-,4.2942,5.7761,20 Jun,24 Jun,8 Jul,0,,
Freedom Foods Grp,ordinary,FNP,I,0.5,-,0.5,100,3,-,-,-,26 May,1 Jun,24 Jun,0,,
Goodman Plus Tr,step-up units,GMPPA,F,170.7243,-,680.0895,-,-,-,405.344,153.9097,7 Jun,14 Jun,21 Jun,0,,
GrainCorp,a class ordinary,GNC,I,20.0,-,20.0,100,-,-,15.0,-,1 Jul,7 Jul,21 Jul,0,,
Gunns,forests,GNSPA,F,173.21,-,691.33,100,-,-,458.56,169.2,24 Jun,30 Jun,14 Jul,0,,
HGL,ordinary,HNG,I,6.0,-,6.0,100,3,-,6.0,-,20 Jun,24 Jun,8 Jul,0,,
Hire Intelligence,ordinary,HII,F,1.0,-,1.0,100,-,-,-,0.4,25 Aug,31 Aug,28 Sep,1,,
Incitec Pivot,ordinary,IPL,I,3.3,-,3.3,-,4,-,1.8,-,13 May,19 May,5 Jul,0,,
Macquarie CPS Tr,conv pref,MQCPA,F,550.19,-,1109.5,-,-,-,559.31,550.19,15 Jun,21 Jun,30 Jun,0,,
Macquarie Grp,ordinary,MQG,F,100.0,-,186.0,-,3,-,86.0,100.0,9 May,13 May,4 Jul,0,,
Macquarie Winton,ordinary units,MWG,F,-,2.25,-,-,-,-,-,0.4094,24 Jun,30 Jun,29 Jul,0,,
MAp Grp,stapled us prohibit.,MAP,I,11.0,-,11.0,-,4,-,12.5,-,24 Jun,30 Jun,18 Aug,1,,
Merchant House,ordinary,MHI,F,0.5,-,1.0,-,-,-,-,1.0,15 Aug,19 Aug,25 Aug,0,,
Metcash,ordinary,MTS,F,16.0,-,27.0,100,4,-,11.0,15.0,20 Jun,24 Jun,8 Jul,0,,
National Aust Bank,ordinary,NAB,I,84.0,-,84.0,100,3,3,74.0,-,2 Jun,8 Jun,6 Jul,0,,
Newhaven Hotels,ordinary,NHH,F,2.0,-,6.0,100,-,-,4.0,-,31 May,6 Jun,20 Jun,0,,
