FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4908.6 at 2011-01-14T16:36:32. Report at Friday, January 14, 2011. Processed Saturday at 2011-01-15T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.032,-,.031,.032,-,-,-,.036,.032,.038,.014,-,,-,-,-,-.16,-,-.2,-5.88,,
Advanced Engine,ACE,.025,-,.025,.032,-,-,-,.025,.025,.06,.025,-,,-,-.03,-,-2.30,-,-,Stdy,,
Auto Tech,ATJ,.032,-,.032,.038,990,.032,.03,.032,.03,.061,.024,-,,-,.01,-,-2.46,-,-,Stdy,,
  opt jun11,ATJO,.001,-,.001,.002,-,-,-,.001,.001,.011,.001,-,,-,-,-,-,-,-,Stdy,,
Berklee,BER,.505,+3,.52,.55,100,.505,.505,.55,.475,.60,.35,2.00,f,2.35,1.19,3.96,4.70,10.7,-4.5,-8.18,,
Datadot Tech,DDT,.052,+.3,.051,.053,54666,.055,.05,.055,.047,.082,.025,-,,-,.01,-,.27,19.3,+.4,+8.33,,
Fleetwood Corp,FWD,13.10,+2,13.00,13.20,1505,13.22,13.04,13.22,12.56,13.22,7.57,68.00,f,1.07,2.86,5.19,72.60,18.0,+45,+3.56,,
Orbital Corp,OEC,.31,-,.31,.34,1769,.33,.31,.33,.25,.55,.18,-,,-,.04,-,.94,33.0,+6.5,+26.53,,
Schaffer Corp,SFC,4.10,+18,3.86,4.20,40,4.10,3.95,4.10,3.85,6.73,3.70,40.00,f,.80,3.50,9.76,31.90,12.9,+25,+6.49,,
Supply Net,SNL,.43,-,.435,.48,-,-,-,.47,.43,.50,.22,3.00,f,1.98,.42,6.98,5.93,7.3,-1.5,-3.37,,
Consumer Durables & Apparel,,
Arafura Pearls,APB,.014,-,.014,.016,-,-,-,.015,.014,.034,.008,-,,-,.05,-,-6.00,-,-.1,-6.67,,
  opt may12,APBO,.001,-,-,.001,-,-,-,.001,.001,.001,.001,-,,-,-,-,-,-,-,Stdy,,
Atlas Southsea Pearl,ATP,.10,-,.10,.11,250,.105,.10,.105,.10,.135,.08,-,,-,.16,-,-5.06,-,-,Stdy,,
Billabong Intl,BBG,8.35,-2,8.32,8.38,7568,8.44,8.32,8.56,8.27,12.32,7.31,36.00,p,1.62,.40,4.31,58.30,14.3,-14,-1.65,,
BKM Management,BKM,.01,-,.01,.011,-,-,-,.011,.01,.013,.004,-,,-,-,-,-.10,-,-.1,-9.09,,
Energio Ltd,EIO,.021,+.1,.02,.021,308227,.024,.02,.026,.013,.026,.006,-,,-,-,-,.02,105.0,+.7,+50.00,,
  opt mar13,EIOO,-,-,-,-,-,-,-,.001,.001,.001,.001,-,,-,-,-,-,-,-,Stdy,,
Fisher & Paykel App,FPA,.435,+.5,.43,.435,1777,.435,.43,.435,.425,.53,.37,-,,-,-,-,4.12,10.6,+.5,+1.16,,
Funtastic,FUN,.19,-,.19,.195,106,.195,.185,.20,.185,.27,.17,-,,-,.01,-,-25.00,-,-,Stdy,,
Gale Pacific,GAP,.22,-1,.22,.23,30,.22,.22,.23,.22,.26,.125,2.00,f,1.08,.26,9.09,2.15,10.2,-1,-4.35,,
Gazal Corp,GZL,2.05,-,2.01,2.20,-,-,-,2.05,2.00,2.10,1.20,11.00,f,1.46,.79,5.37,16.10,12.7,+5,+2.50,,
GLG Corp,GLE,.375,-,.28,.345,-,-,-,.375,.375,.40,.24,-,,-,.56,-,12.73,2.9,-,Stdy,,
Globe Intl,GLB,.60,-,.60,.62,-,-,-,.63,.60,.76,.40,5.00,f,.63,.74,8.33,3.17,18.9,-3,-4.76,,
GUD Hldgs,GUD,10.16,+5,10.15,10.16,2878,10.19,10.10,10.19,9.95,10.74,7.79,62.00,f,1.23,1.92,6.10,76.50,13.3,+15,+1.50,,
Island Sky Aust,ISK,.018,+.5,.013,.017,8228,.018,.012,.018,.012,.15,.009,-,,-,.02,-,-3.72,-,+.7,+63.64,,
  opt nov11,ISKO,.01,-,-,.008,-,-,-,.01,.01,.025,.01,-,,-,-,-,-,-,-,Stdy,,
Kresta Hldgs,KRS,.32,+.5,.29,.32,300,.32,.32,.32,.265,.46,.215,3.50,f,1.35,.17,10.94,4.72,6.8,+4,+14.29,,
McPherson's,MCP,3.20,-1,3.16,3.20,80,3.20,3.20,3.24,3.14,3.40,2.35,20.00,f,1.82,.12,6.25,36.40,8.8,+7,+2.24,,
Merchant House,MHI,.19,+.5,.175,.19,178,.19,.19,.19,.185,.20,.14,1.50,,2.51,.26,7.89,3.76,5.1,+.5,+2.70,,
Mesbon China Nylon,MES,.175,-,.17,.175,-,-,-,.18,.165,.18,.085,.50,,10.86,.35,2.86,5.43,3.2,+1,+6.06,,
Mothercare,MLC,.32,+.5,.30,.325,144,.32,.295,.325,.28,.46,.195,-,,-,.05,-,-2.66,-,-.5,-1.54,,
Photo-Me Aust,PTO,.002,-,.002,.004,-,-,-,.002,.002,.007,.002,-,,-,.01,-,-.70,-,-,Stdy,,
  opt jul11,PTOO,.001,-,-,.001,-,-,-,.001,.001,.001,.001,-,,-,-,-,-,-,-,Stdy,,
Quantum Energy,QTM,.085,-,.076,.081,-,-,-,.085,.076,.165,.063,-,,-,.03,-,.83,10.2,+.9,+11.84,,
Shenhua Intl,SHU,.46,-,.44,.46,-,-,-,.46,.46,.51,.43,2.50,,3.92,.39,5.43,9.80,4.7,-,Stdy,,
Tamawood,TWD,2.84,-2,2.77,2.85,567,2.89,2.84,2.90,2.60,2.97,2.20,21.00,f,1.32,.91,7.39,27.66,10.3,+15,+5.58,,
Treyo Leisure,TYO,.335,-,-,.34,-,-,-,.335,.335,.35,.30,-,,-,.12,-,1.56,21.5,-,Stdy,,
TWT Grp,TWT,.064,-,.064,.089,-,-,-,.064,.06,.16,.046,-,,-,.33,-,.17,37.6,+.4,+6.67,,
Undercoverwear,UCW,.10,-,.098,.10,50,.10,.10,.10,.098,.35,.095,1.25,,-,.07,12.50,-12.92,-,+.2,+2.04,,
VMoto,VMT,.072,-.1,.072,.073,2414,.072,.071,.073,.066,.18,.065,-,,-,.02,-,-.77,-,+.5,+7.46,,
Waterco,WAT,1.42,-,1.42,1.50,-,-,-,1.42,1.42,1.42,.92,8.00,f,1.54,1.43,5.63,12.30,11.5,-,Stdy,,
Yanghao Int Ltd,YHL,-,-,-,-,-,-,-,.10,.10,.35,.10,-,,-,.03,-,-23.40,-,-,Stdy,,
Consumer Services,,
Academies Aus Grp,AKG,.50,-,.37,.50,-,-,-,.50,.50,.56,.365,3.00,,1.43,.15,6.00,4.28,11.7,-,Stdy,,
Ainsworth Game Tech,AGI,.285,+1.5,.27,.28,316,.285,.285,.32,.25,.32,.08,-,,-,.01,-,-1.00,-,+5,+21.28,,
Aircruising Aust,AIG,.065,-,-,.059,-,-,-,.065,.065,.11,.065,-,,-,-.11,-,-3.63,-,-,Stdy,,
Aristocrat Leisure,ALL,3.00,+6,2.93,3.05,8058,3.03,2.95,3.03,2.86,4.73,2.52,3.50,,-,.15,1.17,-15.00,-,+9,+3.09,,
Artist & Entertain,AEM,.012,-,.012,.013,-,-,-,.012,.012,.018,.007,-,,-,-,-,-.40,-,+.1,+9.09,,
Centrebet Intl,CIL,1.55,+6,1.545,1.55,682,1.56,1.495,1.56,1.465,1.89,1.235,13.50,f,1.24,.14,8.71,16.70,9.3,+8,+5.44,,
Corp Travel Ltd,CTD,1.64,-3,1.64,1.65,616,1.665,1.64,1.70,1.63,1.84,1.43,-,,-,-,-,-,-,-4,-2.38,,
Crown,CWN,8.61,+4,8.59,8.64,27041,8.65,8.49,8.65,8.17,8.94,7.41,37.00,p,1.04,3.42,4.30,38.54,22.3,+33,+3.99,,
Domino's Pizza,DMP,6.10,+8,5.92,6.25,141,6.10,5.88,6.30,5.88,6.68,4.870,14.40,f,1.82,.70,2.36,26.20,23.3,-10,-1.61,,
eBet,EBT,.073,-,.068,.07,-,-,-,.073,.066,.096,.065,-,,-,-,-,.81,9.0,+.5,+7.35,,
Eumundi Grp,EBG,.05,-,.05,.053,-,-,-,.05,.048,.067,.027,-,,-,.16,-,-4.90,-,+.1,+2.04,,
Flight Centre,FLT,24.71,+15,24.16,24.78,1616,24.78,24.49,24.78,24.18,25.12,15.33,70.00,f,2.00,3.07,2.83,140.30,17.6,+15,+.61,,
Gemstar Diamonds,GEM,.95,+1,.94,.95,1407,.95,.94,.95,.93,1.00,.30,2.00,,1.06,-.13,2.11,2.12,44.8,+2.5,+2.70,,
Integrated Legal,IAW,.115,-,.12,.145,-,-,-,.115,.115,.14,.091,.75,f,1.57,.07,6.52,1.18,9.7,-,Stdy,,
Invocare,IVC,7.60,+15,7.58,7.60,790,7.60,7.52,7.71,7.40,7.73,5.33,26.75,f,1.31,.47,3.52,35.10,21.7,-1,-.13,,
Jetset Travelworld,JET,.90,-1,.90,.92,206,.90,.90,.91,.90,1.70,.63,1.60,,2.49,.13,1.78,3.98,22.6,-,Stdy,,
Kip McGrath Edu Cntr,KME,.17,-,.125,.17,-,-,-,.17,.12,.375,.12,-,,-,-.11,-,1.80,9.4,-,Stdy,,
Macro Corp,MAC,.031,-,-,.029,-,-,-,.031,.031,.032,.024,-,,-,.06,-,-1.83,-,-,Stdy,,
National Leisure,NLG,.007,-,.006,.007,-,-,-,.007,.006,.031,.005,-,,-,-.26,-,-.77,-,-,Stdy,,
Navitas,NVT,3.70,+2,3.67,3.74,6677,3.75,3.65,3.80,3.64,5.56,3.37,18.80,f,1.00,-.23,5.08,18.80,19.7,-10,-2.63,,
Newhaven Hotels,NHH,1.90,-,-,-,-,-,-,1.90,1.86,1.96,1.84,6.00,f,1.10,1.06,3.16,6.60,28.8,-,Stdy,,
Ocean Capital,OCE,.26,-,.24,.29,-,-,-,.26,.25,.364,.192,.75,f,-,.36,2.88,-2.18,-,+1,+4.00,,
Odyssey Gaming,ODG,.035,-,-,.04,-,-,-,.035,.035,.07,.02,-,,-,.06,-,.23,15.2,-,Stdy,,
Planet Platinum,PPN,.26,-,.28,.34,-,-,-,.26,.26,.37,.17,3.97,f,1.37,.24,15.27,5.42,4.8,-,Stdy,,
Qld Trustees Invest,QTI,.26,-,.29,.35,-,-,-,.26,.26,.50,.205,-,,-,.60,-,-3.60,-,-,Stdy,,
Redhill Education,RDH,.825,-,.825,.875,-,-,-,.825,.71,1.24,.71,-,,-,-,-,-,-,-,Stdy,,
Reef Casino Tr,RCT,1.77,+1,1.77,1.80,4,1.77,1.77,1.80,1.76,2.08,1.70,13.00,,3.49,1.98,7.34,45.40,3.9,-1.5,-.84,,
Retail Food Grp,RFG,2.76,-10,2.84,2.86,6,2.76,2.76,2.89,2.76,3.00,2.11,11.75,f,2.15,-.64,4.26,25.30,10.9,-13,-4.50,,
Sky City Entertain,SKC,2.50,-7,2.50,2.53,775,2.53,2.48,2.61,2.48,2.75,2.11,13.64,,1.05,.51,5.46,14.38,17.4,-6,-2.34,,
Slater & Gordon,SGH,2.13,-1,2.10,2.13,284,2.15,2.13,2.17,2.09,2.17,1.38,5.00,f,3.58,1.08,2.35,17.90,11.9,+1,+.47,,
Stanfield Funds,SFN,.01,+.1,.01,.012,2021,.01,.01,.01,.009,.016,.008,-,,-,-,-,.04,25.0,+.1,+11.11,,
Success Res Global,SGU,.01,-,.006,.015,-,-,-,.01,.007,.02,.005,-,,-,-,-,-.39,-,+.3,+42.86,,
Tabcorp Hldgs,TAH,7.07,+6,7.05,7.07,46373,7.10,7.03,7.15,6.99,7.55,6.106,55.00,f,1.40,-1.35,7.78,77.10,9.2,-3,-.42,,
Tatts Grp,TTS,2.55,-,2.53,2.55,21252,2.56,2.53,2.58,2.52,2.60,2.089,10.00,f,.94,-1.26,3.92,9.40,27.1,-,Stdy,,
Transmetro Corp,TCO,.70,-,-,-,-,-,-,.414,.414,.550,.414,3.00,f,1.85,1.16,4.29,5.56,12.6,+28.6,+69.24,,
Vealls,VELCP,5.05,-,-,10.30,-,-,-,5.05,5.05,5.05,4.10,.50,,100.30,.07,.10,50.15,10.1,-,Stdy,,
  income,VELIN,1.65,-,1.60,-,-,-,-,1.65,1.65,2.052,1.65,9.80,,-,-,5.94,-,-,-,Stdy,,
