FR GICSSEC ALL,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5330.3 at 2013-11-22T16:17:06. Report at Friday, November 22, 2013. Processed Saturday at 2013-11-23T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Automobiles & Components,,
Adv Braking Tech,ABV,.016,-,.015,.016,-,-,-,.016,.014,.024,.013,-,,-,-,-,-.08,-,-,Stdy,,
Berklee,BER,.47,-,.41,.45,-,-,-,.51,.47,.51,.29,5.00,,-,.61,10.64,-29.50,-,-4,-7.84,,
DataDot Tech,DDT,.022,+.4,.022,.023,30887,.023,.02,.023,.017,.031,.014,-,,-,.01,-,-.03,-,+.2,+10.00,,
Orbital Corp,OEC,.16,-,.16,.17,-,-,-,.175,.16,.40,.15,-,,-,.39,-,.74,21.6,-1,-5.88,,
Schaffer Corp,SFC,5.55,-,5.55,5.80,-,-,-,5.60,5.40,5.60,3.70,23.00,f,2.35,4.23,4.14,54.00,10.3,+15,+2.78,,
Sprintex,SIX,.008,-,.009,.016,-,-,-,.009,.008,.023,.008,-,,-,-,-,-.44,-,-.2,-20.00,,
VMoto,VMT,.027,+.1,.027,.028,68815,.027,.026,.028,.026,.03,.011,-,,-,.01,-,-.17,-,-.1,-3.57,,
  opt dec14,VMTO,.007,-,.005,.009,-,-,-,.01,.008,.012,.002,-,,-,-,-,-,-,-.3,-30.00,,
Consumer Durables & Apparel,,
Aquaint Capital,AQU,.62,-,.30,.65,150,.62,.62,.65,.62,.70,.62,-,,-,-,-,-,-,-3,-4.62,,
Atlas Pearls&Perfumes,ATP,.052,+.2,.052,.055,552,.052,.051,.055,.05,.058,.034,-,,-,.10,-,.65,8.0,-,Stdy,,
Audio Pixels,AKP,4.30,-6,4.30,4.45,4,4.36,4.30,4.50,4.30,6.99,2.19,-,,-,.27,-,-8.39,-,-,Stdy,,
Billabong Int'l,BBG,.345,+.5,.345,.35,21505,.355,.34,.355,.33,1.02,.122,-,,-,.11,-,-173.80,-,-.5,-1.43,,
Cossack Energy,COD,.23,+3,.23,.235,4675,.235,.205,.265,.20,.265,.003,-,,-,-,-,-.11,-,-.5,-2.13,,
Fleetwood Corp,FWD,3.06,-4,3.06,3.15,11421,3.14,3.03,3.17,2.99,10.66,2.95,30.00,,.69,2.42,9.80,20.80,14.7,-8,-2.55,,
Gale Pacific,GAP,.295,-,.29,.295,483,.30,.295,.30,.285,.375,.23,2.65,p,1.16,.21,8.98,3.07,9.6,+1,+3.51,,
Gazal Corp,GZL,3.00,-,2.93,3.10,-,-,-,3.00,3.00,3.15,2.12,18.00,f,1.03,1.06,6.00,18.50,16.2,+5,+1.69,,
GLG Corp,GLE,.26,-,.26,.27,-,-,-,.26,.26,.38,.26,-,,-,.70,-,4.53,5.7,-,Stdy,,
Globe Int'l,GLB,.32,-,.32,.35,-,-,-,.32,.32,.45,.30,2.50,f,-,.53,7.81,-14.37,-,-,Stdy,,
