Derivatives: Put Options - Weekly,,,,,,,,,,,,
XAO 4913.5 at 16:37 23/4/2010  Report at 19:06 Friday 23/4/2010. Processed 19:36 Friday 23/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,,,
PUT OPTIONS ,,,,,,,,,,,,
Apr,10,13.00,-,0.03,-,81,16.40,-,8.53,,,
Apr,10,13.50,-,0.04,-,97,16.30,-,13.65,,,
Apr,10,14.00,-,0.16,-,453,16.30,-,52.89,,,
Apr,10,14.50,0.00,0.07,-,260,16.20,-,0.34,,,
Apr,10,15.00,0.03,0.04,82,261,16.10,-0.17,10.24,,,
Apr,10,15.50,0.26,0.28,14,22,15.50,-0.76,11.94,,,
Apr,10,16.00,0.72,-,-,-,20.90,-0.98,1.71,,,
Apr,10,16.50,1.22,-,-,-,21.50,-1.00,-,,,
May,10,12.50,-,0.13,-,2,19.30,-,8.87,,,
May,10,13.00,0.00,0.20,-,19,19.10,-,-,,,
May,10,13.50,0.00,0.07,-,13,18.90,-0.01,0.27,,,
May,10,14.00,0.02,0.06,-,18,18.70,-0.05,1.36,,,
May,10,14.50,0.06,0.12,-,41,17.00,-0.13,3.75,,,
May,10,15.00,0.17,0.17,1,58,16.50,-0.32,11.26,,,
May,10,15.50,0.40,0.40,43,5,16.00,-0.58,11.94,,,
May,10,16.00,0.76,-,-,-,15.90,-0.85,2.39,,,
May,10,16.50,1.22,-,-,-,15.90,-1.00,-,,,
Jun,10,12.00,0.00,0.44,-,11,22.90,-,-,,,
Jun,10,12.50,0.01,0.02,-,57,22.70,-0.01,0.23,,,
Jun,10,13.00,0.02,0.09,10,33,22.50,-0.03,0.76,,,
Jun,10,13.50,0.03,0.05,-,71,20.60,-0.05,1.14,,,
Jun,10,14.00,0.06,0.04,-,174,18.80,-0.10,2.27,,,
Jun,10,14.50,0.12,0.15,10,71,16.90,-0.18,4.36,,,
Jun,10,15.00,0.26,0.26,12,51,16.70,-0.34,9.67,,,
Jun,10,15.50,0.48,0.48,3,30,16.40,-0.54,9.86,,,
Jun,10,16.00,0.81,0.69,-,11,16.20,-0.75,3.41,,,
Jun,10,16.50,1.24,-,-,-,16.20,-0.95,0.57,,,
Jul,10,13.00,0.01,-,-,20,17.70,-0.02,0.37,,,
Jul,10,13.50,0.04,-,-,20,17.70,-0.06,0.97,,,
Jul,10,14.00,0.10,-,-,-,17.70,-0.12,2.32,,,
Jul,10,14.50,0.20,0.30,157,2,17.60,-0.22,4.75,,,
Jul,10,15.00,0.34,0.40,157,1,17.20,-0.35,8.41,,,
Jul,10,15.50,0.58,0.42,-,100,17.30,-0.51,8.90,,,
Jul,10,16.00,0.88,-,-,-,16.60,-0.68,3.90,,,
Jul,10,16.50,1.27,-,-,-,16.60,-0.86,1.22,,,
Aug,10,13.00,0.01,-,-,-,16.10,-0.03,0.28,,,
Aug,10,13.50,0.04,-,-,-,16.10,-0.06,0.76,,,
Aug,10,14.00,0.13,-,-,-,17.80,-0.15,2.46,,,
Aug,10,14.50,0.22,-,-,-,16.60,-0.23,4.08,,,
Aug,10,15.00,0.41,0.45,2,-,17.40,-0.35,7.68,,,
